gene_name	entrez_id	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	pr_ctrl_signal	pr_mut_signal	pr_log2fc	is_neuronal	is_neuronal_external	k119ub_decile	length_stratum	ctrl_top_quartile	ctrl_top_decile	mut_top_quartile	mut_top_decile
Cimip4	73376	chr15	78378400	78395912	17513	1.469203	1.451245	-0.015418	2.169144	2.057563	-0.068996	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Gm5111	330305	chr6	48589445	48613250	23806	1.469152	2.418489	0.643339	0.538202	1.175399	0.879815	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Fam180a	208164	chr6	35312668	35326141	13474	1.468809	2.045964	0.424067	2.78935	4.539295	0.661254	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Orc5	26429	chr5	22486485	22550429	63945	1.468631	3.005644	0.933636	1.021628	2.175221	0.947793	FALSE	FALSE	8	5	FALSE	FALSE	TRUE	FALSE
Ear7	53873	chr14	51853699	51854591	893	1.468617	0.814839	-0.706307	0.837944	0.565598	-0.429287	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Hal	15109	chr10	93488768	93519304	30537	1.468347	1.880116	0.314818	3.755139	4.282472	0.179702	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Sbno2	216161	chr10	80056992	80105571	48580	1.46833	1.286004	-0.164847	0.83115	1.082364	0.309101	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Asb17	66772	chr3	153844209	153855082	10874	1.468032	2.127855	0.475944	1.30628	1.904215	0.476847	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Mest	17294	chr6	30723547	30748465	24919	1.467715	1.78473	0.248305	0.983032	0.981347	-0.002022	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Zfp827	622675	chr8	79028437	79193766	165330	1.467572	1.467826	0.000217	2.681194	4.254898	0.625166	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Acaa1a	113868	chr9	119339676	119350299	10624	1.466803	1.865713	0.306211	2.597031	4.307798	0.684588	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Gm4971	244061	chr7	73685494	73686601	1108	1.466683	1.189968	-0.258486	0.892049	0.920141	0.035983	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Gltpd2	216871	chr11	70519196	70520736	1541	1.466426	2.298982	0.578804	0.925344	1.539581	0.619346	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Bbln	73737	chr2	32377097	32381938	4842	1.466261	1.567892	0.084421	1.944441	2.262844	0.197978	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Dcst1	77772	chr3	89350219	89365253	15035	1.466143	1.710731	0.195394	1.475709	1.303259	-0.154705	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Sobp	109205	chr10	43002500	43174530	172031	1.466086	1.601014	0.111049	3.386475	5.029652	0.541602	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Car12	76459	chr9	66713686	66766845	53160	1.465645	1.675364	0.169152	4.033316	4.317996	0.093462	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
4930573H18Rik	75888	chr3	97046656	97092785	46130	1.465299	2.27382	0.565286	0.041563	0.061104	NA	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
1700017G19Rik	100040882	chr3	40504867	40522912	18046	1.465292	1.795584	0.258166	2.673937	4.609917	0.738917	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
C920006O11Rik	320295	chr9	78175914	78178879	2966	1.465112	2.649345	0.767793	1.415812	2.391117	0.674581	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Nfasc	269116	chr1	132564690	132741797	177108	1.465104	1.198542	-0.24839	2.319946	2.712098	0.207117	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Crat	12908	chr2	30400471	30415813	15343	1.465043	1.322337	-0.127648	1.823414	1.924309	0.069524	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Mcoln2	68279	chr3	146149833	146195513	45681	1.46487	1.683628	0.176091	3.445599	3.024201	-0.176173	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Tff1	21784	chr17	31161395	31165277	3883	1.464786	1.278133	-0.169374	2.024164	1.716365	-0.212803	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Tbxa2r	21390	chr10	81328731	81335172	6442	1.464773	1.138909	-0.310056	1.5217	0.770867	-0.813583	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Ccdc136	232664	chr6	29396309	29426994	30686	1.464697	1.410369	-0.047284	3.507371	5.889314	0.712816	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Ciao2b	68523	chr8	104639838	104641965	2128	1.464618	2.809931	0.846773	1.40835	2.711852	0.848308	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Tiparp	99929	chr3	65528410	65555518	27109	1.464527	2.217907	0.533237	2.861536	4.90219	0.733067	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Gm16582	102634844	chr1	74850895	74879953	29059	1.464356	1.672291	0.167914	3.041783	3.188871	0.063629	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Tmem106c	380967	chr15	97964200	97970275	6076	1.464322	2.219509	0.53436	1.370693	2.725634	0.888823	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Prss57	73106	chr10	79781474	79790961	9488	1.464248	1.764238	0.23645	0.886928	1.168344	0.326741	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
4930469K13Rik	76874	chr11	33973961	34098554	124594	1.464224	1.555405	0.076053	1.206611	1.315161	0.10578	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Ss18	268996	chr18	14624198	14682914	58717	1.464134	1.661691	0.160002	3.651	6.032347	0.691658	TRUE	TRUE	8	4	FALSE	FALSE	FALSE	FALSE
Pofut2	80294	chr10	77259218	77269575	10358	1.464028	1.573556	0.090894	1.977409	3.497594	0.758502	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Bnc2	242509	chr4	84275095	84675275	400181	1.463915	1.08022	-0.373003	7.367374	5.683187	-0.362094	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Tspan31	67125	chr10	127067280	127070264	2985	1.463902	1.939704	0.35898	1.719574	2.346573	0.40406	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Erich6b	75272	chr14	75642249	75696717	54469	1.463767	1.267049	-0.179214	2.348092	2.626401	0.148429	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Rnf215	71673	chr11	4135202	4141172	5971	1.463592	1.582724	0.098623	1.420917	2.06462	0.477393	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
B3gnt8	232984	chr7	25626654	25635100	8447	1.46353	1.514834	0.043302	2.286466	2.708097	0.224289	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Tmem178	68027	chr17	80944632	81001816	57185	1.463378	1.382688	-0.070855	4.106737	5.671343	0.445296	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Rspo3	72780	chr10	29452416	29535867	83452	1.463176	1.496923	0.028635	1.040969	0.820679	-0.27695	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Gstp1	14870	chr19	4035407	4037985	2579	1.463148	1.714415	0.200709	1.056216	1.322965	0.273787	FALSE	TRUE	8	1	FALSE	FALSE	FALSE	FALSE
Hrh1	15465	chr6	114397936	114483296	85361	1.462685	1.26896	-0.176433	5.9941	5.175679	-0.203732	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Fgfbp1	14181	chr5	43978858	43981779	2922	1.46249	0.963204	-0.507813	1.480462	1.270079	-0.190509	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Auts2	319974	chr5	131437333	132543344	1106012	1.462406	1.227284	-0.217145	2.554888	2.487691	-0.035363	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Dipk2a	68861	chr9	94517864	94538081	20218	1.461954	1.732499	0.215155	3.079682	4.289683	0.450671	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Rbm12b1	72397	chr4	12140264	12146731	6468	1.461922	1.994759	0.39699	1.87426	3.135356	0.679963	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Mob3b	214944	chr4	34949074	35157484	208411	1.4619	1.394937	-0.058605	5.481961	5.499636	0.004465	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Zfp395	380912	chr14	65358389	65398930	40542	1.461514	1.84864	0.298884	2.776405	6.253803	1.111319	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
A930006K02Rik	100503120	chr16	91465025	91470128	5104	1.461418	2.422112	0.651939	1.781811	2.921821	0.650233	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Treh	58866	chr9	44673233	44686305	13073	1.461319	1.211731	-0.231797	1.1385	0.794261	-0.421499	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
D6Ertd474e	52285	chr6	143245888	143297272	51385	1.461307	1.702708	0.193531	0.569084	0.557181	-0.021923	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Gm28043	106014251	chr17	29614876	29703359	88484	1.461081	1.499607	0.032686	0.956875	1.360134	0.425011	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Creg2	263764	chr1	39618406	39651474	33069	1.460837	1.402946	-0.050557	5.363486	5.342448	-0.005446	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Hivep2	15273	chr10	13966075	14151374	185300	1.460668	1.595269	0.111134	2.863126	2.923316	0.027891	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Fdft1	14137	chr14	63145150	63179578	34429	1.460458	1.708429	0.198545	1.837078	2.785425	0.54692	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Cers6	241447	chr2	68861441	69114282	252842	1.460358	1.649091	0.153547	4.543475	6.794281	0.558258	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Tmem65	74868	chr15	58782269	58823530	41262	1.460305	2.789709	0.84081	2.855775	4.481603	0.612164	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Tal2	21350	chr4	53779705	53788712	9008	1.460243	1.122654	-0.323531	2.03166	1.76797	-0.179673	TRUE	TRUE	8	2	FALSE	FALSE	FALSE	FALSE
Capn12	60594	chr7	28881422	28893563	12142	1.45996	0.999795	-0.461712	1.289764	0.936915	-0.383971	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Il18bp	16068	chr7	102014885	102018690	3806	1.459949	1.020044	-0.437953	1.711116	1.274834	-0.369397	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Snhg6	73824	chr1	9941959	9944118	2160	1.459891	2.280929	0.574029	1.267067	1.803266	0.444155	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Atp6v1e2	74915	chr17	86944109	86947897	3789	1.459794	1.500489	0.034529	2.009229	2.730983	0.404613	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Pgrmc2	70804	chr3	41066326	41083046	16721	1.459641	1.985897	0.393164	3.546323	6.440637	0.822464	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Spata31d1a	72219	chr13	59699806	59710330	10525	1.459544	1.275413	-0.1675	0.959988	0.856623	-0.13223	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Cplx2	12890	chr13	54301959	54383917	81959	1.459494	1.577025	0.09757	2.289552	3.401558	0.529138	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Tnk1	83813	chr11	69851005	69858730	7726	1.459375	1.390216	-0.060662	1.087937	1.179817	0.097928	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Cbln1os	100040294	chr8	87460469	87525554	65086	1.459298	1.235149	-0.20666	1.588781	2.237816	0.442309	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Chrna1	11435	chr2	73563215	73580338	17124	1.459109	2.379592	0.630517	1.474281	2.026255	0.406799	TRUE	TRUE	8	3	FALSE	FALSE	TRUE	FALSE
Smagp	207818	chr15	100621339	100636940	15602	1.459095	1.430006	-0.025209	4.15575	3.786721	-0.127101	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
1700121N20Rik	76639	chr12	106442653	106447666	5014	1.458859	0.806421	-0.709728	0.834563	0.460493	-0.631813	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Ppp1r9a	243725	chr6	4902917	5165661	262745	1.458766	1.659517	0.162939	2.672333	5.880991	1.076748	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Gns	75612	chr10	121365090	121397249	32160	1.458674	1.302708	-0.140662	1.899156	3.191952	0.687046	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Fbxo6	50762	chr4	148145716	148152140	6425	1.458665	1.169986	-0.272202	1.2025	1.341533	0.134513	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Slc38a10	72055	chr11	120103960	120151346	47387	1.458483	1.264689	-0.17697	1.679255	2.485487	0.510401	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Kcnma1	16531	chr14	23289431	24014491	725061	1.458477	1.99792	0.402005	1.239095	1.205041	-0.034065	TRUE	TRUE	8	5	FALSE	FALSE	TRUE	FALSE
9530052E02Rik	619321	chr8	11007850	11054541	46692	1.458468	1.725835	0.213216	4.626241	5.250271	0.174738	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Sat1	20229	chrX	155213132	155216449	3318	1.458286	1.713692	0.204343	1.414698	2.034652	0.463823	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Gm2721	100040339	chr12	105394860	105404618	9759	1.458248	1.386662	-0.06288	1.408194	1.50639	0.084474	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Mta1	116870	chr12	113098278	113137206	38929	1.458082	1.283132	-0.158817	2.823179	3.163576	0.152959	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Myadm	50918	chr7	3289080	3304311	15232	1.45759	1.502564	0.038162	1.412849	1.988842	0.435844	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Mymk	66139	chr2	27061636	27072179	10544	1.457523	1.294522	-0.147448	2.224571	1.694432	-0.352626	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Ces2b	234669	chr8	104831572	104840093	8522	1.457422	1.515098	0.048764	1.671371	1.593563	-0.060597	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Ccdc201	100041347	chr11	7183153	7188569	5417	1.45686	1.12719	-0.315759	1.364948	1.055972	-0.312787	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Per1	18626	chr11	69095217	69109960	14744	1.456263	1.940555	0.366108	2.051586	3.28035	0.623746	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Hddc2	69692	chr10	31313383	31328204	14822	1.456244	1.942116	0.367165	3.542505	6.747493	0.888904	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Rab6b	270192	chr9	103111787	103185276	73490	1.456149	1.078653	-0.368074	2.337469	2.785471	0.232854	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Acp6	66659	chr3	97158777	97176574	17798	1.456046	1.696845	0.193646	2.763119	4.505273	0.663534	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Nop10	66181	chr2	112261926	112263269	1344	1.455926	3.317272	1.077571	1.147469	2.53814	1.012061	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	TRUE
Dhrs7	66375	chr12	72650353	72664909	14557	1.455739	1.723794	0.21405	2.616994	4.527647	0.742801	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Dynlt1c	100040563	chr17	6601792	6607549	5758	1.455656	2.137429	0.492429	1.625969	3.109185	0.850708	TRUE	TRUE	8	2	FALSE	FALSE	TRUE	FALSE
Bak1	12018	chr17	27019810	27029009	9200	1.455601	1.476569	0.017939	1.543171	1.853981	0.234201	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Snx24	69226	chr18	53245662	53390920	145259	1.455304	1.886386	0.330305	3.807949	6.35842	0.707662	FALSE	FALSE	8	5	FALSE	FALSE	TRUE	FALSE
Sft2d3	67158	chr18	31909098	31911824	2727	1.455179	2.246644	0.558169	0.998303	1.307301	0.326055	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
D330050I16Rik	414115	chr19	5388336	5389601	1266	1.455059	1.6488	0.157879	0.830125	0.830396	0.000372	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Tdrp	72148	chr8	13952008	13975032	23025	1.45503	1.612383	0.129516	3.026341	4.260994	0.464975	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Qsox2	227638	chr2	26208637	26237525	28889	1.454862	1.377033	-0.068638	1.796767	1.814812	0.01285	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Slc13a5	237831	chr11	72241989	72267222	25234	1.454632	1.292317	-0.147061	3.984474	3.847175	-0.047895	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Agap1	347722	chr1	89454806	89897617	442812	1.454389	1.384978	-0.061072	3.814478	4.613358	0.26063	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
H2-M5	240095	chr17	36984061	36989537	5477	1.454266	1.707172	0.20293	1.65359	1.970623	0.225509	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Slc25a44	229517	chr3	88410498	88425139	14642	1.454212	1.474661	0.017513	1.759219	2.308759	0.353461	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
D430041D05Rik	241589	chr2	104143073	104411013	267941	1.454195	1.406849	-0.041381	4.004972	4.474955	0.152161	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Entrep3	68521	chr3	89183143	89189295	6153	1.453875	1.434561	-0.016742	1.46942	1.726749	0.204512	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Tmem63a	208795	chr1	180942344	180975112	32769	1.453737	1.309775	-0.129734	4.940859	4.698754	-0.069315	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
H6pd	100198	chr4	149979475	150009023	29549	1.453713	1.684874	0.186618	0.621469	0.836768	0.328594	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Ksr1	16706	chr11	79013440	79146407	132968	1.453595	1.252128	-0.185019	1.692676	2.224237	0.353753	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Pnliprp2	18947	chr19	58759719	58777534	17816	1.453213	1.050382	-0.397294	1.961426	1.442555	-0.391821	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Mvd	192156	chr8	122433601	122443422	9822	1.453163	2.137245	0.494464	2.297084	2.969401	0.341504	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Pcolce2	76477	chr9	95637601	95698096	60496	1.453028	1.554221	0.084713	4.121875	5.167745	0.311348	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
2410017I17Rik	675325	chr17	36145018	36163176	18159	1.453015	0.862328	-0.628201	2.410333	1.598233	-0.53265	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Frem2	242022	chr3	53513938	53657355	143418	1.452905	1.698747	0.197783	9.077828	9.164207	0.013341	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Dipk1b	56279	chr2	26586639	26636497	49859	1.45265	1.232422	-0.203644	3.148964	2.858574	-0.130033	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
4921517D22Rik	70900	chr13	59687402	59694108	6707	1.4526	1.537891	0.071743	1.198498	1.04626	-0.163761	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Steap2	74051	chr5	5664829	5694578	29750	1.452589	1.967321	0.387033	4.032213	6.620941	0.685951	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Trmt10a	108943	chr3	138143448	138159821	16374	1.452547	1.963582	0.384601	2.3176	4.267445	0.822371	FALSE	FALSE	8	3	FALSE	FALSE	TRUE	FALSE
Tesc	57816	chr5	118027743	118061878	34136	1.452463	1.260177	-0.176178	3.426126	2.969952	-0.192816	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Col6a3	12835	chr1	90765923	90843971	78049	1.452382	1.100933	-0.340293	1.6247	0.974919	-0.626372	FALSE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Bspry	192120	chr4	62480053	62497298	17246	1.452135	1.518802	0.056395	2.578904	3.279316	0.322186	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Npnt	114249	chr3	132881745	132950291	68547	1.452128	1.602471	0.124194	4.843354	6.32151	0.369515	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Angpt1	11600	chr15	42424723	42676977	252255	1.452042	1.389697	-0.054814	5.393711	13.28499	1.26643	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Agpat2	67512	chr2	26593057	26604417	11361	1.451903	1.134679	-0.303492	2.042031	1.795312	-0.166597	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Lama3	16774	chr18	12333819	12583013	249195	1.451643	1.98515	0.39956	5.151075	6.628535	0.350571	TRUE	TRUE	8	5	FALSE	FALSE	TRUE	FALSE
Gm5177	382450	chr10	10605945	10616313	10369	1.451404	2.109568	0.478944	1.324007	2.161729	0.625251	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Rpl30	19946	chr15	34440505	34443640	3136	1.451358	2.258531	0.568397	1.261519	2.441818	0.845232	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Phactr2	215789	chr10	13207717	13474412	266696	1.451356	1.301299	-0.135696	8.617038	8.41417	-0.033504	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Serpinc1	11905	chr1	160978606	161005863	27258	1.451076	1.429485	-0.018759	0.584981	0.620224	0.061801	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Tmem88	67020	chr11	69396519	69398234	1716	1.451061	1.846425	0.306333	1.124953	1.327991	0.202808	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Mad2l2	71890	chr4	148130915	148145699	14785	1.451028	1.508311	0.04862	4.084263	3.419868	-0.241865	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Fa2h	338521	chr8	111345135	111393824	48690	1.450909	1.650052	0.162423	1.627267	1.663941	0.028358	TRUE	TRUE	8	4	FALSE	FALSE	FALSE	FALSE
Ghdc	80860	chr11	100766032	100770957	4926	1.450809	1.535086	0.070985	0.989472	1.242281	0.273795	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Mtarc2	67247	chr1	184813068	184846451	33384	1.45069	2.144888	0.501267	3.220645	5.208816	0.657922	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Lipa	16889	chr19	34492318	34527474	35157	1.450606	2.186125	0.526277	3.089654	6.326773	0.984052	FALSE	FALSE	8	4	FALSE	FALSE	TRUE	FALSE
Igdcc4	56741	chr9	65101486	65137940	36455	1.45054	1.332843	-0.105387	2.397969	1.905319	-0.300738	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Recql4	79456	chr15	76703553	76710548	6996	1.450515	1.532144	0.068819	1.757991	2.15597	0.264451	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Sult4a1	29859	chr15	84076097	84105754	29658	1.450417	1.14939	-0.286629	1.125709	1.242255	0.119809	TRUE	TRUE	8	4	FALSE	FALSE	FALSE	FALSE
Defb21	403172	chr2	152572744	152574944	2201	1.450376	0.723929	-0.823265	1.085809	0.569544	-0.72568	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Pla2g4f	271844	chr2	120299957	120314165	14209	1.450369	1.1714	-0.263588	2.231562	1.831242	-0.257177	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
Cic	71722	chr7	25267704	25294159	26456	1.450271	1.568394	0.098569	2.641794	3.029627	0.18334	TRUE	TRUE	8	4	FALSE	FALSE	FALSE	FALSE
Tmx2	66958	chr2	84671316	84679140	7825	1.450181	1.845286	0.306298	2.183491	3.138125	0.482484	TRUE	TRUE	8	2	FALSE	FALSE	TRUE	FALSE
Gpr39	71111	chr1	125676995	125873862	196868	1.450071	1.643316	0.157942	1.930274	1.636829	-0.211654	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
Mfsd4a	213006	chr1	132022806	132068062	45257	1.449834	1.396598	-0.046738	3.050094	4.534202	0.539838	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Tmtc2	278279	chr10	105187663	105574451	386789	1.449754	2.354027	0.624319	1.170346	1.263644	0.093686	FALSE	FALSE	8	5	FALSE	FALSE	TRUE	FALSE
Sympk	68188	chr7	19024377	19054618	30242	1.449709	0.84754	-0.645191	2.288845	2.571446	0.153975	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
1700003D09Rik	69338	chr11	98350718	98358283	7566	1.449661	1.750705	0.239126	1.253516	1.948834	0.557583	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Ifna1	15962	chr4	88850087	88850656	570	1.449447	1.930468	0.365234	0.911136	0.857299	-0.070339	FALSE	FALSE	8	1	FALSE	FALSE	TRUE	FALSE
Nacc2	67991	chr2	26055535	26122818	67284	1.449202	1.38	-0.061078	2.970596	2.686136	-0.134713	FALSE	FALSE	8	5	FALSE	FALSE	FALSE	FALSE
Lsm14b	241846	chr2	180024987	180035465	10479	1.449182	1.33593	-0.10135	2.109845	3.11502	0.517417	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
4930447F24Rik	76873	chr9	108133718	108138567	4850	1.449008	1.129815	-0.306181	0.540969	0.439042	-0.207398	FALSE	FALSE	8	2	FALSE	FALSE	FALSE	FALSE
Dhrs1	52585	chr14	55739020	55745690	6671	1.448883	2.137266	0.498171	1.086444	0.873523	-0.256611	FALSE	FALSE	8	2	FALSE	FALSE	TRUE	FALSE
Atp2b2	11941	chr6	113743831	114042613	298783	1.448857	1.312069	-0.123361	2.674345	3.449228	0.342215	TRUE	TRUE	8	5	FALSE	FALSE	FALSE	FALSE
4921508D12Rik	70845	chr2	132424741	132452499	27759	1.448575	1.710877	0.210612	2.410938	3.702519	0.57616	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Chrng	11449	chr1	87204657	87212694	8038	1.448267	1.437867	-0.009021	1.540066	1.122758	-0.39037	TRUE	TRUE	8	2	FALSE	FALSE	FALSE	FALSE
Krt6b	16688	chr15	101676023	101680287	4265	1.44819	1.060092	-0.381974	1.025768	0.650809	-0.516488	FALSE	FALSE	8	1	FALSE	FALSE	FALSE	FALSE
Lims2	225341	chr18	31922290	31958619	36330	1.448155	0.994491	-0.457824	0.555844	0.454962	-0.200895	FALSE	FALSE	8	4	FALSE	FALSE	FALSE	FALSE
Zfp467	68910	chr6	48427697	48445825	18129	1.448035	1.731463	0.226377	1.757434	2.305364	0.352824	FALSE	FALSE	8	3	FALSE	FALSE	FALSE	FALSE
