gene_name	chr	mut_specific_aging_up	mch_sig
Cyp4f15	chr17	FALSE	FALSE
Cyp4f16	chr17	FALSE	FALSE
Cyp4f17	chr17	FALSE	TRUE
Cyp4f18	chr8	FALSE	FALSE
Cyp4f37	chr17	FALSE	FALSE
Cyp4f39	chr17	FALSE	TRUE
Cyp4f40	chr17	FALSE	FALSE
Cyp4v3	chr8	FALSE	FALSE
Cyp4x1	chr4	FALSE	FALSE
Cyp51	chr5	FALSE	FALSE
Cyp7a1	chr4	FALSE	FALSE
Cyp7b1	chr3	FALSE	TRUE
Cyp8b1	chr9	FALSE	FALSE
Cypt1	chrX	FALSE	FALSE
Cypt12	chr3	FALSE	FALSE
Cypt3	chrX	FALSE	FALSE
Cypt4	chr9	FALSE	FALSE
Cyren	chr6	FALSE	FALSE
Cys1	chr12	FALSE	FALSE
Cysltr1	chrX	FALSE	FALSE
Cysltr2	chr14	FALSE	TRUE
Cysrt1	chr2	FALSE	FALSE
Cystm1	chr18	FALSE	TRUE
Cyth1	chr11	FALSE	FALSE
Cyth2	chr7	FALSE	FALSE
Cyth3	chr5	FALSE	TRUE
Cyth4	chr15	FALSE	TRUE
Cytip	chr2	TRUE	TRUE
Cytl1	chr5	FALSE	FALSE
Cyyr1	chr16	FALSE	FALSE
Czib	chr4	FALSE	FALSE
D030056L22Rik	chr19	FALSE	FALSE
D11Wsu47e	chr11	FALSE	FALSE
D130040H23Rik	chr8	FALSE	FALSE
D130043K22Rik	chr13	FALSE	TRUE
D16Ertd472e	chr16	FALSE	FALSE
D17H6S53E	chr17	FALSE	TRUE
D1Pas1	chr1	FALSE	FALSE
D2hgdh	chr1	FALSE	FALSE
D3Ertd751e	chr3	FALSE	FALSE
D430019H16Rik	chr12	FALSE	FALSE
D430041D05Rik	chr2	FALSE	TRUE
D5Ertd579e	chr5	FALSE	TRUE
D630003M21Rik	chr2	FALSE	TRUE
D630023F18Rik	chr1	FALSE	FALSE
D630039A03Rik	chr4	FALSE	FALSE
D630045J12Rik	chr6	FALSE	TRUE
D6Ertd527e	chr6	FALSE	FALSE
D6Wsu163e	chr6	FALSE	TRUE
D7Ertd443e	chr7	FALSE	TRUE
D8Ertd738e	chr8	FALSE	FALSE
D930020B18Rik	chr10	FALSE	TRUE
D930048N14Rik	chr11	FALSE	FALSE
Daam1	chr12	FALSE	TRUE
Daam2	chr17	TRUE	FALSE
Dab1	chr4	FALSE	TRUE
Dab2	chr15	FALSE	FALSE
Dab2ip	chr2	FALSE	FALSE
Dach1	chr14	FALSE	TRUE
Dach2	chrX	FALSE	FALSE
Dact1	chr12	FALSE	FALSE
Dact2	chr17	FALSE	FALSE
Dact3	chr7	FALSE	TRUE
Dad1	chr14	FALSE	FALSE
Dag1	chr9	FALSE	TRUE
Dagla	chr19	FALSE	TRUE
Daglb	chr5	FALSE	FALSE
Dalrd3	chr9	FALSE	FALSE
Dand5	chr8	FALSE	FALSE
Dao	chr5	FALSE	TRUE
Dap	chr15	FALSE	FALSE
Dap3	chr3	FALSE	FALSE
Dapk1	chr13	FALSE	TRUE
Dapk2	chr9	FALSE	TRUE
Dapl1	chr2	FALSE	FALSE
Dapp1	chr3	FALSE	TRUE
Dars2	chr1	FALSE	FALSE
Daw1	chr1	TRUE	TRUE
Daxx	chr17	FALSE	FALSE
Dazap1	chr10	FALSE	FALSE
Dazap2	chr15	FALSE	FALSE
Dazl	chr17	FALSE	TRUE
Dbf4	chr5	FALSE	FALSE
Dbh	chr2	FALSE	TRUE
Dbi	chr1	FALSE	FALSE
Dbn1	chr13	FALSE	TRUE
Dbndd1	chr8	FALSE	FALSE
Dbndd2	chr2	FALSE	FALSE
Dbnl	chr11	FALSE	FALSE
Dbp	chr7	FALSE	FALSE
Dbr1	chr9	FALSE	FALSE
Dbt	chr3	FALSE	FALSE
Dbx1	chr7	FALSE	FALSE
Dbx2	chr15	FALSE	FALSE
Dcaf1	chr9	FALSE	FALSE
Dcaf10	chr4	FALSE	FALSE
Dcaf11	chr14	FALSE	FALSE
Dcaf12	chr4	FALSE	TRUE
Dcaf12l1	chrX	FALSE	FALSE
Dcaf12l2	chrX	FALSE	FALSE
Dcaf13	chr15	FALSE	FALSE
Dcaf15	chr8	FALSE	FALSE
Dcaf17	chr2	FALSE	FALSE
Dcaf4	chr12	FALSE	FALSE
Dcaf5	chr12	FALSE	TRUE
Dcaf6	chr1	FALSE	TRUE
Dcaf7	chr11	FALSE	FALSE
Dcaf8	chr1	FALSE	FALSE
Dcaf8l	chrX	FALSE	FALSE
Dcakd	chr11	FALSE	FALSE
Dcbld1	chr10	FALSE	TRUE
Dcbld2	chr16	FALSE	TRUE
Dcc	chr18	FALSE	TRUE
Dcdc2a	chr13	FALSE	TRUE
Dcdc2b	chr4	FALSE	FALSE
Dcdc2c	chr12	FALSE	TRUE
Dchs1	chr7	FALSE	FALSE
Dchs2	chr3	FALSE	TRUE
Dck	chr5	FALSE	FALSE
Dclk1	chr3	FALSE	TRUE
Dclk2	chr3	FALSE	TRUE
Dclk3	chr9	FALSE	FALSE
Dclre1a	chr19	FALSE	FALSE
Dclre1b	chr3	FALSE	FALSE
Dclre1c	chr2	FALSE	TRUE
Dcn	chr10	FALSE	TRUE
Dcp1a	chr14	FALSE	FALSE
Dcp1b	chr6	FALSE	TRUE
Dcp2	chr18	FALSE	TRUE
Dcpp1	chr17	FALSE	FALSE
Dcpp2	chr17	FALSE	FALSE
Dcpp3	chr17	FALSE	FALSE
Dcps	chr9	FALSE	FALSE
Dcst1	chr3	FALSE	FALSE
Dcstamp	chr15	FALSE	TRUE
Dct	chr14	FALSE	FALSE
Dctd	chr8	TRUE	FALSE
Dctn1	chr6	FALSE	TRUE
Dctn2	chr10	FALSE	FALSE
Dctn3	chr4	FALSE	TRUE
Dctn4	chr18	FALSE	FALSE
Dctn5	chr7	FALSE	FALSE
Dctn6	chr8	FALSE	FALSE
Dctpp1	chr7	FALSE	FALSE
Dcun1d1	chr3	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
Dcun1d3	chr7	FALSE	FALSE
Dcun1d4	chr5	FALSE	FALSE
Dcun1d5	chr9	FALSE	FALSE
Dcx	chrX	FALSE	FALSE
Dcxr	chr11	FALSE	FALSE
Dda1	chr8	FALSE	FALSE
Ddah1	chr3	FALSE	TRUE
Ddah2	chr17	FALSE	FALSE
Ddb1	chr19	FALSE	FALSE
Ddb2	chr2	FALSE	TRUE
Ddc	chr11	FALSE	FALSE
Ddhd1	chr14	FALSE	TRUE
Ddhd2	chr8	FALSE	FALSE
Ddi1	chr9	FALSE	FALSE
Ddi2	chr4	FALSE	FALSE
Ddias	chr7	FALSE	FALSE
Ddit3	chr10	FALSE	TRUE
Ddit4	chr10	FALSE	FALSE
Ddit4l	chr3	FALSE	TRUE
Ddn	chr15	FALSE	FALSE
Ddo	chr10	FALSE	FALSE
Ddost	chr4	FALSE	TRUE
Ddr1	chr17	FALSE	FALSE
Ddr2	chr1	FALSE	FALSE
Ddrgk1	chr2	FALSE	FALSE
Ddt	chr10	FALSE	FALSE
Ddx1	chr12	FALSE	FALSE
Ddx10	chr9	FALSE	TRUE
Ddx11	chr17	TRUE	FALSE
Ddx17	chr15	FALSE	TRUE
Ddx18	chr1	TRUE	FALSE
Ddx19a	chr8	FALSE	FALSE
Ddx19b	chr8	FALSE	FALSE
Ddx20	chr3	FALSE	FALSE
Ddx21	chr10	FALSE	FALSE
Ddx23	chr15	FALSE	FALSE
Ddx24	chr12	FALSE	FALSE
Ddx25	chr9	FALSE	FALSE
Ddx27	chr2	FALSE	FALSE
Ddx28	chr8	FALSE	FALSE
Ddx31	chr2	FALSE	TRUE
Ddx39b	chr17	FALSE	FALSE
Ddx3x	chrX	FALSE	FALSE
Ddx4	chr13	FALSE	TRUE
Ddx41	chr13	FALSE	FALSE
Ddx42	chr11	FALSE	FALSE
Ddx43	chr9	FALSE	FALSE
Ddx46	chr13	FALSE	TRUE
Ddx47	chr6	FALSE	FALSE
Ddx49	chr8	FALSE	FALSE
Ddx5	chr11	FALSE	FALSE
Ddx50	chr10	FALSE	FALSE
Ddx51	chr5	FALSE	FALSE
Ddx52	chr11	FALSE	FALSE
Ddx54	chr5	FALSE	FALSE
Ddx55	chr5	FALSE	FALSE
Ddx56	chr11	FALSE	FALSE
Ddx59	chr1	FALSE	FALSE
Ddx6	chr9	FALSE	TRUE
Ddx60	chr8	FALSE	FALSE
Deaf1	chr7	FALSE	TRUE
Decr1	chr4	FALSE	TRUE
Decr2	chr17	FALSE	FALSE
Dedd	chr1	FALSE	FALSE
Def6	chr17	FALSE	FALSE
Def8	chr8	FALSE	FALSE
Defa24	chr8	FALSE	FALSE
Defa25	chr8	FALSE	FALSE
Defa27	chr8	FALSE	FALSE
Defa29	chr8	FALSE	TRUE
Defa30	chr8	FALSE	FALSE
Defa38	chr8	FALSE	FALSE
Defa39	chr8	FALSE	FALSE
Defb1	chr8	FALSE	FALSE
Defb10	chr8	FALSE	FALSE
Defb11	chr8	FALSE	FALSE
Defb12	chr8	FALSE	FALSE
Defb13	chr8	FALSE	FALSE
Defb14	chr8	FALSE	FALSE
Defb15	chr8	FALSE	FALSE
Defb19	chr2	FALSE	FALSE
Defb2	chr8	FALSE	FALSE
Defb21	chr2	FALSE	FALSE
Defb22	chr2	FALSE	FALSE
Defb23	chr2	FALSE	FALSE
Defb25	chr2	FALSE	FALSE
Defb28	chr2	FALSE	FALSE
Defb29	chr2	FALSE	FALSE
Defb3	chr8	FALSE	FALSE
Defb30	chr14	FALSE	FALSE
Defb33	chr8	FALSE	FALSE
Defb34	chr8	FALSE	FALSE
Defb36	chr2	FALSE	FALSE
Defb37	chr8	FALSE	FALSE
Defb38	chr8	FALSE	FALSE
Defb39	chr8	FALSE	FALSE
Defb4	chr8	FALSE	FALSE
Defb40	chr8	FALSE	FALSE
Defb41	chr1	TRUE	FALSE
Defb42	chr14	FALSE	FALSE
Defb43	chr14	FALSE	FALSE
Defb45	chr2	FALSE	FALSE
Defb46	chr8	FALSE	FALSE
Defb47	chr14	FALSE	FALSE
Defb48	chr14	FALSE	FALSE
Defb5	chr8	FALSE	FALSE
Defb50	chr8	FALSE	FALSE
Defb6	chr8	FALSE	FALSE
Defb7	chr8	FALSE	FALSE
Defb8	chr8	FALSE	FALSE
Defb9	chr8	FALSE	FALSE
Degs1	chr1	FALSE	FALSE
Degs2	chr12	FALSE	FALSE
Dek	chr13	FALSE	FALSE
Dele1	chr18	FALSE	FALSE
Dennd11	chr6	FALSE	FALSE
Dennd1a	chr2	FALSE	TRUE
Dennd1b	chr1	FALSE	TRUE
Dennd1c	chr17	FALSE	TRUE
Dennd2a	chr6	FALSE	FALSE
Dennd2c	chr3	FALSE	FALSE
Dennd2d	chr3	FALSE	FALSE
Dennd3	chr15	FALSE	TRUE
Dennd4a	chr9	FALSE	TRUE
Dennd4b	chr3	FALSE	FALSE
Dennd4c	chr4	FALSE	TRUE
Dennd5a	chr7	FALSE	TRUE
Dennd5b	chr6	FALSE	TRUE
Dennd6a	chr14	FALSE	TRUE
Dennd6b	chr15	FALSE	TRUE
Denr	chr5	FALSE	TRUE
Depdc1a	chr3	FALSE	FALSE
Depdc1b	chr13	FALSE	TRUE
Depdc5	chr5	FALSE	TRUE
Depdc7	chr2	FALSE	TRUE
Depp1	chr6	FALSE	FALSE
Deptor	chr15	FALSE	TRUE
Dera	chr6	FALSE	TRUE
Derl1	chr15	FALSE	FALSE
Derl2	chr11	FALSE	FALSE
Derl3	chr10	FALSE	FALSE
Des	chr1	FALSE	FALSE
Desi1	chr15	FALSE	TRUE
Desi2	chr1	FALSE	TRUE
Det1	chr7	FALSE	FALSE
Deup1	chr9	FALSE	FALSE
Dexi	chr16	FALSE	TRUE
Dffa	chr4	FALSE	TRUE
Dffb	chr4	FALSE	FALSE
Dgat1	chr15	FALSE	FALSE
Dgat2	chr7	FALSE	TRUE
Dgat2l6	chrX	FALSE	FALSE
Dgcr2	chr16	FALSE	TRUE
Dgcr6	chr16	FALSE	FALSE
Dgcr8	chr16	FALSE	FALSE
Dgka	chr10	FALSE	FALSE
Dgkb	chr12	TRUE	TRUE
Dgkd	chr1	FALSE	TRUE
Dgke	chr11	FALSE	FALSE
Dgkg	chr16	FALSE	TRUE
Dgkh	chr14	FALSE	TRUE
Dgki	chr6	FALSE	TRUE
Dgkk	chrX	FALSE	TRUE
Dgkq	chr5	FALSE	FALSE
Dgkz	chr2	FALSE	FALSE
Dglucy	chr12	FALSE	TRUE
Dguok	chr6	FALSE	FALSE
Dhcr24	chr4	FALSE	FALSE
Dhcr7	chr7	FALSE	FALSE
Dhdds	chr4	FALSE	FALSE
Dhdh	chr7	FALSE	FALSE
Dhh	chr15	FALSE	TRUE
Dhodh	chr8	FALSE	FALSE
Dhps	chr8	FALSE	TRUE
Dhrs1	chr14	FALSE	TRUE
Dhrs11	chr11	FALSE	FALSE
Dhrs13	chr11	FALSE	FALSE
Dhrs2	chr14	TRUE	FALSE
Dhrs3	chr4	FALSE	FALSE
Dhrs4	chr14	FALSE	FALSE
Dhrs7	chr12	FALSE	FALSE
Dhrs7b	chr11	FALSE	FALSE
Dhrs7c	chr11	FALSE	FALSE
Dhrs9	chr2	FALSE	TRUE
Dhtkd1	chr2	FALSE	TRUE
Dhx15	chr5	FALSE	TRUE
Dhx16	chr17	FALSE	FALSE
Dhx29	chr13	FALSE	FALSE
Dhx30	chr9	FALSE	FALSE
Dhx32	chr7	TRUE	TRUE
Dhx33	chr11	FALSE	TRUE
Dhx34	chr7	FALSE	TRUE
Dhx35	chr2	FALSE	TRUE
Dhx36	chr3	FALSE	FALSE
Dhx37	chr5	FALSE	FALSE
Dhx38	chr8	FALSE	FALSE
Dhx40	chr11	FALSE	FALSE
Dhx57	chr17	FALSE	FALSE
Dhx58	chr11	FALSE	TRUE
Dhx8	chr11	FALSE	FALSE
Dhx9	chr1	FALSE	FALSE
Diablo	chr5	FALSE	FALSE
Diaph1	chr18	FALSE	FALSE
Diaph2	chrX	FALSE	FALSE
Diaph3	chr14	FALSE	TRUE
Dicer1	chr12	FALSE	TRUE
Dido1	chr2	FALSE	TRUE
Dimt1	chr13	FALSE	FALSE
Dio1	chr4	TRUE	FALSE
Dio2	chr12	FALSE	FALSE
Dio3	chr12	FALSE	FALSE
Dip2a	chr10	FALSE	FALSE
Dip2b	chr15	FALSE	TRUE
Dip2c	chr13	FALSE	TRUE
Dipk1a	chr5	FALSE	TRUE
Dipk1b	chr2	FALSE	FALSE
Dipk1c	chr18	FALSE	FALSE
Dipk2a	chr9	FALSE	FALSE
Dipk2b	chrX	TRUE	TRUE
Diras1	chr10	FALSE	FALSE
Diras2	chr13	TRUE	FALSE
Dis3	chr14	FALSE	TRUE
Dis3l	chr9	FALSE	FALSE
Dis3l2	chr1	FALSE	TRUE
Disc1	chr8	FALSE	TRUE
Disp1	chr1	FALSE	TRUE
Disp2	chr2	FALSE	FALSE
Disp3	chr4	FALSE	TRUE
Dixdc1	chr9	FALSE	FALSE
Dkc1	chrX	FALSE	FALSE
Dkk1	chr19	FALSE	FALSE
Dkk2	chr3	FALSE	TRUE
Dkk3	chr7	FALSE	TRUE
Dkk4	chr8	FALSE	FALSE
Dkkl1	chr7	FALSE	FALSE
Dlat	chr9	FALSE	FALSE
Dlc1	chr8	FALSE	TRUE
Dld	chr12	FALSE	FALSE
Dlec1	chr9	FALSE	FALSE
Dleu7	chr14	FALSE	FALSE
Dlg1	chr16	TRUE	FALSE
Dlg2	chr7	FALSE	TRUE
Dlg3	chrX	FALSE	FALSE
Dlg4	chr11	FALSE	FALSE
Dlg5	chr14	FALSE	TRUE
Dlgap1	chr17	FALSE	FALSE
Dlgap2	chr8	FALSE	TRUE
Dlgap3	chr4	FALSE	FALSE
Dlgap4	chr2	FALSE	TRUE
Dlgap5	chr14	FALSE	FALSE
Dlk1	chr12	FALSE	FALSE
Dlk2	chr17	FALSE	FALSE
Dll1	chr17	TRUE	FALSE
Dll3	chr7	FALSE	FALSE
Dll4	chr2	FALSE	FALSE
Dlst	chr12	FALSE	FALSE
Dlx1	chr2	FALSE	FALSE
Dlx2	chr2	FALSE	FALSE
Dlx3	chr11	FALSE	FALSE
Dlx4	chr11	FALSE	FALSE
Dlx5	chr6	FALSE	FALSE
Dmac1	chr4	TRUE	FALSE
Dmac2	chr7	FALSE	FALSE
Dmac2l	chr12	FALSE	FALSE
Dmap1	chr4	FALSE	FALSE
Dmbt1	chr7	FALSE	TRUE
Dmbx1	chr4	FALSE	TRUE
Dmc1	chr15	FALSE	TRUE
Dmd	chrX	FALSE	FALSE
Dmgdh	chr13	FALSE	FALSE
Dmkn	chr7	FALSE	FALSE
Dmp1	chr5	FALSE	FALSE
Dmpk	chr7	FALSE	FALSE
Dmrt1	chr19	FALSE	FALSE
Dmrt2	chr19	FALSE	FALSE
Dmrt3	chr19	FALSE	FALSE
Dmrta1	chr4	FALSE	FALSE
Dmrta2	chr4	FALSE	FALSE
Dmrtb1	chr4	TRUE	FALSE
Dmrtc1a	chrX	FALSE	FALSE
Dmrtc1b	chrX	FALSE	FALSE
Dmrtc2	chr7	FALSE	FALSE
Dmtf1	chr5	FALSE	FALSE
Dmtn	chr14	FALSE	FALSE
Dmwd	chr7	FALSE	FALSE
Dmxl1	chr18	FALSE	FALSE
Dmxl2	chr9	FALSE	TRUE
Dna2	chr10	FALSE	TRUE
Dnaaf2	chr12	FALSE	FALSE
Dnaaf3	chr7	FALSE	FALSE
Dnaaf4	chr9	FALSE	FALSE
Dnaaf5	chr5	FALSE	TRUE
Dnah1	chr14	FALSE	TRUE
Dnah10	chr5	TRUE	FALSE
Dnah11	chr12	FALSE	TRUE
Dnah12	chr14	FALSE	TRUE
Dnah17	chr11	FALSE	TRUE
Dnah2	chr11	FALSE	FALSE
Dnah3	chr7	FALSE	FALSE
Dnah5	chr15	FALSE	TRUE
Dnah6	chr6	FALSE	TRUE
Dnah7a	chr1	FALSE	TRUE
Dnah7b	chr1	FALSE	TRUE
Dnah7c	chr1	FALSE	TRUE
Dnah8	chr17	FALSE	TRUE
Dnah9	chr11	FALSE	TRUE
Dnaja1	chr4	FALSE	FALSE
Dnaja2	chr8	FALSE	TRUE
Dnaja3	chr16	FALSE	TRUE
Dnaja4	chr9	FALSE	FALSE
Dnajb1	chr8	FALSE	FALSE
Dnajb11	chr16	FALSE	FALSE
Dnajb13	chr7	FALSE	TRUE
Dnajb14	chr3	FALSE	TRUE
Dnajb2	chr1	FALSE	FALSE
Dnajb3	chr1	FALSE	FALSE
Dnajb4	chr3	FALSE	FALSE
Dnajb5	chr4	FALSE	FALSE
Dnajb6	chr5	FALSE	TRUE
Dnajb7	chr15	FALSE	FALSE
Dnajb8	chr6	FALSE	TRUE
Dnajb9	chr12	FALSE	FALSE
Dnajc1	chr2	FALSE	TRUE
Dnajc10	chr2	FALSE	FALSE
Dnajc11	chr4	FALSE	TRUE
Dnajc12	chr10	FALSE	TRUE
Dnajc13	chr9	FALSE	TRUE
Dnajc14	chr10	FALSE	TRUE
Dnajc15	chr14	FALSE	FALSE
Dnajc16	chr4	FALSE	FALSE
Dnajc17	chr2	FALSE	TRUE
Dnajc18	chr18	FALSE	TRUE
Dnajc19	chr3	FALSE	FALSE
Dnajc2	chr5	FALSE	FALSE
Dnajc21	chr15	FALSE	FALSE
Dnajc22	chr15	FALSE	TRUE
Dnajc24	chr2	FALSE	TRUE
Dnajc25	chr4	FALSE	FALSE
Dnajc27	chr12	FALSE	TRUE
Dnajc28	chr16	FALSE	FALSE
Dnajc3	chr14	FALSE	TRUE
Dnajc4	chr19	FALSE	FALSE
Dnajc5	chr2	FALSE	TRUE
Dnajc5b	chr3	TRUE	FALSE
Dnajc5g	chr5	FALSE	FALSE
Dnajc6	chr4	TRUE	TRUE
Dnajc7	chr11	FALSE	FALSE
Dnajc8	chr4	FALSE	FALSE
Dnajc9	chr14	FALSE	FALSE
Dnal1	chr12	FALSE	FALSE
Dnal4	chr15	FALSE	FALSE
Dnali1	chr4	FALSE	FALSE
Dnase1	chr16	FALSE	FALSE
Dnase1l2	chr17	FALSE	FALSE
Dnase1l3	chr14	FALSE	FALSE
Dnase2a	chr8	FALSE	FALSE
Dnase2b	chr3	FALSE	FALSE
Dner	chr1	FALSE	FALSE
Dnhd1	chr7	FALSE	FALSE
Dnm1	chr2	FALSE	TRUE
Dnm1l	chr16	FALSE	FALSE
Dnm2	chr9	FALSE	TRUE
Dnm3	chr1	TRUE	TRUE
Dnmbp	chr19	FALSE	TRUE
Dnmt1	chr9	FALSE	FALSE
Dnmt3a	chr12	FALSE	TRUE
Dnmt3b	chr2	FALSE	FALSE
Dnmt3l	chr10	FALSE	FALSE
Dnpep	chr1	FALSE	FALSE
Dnph1	chr17	FALSE	FALSE
Dntt	chr19	FALSE	FALSE
Dnttip1	chr2	FALSE	TRUE
Dnttip2	chr3	FALSE	FALSE
Doc2a	chr7	FALSE	FALSE
Doc2b	chr11	FALSE	FALSE
Doc2g	chr19	FALSE	FALSE
Dock1	chr7	FALSE	FALSE
Dock10	chr1	FALSE	TRUE
Dock11	chrX	FALSE	FALSE
Dock2	chr11	FALSE	TRUE
Dock3	chr9	FALSE	TRUE
Dock4	chr12	FALSE	TRUE
Dock5	chr14	FALSE	TRUE
Dock6	chr9	TRUE	FALSE
Dock7	chr4	FALSE	TRUE
Dock8	chr19	FALSE	TRUE
Dock9	chr14	FALSE	TRUE
Dohh	chr10	FALSE	FALSE
Dok1	chr6	FALSE	FALSE
Dok2	chr14	FALSE	FALSE
Dok3	chr13	FALSE	FALSE
Dok4	chr8	FALSE	TRUE
Dok5	chr2	FALSE	FALSE
Dok6	chr18	FALSE	TRUE
Dok7	chr5	FALSE	TRUE
Dolk	chr2	FALSE	FALSE
Dolpp1	chr2	TRUE	FALSE
Donson	chr16	FALSE	FALSE
Dop1a	chr9	FALSE	TRUE
Dop1b	chr16	FALSE	TRUE
Dot1l	chr10	FALSE	FALSE
Dpep1	chr8	FALSE	FALSE
Dpep2	chr8	FALSE	FALSE
Dpep3	chr8	FALSE	FALSE
Dpf1	chr7	TRUE	FALSE
Dpf2	chr19	FALSE	FALSE
Dpf3	chr12	TRUE	FALSE
Dph1	chr11	FALSE	FALSE
Dph2	chr4	FALSE	FALSE
Dph3	chr14	TRUE	FALSE
Dph5	chr3	FALSE	FALSE
Dph6	chr2	FALSE	FALSE
Dph7	chr2	FALSE	FALSE
Dpm1	chr2	FALSE	FALSE
Dpm2	chr2	FALSE	FALSE
Dpm3	chr3	FALSE	FALSE
Dpp10	chr1	FALSE	FALSE
Dpp3	chr19	FALSE	FALSE
Dpp4	chr2	FALSE	FALSE
Dpp6	chr5	FALSE	TRUE
Dpp7	chr2	FALSE	FALSE
Dpp8	chr9	FALSE	FALSE
Dpp9	chr17	FALSE	TRUE
Dppa1	chr11	FALSE	FALSE
Dppa2	chr16	FALSE	TRUE
Dppa3	chr6	FALSE	FALSE
Dppa4	chr16	TRUE	FALSE
Dppa5a	chr9	FALSE	FALSE
Dpt	chr1	FALSE	TRUE
Dpy19l1	chr9	TRUE	TRUE
Dpy19l2	chr9	FALSE	TRUE
Dpy19l3	chr7	FALSE	FALSE
Dpy19l4	chr4	FALSE	FALSE
Dpy30	chr17	FALSE	FALSE
Dpyd	chr3	FALSE	FALSE
Dpys	chr15	FALSE	TRUE
Dpysl2	chr14	FALSE	TRUE
Dpysl3	chr18	FALSE	TRUE
Dpysl4	chr7	FALSE	FALSE
Dpysl5	chr5	TRUE	TRUE
Dqx1	chr6	FALSE	FALSE
Dr1	chr5	FALSE	FALSE
Dram1	chr10	FALSE	FALSE
Dram2	chr3	FALSE	FALSE
Drap1	chr19	FALSE	FALSE
Draxin	chr4	FALSE	FALSE
Drc1	chr5	FALSE	FALSE
Drc3	chr11	FALSE	FALSE
Drc7	chr8	FALSE	TRUE
Drd1	chr13	FALSE	FALSE
Drd2	chr9	FALSE	FALSE
Drd3	chr16	FALSE	TRUE
Drd4	chr7	FALSE	FALSE
Drd5	chr5	FALSE	FALSE
Drg1	chr11	FALSE	TRUE
Drg2	chr11	FALSE	FALSE
Drosha	chr15	FALSE	TRUE
Drp2	chrX	FALSE	FALSE
Dsc1	chr18	FALSE	FALSE
Dsc2	chr18	FALSE	TRUE
Dsc3	chr18	FALSE	FALSE
Dscam	chr16	FALSE	TRUE
Dscaml1	chr9	FALSE	FALSE
Dscc1	chr15	FALSE	FALSE
Dse	chr10	FALSE	FALSE
Dsel	chr1	FALSE	FALSE
Dsg1a	chr18	FALSE	FALSE
Dsg1b	chr18	FALSE	FALSE
Dsg1c	chr18	FALSE	FALSE
Dsg2	chr18	FALSE	FALSE
Dsg3	chr18	FALSE	TRUE
Dsg4	chr18	FALSE	FALSE
Dsn1	chr2	FALSE	TRUE
Dsp	chr13	TRUE	TRUE
Dspp	chr5	FALSE	FALSE
Dst	chr1	FALSE	TRUE
Dstn	chr2	FALSE	FALSE
Dstyk	chr1	FALSE	FALSE
Dtd1	chr2	FALSE	TRUE
Dtd2	chr12	FALSE	TRUE
Dthd1	chr5	FALSE	TRUE
Dtl	chr1	FALSE	FALSE
Dtna	chr18	FALSE	TRUE
Dtnb	chr12	FALSE	TRUE
Dtnbp1	chr13	FALSE	FALSE
Dtwd1	chr2	FALSE	FALSE
Dtwd2	chr18	FALSE	TRUE
Dtx1	chr5	FALSE	TRUE
Dtx2	chr5	FALSE	TRUE
Dtx3	chr10	FALSE	FALSE
Dtx4	chr19	FALSE	FALSE
Dtymk	chr1	FALSE	FALSE
Duox1	chr2	FALSE	FALSE
Duox2	chr2	FALSE	FALSE
Duoxa1	chr2	FALSE	TRUE
Duoxa2	chr2	FALSE	FALSE
Dus1l	chr11	FALSE	FALSE
Dus2	chr8	FALSE	FALSE
Dus3l	chr17	FALSE	FALSE
Dusp1	chr17	TRUE	TRUE
Dusp10	chr1	TRUE	FALSE
Dusp11	chr6	FALSE	FALSE
Dusp12	chr1	FALSE	FALSE
Dusp14	chr11	TRUE	FALSE
Dusp15	chr2	FALSE	FALSE
Dusp16	chr6	FALSE	TRUE
Dusp18	chr11	FALSE	FALSE
Dusp19	chr2	FALSE	FALSE
Dusp2	chr2	FALSE	FALSE
Dusp21	chrX	TRUE	FALSE
Dusp22	chr13	FALSE	TRUE
Dusp23	chr1	FALSE	FALSE
Dusp26	chr8	TRUE	FALSE
Dusp28	chr1	FALSE	FALSE
Dusp3	chr11	FALSE	FALSE
Dusp4	chr8	FALSE	FALSE
Dusp5	chr19	TRUE	FALSE
Dusp6	chr10	FALSE	FALSE
Dusp7	chr9	FALSE	FALSE
Dusp8	chr7	FALSE	TRUE
Dusp9	chrX	FALSE	FALSE
Dut	chr2	TRUE	FALSE
Duxbl1	chr14	FALSE	FALSE
Dvl1	chr4	FALSE	FALSE
Dvl2	chr11	FALSE	FALSE
Dvl3	chr16	FALSE	FALSE
Dydc1	chr14	FALSE	FALSE
Dydc2	chr14	FALSE	FALSE
Dym	chr18	FALSE	TRUE
Dynap	chr18	FALSE	FALSE
Dync1h1	chr12	FALSE	FALSE
Dync1i1	chr6	FALSE	FALSE
Dync1i2	chr2	FALSE	FALSE
Dync1li1	chr9	FALSE	FALSE
Dync1li2	chr8	FALSE	FALSE
Dync2h1	chr9	FALSE	FALSE
Dync2li1	chr17	FALSE	FALSE
Dynll1	chr5	FALSE	FALSE
Dynll2	chr11	FALSE	FALSE
Dynlrb1	chr2	FALSE	FALSE
Dynlrb2	chr8	FALSE	TRUE
Dynlt3	chrX	FALSE	FALSE
Dyrk1a	chr16	FALSE	TRUE
Dyrk1b	chr7	FALSE	FALSE
Dyrk2	chr10	TRUE	FALSE
Dyrk3	chr1	FALSE	FALSE
