gene_name	chr	mch_sig	mecp2_sig
Inpp5a	chr7	TRUE	FALSE
Iyd	chr10	TRUE	FALSE
Nynrin	chr14	TRUE	FALSE
Dnajc18	chr18	TRUE	FALSE
Pde6c	chr19	TRUE	FALSE
Pigt	chr2	TRUE	FALSE
Lrtm1	chr14	TRUE	FALSE
Patz1	chr11	TRUE	FALSE
Foxa3	chr7	TRUE	FALSE
Kdelr3	chr15	TRUE	FALSE
Brd3	chr2	TRUE	FALSE
Grin2b	chr6	TRUE	FALSE
Cfap57	chr4	TRUE	FALSE
Neurod6	chr6	TRUE	FALSE
Pof1b	chrX	TRUE	FALSE
4930568D16Rik	chr2	TRUE	FALSE
Wfs1	chr5	TRUE	FALSE
Slc6a20a	chr9	TRUE	FALSE
Usp35	chr7	TRUE	FALSE
D130043K22Rik	chr13	TRUE	FALSE
Acox3	chr5	TRUE	FALSE
Kif24	chr4	TRUE	FALSE
Asb6	chr2	TRUE	FALSE
Fermt1	chr2	TRUE	FALSE
Serhl	chr15	TRUE	FALSE
P2rx3	chr2	TRUE	FALSE
Col28a1	chr6	TRUE	FALSE
Mcm6	chr1	TRUE	FALSE
Tpp2	chr1	TRUE	FALSE
Rab25	chr3	TRUE	FALSE
Cyp3a57	chr5	TRUE	FALSE
Myo7a	chr7	TRUE	FALSE
Myo1a	chr10	TRUE	FALSE
Zc3h7a	chr16	TRUE	FALSE
Dsg3	chr18	TRUE	FALSE
Psma5	chr3	TRUE	FALSE
Ppp2ca	chr11	TRUE	FALSE
Dok4	chr8	TRUE	FALSE
Aass	chr6	TRUE	FALSE
Etv2	chr7	TRUE	FALSE
Fam117a	chr11	TRUE	FALSE
Zup1	chr10	TRUE	FALSE
Kif4	chrX	TRUE	FALSE
Apcs	chr1	TRUE	FALSE
Cryzl1	chr16	TRUE	FALSE
Scaf8	chr17	TRUE	FALSE
Maml1	chr11	TRUE	FALSE
Grm3	chr5	TRUE	FALSE
Hmces	chr6	TRUE	FALSE
A630001G21Rik	chr1	TRUE	FALSE
Slc37a2	chr9	TRUE	FALSE
Rnf208	chr2	TRUE	FALSE
Heatr1	chr13	TRUE	FALSE
Snx12	chrX	TRUE	FALSE
Pax2	chr19	TRUE	FALSE
Nt5c3b	chr11	TRUE	FALSE
Acan	chr7	TRUE	FALSE
Fam3b	chr16	TRUE	FALSE
Cth	chr3	TRUE	FALSE
Sult2a1	chr7	TRUE	FALSE
Slc5a12	chr2	TRUE	FALSE
Yaf2	chr15	TRUE	FALSE
Bmp8b	chr4	TRUE	FALSE
Inip	chr4	TRUE	FALSE
Pgap3	chr11	TRUE	FALSE
Zfp763	chr17	TRUE	FALSE
Creb3	chr4	TRUE	FALSE
Tnpo1	chr13	TRUE	FALSE
Cpt2	chr4	TRUE	FALSE
Cfh	chr1	TRUE	FALSE
Ptprm	chr17	TRUE	FALSE
Fam186a	chr15	TRUE	FALSE
Efna1	chr3	TRUE	FALSE
4921524L21Rik	chr18	TRUE	FALSE
Rpusd3	chr6	TRUE	FALSE
Ktn1	chr14	TRUE	FALSE
Sdc4	chr2	TRUE	FALSE
Hdgfl2	chr17	TRUE	FALSE
Nadk2	chr15	TRUE	FALSE
Stab1	chr14	TRUE	FALSE
P3h1	chr4	TRUE	FALSE
Ets1	chr9	TRUE	FALSE
Speer4b	chr5	TRUE	FALSE
Prkci	chr3	TRUE	FALSE
Prodh	chr16	TRUE	FALSE
Atg4d	chr9	TRUE	FALSE
Rps6kl1	chr12	TRUE	FALSE
Bach1	chr16	TRUE	FALSE
Gfod2	chr8	TRUE	FALSE
Scube3	chr17	TRUE	FALSE
A430005L14Rik	chr4	TRUE	FALSE
Ptprq	chr10	TRUE	FALSE
Rcc1	chr4	TRUE	FALSE
Mbd3	chr10	TRUE	FALSE
B9d1	chr11	TRUE	FALSE
Fbf1	chr11	TRUE	FALSE
Ms4a15	chr19	TRUE	FALSE
Igsf5	chr16	TRUE	FALSE
Brwd1	chr16	TRUE	FALSE
Cyp4f17	chr17	TRUE	FALSE
Ric3	chr7	TRUE	FALSE
Slc25a18	chr6	TRUE	FALSE
Rbbp5	chr1	TRUE	FALSE
Pou4f2	chr8	TRUE	FALSE
Taf1	chrX	TRUE	FALSE
Nutm1	chr2	FALSE	FALSE
Pex13	chr11	FALSE	FALSE
Mta1	chr12	FALSE	FALSE
Malrd1	chr2	FALSE	FALSE
Slco1a6	chr6	FALSE	FALSE
Txndc15	chr13	FALSE	FALSE
Nol9	chr4	FALSE	FALSE
Aarsd1	chr11	FALSE	FALSE
Tyw1	chr5	FALSE	FALSE
Ddx43	chr9	FALSE	FALSE
Ces1a	chr8	FALSE	FALSE
Cnot9	chr1	FALSE	FALSE
Psg28	chr7	FALSE	FALSE
Klhl6	chr16	FALSE	FALSE
Cep78	chr19	FALSE	FALSE
Arl6ip6	chr2	FALSE	FALSE
Tfg	chr16	FALSE	FALSE
Spef1	chr2	FALSE	FALSE
Cxcl2	chr5	FALSE	FALSE
Slc9a3	chr13	FALSE	FALSE
Dixdc1	chr9	FALSE	FALSE
Tpd52	chr3	FALSE	FALSE
Lta4h	chr10	FALSE	FALSE
Axin1	chr17	FALSE	FALSE
Fhit	chr14	FALSE	FALSE
Grb14	chr2	FALSE	FALSE
Epb41l5	chr1	FALSE	FALSE
Syn1	chrX	FALSE	FALSE
Vmn1r67	chr7	FALSE	FALSE
Slain2	chr5	FALSE	FALSE
Nipal3	chr4	FALSE	FALSE
Kctd17	chr15	FALSE	FALSE
Ikbkg	chrX	FALSE	FALSE
Sstr2	chr11	FALSE	FALSE
Pcdhgb6	chr18	FALSE	FALSE
Neu4	chr1	FALSE	FALSE
Muc5b	chr7	FALSE	FALSE
Mrpl17	chr7	FALSE	FALSE
Mpl	chr4	FALSE	FALSE
Acsl5	chr19	FALSE	FALSE
Micall1	chr15	FALSE	FALSE
Rc3h1	chr1	FALSE	FALSE
Pcsk1n	chrX	FALSE	FALSE
Pld6	chr11	FALSE	FALSE
Rnf128	chrX	FALSE	FALSE
Crx	chr7	FALSE	FALSE
Gopc	chr10	FALSE	FALSE
Rufy3	chr5	FALSE	FALSE
Tbc1d21	chr9	FALSE	FALSE
Gucd1	chr10	FALSE	FALSE
Prkar2a	chr9	FALSE	FALSE
Glce	chr9	FALSE	TRUE
Smc6	chr12	FALSE	FALSE
Tmem255b	chr8	FALSE	FALSE
Bckdha	chr7	FALSE	FALSE
Hcn2	chr10	FALSE	FALSE
4930562C15Rik	chr16	FALSE	FALSE
Vhl	chr6	FALSE	FALSE
Commd4	chr9	FALSE	FALSE
Mpped1	chr15	FALSE	FALSE
Wif1	chr10	FALSE	FALSE
Dpm2	chr2	FALSE	FALSE
Copg2	chr6	FALSE	FALSE
Asb1	chr1	FALSE	FALSE
Runx2	chr17	FALSE	FALSE
Vps53	chr11	FALSE	FALSE
Csnk2a1	chr2	FALSE	FALSE
Prelp	chr1	FALSE	FALSE
Muc6	chr7	FALSE	FALSE
Zmat2	chr18	FALSE	FALSE
Ctps2	chrX	FALSE	FALSE
Ift74	chr4	FALSE	FALSE
Abca4	chr3	FALSE	FALSE
Hrk	chr5	FALSE	FALSE
Aldh1a3	chr7	FALSE	FALSE
Ntn5	chr7	FALSE	FALSE
Glt6d1	chr2	FALSE	FALSE
Chid1	chr7	FALSE	FALSE
Klhl12	chr1	FALSE	FALSE
Ankrd13c	chr3	FALSE	FALSE
4930453N24Rik	chr16	FALSE	FALSE
Ugt2a3	chr5	FALSE	FALSE
Zfp677	chr17	FALSE	FALSE
Kif13a	chr13	FALSE	FALSE
Stmnd1	chr13	FALSE	FALSE
Pth1r	chr9	FALSE	FALSE
Gabrb1	chr5	FALSE	FALSE
Atp2c2	chr8	FALSE	FALSE
Cd80	chr16	FALSE	FALSE
Rbl1	chr2	FALSE	FALSE
Chd1	chr17	FALSE	FALSE
Ranbp3l	chr15	FALSE	FALSE
Cyp4a10	chr4	FALSE	FALSE
Fbn1	chr2	FALSE	FALSE
Lgals3	chr14	FALSE	FALSE
Gnb1l	chr16	FALSE	FALSE
Celf5	chr10	FALSE	FALSE
Ptpn18	chr1	FALSE	FALSE
Gmfg	chr7	FALSE	FALSE
Kcnj10	chr1	FALSE	FALSE
Pde5a	chr3	FALSE	FALSE
Hsd17b4	chr18	FALSE	FALSE
Ipo7	chr7	FALSE	FALSE
Nucb1	chr7	FALSE	FALSE
P4ha3	chr7	FALSE	FALSE
Fggy	chr4	FALSE	FALSE
Ywhaq	chr12	FALSE	FALSE
Wdfy4	chr14	FALSE	FALSE
Gm5105	chr3	FALSE	FALSE
Atp2a1	chr7	FALSE	FALSE
Zfp932	chr5	FALSE	FALSE
Vnn1	chr10	FALSE	FALSE
Gucy2d	chr7	FALSE	FALSE
Kat2a	chr11	FALSE	FALSE
Eln	chr5	FALSE	FALSE
Hap1	chr11	FALSE	FALSE
Nos1ap	chr1	FALSE	FALSE
Dot1l	chr10	FALSE	FALSE
C7	chr15	FALSE	FALSE
Tmem67	chr4	FALSE	FALSE
Htra3	chr5	FALSE	FALSE
Triobp	chr15	FALSE	FALSE
Abce1	chr8	FALSE	FALSE
Tmprss5	chr9	FALSE	FALSE
Rrp1b	chr17	FALSE	FALSE
Tubb1	chr2	FALSE	FALSE
Gatb	chr3	FALSE	FALSE
Zfp120	chr2	FALSE	FALSE
Styx	chr14	FALSE	FALSE
Stk36	chr1	FALSE	FALSE
Mad2l1bp	chr17	FALSE	FALSE
Smad4	chr18	FALSE	FALSE
Pck2	chr14	FALSE	FALSE
Sp6	chr11	FALSE	FALSE
Ctbp2	chr7	FALSE	FALSE
Dgcr6	chr16	FALSE	FALSE
Treml2	chr17	FALSE	FALSE
Rgs7bp	chr13	FALSE	FALSE
AU018091	chr7	FALSE	FALSE
Nkiras2	chr11	FALSE	FALSE
Slc9a1	chr4	FALSE	FALSE
Ncl	chr1	FALSE	FALSE
Itga1	chr13	FALSE	FALSE
Cnot3	chr7	FALSE	FALSE
Slc39a8	chr3	FALSE	FALSE
Mknk2	chr10	FALSE	FALSE
Irgm2	chr11	FALSE	FALSE
Doc2b	chr11	FALSE	FALSE
Rorc	chr3	FALSE	FALSE
Yjefn3	chr8	FALSE	TRUE
Cpa3	chr3	FALSE	FALSE
Wdr19	chr5	FALSE	FALSE
Cabp5	chr7	FALSE	FALSE
AA467197	chr2	FALSE	FALSE
Slc36a1	chr11	FALSE	FALSE
Dkk4	chr8	FALSE	FALSE
Bnip2	chr9	FALSE	FALSE
Spon1	chr7	FALSE	FALSE
Lnp1	chr16	FALSE	FALSE
Slc9b1	chr3	FALSE	FALSE
Sh2d3c	chr2	FALSE	FALSE
Smo	chr6	FALSE	FALSE
Ago4	chr4	FALSE	FALSE
Siglech	chr7	FALSE	FALSE
Btnl4	chr17	FALSE	FALSE
Aco1	chr4	FALSE	FALSE
Nfkb1	chr3	FALSE	FALSE
Ctsa	chr2	FALSE	FALSE
Mybphl	chr3	FALSE	FALSE
Zfp286	chr11	FALSE	FALSE
Ttll10	chr4	FALSE	FALSE
Zdbf2	chr1	FALSE	FALSE
Letm2	chr8	FALSE	FALSE
Ecscr	chr18	FALSE	FALSE
Fscn1	chr5	FALSE	FALSE
Bscl2	chr19	FALSE	FALSE
Aasdh	chr5	FALSE	FALSE
Klhl5	chr5	FALSE	FALSE
H6pd	chr4	FALSE	FALSE
Phpt1	chr2	FALSE	FALSE
Abo	chr2	FALSE	FALSE
Casp6	chr3	FALSE	FALSE
Tcea3	chr4	FALSE	FALSE
Ptpn12	chr5	FALSE	FALSE
Pdzd11	chrX	FALSE	FALSE
Lysmd4	chr7	FALSE	FALSE
Mmp9	chr2	FALSE	FALSE
Zbtb25	chr12	FALSE	FALSE
Cib1	chr7	FALSE	FALSE
Gabra3	chrX	FALSE	FALSE
Trpc5os	chrX	FALSE	FALSE
Hdac6	chrX	FALSE	FALSE
Sart3	chr5	FALSE	FALSE
Ppid	chr3	FALSE	FALSE
Usp5	chr6	FALSE	FALSE
Vav1	chr17	FALSE	FALSE
Prkx	chrX	FALSE	FALSE
Traf4	chr11	FALSE	FALSE
Cemip2	chr19	FALSE	FALSE
Fkbp1a	chr2	FALSE	FALSE
Slc28a2b	chr2	FALSE	FALSE
Gypa	chr8	FALSE	FALSE
Nceh1	chr3	FALSE	FALSE
Pcdhac2	chr18	FALSE	FALSE
Pofut1	chr2	FALSE	FALSE
Fam171a2	chr11	FALSE	FALSE
Ppp2r2d	chr7	FALSE	FALSE
Lypd5	chr7	FALSE	FALSE
Washc4	chr10	FALSE	FALSE
Dtx4	chr19	FALSE	FALSE
Cstdc2	chr2	FALSE	FALSE
Kat6b	chr14	FALSE	FALSE
Espn	chr4	FALSE	FALSE
Xpnpep2	chrX	FALSE	FALSE
Pgm5	chr19	FALSE	FALSE
Gipc3	chr10	FALSE	FALSE
Pnpla8	chr12	FALSE	FALSE
2810459M11Rik	chr1	FALSE	TRUE
Aimp1	chr3	FALSE	FALSE
Gnl2	chr4	FALSE	FALSE
Eed	chr7	FALSE	FALSE
Igdcc3	chr9	FALSE	FALSE
Gsdmc	chr15	FALSE	FALSE
Cbr3	chr16	FALSE	FALSE
Ube2l3	chr16	FALSE	FALSE
Guca2b	chr4	FALSE	FALSE
Apol11a	chr15	FALSE	FALSE
Nudt4	chr10	FALSE	FALSE
Vti1b	chr12	FALSE	FALSE
Smco4	chr9	FALSE	FALSE
Kpna6	chr4	FALSE	FALSE
Zbtb38	chr9	FALSE	FALSE
Sumo2	chr11	FALSE	FALSE
Trim63	chr4	FALSE	FALSE
Rnf8	chr17	FALSE	FALSE
Jrk	chr15	FALSE	FALSE
Scn3b	chr9	FALSE	FALSE
Slc43a1	chr2	FALSE	FALSE
Eif3e	chr15	FALSE	FALSE
Zfr	chr15	FALSE	FALSE
Pex11b	chr3	FALSE	FALSE
Nlrp1a	chr11	FALSE	FALSE
Cenpu	chr8	FALSE	FALSE
Carm1	chr9	FALSE	FALSE
Scml4	chr10	FALSE	FALSE
Wfdc3	chr2	FALSE	FALSE
Arfgef1	chr1	FALSE	FALSE
Gmpr	chr13	FALSE	FALSE
Vamp1	chr6	FALSE	FALSE
Anapc10	chr8	FALSE	FALSE
Crygn	chr5	FALSE	FALSE
Sec14l3	chr11	FALSE	FALSE
Pja2	chr17	FALSE	FALSE
Pnliprp2	chr19	FALSE	FALSE
Hid1	chr11	FALSE	FALSE
Cwc25	chr11	FALSE	FALSE
Hacd3	chr9	FALSE	FALSE
9030624G23Rik	chr12	FALSE	FALSE
Adig	chr2	FALSE	FALSE
Hpgds	chr6	FALSE	FALSE
Rbm47	chr5	FALSE	FALSE
Cnot6	chr11	FALSE	FALSE
Ccdc38	chr10	FALSE	FALSE
Cpsf7	chr19	FALSE	FALSE
Calm4	chr13	FALSE	FALSE
Mab21l4	chr1	FALSE	FALSE
Cd300lg	chr11	FALSE	TRUE
Gpr152	chr19	FALSE	FALSE
Pid1	chr1	FALSE	FALSE
Sgsh	chr11	FALSE	FALSE
St13	chr15	FALSE	FALSE
Esr2	chr12	FALSE	TRUE
Zfr2	chr10	FALSE	FALSE
C1qtnf2	chr11	FALSE	FALSE
Thsd1	chr8	FALSE	FALSE
Pvr	chr7	FALSE	FALSE
Fam124a	chr14	FALSE	FALSE
Ip6k3	chr17	FALSE	FALSE
Sim2	chr16	FALSE	FALSE
Slc7a6	chr8	FALSE	FALSE
Traf3ip3	chr1	FALSE	FALSE
Tm4sf5	chr11	FALSE	FALSE
Morn3	chr5	FALSE	FALSE
Gfra3	chr18	FALSE	FALSE
Nectin3	chr16	FALSE	FALSE
Fasl	chr1	FALSE	FALSE
Tmco3	chr8	FALSE	FALSE
Nt5dc3	chr10	FALSE	FALSE
Kcnk6	chr7	FALSE	FALSE
Amz1	chr5	FALSE	FALSE
Defb12	chr8	FALSE	FALSE
Bclaf3	chrX	FALSE	FALSE
Mrgprb1	chr7	FALSE	FALSE
Rab11fip1	chr8	FALSE	FALSE
Nup160	chr2	FALSE	FALSE
Hoxb13	chr11	FALSE	FALSE
Eif4e	chr3	FALSE	FALSE
Ces4a	chr8	FALSE	FALSE
Pou6f2	chr13	FALSE	FALSE
Slc2a2	chr3	FALSE	FALSE
Stx17	chr4	FALSE	FALSE
Chmp1a	chr8	FALSE	FALSE
Kcnn4	chr7	FALSE	FALSE
Grm6	chr11	FALSE	FALSE
Grin1	chr2	FALSE	FALSE
Tacr1	chr6	FALSE	FALSE
Zfp54	chr17	FALSE	FALSE
Knstrn	chr2	FALSE	FALSE
Manf	chr9	FALSE	FALSE
Zan	chr5	FALSE	FALSE
Gna15	chr10	FALSE	FALSE
Mfsd6	chr1	FALSE	FALSE
Fbxo21	chr5	FALSE	FALSE
Ttc41	chr10	FALSE	FALSE
Asb10	chr5	FALSE	FALSE
Rxfp1	chr3	FALSE	FALSE
Map4k2	chr19	FALSE	FALSE
Acvr2b	chr9	FALSE	FALSE
Tmem185b	chr1	FALSE	FALSE
Prm1	chr16	FALSE	FALSE
Vmn2r115	chr17	FALSE	FALSE
Serinc1	chr10	FALSE	FALSE
Map3k21	chr8	FALSE	FALSE
Gpr183	chr14	FALSE	FALSE
Psmd13	chr7	FALSE	FALSE
Gp6	chr7	FALSE	FALSE
Cyb5d1	chr11	FALSE	FALSE
Acyp2	chr11	FALSE	FALSE
Gm773	chrX	FALSE	FALSE
Bmi1	chr2	FALSE	FALSE
E230025N22Rik	chr18	FALSE	FALSE
Nlgn2	chr11	FALSE	FALSE
Thumpd3	chr6	FALSE	FALSE
Flcn	chr11	FALSE	FALSE
Socs5	chr17	FALSE	FALSE
Col5a3	chr9	FALSE	FALSE
Cenpb	chr2	FALSE	FALSE
Wdfy2	chr14	FALSE	FALSE
Dcst1	chr3	FALSE	FALSE
Yju2	chr17	FALSE	FALSE
Snrnp40	chr4	FALSE	FALSE
Bcan	chr3	FALSE	FALSE
Eef1d	chr15	FALSE	FALSE
Pou3f2	chr4	FALSE	FALSE
Tlr1	chr5	FALSE	FALSE
Csf1	chr3	FALSE	FALSE
Rbl2	chr8	FALSE	FALSE
Bmp4	chr14	FALSE	FALSE
Cldn5	chr16	FALSE	FALSE
Txnrd2	chr16	FALSE	FALSE
Shkbp1	chr7	FALSE	FALSE
Mbd6	chr10	FALSE	FALSE
Usf1	chr1	FALSE	FALSE
Zbtb37	chr1	FALSE	FALSE
Wfdc16	chr2	FALSE	FALSE
Tspan7	chrX	FALSE	TRUE
Cd101	chr3	FALSE	FALSE
Inka2	chr3	FALSE	FALSE
Pfkfb3	chr2	FALSE	FALSE
Nbeal2	chr9	FALSE	FALSE
Cluap1	chr16	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Dpp8	chr9	FALSE	FALSE
Zbtb42	chr12	FALSE	FALSE
Ptpn20	chr14	FALSE	FALSE
Alad	chr4	FALSE	FALSE
Serpina1e	chr12	FALSE	FALSE
Fem1b	chr9	FALSE	FALSE
Lrrc4b	chr7	FALSE	FALSE
Hsd17b6	chr10	FALSE	FALSE
Gabbr1	chr17	FALSE	FALSE
Spidr	chr16	FALSE	FALSE
Pus7	chr5	FALSE	FALSE
Kcnq3	chr15	FALSE	FALSE
Fam151b	chr13	FALSE	FALSE
Pcdhb9	chr18	FALSE	FALSE
Draxin	chr4	FALSE	FALSE
Diaph2	chrX	FALSE	FALSE
Txnrd3	chr6	FALSE	FALSE
Atf6	chr1	FALSE	FALSE
Nhsl2	chrX	FALSE	FALSE
Samsn1	chr16	FALSE	FALSE
Flii	chr11	FALSE	FALSE
Mid2	chrX	FALSE	FALSE
Adam8	chr7	FALSE	FALSE
Plin5	chr17	FALSE	FALSE
Maea	chr5	FALSE	FALSE
Defb47	chr14	FALSE	FALSE
Wdr11	chr7	FALSE	FALSE
Krt86	chr15	FALSE	FALSE
Kcna10	chr3	FALSE	FALSE
Dzank1	chr2	FALSE	FALSE
Ccdc122	chr14	FALSE	FALSE
Sv2a	chr3	FALSE	FALSE
Vrk3	chr7	FALSE	FALSE
Tnip1	chr11	FALSE	FALSE
Cyp3a44	chr5	FALSE	FALSE
Gm826	chr2	FALSE	FALSE
Sbk1	chr7	FALSE	FALSE
Gp5	chr16	FALSE	FALSE
Tollip	chr7	FALSE	FALSE
Uba2	chr7	FALSE	FALSE
Creb3l2	chr6	FALSE	FALSE
Zfp646	chr7	FALSE	FALSE
Rassf2	chr2	FALSE	FALSE
Enpp6	chr8	FALSE	FALSE
Kcnh5	chr12	FALSE	FALSE
Hps3	chr3	FALSE	FALSE
Slc6a15	chr10	FALSE	FALSE
Pcdhb4	chr18	FALSE	FALSE
Plekhm1	chr11	FALSE	FALSE
Smarcc1	chr9	FALSE	FALSE
Has3	chr8	FALSE	FALSE
Scrn1	chr6	FALSE	FALSE
Sec1	chr7	FALSE	FALSE
Tbx4	chr11	FALSE	FALSE
Hsf4	chr8	FALSE	FALSE
Hhatl	chr9	FALSE	FALSE
Arhgap30	chr1	FALSE	FALSE
Gm11733	chr11	FALSE	TRUE
Tspan33	chr6	FALSE	FALSE
Kcnc3	chr7	FALSE	FALSE
Lipa	chr19	FALSE	FALSE
Dnajc21	chr15	FALSE	FALSE
Kcnk15	chr2	FALSE	FALSE
Slc5a1	chr5	FALSE	FALSE
Gulp1	chr1	FALSE	FALSE
Inppl1	chr7	FALSE	FALSE
Ccdc24	chr4	FALSE	FALSE
Eif2d	chr1	FALSE	FALSE
Tmem178	chr17	FALSE	TRUE
Afap1l1	chr18	FALSE	FALSE
Zbtb18	chr1	FALSE	FALSE
Rgsl1	chr1	FALSE	FALSE
Pltp	chr2	FALSE	FALSE
Eppk1	chr15	FALSE	FALSE
Pxn	chr5	FALSE	FALSE
Asb4	chr6	FALSE	FALSE
Lcn5	chr2	FALSE	FALSE
Ano1	chr7	FALSE	FALSE
Utp6	chr11	FALSE	FALSE
Plxna4	chr6	FALSE	FALSE
Rint1	chr5	FALSE	FALSE
Igf2	chr7	FALSE	FALSE
Ocln	chr13	FALSE	FALSE
Stard8	chrX	FALSE	FALSE
Fstl1	chr16	FALSE	FALSE
Arhgef28	chr13	FALSE	FALSE
Hoxd12	chr2	FALSE	FALSE
Adgrl4	chr3	FALSE	FALSE
Vdac3	chr8	FALSE	FALSE
Imp3	chr9	FALSE	FALSE
Ccm2	chr11	FALSE	FALSE
Hs6st2	chrX	FALSE	FALSE
Sdr42e1	chr8	FALSE	FALSE
Vgll3	chr16	FALSE	FALSE
Clasrp	chr7	FALSE	FALSE
Klhl8	chr5	FALSE	FALSE
Agfg1	chr1	FALSE	FALSE
Esam	chr9	FALSE	FALSE
Vwa3b	chr1	FALSE	FALSE
Mterf4	chr1	FALSE	FALSE
Pxmp4	chr2	FALSE	FALSE
Sag	chr1	FALSE	FALSE
Pmaip1	chr18	FALSE	FALSE
Ap2a1	chr7	FALSE	FALSE
Klc2	chr19	FALSE	FALSE
Prm2	chr16	FALSE	FALSE
Adgrg1	chr8	FALSE	FALSE
Mllt11	chr3	FALSE	FALSE
Fabp5	chr3	FALSE	FALSE
Slf2	chr19	FALSE	FALSE
Pank4	chr4	FALSE	FALSE
Mfsd4b5	chr10	FALSE	FALSE
Zfp771	chr7	FALSE	FALSE
Vegfc	chr8	FALSE	FALSE
Cltc	chr11	FALSE	FALSE
Nrap	chr19	FALSE	FALSE
Parp9	chr16	FALSE	FALSE
Cap1	chr4	FALSE	FALSE
Ppp1r16a	chr15	FALSE	FALSE
Crb3	chr17	FALSE	FALSE
Bsdc1	chr4	FALSE	FALSE
Agk	chr6	FALSE	FALSE
Fkbp6	chr5	FALSE	FALSE
Lzts3	chr2	FALSE	FALSE
Ramp1	chr1	FALSE	FALSE
Pnldc1	chr17	FALSE	FALSE
Sufu	chr19	FALSE	FALSE
Cyb561	chr11	FALSE	FALSE
Tbc1d13	chr2	FALSE	FALSE
Acsm1	chr7	FALSE	FALSE
Cilk1	chr9	FALSE	FALSE
Cxcl12	chr6	FALSE	FALSE
Klhdc7a	chr4	FALSE	FALSE
Fcnb	chr2	FALSE	FALSE
Bmp3	chr5	FALSE	FALSE
Trim30d	chr7	FALSE	FALSE
Shisa5	chr9	FALSE	FALSE
Vmn2r8	chr5	FALSE	FALSE
Ccdc172	chr19	FALSE	FALSE
Hgsnat	chr8	FALSE	FALSE
Ccnd2	chr6	FALSE	FALSE
Zscan20	chr4	FALSE	FALSE
Zfp944	chr17	FALSE	FALSE
Dhcr24	chr4	FALSE	FALSE
Ly6g6g	chr15	FALSE	FALSE
Slc30a2	chr4	FALSE	FALSE
Polr3e	chr7	FALSE	FALSE
Sec31a	chr5	FALSE	FALSE
Galntl5	chr5	FALSE	FALSE
Ndel1	chr11	FALSE	FALSE
H2-K1	chr17	FALSE	FALSE
Ndufs6	chr13	FALSE	FALSE
C1ql4	chr15	FALSE	FALSE
Nkapd1	chr9	FALSE	FALSE
2310030G06Rik	chr9	FALSE	FALSE
Oasl2	chr5	FALSE	FALSE
Lin54	chr5	FALSE	FALSE
Fbxw24	chr9	FALSE	FALSE
Atp13a4	chr16	FALSE	FALSE
Krt4	chr15	FALSE	FALSE
Zfp131	chr13	FALSE	FALSE
Iars2	chr1	FALSE	FALSE
Ssbp4	chr8	FALSE	FALSE
Smco2	chr6	FALSE	FALSE
Tpcn1	chr5	FALSE	FALSE
Slc26a2	chr18	FALSE	FALSE
Arg2	chr12	FALSE	FALSE
Mdp1	chr14	FALSE	FALSE
Brdt	chr5	FALSE	FALSE
Tmem119	chr5	FALSE	FALSE
Txn2	chr15	FALSE	FALSE
Plekhh3	chr11	FALSE	FALSE
Lif	chr11	FALSE	FALSE
Cd200	chr16	FALSE	FALSE
Steap1	chr5	FALSE	FALSE
Gjb4	chr4	FALSE	FALSE
Il1rapl1	chrX	FALSE	TRUE
Plin1	chr7	FALSE	FALSE
Hbp1	chr12	FALSE	FALSE
Rnd3	chr2	FALSE	FALSE
Aqp12	chr1	FALSE	FALSE
Lpar1	chr4	FALSE	FALSE
Recql4	chr15	FALSE	FALSE
Larp1b	chr3	FALSE	FALSE
Afap1l2	chr19	FALSE	FALSE
Fndc11	chr2	FALSE	FALSE
Pik3c3	chr18	FALSE	FALSE
B4galt5	chr2	FALSE	FALSE
Nck2	chr1	FALSE	FALSE
Brd1	chr15	FALSE	FALSE
Tk2	chr8	FALSE	FALSE
Dapl1	chr2	FALSE	FALSE
Zfp791	chr8	FALSE	FALSE
Nmt2	chr2	FALSE	FALSE
Tnfaip8l3	chr9	FALSE	FALSE
Wdsub1	chr2	FALSE	FALSE
Zfp672	chr11	FALSE	FALSE
Wdr91	chr6	FALSE	FALSE
Ppp1r10	chr17	FALSE	FALSE
Blzf1	chr1	FALSE	FALSE
Mc4r	chr18	FALSE	FALSE
Sdr9c7	chr10	FALSE	FALSE
G3bp2	chr5	FALSE	FALSE
Dnajc28	chr16	FALSE	FALSE
Stn1	chr19	FALSE	FALSE
Pomt1	chr2	FALSE	FALSE
Vxn	chr1	FALSE	FALSE
Zfp503	chr14	FALSE	FALSE
Copa	chr1	FALSE	FALSE
Tgfb1i1	chr7	FALSE	FALSE
Onecut1	chr9	FALSE	FALSE
Zwint	chr10	FALSE	FALSE
Esyt1	chr10	FALSE	FALSE
Poglut1	chr16	FALSE	FALSE
Phf6	chrX	FALSE	FALSE
Cdk5r2	chr1	FALSE	FALSE
Chrnb4	chr9	FALSE	FALSE
Tmem202	chr9	FALSE	FALSE
Stmn4	chr14	FALSE	FALSE
Trim7	chr11	FALSE	FALSE
Cmklr1	chr5	FALSE	FALSE
Il4i1	chr7	FALSE	FALSE
F9	chrX	FALSE	FALSE
Mageb18	chrX	FALSE	FALSE
Zfp287	chr11	FALSE	FALSE
Ercc4	chr16	FALSE	FALSE
Dennd2c	chr3	FALSE	FALSE
Dhx57	chr17	FALSE	FALSE
Taf15	chr11	FALSE	FALSE
