gene_name	chr	many_peaks	gained_nearest_tss
Dhx33	chr11	FALSE	FALSE
Dhx34	chr7	TRUE	FALSE
Dhx35	chr2	TRUE	FALSE
Dhx36	chr3	FALSE	FALSE
Dhx37	chr5	TRUE	FALSE
Dhx38	chr8	TRUE	FALSE
Dhx40	chr11	TRUE	FALSE
Dhx57	chr17	FALSE	FALSE
Dhx58	chr11	TRUE	FALSE
Dhx8	chr11	FALSE	FALSE
Dhx9	chr1	FALSE	FALSE
Diablo	chr5	FALSE	FALSE
Diaph1	chr18	TRUE	FALSE
Diaph2	chrX	TRUE	FALSE
Diaph3	chr14	TRUE	FALSE
Dicer1	chr12	TRUE	FALSE
Dido1	chr2	TRUE	FALSE
Dimt1	chr13	FALSE	FALSE
Dio1	chr4	TRUE	FALSE
Dio2	chr12	TRUE	FALSE
Dio3	chr12	TRUE	FALSE
Dio3os	chr12	TRUE	FALSE
Dip2a	chr10	TRUE	FALSE
Dip2b	chr15	TRUE	FALSE
Dip2c	chr13	TRUE	FALSE
Dipk1a	chr5	FALSE	FALSE
Dipk1b	chr2	FALSE	FALSE
Dipk1c	chr18	FALSE	FALSE
Dipk2a	chr9	TRUE	FALSE
Dipk2b	chrX	FALSE	FALSE
Diras1	chr10	FALSE	FALSE
Diras2	chr13	TRUE	FALSE
Dis3	chr14	FALSE	FALSE
Dis3l	chr9	TRUE	FALSE
Dis3l2	chr1	TRUE	FALSE
Disc1	chr8	TRUE	FALSE
Disp1	chr1	TRUE	FALSE
Disp2	chr2	TRUE	FALSE
Disp3	chr4	TRUE	FALSE
Dixdc1	chr9	TRUE	FALSE
Dkc1	chrX	FALSE	FALSE
Dkk1	chr19	FALSE	FALSE
Dkk2	chr3	TRUE	FALSE
Dkk3	chr7	TRUE	FALSE
Dkk4	chr8	FALSE	FALSE
Dkkl1	chr7	FALSE	FALSE
Dlat	chr9	FALSE	FALSE
Dlc1	chr8	TRUE	FALSE
Dld	chr12	FALSE	FALSE
Dlec1	chr9	TRUE	FALSE
Dleu2	chr14	TRUE	FALSE
Dleu7	chr14	FALSE	FALSE
Dlg1	chr16	TRUE	FALSE
Dlg2	chr7	TRUE	FALSE
Dlg3	chrX	TRUE	FALSE
Dlg4	chr11	TRUE	FALSE
Dlg5	chr14	TRUE	FALSE
Dlgap1	chr17	TRUE	FALSE
Dlgap2	chr8	TRUE	FALSE
Dlgap3	chr4	TRUE	FALSE
Dlgap4	chr2	TRUE	FALSE
Dlgap5	chr14	FALSE	FALSE
Dlk1	chr12	TRUE	FALSE
Dlk2	chr17	FALSE	FALSE
Dll1	chr17	TRUE	FALSE
Dll3	chr7	FALSE	FALSE
Dll4	chr2	FALSE	FALSE
Dlst	chr12	FALSE	FALSE
Dlx1	chr2	FALSE	FALSE
Dlx1as	chr2	FALSE	FALSE
Dlx2	chr2	TRUE	FALSE
Dlx3	chr11	TRUE	FALSE
Dlx4	chr11	TRUE	FALSE
Dlx4os	chr11	FALSE	FALSE
Dlx5	chr6	TRUE	FALSE
Dlx6	chr6	FALSE	FALSE
Dlx6os1	chr6	TRUE	FALSE
Dlx6os2	chr6	FALSE	FALSE
Dmac1	chr4	TRUE	FALSE
Dmac2	chr7	FALSE	FALSE
Dmap1	chr4	TRUE	FALSE
Dmbt1	chr7	TRUE	FALSE
Dmbx1	chr4	TRUE	FALSE
Dmc1	chr15	FALSE	FALSE
Dmd	chrX	TRUE	FALSE
Dmgdh	chr13	FALSE	FALSE
Dmkn	chr7	TRUE	FALSE
Dmp1	chr5	FALSE	FALSE
Dmpk	chr7	TRUE	FALSE
Dmrt1	chr19	TRUE	FALSE
Dmrt1i	chr5	TRUE	FALSE
Dmrt2	chr19	TRUE	FALSE
Dmrt3	chr19	TRUE	FALSE
Dmrta1	chr4	TRUE	FALSE
Dmrta2	chr4	TRUE	FALSE
Dmrtb1	chr4	TRUE	FALSE
Dmrtc1b	chrX	FALSE	FALSE
Dmrtc1c2	chrX	FALSE	FALSE
Dmrtc2	chr7	FALSE	FALSE
Dmtf1	chr5	TRUE	FALSE
Dmtn	chr14	TRUE	FALSE
Dmwd	chr7	FALSE	FALSE
Dmxl1	chr18	FALSE	FALSE
Dmxl2	chr9	FALSE	FALSE
Dna2	chr10	FALSE	FALSE
Dnaaf1	chr8	FALSE	FALSE
Dnaaf10	chr11	FALSE	FALSE
Dnaaf11	chr15	TRUE	FALSE
Dnaaf3	chr7	FALSE	FALSE
Dnaaf4	chr9	FALSE	FALSE
Dnaaf5	chr5	TRUE	FALSE
Dnaaf6	chrX	FALSE	FALSE
Dnaaf6rt	chr1	FALSE	FALSE
Dnaaf8	chr16	TRUE	FALSE
Dnaaf9	chr2	TRUE	FALSE
Dnah1	chr14	TRUE	FALSE
Dnah10	chr5	TRUE	FALSE
Dnah11	chr12	TRUE	FALSE
Dnah12	chr14	TRUE	FALSE
Dnah17	chr11	TRUE	FALSE
Dnah2	chr11	TRUE	FALSE
Dnah3	chr7	TRUE	FALSE
Dnah5	chr15	TRUE	FALSE
Dnah6	chr6	TRUE	FALSE
Dnah7a	chr1	FALSE	FALSE
Dnah7b	chr1	TRUE	FALSE
Dnah7c	chr1	TRUE	FALSE
Dnah8	chr17	TRUE	FALSE
Dnah9	chr11	TRUE	FALSE
Dnai1	chr4	TRUE	FALSE
Dnai2	chr11	TRUE	FALSE
Dnai3	chr3	TRUE	FALSE
Dnai4	chr4	FALSE	FALSE
Dnai7	chr6	FALSE	FALSE
Dnaja1	chr4	FALSE	FALSE
Dnaja2	chr8	FALSE	FALSE
Dnaja3	chr16	FALSE	FALSE
Dnaja4	chr9	FALSE	FALSE
Dnajb1	chr8	TRUE	FALSE
Dnajb11	chr16	FALSE	FALSE
Dnajb13	chr7	FALSE	FALSE
Dnajb2	chr1	TRUE	FALSE
Dnajb3	chr1	FALSE	FALSE
Dnajb4	chr3	FALSE	FALSE
Dnajb5	chr4	FALSE	FALSE
Dnajb6	chr5	TRUE	FALSE
Dnajb7	chr15	FALSE	FALSE
Dnajb8	chr6	TRUE	FALSE
Dnajb9	chr12	TRUE	FALSE
Dnajc1	chr2	TRUE	FALSE
Dnajc10	chr2	FALSE	FALSE
Dnajc11	chr4	TRUE	FALSE
Dnajc12	chr10	FALSE	FALSE
Dnajc13	chr9	TRUE	FALSE
Dnajc14	chr10	FALSE	FALSE
Dnajc15	chr14	TRUE	FALSE
Dnajc16	chr4	FALSE	FALSE
Dnajc17	chr2	TRUE	FALSE
Dnajc18	chr18	FALSE	FALSE
Dnajc19	chr3	FALSE	FALSE
Dnajc2	chr5	FALSE	FALSE
Dnajc21	chr15	TRUE	FALSE
Dnajc22	chr15	TRUE	FALSE
Dnajc24	chr2	TRUE	FALSE
Dnajc25	chr4	FALSE	FALSE
Dnajc27	chr12	TRUE	FALSE
Dnajc28	chr16	FALSE	FALSE
Dnajc3	chr14	FALSE	FALSE
Dnajc4	chr19	FALSE	FALSE
Dnajc5	chr2	FALSE	FALSE
Dnajc5b	chr3	TRUE	FALSE
Dnajc5g	chr5	FALSE	FALSE
Dnajc6	chr4	TRUE	FALSE
Dnajc7	chr11	FALSE	FALSE
Dnajc8	chr4	FALSE	FALSE
Dnajc9	chr14	FALSE	FALSE
Dnal1	chr12	FALSE	FALSE
Dnal4	chr15	FALSE	FALSE
Dnali1	chr4	FALSE	FALSE
Dnase1	chr16	FALSE	FALSE
Dnase1l2	chr17	FALSE	FALSE
Dnase1l3	chr14	FALSE	FALSE
Dnase2a	chr8	FALSE	FALSE
Dnase2b	chr3	TRUE	FALSE
Dnd1	chr18	FALSE	FALSE
Dner	chr1	TRUE	FALSE
Dnhd1	chr7	TRUE	FALSE
Dnm1	chr2	TRUE	FALSE
Dnm1l	chr16	TRUE	FALSE
Dnm2	chr9	TRUE	FALSE
Dnm3	chr1	TRUE	FALSE
Dnm3os	chr1	TRUE	FALSE
Dnmbp	chr19	TRUE	FALSE
Dnmt1	chr9	FALSE	FALSE
Dnmt3a	chr12	TRUE	FALSE
Dnmt3aos	chr12	FALSE	FALSE
Dnmt3b	chr2	TRUE	FALSE
Dnmt3l	chr10	TRUE	FALSE
Dnpep	chr1	FALSE	FALSE
Dnph1	chr17	FALSE	FALSE
Dntt	chr19	FALSE	FALSE
Dnttip1	chr2	FALSE	FALSE
Dnttip2	chr3	FALSE	FALSE
Doc2a	chr7	FALSE	FALSE
Doc2b	chr11	TRUE	FALSE
Doc2g	chr19	FALSE	FALSE
Dock1	chr7	TRUE	FALSE
Dock10	chr1	TRUE	FALSE
Dock11	chrX	TRUE	FALSE
Dock2	chr11	TRUE	FALSE
Dock3	chr9	TRUE	FALSE
Dock4	chr12	TRUE	FALSE
Dock5	chr14	TRUE	FALSE
Dock6	chr9	TRUE	FALSE
Dock7	chr4	TRUE	FALSE
Dock8	chr19	TRUE	FALSE
Dock9	chr14	TRUE	FALSE
Dohh	chr10	FALSE	FALSE
Dok1	chr6	FALSE	FALSE
Dok2	chr14	TRUE	FALSE
Dok3	chr13	FALSE	FALSE
Dok4	chr8	TRUE	FALSE
Dok5	chr2	TRUE	FALSE
Dok6	chr18	TRUE	FALSE
Dok7	chr5	TRUE	FALSE
Dolk	chr2	FALSE	FALSE
Dolpp1	chr2	FALSE	FALSE
Donson	chr16	FALSE	FALSE
Dop1a	chr9	FALSE	FALSE
Dop1b	chr16	TRUE	FALSE
Dot1l	chr10	TRUE	FALSE
Dpcd	chr19	FALSE	FALSE
Dpep1	chr8	TRUE	FALSE
Dpep2	chr8	FALSE	FALSE
Dpep3	chr8	TRUE	FALSE
Dpf1	chr7	TRUE	FALSE
Dpf2	chr19	TRUE	FALSE
Dpf3	chr12	TRUE	FALSE
Dph1	chr11	FALSE	FALSE
Dph2	chr4	FALSE	FALSE
Dph3	chr14	FALSE	FALSE
Dph5	chr3	TRUE	FALSE
Dph6	chr2	TRUE	FALSE
Dph7	chr2	FALSE	FALSE
Dpm1	chr2	FALSE	FALSE
Dpm2	chr2	FALSE	FALSE
Dpm3	chr3	FALSE	FALSE
Dpp10	chr1	TRUE	FALSE
Dpp3	chr19	TRUE	FALSE
Dpp4	chr2	TRUE	FALSE
Dpp6	chr5	TRUE	FALSE
Dpp7	chr2	FALSE	FALSE
Dpp8	chr9	FALSE	FALSE
Dpp9	chr17	TRUE	FALSE
Dppa1	chr11	FALSE	FALSE
Dppa2	chr16	TRUE	FALSE
Dppa3	chr6	FALSE	FALSE
Dppa4	chr16	FALSE	FALSE
Dpt	chr1	TRUE	FALSE
Dpy19l1	chr9	TRUE	FALSE
Dpy19l2	chr9	FALSE	FALSE
Dpy19l3	chr7	TRUE	FALSE
Dpy19l4	chr4	FALSE	FALSE
Dpy30	chr17	FALSE	FALSE
Dpyd	chr3	TRUE	FALSE
Dpys	chr15	TRUE	FALSE
Dpysl2	chr14	TRUE	FALSE
Dpysl3	chr18	TRUE	FALSE
Dpysl4	chr7	TRUE	FALSE
Dpysl5	chr5	TRUE	FALSE
Dqx1	chr6	FALSE	FALSE
Dr1	chr5	FALSE	FALSE
Dram1	chr10	TRUE	FALSE
Drap1	chr19	FALSE	FALSE
Draxin	chr4	TRUE	FALSE
Drc1	chr5	TRUE	FALSE
Drc3	chr11	FALSE	FALSE
Drc7	chr8	TRUE	FALSE
Drd1	chr13	TRUE	FALSE
Drd2	chr9	FALSE	FALSE
Drd3	chr16	TRUE	FALSE
Drd4	chr7	FALSE	FALSE
Drd5	chr5	FALSE	FALSE
Dreh	chr17	TRUE	FALSE
Drg1	chr11	FALSE	FALSE
Drg2	chr11	TRUE	FALSE
Drgx	chr14	TRUE	FALSE
Drosha	chr15	TRUE	FALSE
Drp2	chrX	TRUE	FALSE
Dsc1	chr18	TRUE	FALSE
Dsc2	chr18	TRUE	FALSE
Dsc3	chr18	TRUE	FALSE
Dscam	chr16	TRUE	FALSE
Dscaml1	chr9	TRUE	FALSE
Dscc1	chr15	FALSE	FALSE
Dse	chr10	TRUE	FALSE
Dsel	chr1	TRUE	FALSE
Dsg1b	chr18	FALSE	FALSE
Dsg1c	chr18	FALSE	FALSE
Dsg2	chr18	TRUE	FALSE
Dsg3	chr18	FALSE	FALSE
Dsg4	chr18	TRUE	FALSE
Dsn1	chr2	FALSE	FALSE
Dsp	chr13	TRUE	FALSE
Dspp	chr5	FALSE	FALSE
Dst	chr1	TRUE	FALSE
Dstn	chr2	TRUE	FALSE
Dstyk	chr1	TRUE	FALSE
Dtd1	chr2	TRUE	FALSE
Dtd2	chr12	FALSE	FALSE
Dthd1	chr5	TRUE	FALSE
Dtl	chr1	FALSE	FALSE
Dtna	chr18	TRUE	FALSE
Dtnb	chr12	TRUE	FALSE
Dtnbp1	chr13	TRUE	FALSE
Dtwd1	chr2	FALSE	FALSE
Dtwd2	chr18	TRUE	FALSE
Dtx1	chr5	TRUE	FALSE
Dtx2	chr5	TRUE	FALSE
Dtx3	chr10	FALSE	FALSE
Dtx4	chr19	FALSE	FALSE
Dtymk	chr1	FALSE	FALSE
Dubr	chr16	FALSE	FALSE
Duox1	chr2	FALSE	FALSE
Duox2	chr2	TRUE	FALSE
Duoxa1	chr2	FALSE	FALSE
Duoxa2	chr2	FALSE	FALSE
Dus1l	chr11	FALSE	FALSE
Dus2	chr8	TRUE	FALSE
Dus3l	chr17	FALSE	FALSE
Dus4l	chr12	FALSE	FALSE
Dusp1	chr17	TRUE	FALSE
Dusp10	chr1	TRUE	FALSE
Dusp11	chr6	TRUE	FALSE
Dusp12	chr1	FALSE	FALSE
Dusp13b	chr14	FALSE	FALSE
Dusp14	chr11	TRUE	FALSE
Dusp15	chr2	FALSE	FALSE
Dusp16	chr6	TRUE	FALSE
Dusp18	chr11	FALSE	FALSE
Dusp19	chr2	FALSE	FALSE
Dusp2	chr2	TRUE	FALSE
Dusp21	chrX	FALSE	FALSE
Dusp22	chr13	TRUE	FALSE
Dusp23	chr1	TRUE	FALSE
Dusp26	chr8	TRUE	FALSE
Dusp28	chr1	FALSE	FALSE
Dusp29	chr14	TRUE	FALSE
Dusp3	chr11	FALSE	FALSE
Dusp4	chr8	TRUE	FALSE
Dusp5	chr19	TRUE	FALSE
Dusp6	chr10	TRUE	FALSE
Dusp7	chr9	TRUE	FALSE
Dusp8	chr7	TRUE	FALSE
Dusp9	chrX	TRUE	FALSE
Dut	chr2	TRUE	FALSE
Duxbl1	chr14	FALSE	FALSE
Dvl1	chr4	FALSE	FALSE
Dvl2	chr11	FALSE	FALSE
Dvl3	chr16	FALSE	FALSE
Dxo	chr17	FALSE	FALSE
Dym	chr18	TRUE	FALSE
Dynap	chr18	FALSE	FALSE
Dync1h1	chr12	TRUE	FALSE
Dync1i1	chr6	TRUE	FALSE
Dync1i2	chr2	TRUE	FALSE
Dync1li1	chr9	FALSE	FALSE
Dync1li2	chr8	TRUE	FALSE
Dync2h1	chr9	TRUE	FALSE
Dync2i1	chr12	TRUE	FALSE
Dync2i2	chr2	FALSE	FALSE
Dync2li1	chr17	TRUE	FALSE
Dynll1	chr5	FALSE	FALSE
Dynll2	chr11	TRUE	FALSE
Dynlrb2	chr8	TRUE	FALSE
Dynlt2b	chr16	FALSE	FALSE
Dynlt3	chrX	FALSE	FALSE
Dynlt5	chr4	FALSE	FALSE
Dyrk1a	chr16	TRUE	FALSE
Dyrk1b	chr7	FALSE	FALSE
Dyrk2	chr10	TRUE	FALSE
Dyrk3	chr1	FALSE	FALSE
Dyrk4	chr6	TRUE	FALSE
Dysf	chr6	TRUE	FALSE
Dytn	chr1	FALSE	FALSE
Dzank1	chr2	FALSE	FALSE
Dzip1	chr14	TRUE	FALSE
Dzip1l	chr9	TRUE	FALSE
Dzip3	chr16	FALSE	FALSE
E030011O05Rik	chr9	FALSE	TRUE
E030013I19Rik	chr2	FALSE	FALSE
E030018B13Rik	chr7	TRUE	FALSE
E030025P04Rik	chr11	TRUE	FALSE
E030044B06Rik	chr19	FALSE	FALSE
E130006D01Rik	chr5	TRUE	FALSE
E130008D07Rik	chr17	TRUE	FALSE
E130018N17Rik	chr2	TRUE	FALSE
E130101E03Rik	chr9	TRUE	FALSE
E130102H24Rik	chr4	FALSE	FALSE
E130112N10Rik	chr6	FALSE	FALSE
E130114P18Rik	chr4	TRUE	FALSE
E130119H09Rik	chr13	TRUE	FALSE
E130201H02Rik	chr7	FALSE	FALSE
E130215H24Rik	chr2	FALSE	FALSE
E130307A14Rik	chr10	FALSE	FALSE
E130308A19Rik	chr4	TRUE	FALSE
E130310I04Rik	chr16	TRUE	FALSE
E130311K13Rik	chr3	FALSE	FALSE
E230013L22Rik	chr8	FALSE	FALSE
E230016K23Rik	chr11	FALSE	FALSE
E230016M11Rik	chr6	TRUE	FALSE
E230025N22Rik	chr18	FALSE	FALSE
E230029C05Rik	chr7	TRUE	FALSE
E2f1	chr2	TRUE	FALSE
E2f2	chr4	TRUE	FALSE
E2f3	chr13	TRUE	FALSE
E2f5	chr3	FALSE	FALSE
E2f6	chr12	TRUE	FALSE
E2f7	chr10	TRUE	FALSE
E2f8	chr7	TRUE	FALSE
E330011O21Rik	chr16	TRUE	FALSE
E330012B07Rik	chr6	TRUE	FALSE
E330013P04Rik	chr19	TRUE	FALSE
E330017L17Rik	chr4	FALSE	FALSE
E330020D12Rik	chr1	FALSE	FALSE
E330023G01Rik	chr9	TRUE	FALSE
E330034G19Rik	chr14	TRUE	FALSE
E430016F16Rik	chr7	TRUE	FALSE
E4f1	chr17	TRUE	FALSE
E530001F21Rik	chrX	FALSE	FALSE
Eaf1	chr14	TRUE	FALSE
Eaf2	chr16	FALSE	FALSE
Eapp	chr12	FALSE	FALSE
Ear1	chr14	TRUE	FALSE
Ear10	chr14	FALSE	FALSE
Ear2	chr14	TRUE	FALSE
Ear4	chr14	FALSE	FALSE
Ear7	chr14	FALSE	FALSE
Ears2	chr7	FALSE	FALSE
Ebag9	chr15	TRUE	FALSE
Ebf1	chr11	TRUE	FALSE
Ebf2	chr14	TRUE	FALSE
Ebf3	chr7	TRUE	FALSE
Ebf4	chr2	TRUE	FALSE
Ebi3	chr17	FALSE	FALSE
Ebna1bp2	chr4	TRUE	FALSE
Ebp	chrX	FALSE	FALSE
Ebpl	chr14	TRUE	FALSE
Ecd	chr14	FALSE	FALSE
Ece1	chr4	TRUE	FALSE
Ece2	chr16	FALSE	FALSE
Ecel1	chr1	TRUE	FALSE
Ech1	chr7	FALSE	FALSE
Echdc1	chr10	FALSE	FALSE
Echdc2	chr4	FALSE	FALSE
Echdc3	chr2	TRUE	FALSE
Echs1	chr7	FALSE	FALSE
Eci1	chr17	FALSE	FALSE
Eci2	chr13	TRUE	FALSE
Eci3	chr13	FALSE	FALSE
Ecm1	chr3	FALSE	FALSE
Ecm2	chr13	FALSE	FALSE
Ecpas	chr4	FALSE	FALSE
Ecrg4	chr1	TRUE	FALSE
Ecscr	chr18	FALSE	FALSE
Ecsit	chr9	FALSE	FALSE
Ect2	chr3	TRUE	FALSE
Ect2l	chr10	TRUE	FALSE
Eda	chrX	FALSE	FALSE
Eda2r	chrX	FALSE	FALSE
Edar	chr10	TRUE	FALSE
Edaradd	chr13	FALSE	FALSE
Edc3	chr9	FALSE	FALSE
Edc4	chr8	FALSE	FALSE
Eddm13	chr7	FALSE	FALSE
Eddm3b	chr14	FALSE	FALSE
Edem1	chr6	TRUE	FALSE
Edem2	chr2	TRUE	FALSE
Edem3	chr1	TRUE	FALSE
Edf1	chr2	FALSE	FALSE
Edil3	chr13	TRUE	FALSE
Edn1	chr13	TRUE	FALSE
Edn2	chr4	TRUE	FALSE
Edn3	chr2	TRUE	FALSE
Ednra	chr8	TRUE	FALSE
Ednrb	chr14	TRUE	FALSE
Edrf1	chr7	TRUE	FALSE
Eea1	chr10	TRUE	FALSE
Eed	chr7	FALSE	FALSE
Eef1a1	chr9	FALSE	FALSE
Eef1a2	chr2	TRUE	FALSE
Eef1akmt1	chr14	FALSE	FALSE
Eef1akmt2	chr7	FALSE	FALSE
Eef1akmt4	chr16	FALSE	FALSE
Eef1b2	chr1	FALSE	FALSE
Eef1d	chr15	FALSE	FALSE
Eef1e1	chr13	TRUE	FALSE
Eef1g	chr19	FALSE	FALSE
Eef2k	chr7	TRUE	FALSE
Eef2kmt	chr16	TRUE	FALSE
Eefsec	chr6	TRUE	FALSE
Eeig1	chr2	TRUE	FALSE
Eeig2	chr3	FALSE	FALSE
Eepd1	chr9	TRUE	FALSE
Efcab11	chr12	TRUE	FALSE
Efcab12	chr6	FALSE	FALSE
Efcab14	chr4	FALSE	FALSE
Efcab15	chr11	FALSE	FALSE
Efcab2	chr1	TRUE	FALSE
Efcab3	chr11	TRUE	FALSE
Efcab5	chr11	TRUE	FALSE
Efcab6	chr15	TRUE	FALSE
Efcab7	chr4	FALSE	FALSE
Efcab8	chr2	TRUE	FALSE
Efcab9	chr11	FALSE	FALSE
Efcc1	chr6	TRUE	FALSE
Efemp1	chr11	FALSE	FALSE
Efemp2	chr19	FALSE	FALSE
Efhb	chr17	TRUE	FALSE
Efhc1	chr1	TRUE	FALSE
Efhc2	chrX	FALSE	FALSE
Efhd1	chr1	TRUE	FALSE
Efhd2	chr4	TRUE	FALSE
Efl1	chr7	FALSE	FALSE
Efna1	chr3	FALSE	FALSE
Efna2	chr10	TRUE	FALSE
Efna3	chr3	TRUE	FALSE
Efna4	chr3	FALSE	FALSE
Efna5	chr17	TRUE	FALSE
Efnb1	chrX	TRUE	FALSE
Efnb2	chr8	TRUE	FALSE
Efnb3	chr11	FALSE	FALSE
Efr3a	chr15	TRUE	FALSE
Efr3b	chr12	TRUE	FALSE
Efs	chr14	FALSE	FALSE
Eftud2	chr11	TRUE	FALSE
Egf	chr3	TRUE	FALSE
Egfem1	chr3	TRUE	FALSE
Egfl6	chrX	FALSE	FALSE
Egfl7	chr2	TRUE	FALSE
Egfl8	chr17	FALSE	FALSE
Egflam	chr15	TRUE	FALSE
Egfr	chr11	TRUE	FALSE
Egln1	chr8	FALSE	FALSE
Egln2	chr7	FALSE	FALSE
Egln3	chr12	TRUE	FALSE
Egr1	chr18	TRUE	FALSE
Egr2	chr10	TRUE	FALSE
Egr3	chr14	TRUE	FALSE
Egr4	chr6	TRUE	FALSE
Ehbp1	chr11	TRUE	FALSE
Ehbp1l1	chr19	TRUE	FALSE
Ehd1	chr19	TRUE	FALSE
Ehd2	chr7	TRUE	FALSE
Ehd3	chr17	TRUE	FALSE
Ehd4	chr2	TRUE	FALSE
Ehf	chr2	TRUE	FALSE
Ehhadh	chr16	TRUE	FALSE
Ehmt1	chr2	TRUE	FALSE
Ehmt2	chr17	FALSE	FALSE
Ei24	chr9	FALSE	FALSE
Eid1	chr2	TRUE	FALSE
Eid2	chr7	FALSE	FALSE
Eid2b	chr7	FALSE	FALSE
Eid3	chr10	FALSE	FALSE
Eif1	chr11	TRUE	FALSE
Eif1a	chr18	FALSE	FALSE
Eif1ad	chr19	FALSE	FALSE
Eif1ad15	chr12	FALSE	FALSE
Eif1ad19	chr12	FALSE	FALSE
Eif1ad8	chr12	FALSE	FALSE
Eif1ax	chrX	FALSE	FALSE
Eif1b	chr9	TRUE	FALSE
Eif2a	chr3	FALSE	FALSE
Eif2ak1	chr5	FALSE	FALSE
Eif2ak2	chr17	FALSE	FALSE
Eif2ak3	chr6	TRUE	FALSE
Eif2ak4	chr2	TRUE	FALSE
Eif2b1	chr5	FALSE	FALSE
Eif2b2	chr12	TRUE	FALSE
Eif2b3	chr4	FALSE	FALSE
Eif2b4	chr5	FALSE	FALSE
Eif2b5	chr16	FALSE	FALSE
Eif2d	chr1	TRUE	FALSE
Eif2s1	chr12	FALSE	FALSE
Eif2s2	chr2	TRUE	FALSE
Eif2s3x	chrX	TRUE	FALSE
Eif3a	chr19	FALSE	FALSE
Eif3b	chr5	TRUE	FALSE
Eif3c	chr7	FALSE	FALSE
Eif3d	chr15	TRUE	FALSE
Eif3e	chr15	FALSE	FALSE
Eif3f	chr7	FALSE	FALSE
Eif3g	chr9	FALSE	FALSE
Eif3h	chr15	TRUE	FALSE
Eif3i	chr4	FALSE	FALSE
Eif3j2	chr2	FALSE	FALSE
Eif3k	chr7	FALSE	FALSE
Eif3l	chr15	TRUE	FALSE
Eif3m	chr2	FALSE	FALSE
Eif4a1	chr11	FALSE	FALSE
Eif4a2	chr16	FALSE	FALSE
Eif4a3	chr11	FALSE	FALSE
Eif4a3l1	chr6	TRUE	FALSE
Eif4b	chr15	TRUE	FALSE
Eif4e	chr3	TRUE	FALSE
Eif4e2	chr1	TRUE	FALSE
Eif4e3	chr6	TRUE	FALSE
Eif4ebp1	chr8	TRUE	FALSE
Eif4ebp2	chr10	FALSE	FALSE
Eif4ebp3	chr18	FALSE	FALSE
Eif4enif1	chr11	FALSE	FALSE
Eif4g1	chr16	TRUE	FALSE
Eif4g2	chr7	FALSE	FALSE
Eif4g3	chr4	TRUE	FALSE
Eif4h	chr5	FALSE	FALSE
Eif5	chr12	FALSE	FALSE
Eif5a	chr11	FALSE	FALSE
Eif5a2	chr3	FALSE	FALSE
Eif5b	chr1	FALSE	FALSE
Eif6	chr2	FALSE	FALSE
Eipr1	chr12	TRUE	FALSE
Elac1	chr18	TRUE	FALSE
Elac2	chr11	TRUE	FALSE
Elapor1	chr3	TRUE	FALSE
Elapor2	chr5	TRUE	FALSE
Elavl1	chr8	FALSE	FALSE
Elavl2	chr4	TRUE	FALSE
Elavl3	chr9	TRUE	FALSE
Elavl4	chr4	TRUE	FALSE
Eldr	chr11	FALSE	FALSE
Elf2	chr3	TRUE	FALSE
Elf3	chr1	TRUE	FALSE
Elf4	chrX	TRUE	FALSE
Elf5	chr2	TRUE	FALSE
Elfn1	chr5	TRUE	FALSE
Elfn2	chr15	TRUE	FALSE
Elk1	chrX	FALSE	FALSE
Elk3	chr10	TRUE	FALSE
Elk4	chr1	FALSE	FALSE
Ell	chr8	TRUE	FALSE
Ell2	chr13	TRUE	FALSE
Elmo1	chr13	TRUE	FALSE
Elmo2	chr2	TRUE	FALSE
Elmo3	chr8	FALSE	FALSE
Elmod1	chr9	FALSE	FALSE
Elmod2	chr8	TRUE	FALSE
Elmod3	chr6	FALSE	FALSE
Eln	chr5	TRUE	FALSE
Eloa	chr4	FALSE	FALSE
Elob	chr17	FALSE	FALSE
Eloc	chr1	FALSE	FALSE
Elovl1	chr4	FALSE	FALSE
Elovl2	chr13	TRUE	FALSE
Elovl4	chr9	TRUE	FALSE
Elovl5	chr9	TRUE	FALSE
Elovl6	chr3	TRUE	FALSE
Elovl7	chr13	TRUE	FALSE
Elp1	chr4	TRUE	FALSE
Elp2	chr18	TRUE	FALSE
Elp3	chr14	TRUE	FALSE
Elp4	chr2	TRUE	FALSE
Elp5	chr11	FALSE	FALSE
Elp6	chr9	FALSE	FALSE
Emb	chr13	TRUE	FALSE
Emc1	chr4	TRUE	FALSE
Emc10	chr7	FALSE	FALSE
Emc2	chr15	FALSE	FALSE
Emc3	chr6	FALSE	FALSE
Emc4	chr2	FALSE	FALSE
Emc6	chr11	FALSE	FALSE
Emc7	chr2	FALSE	FALSE
Emc8	chr8	FALSE	FALSE
Emc9	chr14	FALSE	FALSE
Emcn	chr3	TRUE	TRUE
Emd	chrX	FALSE	FALSE
Eme1	chr11	FALSE	FALSE
Eme2	chr17	FALSE	FALSE
Emid1	chr11	TRUE	FALSE
Emilin1	chr5	FALSE	FALSE
Emilin2	chr17	TRUE	FALSE
Emilin3	chr2	TRUE	FALSE
Eml1	chr12	TRUE	FALSE
Eml2	chr7	TRUE	FALSE
Eml3	chr19	FALSE	FALSE
Eml4	chr17	TRUE	FALSE
Eml5	chr12	FALSE	FALSE
Eml6	chr11	TRUE	FALSE
Emp1	chr6	TRUE	FALSE
Emp2	chr16	TRUE	FALSE
Emp3	chr7	FALSE	FALSE
