gene_name	chr	gained_nearest_tss	gained_median_sig
Fads3	chr19	FALSE	FALSE
Fads6	chr11	FALSE	FALSE
Faf1	chr4	FALSE	FALSE
Faf2	chr13	FALSE	FALSE
Fah	chr7	FALSE	FALSE
Fahd1	chr17	FALSE	FALSE
Fahd2a	chr2	FALSE	FALSE
Faim	chr9	FALSE	FALSE
Faim2	chr15	FALSE	FALSE
Fam107a	chr14	FALSE	FALSE
Fam107b	chr2	FALSE	TRUE
Fam110a	chr2	FALSE	TRUE
Fam110b	chr4	FALSE	TRUE
Fam110c	chr12	FALSE	FALSE
Fam110d	chr4	FALSE	FALSE
Fam111a	chr19	FALSE	FALSE
Fam114a1	chr5	FALSE	FALSE
Fam114a2	chr11	FALSE	TRUE
Fam117a	chr11	FALSE	FALSE
Fam117b	chr1	FALSE	FALSE
Fam118a	chr15	FALSE	FALSE
Fam118b	chr9	FALSE	FALSE
Fam120a	chr13	FALSE	FALSE
Fam120b	chr17	FALSE	FALSE
Fam120c	chrX	FALSE	FALSE
Fam124a	chr14	FALSE	FALSE
Fam124b	chr1	FALSE	FALSE
Fam131a	chr16	FALSE	FALSE
Fam131b	chr6	FALSE	FALSE
Fam131c	chr4	FALSE	FALSE
Fam133b	chr5	FALSE	FALSE
Fam135a	chr1	FALSE	TRUE
Fam135b	chr15	FALSE	FALSE
Fam136a	chr6	FALSE	FALSE
Fam13a	chr6	FALSE	FALSE
Fam13b	chr18	FALSE	FALSE
Fam13c	chr10	FALSE	FALSE
Fam149a	chr8	FALSE	TRUE
Fam149b	chr14	FALSE	FALSE
Fam151a	chr4	FALSE	FALSE
Fam151b	chr13	FALSE	FALSE
Fam161a	chr11	FALSE	FALSE
Fam161b	chr12	FALSE	FALSE
Fam162a	chr16	FALSE	FALSE
Fam162b	chr10	FALSE	FALSE
Fam163a	chr1	FALSE	FALSE
Fam163b	chr2	FALSE	FALSE
Fam167a	chr14	FALSE	FALSE
Fam167b	chr4	FALSE	FALSE
Fam168a	chr7	FALSE	FALSE
Fam168b	chr1	FALSE	FALSE
Fam169a	chr13	FALSE	TRUE
Fam169b	chr7	FALSE	FALSE
Fam170a	chr18	FALSE	FALSE
Fam170b	chr14	FALSE	FALSE
Fam171a1	chr2	FALSE	FALSE
Fam171a2	chr11	FALSE	FALSE
Fam171b	chr2	FALSE	FALSE
Fam174a	chr1	FALSE	FALSE
Fam174b	chr7	FALSE	FALSE
Fam174c	chr10	FALSE	FALSE
Fam178b	chr1	FALSE	TRUE
Fam180a	chr6	FALSE	FALSE
Fam181a	chr12	FALSE	FALSE
Fam184a	chr10	FALSE	TRUE
Fam184b	chr5	FALSE	FALSE
Fam185a	chr5	FALSE	TRUE
Fam186a	chr15	FALSE	FALSE
Fam186b	chr15	FALSE	FALSE
Fam187a	chr11	FALSE	FALSE
Fam187b	chr7	FALSE	FALSE
Fam193a	chr5	FALSE	FALSE
Fam193b	chr13	FALSE	FALSE
Fam199x	chrX	FALSE	FALSE
Fam204a	chr19	FALSE	FALSE
Fam209	chr2	FALSE	FALSE
Fam20a	chr11	FALSE	FALSE
Fam20b	chr1	FALSE	FALSE
Fam20c	chr5	FALSE	FALSE
Fam210a	chr18	FALSE	FALSE
Fam210b	chr2	FALSE	FALSE
Fam216a	chr5	FALSE	FALSE
Fam216b	chr14	FALSE	TRUE
Fam217a	chr13	FALSE	FALSE
Fam219a	chr4	FALSE	FALSE
Fam219aos	chr4	FALSE	FALSE
Fam219b	chr9	FALSE	FALSE
Fam220a	chr5	FALSE	FALSE
Fam221a	chr6	FALSE	FALSE
Fam222a	chr5	FALSE	FALSE
Fam222b	chr11	FALSE	FALSE
Fam227a	chr15	FALSE	FALSE
Fam227b	chr2	FALSE	FALSE
Fam228a	chr12	FALSE	FALSE
Fam229a	chr4	FALSE	FALSE
Fam229b	chr10	FALSE	FALSE
Fam234a	chr17	FALSE	FALSE
Fam234b	chr6	FALSE	FALSE
Fam236c	chrX	FALSE	FALSE
Fam236e	chrX	FALSE	FALSE
Fam236f	chrX	FALSE	FALSE
Fam237a	chr1	FALSE	FALSE
Fam240a	chr9	FALSE	FALSE
Fam240b	chr13	FALSE	FALSE
Fam241a	chr3	FALSE	FALSE
Fam241b	chr10	FALSE	TRUE
Fam243	chr16	FALSE	FALSE
Fam24a	chr7	FALSE	FALSE
Fam25a	chr14	FALSE	FALSE
Fam32a	chr8	FALSE	FALSE
Fam3a	chrX	FALSE	FALSE
Fam3b	chr16	FALSE	FALSE
Fam3c	chr6	FALSE	FALSE
Fam3d	chr14	FALSE	FALSE
Fam43a	chr16	FALSE	TRUE
Fam43b	chr4	FALSE	FALSE
Fam47c	chrX	FALSE	FALSE
Fam47e	chr5	FALSE	FALSE
Fam50a	chrX	FALSE	FALSE
Fam50b	chr13	FALSE	FALSE
Fam53a	chr5	FALSE	FALSE
Fam53b	chr7	FALSE	FALSE
Fam53c	chr18	FALSE	FALSE
Fam72a	chr1	FALSE	TRUE
Fam76a	chr4	FALSE	FALSE
Fam76b	chr9	FALSE	FALSE
Fam78a	chr2	FALSE	FALSE
Fam78b	chr1	FALSE	TRUE
Fam81a	chr9	FALSE	FALSE
Fam81b	chr13	TRUE	TRUE
Fam83a	chr15	FALSE	TRUE
Fam83b	chr9	FALSE	FALSE
Fam83c	chr2	FALSE	FALSE
Fam83d	chr2	FALSE	FALSE
Fam83e	chr7	FALSE	FALSE
Fam83f	chr15	FALSE	FALSE
Fam83g	chr11	FALSE	FALSE
Fam83h	chr15	FALSE	FALSE
Fam89a	chr8	FALSE	FALSE
Fam89b	chr19	FALSE	FALSE
Fam8a1	chr13	FALSE	FALSE
Fam90a1a	chr8	FALSE	FALSE
Fam90a1b	chrX	FALSE	FALSE
Fam91a1	chr15	FALSE	FALSE
Fam98a	chr17	FALSE	FALSE
Fam98b	chr2	FALSE	FALSE
Fam98c	chr7	FALSE	FALSE
Fan1	chr7	FALSE	FALSE
Fanca	chr8	FALSE	FALSE
Fancb	chrX	FALSE	FALSE
Fancc	chr13	FALSE	FALSE
Fancd2	chr6	FALSE	FALSE
Fancd2os	chr6	FALSE	FALSE
Fance	chr17	FALSE	FALSE
Fancg	chr4	FALSE	FALSE
Fanci	chr7	FALSE	FALSE
Fancl	chr11	FALSE	FALSE
Fancm	chr12	FALSE	FALSE
Fank1	chr7	FALSE	FALSE
Fap	chr2	FALSE	FALSE
Far1	chr7	FALSE	FALSE
Far2	chr6	FALSE	FALSE
Farp1	chr14	FALSE	FALSE
Farp2	chr1	FALSE	FALSE
Fars2	chr13	FALSE	TRUE
Farsa	chr8	FALSE	FALSE
Farsb	chr1	FALSE	FALSE
Fas	chr19	FALSE	FALSE
Fasl	chr1	FALSE	FALSE
Fasn	chr11	FALSE	FALSE
Fastk	chr5	FALSE	FALSE
Fastkd1	chr2	FALSE	FALSE
Fastkd2	chr1	FALSE	FALSE
Fastkd3	chr13	FALSE	FALSE
Fastkd5	chr2	FALSE	FALSE
Fat1	chr8	FALSE	TRUE
Fat2	chr11	FALSE	TRUE
Fat3	chr9	FALSE	TRUE
Fat4	chr3	FALSE	TRUE
Fau	chr16	FALSE	TRUE
Faxc	chr4	FALSE	FALSE
Fbf1	chr11	FALSE	FALSE
Fbh1	chr2	FALSE	FALSE
Fbl	chr7	FALSE	FALSE
Fblim1	chr4	FALSE	FALSE
Fbll1	chr11	FALSE	FALSE
Fbln1	chr15	FALSE	FALSE
Fbln2	chr6	FALSE	FALSE
Fbln5	chr12	FALSE	FALSE
Fbln7	chr2	FALSE	FALSE
Fbn1	chr2	FALSE	FALSE
Fbn2	chr18	FALSE	FALSE
Fbp1	chr13	FALSE	FALSE
Fbp2	chr13	FALSE	FALSE
Fbrs	chr7	FALSE	FALSE
Fbrsl1	chr5	FALSE	FALSE
Fbxl12	chr9	FALSE	FALSE
Fbxl12os	chr9	FALSE	FALSE
Fbxl13	chr5	FALSE	FALSE
Fbxl14	chr6	FALSE	FALSE
Fbxl15	chr19	FALSE	FALSE
Fbxl16	chr17	FALSE	FALSE
Fbxl17	chr17	FALSE	FALSE
Fbxl18	chr5	FALSE	FALSE
Fbxl19	chr7	FALSE	FALSE
Fbxl2	chr9	FALSE	FALSE
Fbxl20	chr11	FALSE	FALSE
Fbxl21	chr13	FALSE	FALSE
Fbxl22	chr9	FALSE	FALSE
Fbxl3	chr14	FALSE	FALSE
Fbxl4	chr4	FALSE	FALSE
Fbxl5	chr5	FALSE	FALSE
Fbxl6	chr15	FALSE	FALSE
Fbxl7	chr15	FALSE	FALSE
Fbxl9	chr8	FALSE	FALSE
Fbxo10	chr4	FALSE	FALSE
Fbxo11	chr17	FALSE	FALSE
Fbxo15	chr18	FALSE	TRUE
Fbxo16	chr14	FALSE	FALSE
Fbxo17	chr7	FALSE	FALSE
Fbxo2	chr4	FALSE	FALSE
Fbxo21	chr5	FALSE	FALSE
Fbxo22	chr9	FALSE	FALSE
Fbxo24	chr5	FALSE	FALSE
Fbxo25	chr8	FALSE	FALSE
Fbxo27	chr7	FALSE	FALSE
Fbxo28	chr1	FALSE	FALSE
Fbxo3	chr2	FALSE	FALSE
Fbxo30	chr10	FALSE	FALSE
Fbxo31	chr8	FALSE	FALSE
Fbxo32	chr15	FALSE	FALSE
Fbxo33	chr12	FALSE	FALSE
Fbxo34	chr14	FALSE	FALSE
Fbxo36	chr1	FALSE	FALSE
Fbxo38	chr18	FALSE	FALSE
Fbxo39	chr11	FALSE	FALSE
Fbxo4	chr15	FALSE	FALSE
Fbxo40	chr16	FALSE	FALSE
Fbxo41	chr6	FALSE	FALSE
Fbxo42	chr4	FALSE	FALSE
Fbxo43	chr15	FALSE	FALSE
Fbxo44	chr4	FALSE	FALSE
Fbxo45	chr16	FALSE	FALSE
Fbxo46	chr7	FALSE	FALSE
Fbxo47	chr11	FALSE	FALSE
Fbxo48	chr11	FALSE	FALSE
Fbxo5	chr10	FALSE	FALSE
Fbxo6	chr4	FALSE	FALSE
Fbxo7	chr10	FALSE	TRUE
Fbxo8	chr8	FALSE	FALSE
Fbxo9	chr9	FALSE	FALSE
Fbxw10	chr11	FALSE	FALSE
Fbxw11	chr11	FALSE	FALSE
Fbxw13	chr9	FALSE	FALSE
Fbxw16	chr9	FALSE	FALSE
Fbxw17	chr13	FALSE	FALSE
Fbxw18	chr9	FALSE	FALSE
Fbxw19	chr9	FALSE	FALSE
Fbxw2	chr2	FALSE	FALSE
Fbxw20	chr9	FALSE	FALSE
Fbxw22	chr9	FALSE	FALSE
Fbxw24	chr9	FALSE	FALSE
Fbxw27	chr9	FALSE	FALSE
Fbxw4	chr19	FALSE	FALSE
Fbxw5	chr2	FALSE	FALSE
Fbxw7	chr3	FALSE	TRUE
Fbxw8	chr5	FALSE	FALSE
Fbxw9	chr8	FALSE	FALSE
Fcamr	chr1	FALSE	FALSE
Fcer2a	chr8	FALSE	FALSE
Fcgbp	chr7	FALSE	FALSE
Fcgbpl1	chr7	FALSE	FALSE
Fcgr1	chr3	FALSE	FALSE
Fcgr2b	chr1	FALSE	FALSE
Fcgrt	chr7	FALSE	FALSE
Fcho1	chr8	FALSE	FALSE
Fcho2	chr13	FALSE	FALSE
Fchsd1	chr18	FALSE	FALSE
Fchsd2	chr7	FALSE	FALSE
Fcmr	chr1	FALSE	FALSE
Fcna	chr2	FALSE	FALSE
Fcnb	chr2	FALSE	FALSE
Fcor	chr8	FALSE	FALSE
Fcrl1	chr3	FALSE	FALSE
Fcrl2	chr3	FALSE	FALSE
Fcrl5	chr3	FALSE	FALSE
Fcrl6	chr1	FALSE	FALSE
Fcrla	chr1	FALSE	FALSE
Fcrlb	chr1	FALSE	FALSE
Fcsk	chr8	FALSE	FALSE
Fdft1	chr14	FALSE	FALSE
Fdps	chr3	FALSE	FALSE
Fdx1	chr9	FALSE	FALSE
Fdx2	chr9	FALSE	FALSE
Fdxr	chr11	FALSE	FALSE
Fech	chr18	FALSE	FALSE
Fem1a	chr17	FALSE	FALSE
Fem1al	chr11	FALSE	FALSE
Fem1b	chr9	FALSE	FALSE
Fem1c	chr18	FALSE	FALSE
Fen1	chr19	FALSE	FALSE
Fendrr	chr8	FALSE	FALSE
Fer	chr17	FALSE	TRUE
Fer1l4	chr2	FALSE	FALSE
Fer1l5	chr1	FALSE	FALSE
Fer1l6	chr15	FALSE	FALSE
Ferd3l	chr12	FALSE	FALSE
Fermt1	chr2	FALSE	FALSE
Fermt2	chr14	FALSE	FALSE
Fermt3	chr19	FALSE	FALSE
Fes	chr7	FALSE	FALSE
Fetub	chr16	FALSE	FALSE
Fev	chr1	FALSE	FALSE
Fez1	chr9	FALSE	FALSE
Fez2	chr17	FALSE	TRUE
Fezf1	chr6	FALSE	FALSE
Fezf2	chr14	FALSE	FALSE
Ffar1	chr7	FALSE	FALSE
Ffar2	chr7	FALSE	FALSE
Ffar3	chr7	FALSE	FALSE
Ffar4	chr19	FALSE	FALSE
Fga	chr3	FALSE	FALSE
Fgb	chr3	FALSE	FALSE
Fgd1	chrX	FALSE	FALSE
Fgd2	chr17	FALSE	FALSE
Fgd3	chr13	FALSE	FALSE
Fgd4	chr16	FALSE	FALSE
Fgd5	chr6	FALSE	TRUE
Fgd6	chr10	FALSE	TRUE
Fgf1	chr18	TRUE	TRUE
Fgf10	chr13	FALSE	FALSE
Fgf12	chr16	FALSE	TRUE
Fgf13	chrX	FALSE	TRUE
Fgf14	chr14	FALSE	FALSE
Fgf15	chr7	FALSE	FALSE
Fgf16	chrX	FALSE	FALSE
Fgf17	chr14	FALSE	FALSE
Fgf18	chr11	FALSE	FALSE
Fgf2	chr3	FALSE	FALSE
Fgf20	chr8	FALSE	TRUE
Fgf21	chr7	FALSE	FALSE
Fgf22	chr10	FALSE	FALSE
Fgf23	chr6	FALSE	FALSE
Fgf3	chr7	FALSE	FALSE
Fgf4	chr7	FALSE	FALSE
Fgf5	chr5	FALSE	FALSE
Fgf6	chr6	FALSE	FALSE
Fgf7	chr2	FALSE	FALSE
Fgf8	chr19	FALSE	FALSE
Fgf9	chr14	FALSE	FALSE
Fgfbp1	chr5	FALSE	FALSE
Fgfbp3	chr19	FALSE	FALSE
Fgfr1	chr8	FALSE	TRUE
Fgfr2	chr7	FALSE	FALSE
Fgfr3	chr5	FALSE	FALSE
Fgfr4	chr13	FALSE	FALSE
Fgfrl1	chr5	FALSE	FALSE
Fgg	chr3	FALSE	FALSE
Fggy	chr4	FALSE	TRUE
Fgl2	chr5	FALSE	FALSE
Fgr	chr4	FALSE	TRUE
Fh1	chr1	FALSE	FALSE
Fhad1	chr4	FALSE	FALSE
Fhad1os1	chr4	FALSE	FALSE
Fhdc1	chr3	FALSE	TRUE
Fhip1a	chr3	FALSE	FALSE
Fhip1b	chr7	FALSE	FALSE
Fhip2a	chr19	FALSE	FALSE
Fhip2b	chr14	FALSE	FALSE
Fhit	chr14	FALSE	TRUE
Fhitos	chr14	FALSE	FALSE
Fhl1	chrX	FALSE	FALSE
Fhl2	chr1	FALSE	FALSE
Fhl3	chr4	FALSE	FALSE
Fhl4	chr10	FALSE	FALSE
Fhl5	chr4	FALSE	TRUE
Fhod1	chr8	FALSE	FALSE
Fhod3	chr18	FALSE	TRUE
Fibcd1	chr2	FALSE	FALSE
Fibin	chr2	FALSE	FALSE
Fibp	chr19	FALSE	FALSE
Ficd	chr5	FALSE	FALSE
Fig4	chr10	FALSE	FALSE
Figla	chr6	FALSE	FALSE
Fign	chr2	FALSE	FALSE
Fignl1	chr11	FALSE	FALSE
Fignl2	chr15	FALSE	FALSE
Filip1	chr9	FALSE	FALSE
Filip1l	chr16	FALSE	FALSE
Fip1l1	chr5	FALSE	FALSE
Firre	chrX	FALSE	FALSE
Firrm	chr1	FALSE	FALSE
Fis1	chr5	FALSE	FALSE
Fitm1	chr14	FALSE	FALSE
Fitm2	chr2	FALSE	FALSE
Fiz1	chr7	FALSE	FALSE
Fjx1	chr2	FALSE	FALSE
Fkbp10	chr11	FALSE	FALSE
Fkbp11	chr15	FALSE	FALSE
Fkbp14	chr6	FALSE	FALSE
Fkbp15	chr4	FALSE	FALSE
Fkbp1a	chr2	FALSE	FALSE
Fkbp1b	chr12	FALSE	FALSE
Fkbp3	chr12	FALSE	FALSE
Fkbp4	chr6	FALSE	FALSE
Fkbp5	chr17	FALSE	FALSE
Fkbp6	chr5	FALSE	FALSE
Fkbp7	chr2	FALSE	FALSE
Fkbp8	chr8	FALSE	FALSE
Fkbp9	chr6	FALSE	FALSE
Fkbpl	chr17	FALSE	FALSE
Fkrp	chr7	FALSE	FALSE
Fktn	chr4	FALSE	FALSE
Flacc1	chr1	FALSE	FALSE
Flad1	chr3	FALSE	FALSE
Flcn	chr11	FALSE	FALSE
Fli1	chr9	FALSE	FALSE
Flicr	chrX	FALSE	FALSE
Flii	chr11	FALSE	FALSE
Flna	chrX	FALSE	FALSE
Flnb	chr14	FALSE	FALSE
Flnc	chr6	FALSE	FALSE
Flot1	chr17	FALSE	FALSE
Flot2	chr11	FALSE	FALSE
Flrt1	chr19	FALSE	FALSE
Flrt2	chr12	FALSE	TRUE
Flrt3	chr2	FALSE	TRUE
Flt1	chr5	FALSE	FALSE
Flt3	chr5	FALSE	FALSE
Flt3l	chr7	FALSE	FALSE
Flt4	chr11	FALSE	FALSE
Flvcr1	chr1	FALSE	FALSE
Flvcr2	chr12	FALSE	FALSE
Flywch1	chr17	FALSE	FALSE
Flywch2	chr17	FALSE	FALSE
Fmc1	chr6	FALSE	FALSE
Fmn1	chr2	FALSE	FALSE
Fmn2	chr1	FALSE	FALSE
Fmnl1	chr11	FALSE	FALSE
Fmnl2	chr2	FALSE	FALSE
Fmnl3	chr15	FALSE	FALSE
Fmo1	chr1	FALSE	FALSE
Fmo2	chr1	FALSE	FALSE
Fmo3	chr1	FALSE	FALSE
Fmo4	chr1	FALSE	FALSE
Fmo6	chr1	FALSE	FALSE
Fmo9	chr1	FALSE	TRUE
Fmod	chr1	FALSE	TRUE
Fmr1	chrX	FALSE	TRUE
Fmr1nb	chrX	FALSE	FALSE
Fn1	chr1	FALSE	FALSE
Fn3k	chr11	FALSE	FALSE
Fnbp1	chr2	FALSE	FALSE
Fnbp1l	chr3	FALSE	TRUE
Fnbp4	chr2	FALSE	FALSE
Fnd3c2	chrX	FALSE	FALSE
Fndc1	chr17	FALSE	FALSE
Fndc10	chr4	FALSE	FALSE
Fndc11	chr2	FALSE	FALSE
Fndc3a	chr14	FALSE	TRUE
Fndc3b	chr3	FALSE	TRUE
Fndc3c1	chrX	FALSE	FALSE
Fndc4	chr5	FALSE	FALSE
Fndc5	chr4	FALSE	FALSE
Fndc7	chr3	FALSE	FALSE
Fndc8	chr11	FALSE	FALSE
Fndc9	chr11	FALSE	FALSE
Fnip1	chr11	FALSE	FALSE
Fnip2	chr3	FALSE	TRUE
Fnta	chr8	FALSE	FALSE
Fntb	chr12	FALSE	TRUE
Focad	chr4	FALSE	TRUE
Folr1	chr7	FALSE	FALSE
Folr2	chr7	FALSE	FALSE
Fos	chr12	FALSE	TRUE
Fosb	chr7	FALSE	FALSE
Fosl1	chr19	FALSE	FALSE
Fosl2	chr5	FALSE	TRUE
Foxa1	chr12	FALSE	FALSE
Foxa2	chr2	FALSE	TRUE
Foxa3	chr7	FALSE	FALSE
Foxb2	chr19	FALSE	FALSE
Foxc1	chr13	FALSE	FALSE
Foxc2	chr8	FALSE	FALSE
Foxd1	chr13	FALSE	FALSE
Foxd2	chr4	FALSE	FALSE
Foxd2os	chr4	FALSE	FALSE
Foxd3	chr4	FALSE	FALSE
Foxd4	chr19	FALSE	FALSE
Foxe1	chr4	FALSE	FALSE
Foxe3	chr4	FALSE	FALSE
Foxf1	chr8	FALSE	FALSE
Foxf2	chr13	FALSE	FALSE
Foxg1	chr12	FALSE	FALSE
Foxh1	chr15	FALSE	FALSE
Foxi1	chr11	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Foxi3	chr6	FALSE	FALSE
Foxj1	chr11	FALSE	FALSE
Foxj2	chr6	FALSE	FALSE
Foxj3	chr4	FALSE	FALSE
Foxk1	chr5	FALSE	TRUE
Foxk2	chr11	FALSE	FALSE
Foxl1	chr8	FALSE	FALSE
Foxl2os	chr9	FALSE	FALSE
Foxl3	chr5	FALSE	FALSE
Foxm1	chr6	FALSE	FALSE
Foxn1	chr11	FALSE	FALSE
Foxn2	chr17	FALSE	TRUE
Foxn3	chr12	FALSE	FALSE
Foxn4	chr5	FALSE	FALSE
Foxo1	chr3	FALSE	TRUE
Foxo3	chr10	FALSE	FALSE
Foxo4	chrX	FALSE	FALSE
Foxo6	chr4	FALSE	FALSE
Foxp1	chr6	FALSE	FALSE
Foxp2	chr6	FALSE	TRUE
Foxp3	chrX	FALSE	FALSE
Foxp4	chr17	FALSE	FALSE
Foxq1	chr13	FALSE	FALSE
Foxr1	chr9	FALSE	FALSE
Foxred1	chr9	FALSE	FALSE
Foxred2	chr15	FALSE	FALSE
Foxs1	chr2	FALSE	FALSE
Fpgs	chr2	FALSE	FALSE
Fpgt	chr3	FALSE	FALSE
Fpr2	chr17	FALSE	FALSE
Fra10ac1	chr19	FALSE	FALSE
Fras1	chr5	FALSE	FALSE
Frat1	chr19	FALSE	FALSE
Frat2	chr19	FALSE	FALSE
Frem1	chr4	TRUE	TRUE
Frem2	chr3	FALSE	TRUE
Frem3	chr8	FALSE	FALSE
Frg1	chr8	FALSE	FALSE
Frg2f1	chr4	FALSE	FALSE
Frk	chr10	FALSE	TRUE
Frmd3	chr4	FALSE	FALSE
Frmd4a	chr2	FALSE	FALSE
Frmd4b	chr6	FALSE	TRUE
Frmd5	chr2	FALSE	TRUE
Frmd6	chr12	FALSE	TRUE
Frmd7	chrX	FALSE	FALSE
Frmd8	chr19	FALSE	FALSE
Frmpd1	chr4	FALSE	FALSE
Frmpd1os	chr4	FALSE	FALSE
Frmpd3	chrX	FALSE	FALSE
Frmpd4	chrX	FALSE	FALSE
Frrs1	chr3	FALSE	FALSE
Frrs1l	chr4	FALSE	FALSE
Frs2	chr10	FALSE	FALSE
Frs3	chr17	FALSE	FALSE
Fry	chr5	FALSE	FALSE
Fryl	chr5	FALSE	FALSE
Frzb	chr2	FALSE	TRUE
Fsbp	chr4	FALSE	FALSE
Fscb	chr12	FALSE	TRUE
Fscn1	chr5	FALSE	FALSE
Fscn2	chr11	FALSE	FALSE
Fscn3	chr6	FALSE	FALSE
Fsd1	chr17	FALSE	FALSE
Fsd1l	chr4	FALSE	FALSE
Fsd2	chr7	FALSE	FALSE
Fshb	chr2	FALSE	FALSE
Fshr	chr17	FALSE	FALSE
Fsip1	chr2	FALSE	FALSE
Fsip2	chr2	FALSE	TRUE
Fsip2l	chrX	FALSE	FALSE
Fst	chr13	FALSE	FALSE
Fstl1	chr16	FALSE	FALSE
Fstl3	chr10	FALSE	FALSE
Fstl4	chr11	FALSE	FALSE
Fstl5	chr3	TRUE	TRUE
Ftcd	chr10	FALSE	FALSE
Ftdc1	chr16	FALSE	FALSE
Fth1	chr19	FALSE	FALSE
Fthl17-ps1	chrX	FALSE	FALSE
Fthl17b	chrX	FALSE	FALSE
Fthl17c	chrX	FALSE	FALSE
Fthl17d	chrX	FALSE	FALSE
Fthl17e	chrX	FALSE	FALSE
Fthl17f	chrX	FALSE	FALSE
Ftl1	chr7	FALSE	FALSE
Ftmt	chr18	FALSE	TRUE
Fto	chr8	FALSE	FALSE
Ftsj1	chrX	FALSE	FALSE
Ftsj3	chr11	FALSE	FALSE
Ftx	chrX	FALSE	FALSE
Fubp3	chr2	FALSE	FALSE
Fuca1	chr4	FALSE	FALSE
Fundc1	chrX	FALSE	FALSE
Fundc2b	chr3	FALSE	FALSE
Fuom	chr7	FALSE	FALSE
Furin	chr7	FALSE	FALSE
Fus	chr7	FALSE	FALSE
Fut10	chr8	FALSE	FALSE
Fut11	chr14	FALSE	FALSE
Fut2	chr7	FALSE	FALSE
Fut4	chr9	FALSE	FALSE
Fut4-ps1	chr17	FALSE	FALSE
Fut7	chr2	FALSE	FALSE
Fut8	chr12	FALSE	TRUE
Fut9	chr4	TRUE	TRUE
Fuz	chr7	FALSE	FALSE
Fxn	chr19	FALSE	FALSE
Fxr1	chr3	FALSE	FALSE
Fxr2	chr11	FALSE	FALSE
Fxyd1	chr7	FALSE	FALSE
Fxyd2	chr9	FALSE	FALSE
Fxyd3	chr7	FALSE	FALSE
Fxyd4	chr6	FALSE	FALSE
Fxyd5	chr7	FALSE	FALSE
Fxyd6	chr9	FALSE	FALSE
Fxyd7	chr7	FALSE	FALSE
Fyb1	chr15	FALSE	FALSE
Fyb2	chr4	FALSE	FALSE
Fyco1	chr9	FALSE	FALSE
Fyn	chr10	FALSE	FALSE
Fyttd1	chr16	FALSE	FALSE
Fzd1	chr5	FALSE	TRUE
Fzd10	chr5	FALSE	FALSE
Fzd10os	chr5	FALSE	FALSE
Fzd2	chr11	FALSE	FALSE
Fzd3	chr14	FALSE	FALSE
Fzd4	chr7	FALSE	FALSE
Fzd5	chr1	FALSE	FALSE
Fzd6	chr15	FALSE	FALSE
Fzd7	chr1	FALSE	TRUE
Fzd8	chr18	FALSE	FALSE
Fzd9	chr5	FALSE	FALSE
Fzr1	chr10	FALSE	FALSE
G0s2	chr1	FALSE	FALSE
G2e3	chr12	FALSE	FALSE
G3bp1	chr11	FALSE	FALSE
G3bp2	chr5	FALSE	FALSE
G630055G22Rik	chr18	FALSE	TRUE
G630064G18Rik	chr8	FALSE	TRUE
G630093K05Rik	chr13	FALSE	FALSE
G6pc1	chr11	FALSE	FALSE
G6pc2	chr2	FALSE	FALSE
G6pc3	chr11	FALSE	FALSE
G6pd2	chr5	FALSE	FALSE
G6pdx	chrX	FALSE	FALSE
G730013B05Rik	chr16	FALSE	FALSE
Gaa	chr11	FALSE	FALSE
Gab1	chr8	FALSE	FALSE
Gab2	chr7	FALSE	FALSE
Gab3	chrX	FALSE	FALSE
Gabarap	chr11	FALSE	FALSE
Gabarapl1	chr6	FALSE	FALSE
Gabarapl2	chr8	FALSE	FALSE
Gabbr1	chr17	FALSE	FALSE
Gabbr2	chr4	FALSE	FALSE
Gabpa	chr16	FALSE	FALSE
Gabpb1	chr2	FALSE	FALSE
Gabpb2	chr3	FALSE	FALSE
Gabra1	chr11	FALSE	TRUE
Gabra2	chr5	FALSE	TRUE
Gabra3	chrX	FALSE	FALSE
Gabra4	chr5	FALSE	FALSE
Gabra5	chr7	FALSE	FALSE
Gabra6	chr11	FALSE	TRUE
Gabrb1	chr5	FALSE	TRUE
Gabrb2	chr11	FALSE	TRUE
Gabrb3	chr7	FALSE	FALSE
Gabrd	chr4	FALSE	FALSE
Gabre	chrX	FALSE	FALSE
Gabrg1	chr5	FALSE	FALSE
Gabrg2	chr11	FALSE	TRUE
Gabrg3	chr7	FALSE	FALSE
Gabrp	chr11	FALSE	FALSE
Gabrq	chrX	FALSE	FALSE
Gabrr1	chr4	FALSE	FALSE
Gabrr2	chr4	FALSE	TRUE
Gabrr3	chr16	FALSE	FALSE
Gad1	chr2	FALSE	FALSE
Gad2	chr2	FALSE	FALSE
Gadd45a	chr6	FALSE	FALSE
Gadd45g	chr13	FALSE	TRUE
Gadl1	chr9	FALSE	FALSE
Gak	chr5	FALSE	FALSE
Gal	chr19	FALSE	FALSE
Gal3st1	chr11	FALSE	FALSE
Gal3st2	chr1	FALSE	TRUE
Gal3st2b	chr1	FALSE	FALSE
Gal3st2c	chr1	FALSE	FALSE
Gal3st3	chr19	FALSE	FALSE
Gal3st4	chr5	FALSE	FALSE
Galc	chr12	FALSE	FALSE
Gale	chr4	FALSE	FALSE
Galk1	chr11	FALSE	FALSE
Galk2	chr2	FALSE	FALSE
Galm	chr17	FALSE	FALSE
Galns	chr8	FALSE	FALSE
Galnt1	chr18	FALSE	FALSE
