"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","mecp2_Fold","mecp2_FDR"
"chr14",28777185,28778305,1121,"*","mecp2_peak_10069",0.040435497,0.88323537,"Exon (ENSMUST00000225272.1/ENSMUST00000225272.1, exon 3 of 4)",14,28908052,28969413,61362,2,"12294","ENSMUST00000225668.1",191108,"ENSMUSG00000021991","Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3",0.040435497,0.88323537
"chr14",29476531,29477369,839,"*","mecp2_peak_10070",0.468948288,0.080308704,"Intron (ENSMUST00000022567.8/12294, intron 3 of 37)",14,29064196,29360834,296639,2,"12294","ENSMUST00000225863.1",-115697,"ENSMUSG00000021991","Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3",0.468948288,0.080308704
"chr14",86749175,86750802,1628,"*","mecp2_peak_10071",0.006178695,0.987555883,"Promoter (<=1kb)",14,86656217,86749133,92917,2,"56419","ENSMUST00000226254.1",-42,"ENSMUSG00000022021","Diaph3","diaphanous related formin 3",0.006178695,0.987555883
"chr14",28271573,28273460,1888,"*","mecp2_peak_10072",-0.036763649,0.892643364,"Exon (ENSMUST00000210135.1/238988, exon 17 of 20)",14,28455521,28476003,20483,1,"238988","ENSMUST00000224045.1",-182061,"ENSMUSG00000040640","Erc2","ELKS/RAB6-interacting/CAST family member 2",-0.036763649,0.892643364
"chr14",65424869,65426687,1819,"*","mecp2_peak_10073",-0.00762092,0.98403533,"Promoter (<=1kb)",14,65400673,65425472,24800,2,"18155","ENSMUST00000059339.5",0,"ENSMUSG00000045731","Pnoc","prepronociceptin",-0.00762092,0.98403533
"chr14",80847054,80847952,899,"*","mecp2_peak_10074",0.091047715,0.673092074,"Distal Intergenic",14,80000302,80021930,21629,1,"380924","ENSMUST00000088735.3",846752,"ENSMUSG00000022026","Olfm4","olfactomedin 4",0.091047715,0.673092074
"chr14",76462083,76463739,1657,"*","mecp2_peak_10075",-0.068709594,0.764527347,"Intron (ENSMUST00000110888.7/21807, intron 3 of 4)",14,76476917,76506930,30014,1,"21807","ENSMUST00000140251.8",-13178,"ENSMUSG00000022010","Tsc22d1","TSC22 domain family, member 1",-0.068709594,0.764527347
"chr14",122253088,122254081,994,"*","mecp2_peak_10076",0.161062847,0.48133036,"Intron (ENSMUST00000026625.6/69634, intron 1 of 7)",14,122258041,122402227,144187,1,"69634","ENSMUST00000226136.1",-3960,"ENSMUSG00000025545","Clybl","citrate lyase beta like",0.161062847,0.48133036
"chr14",95356303,95358087,1785,"*","mecp2_peak_10077",-0.104164475,0.639605749,"Distal Intergenic",14,95881254,95882780,1527,1,"66732","ENSMUST00000228913.1",-523167,"ENSMUSG00000034689","Ccdc202","coiled-coil domain containing 202",-0.104164475,0.639605749
"chr14",121180124,121181022,899,"*","mecp2_peak_10078",-0.702530652,0.018731316,"Intron (ENSMUST00000135010.7/223254, intron 2 of 7)",14,121254908,121267921,13014,1,"223254","ENSMUST00000137971.1",-73886,"ENSMUSG00000025555","Farp1","FERM, ARH/RhoGEF and pleckstrin domain protein 1",-0.702530652,0.018731316
"chr14",118671432,118672457,1026,"*","mecp2_peak_10079",-0.312737772,0.188379919,"Intron (ENSMUST00000036554.13/239273, intron 1 of 30)",14,118483811,118676931,193121,2,"239273","ENSMUST00000226703.1",4474,"ENSMUSG00000032849","Abcc4","ATP-binding cassette, sub-family C member 4",-0.312737772,0.188379919
"chr14",69855628,69857277,1650,"*","mecp2_peak_10080",0.047371194,0.851804459,"Intron (ENSMUST00000022678.4/73523, intron 3 of 6)",14,69840420,70059918,219499,1,"73523","ENSMUST00000022678.4",15208,"ENSMUSG00000022085","Pebp4","phosphatidylethanolamine binding protein 4",0.047371194,0.851804459
"chr14",118913992,118915286,1295,"*","mecp2_peak_10081",0.017977012,0.954476975,"Promoter (<=1kb)",14,118891762,118913750,21989,2,"66573","ENSMUST00000226960.1",-242,"ENSMUSG00000042156","Dzip1","DAZ interacting protein 1",0.017977012,0.954476975
"chr14",54639038,54640364,1327,"*","mecp2_peak_10082",0.00494154,0.990456716,"Promoter (<=1kb)",14,54631231,54641364,10134,2,"239096","ENSMUST00000067784.7",1000,"ENSMUSG00000059674","Cdh24","cadherin-like 24",0.00494154,0.990456716
"chr14",99099323,99100063,741,"*","mecp2_peak_10083",0.065576874,0.782003566,"Promoter (<=1kb)",14,99099424,99107764,8341,1,"52023","ENSMUST00000228246.1",0,"ENSMUSG00000022064","Pibf1","progesterone immunomodulatory binding factor 1",0.065576874,0.782003566
"chr14",34153198,34154203,1006,"*","mecp2_peak_10084",-0.251837817,0.261999758,"Promoter (<=1kb)",14,34143992,34152489,8498,2,"19065","ENSMUST00000052164.3",-709,"ENSMUSG00000048337","Npy4r","neuropeptide Y receptor Y4",-0.251837817,0.261999758
"chr14",105721953,105722870,918,"*","mecp2_peak_10085",1.621844586,1.57e-05,"Distal Intergenic",14,105623642,105623770,129,2,"102465207","ENSMUST00000184405.1",-98183,"ENSMUSG00000098780","Mir6390","microRNA 6390",1.621844586,1.57e-05
"chr14",93786677,93787536,860,"*","mecp2_peak_10086",2.018003406,0.000114633,"Intron (ENSMUST00000195826.5/211712, intron 2 of 4)",14,93173729,93885748,712020,2,"211712","ENSMUST00000194129.1",98212,"ENSMUSG00000055421","Pcdh9","protocadherin 9",2.018003406,0.000114633
"chr14",103471375,103472939,1565,"*","mecp2_peak_10087",-0.063409423,0.789664284,"Exon (ENSMUST00000228400.1/ENSMUST00000228400.1, exon 3 of 3)",14,103513342,103612797,99456,1,"64929","ENSMUST00000227322.1",-40403,"ENSMUSG00000022123","Scel","sciellin",-0.063409423,0.789664284
"chr14",25723213,25724847,1635,"*","mecp2_peak_10088",-0.511256896,0.074134937,"Intron (ENSMUST00000069180.7/71918, intron 2 of 3)",14,25711644,25719792,8149,2,"71918","ENSMUST00000184642.1",-3421,"ENSMUSG00000055538","Zcchc24","zinc finger, CCHC domain containing 24",-0.511256896,0.074134937
"chr14",34584500,34586249,1750,"*","mecp2_peak_10089",0.032149813,0.910064,"Intron (ENSMUST00000022327.12/24131, intron 2 of 13)",14,34529458,34588481,59024,2,"24131","ENSMUST00000228044.1",2232,"ENSMUSG00000021798","Ldb3","LIM domain binding 3",0.032149813,0.910064
"chr14",121061709,121063156,1448,"*","mecp2_peak_10090",-0.308767581,0.171828576,"Intron (ENSMUST00000135010.7/223254, intron 1 of 7)",14,121035564,121283744,248181,1,"223254","ENSMUST00000026635.7",26145,"ENSMUSG00000025555","Farp1","FERM, ARH/RhoGEF and pleckstrin domain protein 1",-0.308767581,0.171828576
"chr14",78608596,78609638,1043,"*","mecp2_peak_10091",-0.122801434,0.557501244,"Exon (ENSMUST00000226342.2/380921, exon 14 of 30)",14,78570071,78629274,59204,2,"380921","ENSMUST00000228362.1",19636,"ENSMUSG00000034731","Dgkh","diacylglycerol kinase, eta",-0.122801434,0.557501244
"chr14",16853422,16854518,1097,"*","mecp2_peak_10092",0.013449013,0.967787876,"Distal Intergenic",14,16509065,16819156,310092,2,"218772","ENSMUST00000223976.1",-34266,"ENSMUSG00000017491","Rarb","retinoic acid receptor, beta",0.013449013,0.967787876
"chr14",121365459,121367283,1825,"*","mecp2_peak_10093",-0.059115478,0.807342625,"Intron (ENSMUST00000079817.7/223255, intron 1 of 10)",14,121302289,121359868,57580,2,"223255","ENSMUST00000226161.1",-5591,"ENSMUSG00000063410","Stk24","serine/threonine kinase 24",-0.059115478,0.807342625
"chr14",78272292,78273205,914,"*","mecp2_peak_10094",-0.015876985,0.961064903,"Distal Intergenic",14,78277445,78308043,30599,2,"21943","ENSMUST00000022592.7",34838,"ENSMUSG00000022015","Tnfsf11","tumor necrosis factor (ligand) superfamily, member 11",-0.015876985,0.961064903
"chr14",77250409,77251474,1066,"*","mecp2_peak_10095",0.258467995,0.262383816,"Intron (ENSMUST00000022589.8/239188, intron 1 of 18)",14,77312076,77577697,265622,1,"239188","ENSMUST00000228148.1",-60602,"ENSMUSG00000022012","Enox1","ecto-NOX disulfide-thiol exchanger 1",0.258467995,0.262383816
"chr14",57664404,57665466,1063,"*","mecp2_peak_10096",-0.017355396,0.956615312,"Promoter (<=1kb)",14,57577521,57665430,87910,2,"57258","ENSMUST00000174545.8",0,"ENSMUSG00000021952","Xpo4","exportin 4",-0.017355396,0.956615312
"chr14",49065820,49066935,1116,"*","mecp2_peak_10097",-0.036445351,0.894733115,"Promoter (<=1kb)",14,49004090,49066653,62564,2,"105504","ENSMUST00000162175.8",0,"ENSMUSG00000061244","Exoc5","exocyst complex component 5",-0.036445351,0.894733115
"chr14",63410362,63411927,1566,"*","mecp2_peak_10098",0.077429936,0.732662283,"Intron (ENSMUST00000014597.4/12143, intron 1 of 12)",14,63372836,63417037,44202,2,"12143","ENSMUST00000014597.4",5110,"ENSMUSG00000014453","Blk","B lymphoid kinase",0.077429936,0.732662283
"chr14",119134317,119135548,1232,"*","mecp2_peak_10099",0.556470713,0.046085618,"Distal Intergenic",14,119138341,119869815,731475,1,"50787","ENSMUST00000065904.4",-2793,"ENSMUSG00000053465","Hs6st3","heparan sulfate 6-O-sulfotransferase 3",0.556470713,0.046085618
"chr14",64123209,64124452,1244,"*","mecp2_peak_10100",-0.093465246,0.662044588,"Exon (ENSMUST00000067927.8/110265, exon 11 of 11)",14,64104286,64113755,9470,1,"73382","ENSMUST00000022537.5",18923,"ENSMUSG00000021966","Prss52","serine protease 52",-0.093465246,0.662044588
"chr14",70550443,70551075,633,"*","mecp2_peak_10101",0.870270148,0.005821441,"Promoter (1-2kb)",14,70552212,70554719,2508,1,"15460","ENSMUST00000159959.1",-1137,"ENSMUSG00000022096","Hr","lysine demethylase and nuclear receptor corepressor",0.870270148,0.005821441
"chr14",99045468,99046572,1105,"*","mecp2_peak_10102",0.018398814,0.954942776,"Promoter (<=1kb)",14,99034544,99046120,11577,2,"76789","ENSMUST00000042662.9",0,"ENSMUSG00000033186","Mzt1","mitotic spindle organizing protein 1",0.018398814,0.954942776
"chr14",66189428,66190869,1442,"*","mecp2_peak_10103",-0.082024684,0.717308357,"Exon (ENSMUST00000022622.13/19229, exon 3 of 31)",14,66153262,66170282,17021,2,"19229","ENSMUST00000154865.7",-19146,"ENSMUSG00000059456","Ptk2b","PTK2 protein tyrosine kinase 2 beta",-0.082024684,0.717308357
"chr14",15896231,15897282,1052,"*","mecp2_peak_10104",1.645664083,5.25e-07,"Intron (ENSMUST00000225006.1/ENSMUST00000225006.1, intron 1 of 3)",14,16242270,16243287,1018,2,"71147","ENSMUST00000148121.2",346005,"ENSMUSG00000021786","Oxsm","3-oxoacyl-ACP synthase, mitochondrial",1.645664083,5.25e-07
"chr14",36968277,36969345,1069,"*","mecp2_peak_10105",-0.116918451,0.613259125,"Promoter (<=1kb)",14,36874936,36968687,93752,2,"72972","ENSMUST00000067700.12",0,"ENSMUSG00000058690","Ccser2","coiled-coil serine rich 2",-0.116918451,0.613259125
"chr14",66296680,66297909,1230,"*","mecp2_peak_10106",-0.083122314,0.71379069,"Promoter (<=1kb)",14,66297031,66311424,14394,1,"66854","ENSMUST00000022623.12",0,"ENSMUSG00000022043","Trim35","tripartite motif-containing 35",-0.083122314,0.71379069
"chr14",29332479,29333117,639,"*","mecp2_peak_10107",-0.051081213,0.863451767,"Promoter (<=1kb)",14,29170056,29333735,163680,2,"12294","ENSMUST00000226048.1",618,"ENSMUSG00000021991","Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3",-0.051081213,0.863451767
"chr14",118488449,118490204,1756,"*","mecp2_peak_10108",-0.040325129,0.879678149,"Intron (ENSMUST00000036554.13/239273, intron 30 of 30)",14,118527758,118529965,2208,2,"239273","ENSMUST00000228691.1",39761,"ENSMUSG00000032849","Abcc4","ATP-binding cassette, sub-family C member 4",-0.040325129,0.879678149
"chr14",25405331,25406752,1422,"*","mecp2_peak_10109",-0.08147865,0.71281736,"Intron (ENSMUST00000225188.1/ENSMUST00000225188.1, intron 2 of 3)",14,25459185,25538492,79308,1,"328365","ENSMUST00000161766.7",-52433,"ENSMUSG00000007817","Zmiz1","zinc finger, MIZ-type containing 1",-0.08147865,0.71281736
"chr14",18375550,18376677,1128,"*","mecp2_peak_10110",-0.049981079,0.842415855,"Distal Intergenic",14,18282722,18331859,49138,2,"22194","ENSMUST00000022296.6",-43691,"ENSMUSG00000021774","Ube2e1","ubiquitin-conjugating enzyme E2E 1",-0.049981079,0.842415855
"chr14",12377019,12378429,1411,"*","mecp2_peak_10111",-0.449811689,0.110557467,"Promoter (<=1kb)",14,12373679,12377279,3601,2,"27062","ENSMUST00000224140.1",0,"ENSMUSG00000054423","Cadps","Ca2+-dependent secretion activator",-0.449811689,0.110557467
"chr14",58617799,58618795,997,"*","mecp2_peak_10112",0.033767591,0.903652446,"Distal Intergenic",14,59133040,59142893,9854,2,"67932","ENSMUST00000022548.9",524098,"ENSMUSG00000021977","1700129C05Rik","RIKEN cDNA 1700129C05 gene",0.033767591,0.903652446
"chr14",121291799,121293250,1452,"*","mecp2_peak_10113",-0.107240972,0.617566477,"Exon (ENSMUST00000079817.7/223255, exon 10 of 11)",14,121294655,121303475,8821,2,"223255","ENSMUST00000227273.1",10225,"ENSMUSG00000063410","Stk24","serine/threonine kinase 24",-0.107240972,0.617566477
"chr14",87415489,87416649,1161,"*","mecp2_peak_10114",-0.061155674,0.796640299,"Promoter (<=1kb)",14,87416639,87514766,98128,1,"219249","ENSMUST00000169504.7",0,"ENSMUSG00000022019","Tdrd3","tudor domain containing 3",-0.061155674,0.796640299
"chr14",57285856,57287406,1551,"*","mecp2_peak_10115",-0.037639441,0.888466973,"Exon (ENSMUST00000022517.8/68631, exon 6 of 8)",14,57303592,57398456,94865,2,"68631","ENSMUST00000224292.1",111050,"ENSMUSG00000021947","Cryl1","crystallin, lambda 1",-0.037639441,0.888466973
"chr14",27150004,27151815,1812,"*","mecp2_peak_10116",0.077030725,0.729980459,"Intron (ENSMUST00000225949.1/71704, intron 2 of 13)",14,27114899,27403308,288410,1,"71704","ENSMUST00000225949.1",35105,"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor 3",0.077030725,0.729980459
"chr14",118872503,118874142,1640,"*","mecp2_peak_10117",-0.048579065,0.850221097,"Exon (ENSMUST00000047761.12/58187, exon 4 of 5)",14,118878882,118883748,4867,2,"66573","ENSMUST00000228687.1",9606,"ENSMUSG00000042156","Dzip1","DAZ interacting protein 1",-0.048579065,0.850221097
"chr14",122106433,122107693,1261,"*","mecp2_peak_10118",-0.028987944,0.919637121,"Promoter (<=1kb)",14,122103430,122106953,3524,2,"319727","ENSMUST00000144926.1",0,NA,"A330035P11Rik","RIKEN cDNA A330035P11 gene",-0.028987944,0.919637121
"chr14",76748698,76749794,1097,"*","mecp2_peak_10119",0.015203804,0.962936199,"Distal Intergenic",14,76760131,76762217,2087,1,"73883","ENSMUST00000228541.1",-10337,"ENSMUSG00000115709","4930431P22Rik","RIKEN cDNA 4930431P22 gene",0.015203804,0.962936199
"chr14",56364230,56366371,2142,"*","mecp2_peak_10120",-0.064602348,0.784815773,"Promoter (<=1kb)",14,56365068,56388550,23483,1,"192113","ENSMUST00000007340.3",0,"ENSMUSG00000022229","Atp12a","ATPase, H+/K+ transporting, nongastric, alpha polypeptide",-0.064602348,0.784815773
"chr14",76864293,76866546,2254,"*","mecp2_peak_10121",0.005875306,0.988202729,"Intron (ENSMUST00000227341.1/ENSMUST00000227341.1, intron 1 of 1)",14,76760131,76762217,2087,1,"73883","ENSMUST00000228541.1",104162,"ENSMUSG00000115709","4930431P22Rik","RIKEN cDNA 4930431P22 gene",0.005875306,0.988202729
"chr14",102981948,102983162,1215,"*","mecp2_peak_10122",-0.018165525,0.95351718,"Promoter (<=1kb)",14,102982549,102982632,84,2,"100628599","ENSMUST00000175160.1",0,"ENSMUSG00000092901","Mir5130","microRNA 5130",-0.018165525,0.95351718
"chr14",69861020,69862343,1324,"*","mecp2_peak_10123",-0.055850293,0.819420977,"Intron (ENSMUST00000022678.4/73523, intron 3 of 6)",14,69840420,70059918,219499,1,"73523","ENSMUST00000022678.4",20600,"ENSMUSG00000022085","Pebp4","phosphatidylethanolamine binding protein 4",-0.055850293,0.819420977
"chr14",63907543,63909811,2269,"*","mecp2_peak_10124",-0.023125881,0.939564891,"Intron (ENSMUST00000022528.5/72400, intron 6 of 6)",14,63899769,63919384,19616,1,"72400","ENSMUST00000225644.1",7774,"ENSMUSG00000021958","Pinx1","PIN2/TERF1 interacting, telomerase inhibitor 1",-0.023125881,0.939564891
"chr14",55021831,55023449,1619,"*","mecp2_peak_10125",-0.041271164,0.876266185,"Promoter (<=1kb)",14,55021422,55022153,732,1,"68966","ENSMUST00000226258.1",409,"ENSMUSG00000022204","Ngdn","neuroguidin, EIF4E binding protein",-0.041271164,0.876266185
"chr14",107585679,107586559,881,"*","mecp2_peak_10126",0.012400855,0.971118232,"Distal Intergenic",14,106417187,106486520,69334,2,"73631","ENSMUST00000186311.1",-1099159,"ENSMUSG00000099794","1700128A07Rik","RIKEN cDNA 1700128A07 gene",0.012400855,0.971118232
"chr14",79480997,79482639,1643,"*","mecp2_peak_10127",-0.051438018,0.838518885,"Promoter (<=1kb)",14,79481194,79582494,101301,1,"13709","ENSMUST00000040131.12",0,"ENSMUSG00000036461","Elf1","E74 like ETS transcription factor 1",-0.051438018,0.838518885
"chr14",77265013,77265784,772,"*","mecp2_peak_10128",-0.769234906,0.01638055,"Intron (ENSMUST00000022589.8/239188, intron 1 of 18)",14,77312076,77577697,265622,1,"239188","ENSMUST00000228148.1",-46292,"ENSMUSG00000022012","Enox1","ecto-NOX disulfide-thiol exchanger 1",-0.769234906,0.01638055
"chr14",70478918,70480577,1660,"*","mecp2_peak_10129",0.002641723,0.994749855,"3' UTR",14,70479592,70486639,7048,2,"12153","ENSMUST00000228501.1",6062,"ENSMUSG00000022098","Bmp1","bone morphogenetic protein 1",0.002641723,0.994749855
"chr14",54433235,54434695,1461,"*","mecp2_peak_10130",-0.087672403,0.693259877,"Promoter (<=1kb)",14,54432436,54435872,3437,1,"17387","ENSMUST00000196155.1",799,"ENSMUSG00000000957","Mmp14","matrix metallopeptidase 14 (membrane-inserted)",-0.087672403,0.693259877
"chr14",9199416,9200911,1496,"*","mecp2_peak_10131",1.305242757,1.2e-05,"Distal Intergenic",14,8666446,8673185,6740,1,"74859","ENSMUST00000224776.1",532970,"ENSMUSG00000097898","4930455B14Rik","RIKEN cDNA 4930455B14 gene",1.305242757,1.2e-05
"chr14",32980496,32982276,1781,"*","mecp2_peak_10132",0.060113518,0.806041992,"Intron (ENSMUST00000061753.14/545030, intron 48 of 58)",14,32991382,33015291,23910,1,"67580","ENSMUST00000038956.11",-9106,"ENSMUSG00000041673","Lrrc18","leucine rich repeat containing 18",0.060113518,0.806041992
"chr14",102788712,102789942,1231,"*","mecp2_peak_10133",0.99881678,0.001929323,"Distal Intergenic",14,102982549,102982632,84,2,"100628599","ENSMUST00000175160.1",192690,"ENSMUSG00000092901","Mir5130","microRNA 5130",0.99881678,0.001929323
"chr14",27189251,27190435,1185,"*","mecp2_peak_10134",0.055430416,0.819100796,"Intron (ENSMUST00000225949.1/71704, intron 3 of 13)",14,27238039,27403904,165866,1,"71704","ENSMUST00000049206.5",-47604,"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor 3",0.055430416,0.819100796
"chr14",20157437,20159083,1647,"*","mecp2_peak_10135",-0.04162863,0.876153565,"Intron (ENSMUST00000024011.9/16529, intron 1 of 4)",14,20142152,20145294,3143,2,"16529","ENSMUST00000225552.1",-12143,"ENSMUSG00000023243","Kcnk5","potassium channel, subfamily K, member 5",-0.04162863,0.876153565
"chr14",29967948,29968770,823,"*","mecp2_peak_10136",-0.127671415,0.533427717,"Promoter (<=1kb)",14,29968308,29975662,7355,1,"80795","ENSMUST00000112268.2",0,"ENSMUSG00000042682","Selenok","selenoprotein K",-0.127671415,0.533427717
"chr14",86502698,86503558,861,"*","mecp2_peak_10137",1.377825544,1.35e-05,"Exon (ENSMUST00000226392.1/ENSMUST00000226392.1, exon 1 of 1)",14,86656217,86748844,92628,2,"56419","ENSMUST00000226745.1",245286,"ENSMUSG00000022021","Diaph3","diaphanous related formin 3",1.377825544,1.35e-05
"chr14",59782946,59784822,1877,"*","mecp2_peak_10138",0.02035008,0.947922508,"Intron (ENSMUST00000080368.12/50769, intron 29 of 35)",14,59627189,59629677,2489,1,"219134","ENSMUST00000224155.1",155757,"ENSMUSG00000044461","Shisa2","shisa family member 2",0.02035008,0.947922508
"chr14",32958437,32959354,918,"*","mecp2_peak_10139",-0.064240446,0.782153051,"Distal Intergenic",14,32991382,33015291,23910,1,"67580","ENSMUST00000038956.11",-32028,"ENSMUSG00000041673","Lrrc18","leucine rich repeat containing 18",-0.064240446,0.782153051
"chr14",55121970,55123751,1782,"*","mecp2_peak_10140",0.554118613,0.032202686,"Distal Intergenic",14,55106826,55116935,10110,2,"319984","ENSMUST00000022819.12",-5035,"ENSMUSG00000022208","Jph4","junctophilin 4",0.554118613,0.032202686
"chr14",71804725,71807128,2404,"*","mecp2_peak_10141",-0.077575362,0.725093895,"Distal Intergenic",14,71856702,71920439,63738,1,"74667","ENSMUST00000228500.1",-49574,"ENSMUSG00000115304","4930434J06Rik","RIKEN cDNA 4930434J06 gene",-0.077575362,0.725093895
"chr14",17632842,17634678,1837,"*","mecp2_peak_10142",-0.037874527,0.887918079,"Distal Intergenic",14,17660261,17963125,302865,1,"21834","ENSMUST00000224470.1",-25583,"ENSMUSG00000021779","Thrb","thyroid hormone receptor beta",-0.037874527,0.887918079
