gene_name	chr	mch_hyper	at_gained_anchor
Dock7	chr4	FALSE	FALSE
Dock8	chr19	FALSE	FALSE
Dock9	chr14	FALSE	FALSE
Dohh	chr10	FALSE	FALSE
Dok1	chr6	FALSE	FALSE
Dok2	chr14	FALSE	TRUE
Dok3	chr13	FALSE	FALSE
Dok4	chr8	FALSE	FALSE
Dok5	chr2	FALSE	FALSE
Dok6	chr18	FALSE	FALSE
Dok7	chr5	FALSE	TRUE
Dolk	chr2	FALSE	FALSE
Dolpp1	chr2	FALSE	FALSE
Donson	chr16	FALSE	TRUE
Dop1a	chr9	FALSE	FALSE
Dop1b	chr16	FALSE	FALSE
Dot1l	chr10	FALSE	FALSE
Dpagt1	chr9	FALSE	FALSE
Dpep1	chr8	FALSE	FALSE
Dpep2	chr8	FALSE	FALSE
Dpep3	chr8	FALSE	FALSE
Dpf1	chr7	FALSE	FALSE
Dpf2	chr19	FALSE	FALSE
Dpf3	chr12	FALSE	FALSE
Dph1	chr11	FALSE	FALSE
Dph2	chr4	FALSE	FALSE
Dph3	chr14	FALSE	FALSE
Dph5	chr3	FALSE	TRUE
Dph6	chr2	FALSE	FALSE
Dph7	chr2	FALSE	FALSE
Dpm1	chr2	FALSE	FALSE
Dpm2	chr2	FALSE	FALSE
Dpm3	chr3	FALSE	FALSE
Dpp10	chr1	FALSE	FALSE
Dpp3	chr19	FALSE	FALSE
Dpp4	chr2	FALSE	TRUE
Dpp6	chr5	FALSE	TRUE
Dpp7	chr2	FALSE	FALSE
Dpp8	chr9	FALSE	TRUE
Dpp9	chr17	FALSE	FALSE
Dppa1	chr11	FALSE	FALSE
Dppa2	chr16	TRUE	FALSE
Dppa3	chr6	FALSE	FALSE
Dppa4	chr16	FALSE	FALSE
Dppa5a	chr9	FALSE	FALSE
Dpt	chr1	TRUE	FALSE
Dpy19l1	chr9	TRUE	TRUE
Dpy19l2	chr9	FALSE	TRUE
Dpy19l3	chr7	FALSE	FALSE
Dpy19l4	chr4	FALSE	FALSE
Dpy30	chr17	FALSE	FALSE
Dpyd	chr3	FALSE	FALSE
Dpys	chr15	TRUE	FALSE
Dpysl2	chr14	FALSE	TRUE
Dpysl3	chr18	FALSE	FALSE
Dpysl4	chr7	FALSE	FALSE
Dpysl5	chr5	FALSE	FALSE
Dqx1	chr6	FALSE	FALSE
Dr1	chr5	FALSE	FALSE
Dram1	chr10	FALSE	FALSE
Dram2	chr3	FALSE	FALSE
Drap1	chr19	FALSE	FALSE
Draxin	chr4	FALSE	FALSE
Drc1	chr5	FALSE	FALSE
Drc3	chr11	FALSE	FALSE
Drc7	chr8	TRUE	FALSE
Drd1	chr13	FALSE	TRUE
Drd2	chr9	FALSE	FALSE
Drd3	chr16	FALSE	TRUE
Drd4	chr7	FALSE	FALSE
Drd5	chr5	FALSE	FALSE
Drg1	chr11	FALSE	FALSE
Drg2	chr11	FALSE	FALSE
Drosha	chr15	FALSE	FALSE
Drp2	chrX	FALSE	FALSE
Dsc1	chr18	FALSE	FALSE
Dsc2	chr18	TRUE	FALSE
Dsc3	chr18	FALSE	FALSE
Dscam	chr16	FALSE	TRUE
Dscaml1	chr9	FALSE	FALSE
Dscc1	chr15	FALSE	FALSE
Dse	chr10	FALSE	FALSE
Dsel	chr1	FALSE	TRUE
Dsg1a	chr18	FALSE	FALSE
Dsg1b	chr18	FALSE	FALSE
Dsg1c	chr18	FALSE	FALSE
Dsg2	chr18	FALSE	FALSE
Dsg3	chr18	FALSE	FALSE
Dsg4	chr18	FALSE	FALSE
Dsn1	chr2	TRUE	FALSE
Dsp	chr13	FALSE	FALSE
Dspp	chr5	FALSE	FALSE
Dst	chr1	FALSE	FALSE
Dstn	chr2	FALSE	FALSE
Dstyk	chr1	FALSE	FALSE
Dtd1	chr2	FALSE	TRUE
Dtd2	chr12	TRUE	TRUE
Dthd1	chr5	FALSE	FALSE
Dtl	chr1	FALSE	FALSE
Dtna	chr18	FALSE	FALSE
Dtnb	chr12	FALSE	FALSE
Dtnbp1	chr13	FALSE	FALSE
Dtwd1	chr2	FALSE	FALSE
Dtwd2	chr18	FALSE	FALSE
Dtx1	chr5	FALSE	FALSE
Dtx2	chr5	FALSE	FALSE
Dtx3	chr10	FALSE	FALSE
Dtx3l	chr16	FALSE	FALSE
Dtx4	chr19	FALSE	FALSE
Dtymk	chr1	FALSE	FALSE
Duox1	chr2	FALSE	FALSE
Duox2	chr2	FALSE	FALSE
Duoxa1	chr2	FALSE	FALSE
Duoxa2	chr2	FALSE	FALSE
Dus1l	chr11	FALSE	FALSE
Dus2	chr8	FALSE	FALSE
Dus3l	chr17	FALSE	FALSE
Dus4l	chr12	FALSE	FALSE
Dusp1	chr17	TRUE	FALSE
Dusp10	chr1	FALSE	FALSE
Dusp11	chr6	FALSE	FALSE
Dusp12	chr1	FALSE	FALSE
Dusp14	chr11	FALSE	FALSE
Dusp15	chr2	FALSE	FALSE
Dusp16	chr6	FALSE	FALSE
Dusp18	chr11	FALSE	FALSE
Dusp19	chr2	FALSE	FALSE
Dusp2	chr2	FALSE	FALSE
Dusp21	chrX	FALSE	FALSE
Dusp22	chr13	FALSE	FALSE
Dusp23	chr1	FALSE	FALSE
Dusp26	chr8	FALSE	FALSE
Dusp28	chr1	FALSE	FALSE
Dusp3	chr11	FALSE	FALSE
Dusp4	chr8	FALSE	FALSE
Dusp5	chr19	FALSE	FALSE
Dusp6	chr10	FALSE	FALSE
Dusp7	chr9	FALSE	FALSE
Dusp8	chr7	FALSE	FALSE
Dusp9	chrX	FALSE	FALSE
Dut	chr2	FALSE	FALSE
Duxbl1	chr14	FALSE	FALSE
Dvl1	chr4	FALSE	FALSE
Dvl2	chr11	FALSE	FALSE
Dvl3	chr16	FALSE	FALSE
Dxo	chr17	FALSE	FALSE
Dydc1	chr14	FALSE	FALSE
Dydc2	chr14	FALSE	TRUE
Dym	chr18	FALSE	FALSE
Dynap	chr18	FALSE	TRUE
Dync1h1	chr12	FALSE	FALSE
Dync1i1	chr6	FALSE	FALSE
Dync1i2	chr2	FALSE	TRUE
Dync1li1	chr9	FALSE	FALSE
Dync1li2	chr8	FALSE	FALSE
Dync2h1	chr9	FALSE	FALSE
Dync2li1	chr17	FALSE	FALSE
Dynll1	chr5	FALSE	FALSE
Dynll2	chr11	FALSE	FALSE
Dynlrb1	chr2	FALSE	FALSE
Dynlrb2	chr8	TRUE	FALSE
Dynlt1a	chr17	FALSE	FALSE
Dynlt1b	chr17	FALSE	FALSE
Dynlt1c	chr17	FALSE	FALSE
Dynlt3	chrX	FALSE	FALSE
Dyrk1a	chr16	FALSE	FALSE
Dyrk1b	chr7	FALSE	FALSE
Dyrk2	chr10	FALSE	TRUE
Dyrk3	chr1	FALSE	FALSE
Dyrk4	chr6	FALSE	FALSE
Dysf	chr6	FALSE	FALSE
Dytn	chr1	FALSE	FALSE
Dzank1	chr2	FALSE	FALSE
Dzip1	chr14	FALSE	FALSE
Dzip1l	chr9	FALSE	FALSE
Dzip3	chr16	FALSE	FALSE
E030018B13Rik	chr7	FALSE	FALSE
E030025P04Rik	chr11	FALSE	FALSE
E030030I06Rik	chr10	FALSE	FALSE
E130114P18Rik	chr4	TRUE	FALSE
E130308A19Rik	chr4	FALSE	FALSE
E130311K13Rik	chr3	FALSE	FALSE
E230025N22Rik	chr18	FALSE	FALSE
E2f1	chr2	TRUE	FALSE
E2f2	chr4	FALSE	TRUE
E2f3	chr13	FALSE	FALSE
E2f4	chr8	FALSE	FALSE
E2f5	chr3	FALSE	FALSE
E2f6	chr12	FALSE	FALSE
E2f7	chr10	FALSE	FALSE
E2f8	chr7	FALSE	FALSE
E330034G19Rik	chr14	FALSE	TRUE
E430018J23Rik	chr7	FALSE	FALSE
E4f1	chr17	FALSE	FALSE
Eaf1	chr14	FALSE	FALSE
Eaf2	chr16	FALSE	FALSE
Eapp	chr12	FALSE	FALSE
Ear1	chr14	FALSE	FALSE
Ear10	chr14	FALSE	FALSE
Ear2	chr14	FALSE	FALSE
Ear6	chr14	FALSE	FALSE
Ears2	chr7	FALSE	FALSE
Ebag9	chr15	TRUE	FALSE
Ebf1	chr11	FALSE	FALSE
Ebf2	chr14	FALSE	FALSE
Ebf3	chr7	FALSE	TRUE
Ebf4	chr2	FALSE	FALSE
Ebi3	chr17	FALSE	FALSE
Ebna1bp2	chr4	FALSE	TRUE
Ebp	chrX	FALSE	FALSE
Ebpl	chr14	FALSE	FALSE
Ecd	chr14	FALSE	FALSE
Ece1	chr4	FALSE	FALSE
Ece2	chr16	FALSE	FALSE
Ecel1	chr1	FALSE	FALSE
Ech1	chr7	FALSE	FALSE
Echdc1	chr10	FALSE	FALSE
Echdc2	chr4	FALSE	FALSE
Echdc3	chr2	FALSE	FALSE
Echs1	chr7	FALSE	FALSE
Eci1	chr17	FALSE	FALSE
Eci2	chr13	FALSE	FALSE
Eci3	chr13	FALSE	FALSE
Ecm1	chr3	FALSE	FALSE
Ecm2	chr13	FALSE	FALSE
Ecpas	chr4	FALSE	FALSE
Ecrg4	chr1	FALSE	FALSE
Ecscr	chr18	FALSE	FALSE
Ecsit	chr9	FALSE	FALSE
Ect2	chr3	FALSE	FALSE
Ect2l	chr10	FALSE	FALSE
Eda	chrX	FALSE	FALSE
Eda2r	chrX	FALSE	TRUE
Edar	chr10	FALSE	FALSE
Edaradd	chr13	FALSE	FALSE
Edc3	chr9	FALSE	FALSE
Edc4	chr8	FALSE	FALSE
Eddm3b	chr14	FALSE	FALSE
Edem1	chr6	FALSE	FALSE
Edem2	chr2	FALSE	FALSE
Edem3	chr1	FALSE	FALSE
Edf1	chr2	FALSE	FALSE
Edil3	chr13	FALSE	FALSE
Edn1	chr13	FALSE	FALSE
Edn2	chr4	FALSE	FALSE
Edn3	chr2	FALSE	FALSE
Ednra	chr8	FALSE	FALSE
Ednrb	chr14	FALSE	FALSE
Edrf1	chr7	FALSE	TRUE
Eea1	chr10	FALSE	TRUE
Eed	chr7	FALSE	FALSE
Eef1a1	chr9	TRUE	FALSE
Eef1a2	chr2	FALSE	FALSE
Eef1akmt1	chr14	FALSE	FALSE
Eef1akmt2	chr7	FALSE	TRUE
Eef1akmt3	chr10	FALSE	FALSE
Eef1akmt4	chr16	FALSE	FALSE
Eef1b2	chr1	FALSE	FALSE
Eef1d	chr15	FALSE	FALSE
Eef1e1	chr13	FALSE	FALSE
Eef1g	chr19	FALSE	FALSE
Eef2	chr10	FALSE	FALSE
Eef2k	chr7	FALSE	FALSE
Eef2kmt	chr16	FALSE	TRUE
Eefsec	chr6	FALSE	FALSE
Eepd1	chr9	TRUE	FALSE
Efcab10	chr12	FALSE	FALSE
Efcab11	chr12	FALSE	FALSE
Efcab12	chr6	FALSE	FALSE
Efcab14	chr4	FALSE	FALSE
Efcab15	chr11	FALSE	FALSE
Efcab2	chr1	TRUE	FALSE
Efcab3	chr11	FALSE	FALSE
Efcab5	chr11	FALSE	FALSE
Efcab6	chr15	FALSE	TRUE
Efcab7	chr4	FALSE	FALSE
Efcab8	chr2	FALSE	FALSE
Efcab9	chr11	FALSE	FALSE
Efcc1	chr6	FALSE	FALSE
Efemp1	chr11	FALSE	FALSE
Efemp2	chr19	FALSE	FALSE
Efhb	chr17	FALSE	FALSE
Efhc1	chr1	FALSE	FALSE
Efhc2	chrX	FALSE	FALSE
Efhd1	chr1	FALSE	FALSE
Efhd2	chr4	FALSE	FALSE
Efl1	chr7	FALSE	FALSE
Efna1	chr3	TRUE	FALSE
Efna2	chr10	FALSE	FALSE
Efna3	chr3	FALSE	FALSE
Efna4	chr3	FALSE	FALSE
Efna5	chr17	FALSE	FALSE
Efnb1	chrX	FALSE	FALSE
Efnb2	chr8	FALSE	FALSE
Efnb3	chr11	FALSE	FALSE
Efr3a	chr15	FALSE	TRUE
Efr3b	chr12	TRUE	FALSE
Efs	chr14	FALSE	FALSE
Eftud2	chr11	FALSE	FALSE
Egf	chr3	FALSE	FALSE
Egfem1	chr3	FALSE	FALSE
Egfl6	chrX	FALSE	FALSE
Egfl7	chr2	FALSE	TRUE
Egfl8	chr17	FALSE	FALSE
Egflam	chr15	FALSE	TRUE
Egfr	chr11	FALSE	FALSE
Egln1	chr8	FALSE	FALSE
Egln2	chr7	FALSE	FALSE
Egln3	chr12	FALSE	TRUE
Egr1	chr18	FALSE	FALSE
Egr2	chr10	FALSE	FALSE
Egr3	chr14	FALSE	FALSE
Egr4	chr6	FALSE	FALSE
Ehbp1	chr11	FALSE	FALSE
Ehbp1l1	chr19	FALSE	FALSE
Ehd1	chr19	FALSE	FALSE
Ehd2	chr7	FALSE	FALSE
Ehd3	chr17	FALSE	FALSE
Ehd4	chr2	FALSE	FALSE
Ehf	chr2	FALSE	FALSE
Ehhadh	chr16	FALSE	FALSE
Ehmt1	chr2	FALSE	FALSE
Ehmt2	chr17	FALSE	FALSE
Ei24	chr9	FALSE	FALSE
Eid1	chr2	FALSE	FALSE
Eid2	chr7	FALSE	FALSE
Eid2b	chr7	FALSE	FALSE
Eid3	chr10	FALSE	FALSE
Eif1	chr11	FALSE	FALSE
Eif1a	chr18	FALSE	FALSE
Eif1ad	chr19	FALSE	FALSE
Eif1ax	chrX	FALSE	FALSE
Eif1b	chr9	FALSE	TRUE
Eif2a	chr3	FALSE	FALSE
Eif2ak1	chr5	FALSE	FALSE
Eif2ak2	chr17	FALSE	FALSE
Eif2ak3	chr6	FALSE	FALSE
Eif2ak4	chr2	FALSE	FALSE
Eif2b1	chr5	FALSE	FALSE
Eif2b2	chr12	FALSE	FALSE
Eif2b3	chr4	FALSE	FALSE
Eif2b4	chr5	FALSE	FALSE
Eif2b5	chr16	FALSE	FALSE
Eif2d	chr1	FALSE	FALSE
Eif2s1	chr12	FALSE	FALSE
Eif2s2	chr2	FALSE	TRUE
Eif2s3x	chrX	FALSE	FALSE
Eif3a	chr19	FALSE	FALSE
Eif3b	chr5	FALSE	FALSE
Eif3c	chr7	FALSE	FALSE
Eif3d	chr15	FALSE	FALSE
Eif3e	chr15	FALSE	FALSE
Eif3f	chr7	FALSE	FALSE
Eif3g	chr9	FALSE	FALSE
Eif3h	chr15	FALSE	FALSE
Eif3i	chr4	FALSE	FALSE
Eif3j1	chr2	FALSE	FALSE
Eif3j2	chr18	FALSE	FALSE
Eif3k	chr7	FALSE	FALSE
Eif3l	chr15	FALSE	FALSE
Eif3m	chr2	FALSE	TRUE
Eif4a1	chr11	FALSE	FALSE
Eif4a2	chr16	FALSE	FALSE
Eif4a3	chr11	FALSE	FALSE
Eif4a3l1	chr6	FALSE	FALSE
Eif4b	chr15	FALSE	TRUE
Eif4e	chr3	FALSE	FALSE
Eif4e1b	chr13	FALSE	FALSE
Eif4e2	chr1	FALSE	FALSE
Eif4e3	chr6	FALSE	TRUE
Eif4ebp1	chr8	FALSE	FALSE
Eif4ebp2	chr10	FALSE	FALSE
Eif4ebp3	chr18	FALSE	FALSE
Eif4enif1	chr11	FALSE	FALSE
Eif4g1	chr16	FALSE	FALSE
Eif4g2	chr7	FALSE	FALSE
Eif4g3	chr4	FALSE	FALSE
Eif4h	chr5	FALSE	FALSE
Eif5	chr12	FALSE	FALSE
Eif5a	chr11	FALSE	FALSE
Eif5a2	chr3	FALSE	TRUE
Eif5b	chr1	FALSE	FALSE
Eif6	chr2	FALSE	FALSE
Eipr1	chr12	FALSE	FALSE
Elac1	chr18	FALSE	FALSE
Elac2	chr11	FALSE	FALSE
Elane	chr10	FALSE	FALSE
Elavl1	chr8	FALSE	TRUE
Elavl2	chr4	FALSE	FALSE
Elavl3	chr9	FALSE	FALSE
Elavl4	chr4	FALSE	FALSE
Elf1	chr14	FALSE	FALSE
Elf2	chr3	FALSE	FALSE
Elf3	chr1	FALSE	TRUE
Elf4	chrX	FALSE	FALSE
Elf5	chr2	FALSE	FALSE
Elfn1	chr5	FALSE	TRUE
Elfn2	chr15	FALSE	TRUE
Elk1	chrX	FALSE	FALSE
Elk3	chr10	TRUE	TRUE
Elk4	chr1	FALSE	FALSE
Ell	chr8	FALSE	FALSE
Ell2	chr13	FALSE	FALSE
Ell3	chr2	FALSE	FALSE
Elmo1	chr13	TRUE	FALSE
Elmo2	chr2	FALSE	TRUE
Elmo3	chr8	FALSE	FALSE
Elmod1	chr9	FALSE	FALSE
Elmod2	chr8	FALSE	FALSE
Elmod3	chr6	FALSE	FALSE
Eln	chr5	FALSE	TRUE
Eloa	chr4	FALSE	FALSE
Elob	chr17	FALSE	FALSE
Elobl	chr11	FALSE	FALSE
Eloc	chr1	FALSE	FALSE
Elof1	chr9	FALSE	FALSE
Elovl1	chr4	FALSE	FALSE
Elovl2	chr13	FALSE	TRUE
Elovl3	chr19	FALSE	FALSE
Elovl4	chr9	FALSE	FALSE
Elovl5	chr9	FALSE	FALSE
Elovl6	chr3	FALSE	FALSE
Elovl7	chr13	FALSE	TRUE
Elp1	chr4	FALSE	FALSE
Elp2	chr18	FALSE	FALSE
Elp3	chr14	FALSE	FALSE
Elp4	chr2	TRUE	FALSE
Elp5	chr11	FALSE	FALSE
Elp6	chr9	FALSE	FALSE
Emb	chr13	FALSE	FALSE
Emc1	chr4	FALSE	FALSE
Emc10	chr7	FALSE	FALSE
Emc2	chr15	FALSE	FALSE
Emc3	chr6	FALSE	FALSE
Emc4	chr2	FALSE	FALSE
Emc6	chr11	FALSE	FALSE
Emc7	chr2	FALSE	FALSE
Emc8	chr8	FALSE	TRUE
Emc9	chr14	FALSE	FALSE
Emcn	chr3	TRUE	FALSE
Emd	chrX	FALSE	FALSE
Eme1	chr11	FALSE	FALSE
Eme2	chr17	FALSE	FALSE
Emg1	chr6	FALSE	TRUE
Emid1	chr11	FALSE	FALSE
Emilin1	chr5	FALSE	FALSE
Emilin2	chr17	FALSE	FALSE
Emilin3	chr2	FALSE	FALSE
Eml1	chr12	FALSE	FALSE
Eml2	chr7	FALSE	FALSE
Eml3	chr19	FALSE	FALSE
Eml4	chr17	FALSE	TRUE
Eml5	chr12	FALSE	FALSE
Eml6	chr11	FALSE	FALSE
Emp1	chr6	FALSE	TRUE
Emp2	chr16	FALSE	FALSE
Emp3	chr7	FALSE	FALSE
Emsy	chr7	FALSE	FALSE
Emx1	chr6	FALSE	TRUE
Emx2	chr19	FALSE	FALSE
En1	chr1	FALSE	TRUE
En2	chr5	FALSE	FALSE
Enah	chr1	FALSE	FALSE
Enam	chr5	FALSE	FALSE
Enc1	chr13	FALSE	FALSE
Endod1	chr9	FALSE	FALSE
Endog	chr2	FALSE	FALSE
Endou	chr15	FALSE	FALSE
Endov	chr11	FALSE	FALSE
Eng	chr2	FALSE	FALSE
Engase	chr11	FALSE	FALSE
Enho	chr4	FALSE	FALSE
Enkd1	chr8	FALSE	FALSE
Enkur	chr2	TRUE	FALSE
Eno1	chr4	FALSE	FALSE
Eno1b	chr18	FALSE	FALSE
Eno2	chr6	FALSE	FALSE
Eno3	chr11	FALSE	FALSE
Eno4	chr19	FALSE	FALSE
Enoph1	chr5	FALSE	FALSE
Enox1	chr14	FALSE	FALSE
Enox2	chrX	FALSE	FALSE
Enpep	chr3	FALSE	FALSE
Enpp1	chr10	FALSE	FALSE
Enpp2	chr15	FALSE	FALSE
Enpp3	chr10	FALSE	FALSE
Enpp4	chr17	FALSE	FALSE
Enpp5	chr17	FALSE	FALSE
Enpp6	chr8	FALSE	FALSE
Enpp7	chr11	FALSE	FALSE
Ensa	chr3	FALSE	FALSE
Enthd1	chr15	FALSE	FALSE
Entpd1	chr19	FALSE	FALSE
Entpd2	chr2	FALSE	FALSE
Entpd3	chr9	FALSE	TRUE
Entpd5	chr12	FALSE	FALSE
Entpd6	chr2	FALSE	FALSE
Entpd7	chr19	FALSE	FALSE
Entpd8	chr2	FALSE	FALSE
Entr1	chr2	FALSE	FALSE
Eny2	chr15	FALSE	FALSE
Eogt	chr6	FALSE	FALSE
Eomes	chr9	TRUE	FALSE
Ep300	chr15	FALSE	TRUE
Ep400	chr5	FALSE	FALSE
Epas1	chr17	FALSE	FALSE
Epb41	chr4	FALSE	TRUE
Epb41l1	chr2	FALSE	FALSE
Epb41l2	chr10	FALSE	FALSE
Epb41l3	chr17	FALSE	FALSE
Epb41l4a	chr18	FALSE	TRUE
Epb41l4b	chr4	FALSE	FALSE
Epb41l5	chr1	FALSE	FALSE
Epb42	chr2	FALSE	FALSE
Epc1	chr18	FALSE	FALSE
Epc2	chr2	FALSE	FALSE
Epcam	chr17	FALSE	FALSE
Epdr1	chr13	FALSE	FALSE
Epg5	chr18	FALSE	TRUE
Epgn	chr5	FALSE	FALSE
Epha1	chr6	FALSE	FALSE
Epha10	chr4	FALSE	FALSE
Epha2	chr4	FALSE	FALSE
Epha3	chr16	TRUE	FALSE
Epha4	chr1	FALSE	FALSE
Epha5	chr5	TRUE	TRUE
Epha6	chr16	FALSE	FALSE
Epha7	chr4	TRUE	FALSE
Epha8	chr4	FALSE	FALSE
Ephb1	chr9	FALSE	FALSE
Ephb2	chr4	FALSE	FALSE
Ephb3	chr16	FALSE	FALSE
Ephb4	chr5	FALSE	FALSE
Ephb6	chr6	FALSE	FALSE
Ephx1	chr1	FALSE	FALSE
Ephx2	chr14	FALSE	FALSE
Ephx3	chr17	FALSE	FALSE
Ephx4	chr5	FALSE	FALSE
Epm2a	chr10	FALSE	FALSE
Epm2aip1	chr9	FALSE	FALSE
Epn1	chr7	FALSE	FALSE
Epn2	chr11	FALSE	FALSE
Epn3	chr11	FALSE	FALSE
Epo	chr5	FALSE	FALSE
Epop	chr11	FALSE	FALSE
Epor	chr9	FALSE	FALSE
Eppin	chr2	FALSE	FALSE
Eppk1	chr15	FALSE	FALSE
Eps15	chr4	FALSE	FALSE
Eps15l1	chr8	FALSE	FALSE
Eps8	chr6	FALSE	FALSE
Eps8l1	chr7	FALSE	FALSE
Eps8l2	chr7	FALSE	FALSE
Eps8l3	chr3	FALSE	FALSE
Epsti1	chr14	FALSE	FALSE
Epx	chr11	FALSE	FALSE
Epyc	chr10	TRUE	FALSE
Eqtn	chr4	FALSE	FALSE
Eral1	chr11	FALSE	FALSE
Erap1	chr13	FALSE	FALSE
Eras	chrX	FALSE	FALSE
Erbb2	chr11	FALSE	FALSE
Erbb3	chr10	FALSE	FALSE
Erbb4	chr1	TRUE	FALSE
Erbin	chr13	FALSE	FALSE
Erc1	chr6	FALSE	FALSE
Erc2	chr14	FALSE	FALSE
Ercc1	chr7	FALSE	FALSE
Ercc2	chr7	FALSE	FALSE
Ercc3	chr18	FALSE	FALSE
Ercc4	chr16	FALSE	FALSE
Ercc5	chr1	FALSE	FALSE
Ercc6	chr14	FALSE	TRUE
Ercc6l	chrX	FALSE	TRUE
Ercc6l2	chr13	FALSE	FALSE
Ercc8	chr13	TRUE	TRUE
Ereg	chr5	FALSE	FALSE
Erf	chr7	FALSE	FALSE
Erfe	chr1	FALSE	FALSE
Erfl	chr7	FALSE	FALSE
Erg	chr16	FALSE	FALSE
Erg28	chr12	FALSE	FALSE
Ergic1	chr17	FALSE	FALSE
Ergic2	chr6	FALSE	TRUE
Ergic3	chr2	FALSE	FALSE
Erh	chr12	FALSE	FALSE
Eri1	chr8	FALSE	FALSE
Eri2	chr7	FALSE	FALSE
Eri3	chr4	FALSE	TRUE
Erich1	chr8	FALSE	TRUE
Erich2	chr2	FALSE	FALSE
Erich3	chr3	FALSE	FALSE
Erich4	chr7	FALSE	FALSE
Erich5	chr15	FALSE	FALSE
Erich6	chr3	FALSE	FALSE
Erich6b	chr14	FALSE	FALSE
Erlec1	chr11	FALSE	FALSE
Erlin1	chr19	FALSE	FALSE
Erlin2	chr8	FALSE	FALSE
Ermap	chr4	FALSE	FALSE
Ermard	chr17	FALSE	FALSE
Ermn	chr2	FALSE	FALSE
Ermp1	chr19	FALSE	FALSE
Ern1	chr11	FALSE	FALSE
Ern2	chr7	FALSE	FALSE
Erp27	chr6	FALSE	FALSE
Erp29	chr5	FALSE	FALSE
Erp44	chr4	FALSE	FALSE
Errfi1	chr4	FALSE	FALSE
Erv3	chr2	FALSE	FALSE
Esam	chr9	FALSE	FALSE
Esco1	chr18	FALSE	TRUE
Esco2	chr14	FALSE	FALSE
Esd	chr14	FALSE	FALSE
Esf1	chr2	FALSE	FALSE
Esm1	chr13	FALSE	FALSE
Esp1	chr17	FALSE	FALSE
Esp15	chr17	FALSE	FALSE
Esp16	chr17	FALSE	FALSE
Esp18	chr17	FALSE	FALSE
Esp23	chr17	FALSE	FALSE
Esp24	chr17	FALSE	FALSE
Esp3	chr17	FALSE	FALSE
Esp31	chr17	FALSE	FALSE
Esp34	chr17	FALSE	FALSE
Esp36	chr17	FALSE	FALSE
Esp38	chr17	FALSE	FALSE
Esp4	chr17	FALSE	FALSE
Esp5	chr17	FALSE	FALSE
Esp6	chr17	FALSE	FALSE
Esp8	chr17	FALSE	FALSE
Espl1	chr15	FALSE	FALSE
Espn	chr4	FALSE	FALSE
Espnl	chr1	FALSE	TRUE
Esr1	chr10	FALSE	TRUE
Esr2	chr12	FALSE	FALSE
Esrp1	chr4	FALSE	FALSE
Esrp2	chr8	FALSE	FALSE
Esrra	chr19	FALSE	FALSE
Esrrb	chr12	FALSE	FALSE
Esrrg	chr1	FALSE	FALSE
Ess2	chr16	FALSE	FALSE
Esx1	chrX	FALSE	FALSE
Esyt1	chr10	FALSE	FALSE
Esyt2	chr12	FALSE	FALSE
Esyt3	chr9	FALSE	FALSE
Etaa1	chr11	FALSE	FALSE
Etd	chrX	FALSE	FALSE
Etf1	chr18	FALSE	FALSE
Etfa	chr9	FALSE	FALSE
Etfb	chr7	FALSE	FALSE
Etfbkmt	chr6	FALSE	FALSE
Etfdh	chr3	FALSE	FALSE
Etfrf1	chr6	FALSE	FALSE
Ethe1	chr7	FALSE	FALSE
Etl4	chr2	FALSE	FALSE
Etnk1	chr6	FALSE	FALSE
Etnk2	chr1	FALSE	TRUE
Etnppl	chr3	FALSE	TRUE
Ets1	chr9	FALSE	TRUE
Ets2	chr16	FALSE	FALSE
Etv1	chr12	FALSE	FALSE
Etv2	chr7	FALSE	FALSE
Etv3	chr3	FALSE	TRUE
Etv4	chr11	FALSE	FALSE
Etv5	chr16	FALSE	FALSE
Etv6	chr6	FALSE	FALSE
Eva1a	chr6	FALSE	TRUE
Eva1b	chr4	FALSE	FALSE
Eva1c	chr16	FALSE	FALSE
Evc	chr5	FALSE	TRUE
Evc2	chr5	FALSE	FALSE
Evi2	chr11	FALSE	FALSE
Evi2a	chr11	FALSE	FALSE
Evi2b	chr11	FALSE	FALSE
Evi5	chr5	FALSE	FALSE
Evi5l	chr8	FALSE	FALSE
Evl	chr12	FALSE	FALSE
Evpl	chr11	FALSE	FALSE
Evx1	chr6	FALSE	TRUE
Evx2	chr2	FALSE	TRUE
Ewsr1	chr11	FALSE	FALSE
Exd1	chr2	FALSE	FALSE
Exd2	chr12	FALSE	FALSE
Exo1	chr1	FALSE	FALSE
Exo5	chr4	FALSE	FALSE
Exoc1	chr5	FALSE	TRUE
Exoc2	chr13	FALSE	FALSE
Exoc3	chr13	FALSE	FALSE
Exoc3l	chr8	TRUE	FALSE
Exoc3l2	chr7	FALSE	FALSE
Exoc3l4	chr12	FALSE	FALSE
Exoc4	chr6	FALSE	TRUE
Exoc5	chr14	FALSE	FALSE
Exoc6	chr19	FALSE	FALSE
Exoc6b	chr6	FALSE	FALSE
Exoc7	chr11	FALSE	FALSE
Exoc8	chr8	FALSE	FALSE
Exog	chr9	FALSE	FALSE
Exosc1	chr19	FALSE	FALSE
Exosc10	chr4	FALSE	FALSE
Exosc2	chr2	FALSE	FALSE
Exosc3	chr4	FALSE	TRUE
Exosc4	chr15	FALSE	FALSE
Exosc5	chr7	FALSE	FALSE
Exosc6	chr8	FALSE	FALSE
Exosc7	chr9	FALSE	FALSE
