gene_name	chr	mecp2_gained	at_gained_anchor
Exosc1	chr19	FALSE	FALSE
Exosc10	chr4	FALSE	FALSE
Exosc6	chr8	FALSE	FALSE
Exosc7	chr9	FALSE	FALSE
Exph5	chr9	FALSE	FALSE
Ext1	chr15	FALSE	FALSE
Ext2	chr2	FALSE	FALSE
Extl1	chr4	FALSE	FALSE
Extl2	chr3	FALSE	FALSE
Extl3	chr14	FALSE	FALSE
Eya1	chr1	FALSE	TRUE
Eya2	chr2	FALSE	FALSE
Eya4	chr10	FALSE	FALSE
Ezh2	chr6	FALSE	FALSE
Ezr	chr17	FALSE	FALSE
F12	chr13	FALSE	FALSE
F13a1	chr13	FALSE	FALSE
F2r	chr13	FALSE	FALSE
F2rl1	chr13	FALSE	FALSE
F2rl3	chr8	FALSE	FALSE
F3	chr3	FALSE	TRUE
F830045P16Rik	chr2	TRUE	FALSE
F8a	chrX	FALSE	FALSE
Fa2h	chr8	FALSE	FALSE
Faah	chr4	FALSE	FALSE
Faap100	chr11	FALSE	FALSE
Faap20	chr4	FALSE	FALSE
Fabp3	chr4	FALSE	FALSE
Fabp5	chr3	FALSE	FALSE
Fabp6	chr11	FALSE	FALSE
Fads1	chr19	FALSE	FALSE
Fads2	chr19	FALSE	FALSE
Fads3	chr19	FALSE	FALSE
Fads6	chr11	FALSE	FALSE
Faf1	chr4	FALSE	FALSE
Faf2	chr13	FALSE	FALSE
Fah	chr7	FALSE	FALSE
Fahd2a	chr2	FALSE	FALSE
Faim	chr9	FALSE	FALSE
Faim2	chr15	FALSE	FALSE
Fam107a	chr14	FALSE	FALSE
Fam107b	chr2	TRUE	FALSE
Fam110a	chr2	TRUE	FALSE
Fam110b	chr4	FALSE	FALSE
Fam110c	chr12	FALSE	FALSE
Fam114a1	chr5	FALSE	FALSE
Fam117a	chr11	FALSE	FALSE
Fam117b	chr1	FALSE	FALSE
Fam118a	chr15	FALSE	FALSE
Fam118b	chr9	FALSE	FALSE
Fam120a	chr13	FALSE	FALSE
Fam120b	chr17	FALSE	FALSE
Fam124a	chr14	FALSE	FALSE
Fam131a	chr16	FALSE	FALSE
Fam131b	chr6	FALSE	FALSE
Fam131c	chr4	FALSE	FALSE
Fam133b	chr5	FALSE	TRUE
Fam135a	chr1	FALSE	FALSE
Fam135b	chr15	FALSE	FALSE
Fam136a	chr6	FALSE	FALSE
Fam149a	chr8	FALSE	FALSE
Fam161a	chr11	FALSE	FALSE
Fam163a	chr1	FALSE	FALSE
Fam163b	chr2	FALSE	FALSE
Fam167a	chr14	FALSE	TRUE
Fam168a	chr7	FALSE	FALSE
Fam169a	chr13	TRUE	TRUE
Fam169b	chr7	FALSE	FALSE
Fam170b	chr14	FALSE	FALSE
Fam172a	chr13	FALSE	FALSE
Fam174a	chr1	FALSE	FALSE
Fam174b	chr7	FALSE	FALSE
Fam178b	chr1	FALSE	FALSE
Fam181a	chr12	FALSE	FALSE
Fam184a	chr10	FALSE	FALSE
Fam185a	chr5	TRUE	TRUE
Fam186b	chr15	FALSE	FALSE
Fam193a	chr5	FALSE	FALSE
Fam20a	chr11	FALSE	FALSE
Fam20b	chr1	FALSE	FALSE
Fam20c	chr5	FALSE	FALSE
Fam210a	chr18	FALSE	FALSE
Fam210b	chr2	FALSE	FALSE
Fam216b	chr14	FALSE	FALSE
Fam219a	chr4	FALSE	FALSE
Fam222a	chr5	FALSE	FALSE
Fam234a	chr17	FALSE	FALSE
Fam241b	chr10	FALSE	FALSE
Fam243	chr16	FALSE	FALSE
Fam3c	chr6	FALSE	TRUE
Fam43a	chr16	FALSE	FALSE
Fam43b	chr4	FALSE	FALSE
Fam50b	chr13	FALSE	FALSE
Fam53a	chr5	FALSE	FALSE
Fam53b	chr7	FALSE	FALSE
Fam53c	chr18	FALSE	FALSE
Fam72a	chr1	FALSE	FALSE
Fam76b	chr9	FALSE	FALSE
Fam78a	chr2	FALSE	FALSE
Fam78b	chr1	FALSE	FALSE
Fam81b	chr13	TRUE	FALSE
Fam83a	chr15	FALSE	FALSE
Fam83d	chr2	FALSE	FALSE
Fam83e	chr7	FALSE	FALSE
Fam83f	chr15	FALSE	FALSE
Fam83g	chr11	FALSE	FALSE
Fam83h	chr15	FALSE	FALSE
Fam89a	chr8	FALSE	FALSE
Fam90a1b	chrX	FALSE	FALSE
Fam91a1	chr15	FALSE	FALSE
Fam98a	chr17	FALSE	FALSE
Fam98b	chr2	FALSE	FALSE
Fam98c	chr7	FALSE	FALSE
Fan1	chr7	FALSE	FALSE
Fancb	chrX	FALSE	FALSE
Fance	chr17	FALSE	FALSE
Fancf	chr7	FALSE	FALSE
Fancl	chr11	TRUE	FALSE
Fank1	chr7	TRUE	TRUE
Far1	chr7	FALSE	FALSE
Far2	chr6	FALSE	TRUE
Farp1	chr14	FALSE	FALSE
Farp2	chr1	FALSE	FALSE
Fars2	chr13	FALSE	FALSE
Fasn	chr11	FALSE	FALSE
Fastk	chr5	FALSE	FALSE
Fastkd3	chr13	FALSE	FALSE
Fat1	chr8	FALSE	FALSE
Fat2	chr11	FALSE	FALSE
Fat3	chr9	FALSE	TRUE
Fat4	chr3	FALSE	TRUE
Fau	chr19	FALSE	FALSE
Faxc	chr4	FALSE	TRUE
Fbf1	chr11	FALSE	FALSE
Fbh1	chr2	FALSE	FALSE
Fbln1	chr15	FALSE	TRUE
Fbln2	chr6	FALSE	FALSE
Fbln5	chr12	FALSE	FALSE
Fbln7	chr2	FALSE	FALSE
Fbn1	chr2	FALSE	FALSE
Fbn2	chr18	FALSE	FALSE
Fbrs	chr7	FALSE	FALSE
Fbrsl1	chr5	FALSE	FALSE
Fbxl14	chr6	FALSE	TRUE
Fbxl15	chr19	FALSE	FALSE
Fbxl16	chr17	FALSE	FALSE
Fbxl17	chr17	FALSE	FALSE
Fbxl18	chr5	FALSE	FALSE
Fbxl19	chr7	FALSE	FALSE
Fbxl20	chr11	FALSE	FALSE
Fbxl21	chr13	FALSE	FALSE
Fbxl22	chr9	FALSE	FALSE
Fbxl5	chr5	FALSE	FALSE
Fbxl6	chr15	FALSE	FALSE
Fbxl7	chr15	FALSE	TRUE
Fbxo15	chr18	FALSE	FALSE
Fbxo2	chr4	FALSE	FALSE
Fbxo21	chr5	FALSE	FALSE
Fbxo25	chr8	FALSE	FALSE
Fbxo27	chr7	FALSE	FALSE
Fbxo28	chr1	FALSE	FALSE
Fbxo30	chr10	FALSE	FALSE
Fbxo31	chr8	FALSE	FALSE
Fbxo32	chr15	FALSE	FALSE
Fbxo33	chr12	FALSE	FALSE
Fbxo34	chr14	FALSE	FALSE
Fbxo39	chr11	FALSE	FALSE
Fbxo41	chr6	FALSE	FALSE
Fbxo44	chr4	FALSE	FALSE
Fbxo45	chr16	FALSE	FALSE
Fbxo46	chr7	FALSE	FALSE
Fbxo5	chr10	FALSE	FALSE
Fbxo6	chr4	FALSE	FALSE
Fbxo7	chr10	FALSE	FALSE
Fbxw11	chr11	FALSE	FALSE
Fbxw4	chr19	FALSE	FALSE
Fbxw5	chr2	FALSE	FALSE
Fbxw7	chr3	FALSE	TRUE
Fbxw8	chr5	FALSE	FALSE
Fcgbp	chr7	FALSE	FALSE
Fcgrt	chr7	FALSE	FALSE
Fcho1	chr8	FALSE	FALSE
Fcho2	chr13	FALSE	FALSE
Fchsd2	chr7	FALSE	FALSE
Fcmr	chr1	FALSE	FALSE
Fcnb	chr2	FALSE	FALSE
Fcrl5	chr3	FALSE	TRUE
Fcrlb	chr1	FALSE	FALSE
Fcsk	chr8	FALSE	FALSE
Fdft1	chr14	FALSE	FALSE
Fdps	chr3	FALSE	FALSE
Fdxacb1	chr9	FALSE	FALSE
Fdxr	chr11	FALSE	FALSE
Fem1a	chr17	FALSE	FALSE
Fem1al	chr11	FALSE	FALSE
Fem1b	chr9	FALSE	FALSE
Fem1c	chr18	FALSE	FALSE
Fer	chr17	FALSE	FALSE
Fer1l4	chr2	FALSE	FALSE
Fer1l5	chr1	FALSE	FALSE
Fer1l6	chr15	FALSE	FALSE
Fes	chr7	FALSE	FALSE
Fev	chr1	FALSE	FALSE
Fez1	chr9	FALSE	FALSE
Fez2	chr17	FALSE	FALSE
Fezf1	chr6	FALSE	FALSE
Ffar1	chr7	FALSE	FALSE
Ffar3	chr7	FALSE	FALSE
Fgd1	chrX	FALSE	FALSE
Fgd2	chr17	FALSE	FALSE
Fgd3	chr13	FALSE	FALSE
Fgd5	chr6	FALSE	FALSE
Fgd6	chr10	FALSE	FALSE
Fgf1	chr18	FALSE	TRUE
Fgf10	chr13	FALSE	FALSE
Fgf12	chr16	FALSE	FALSE
Fgf13	chrX	FALSE	FALSE
Fgf14	chr14	FALSE	FALSE
Fgf15	chr7	FALSE	TRUE
Fgf16	chrX	FALSE	FALSE
Fgf18	chr11	FALSE	FALSE
Fgf2	chr3	FALSE	FALSE
Fgf20	chr8	FALSE	FALSE
Fgf22	chr10	FALSE	FALSE
Fgf23	chr6	FALSE	FALSE
Fgf3	chr7	FALSE	TRUE
Fgf4	chr7	FALSE	TRUE
Fgf5	chr5	FALSE	FALSE
Fgf6	chr6	FALSE	FALSE
Fgf8	chr19	FALSE	FALSE
Fgf9	chr14	FALSE	FALSE
Fgfbp1	chr5	FALSE	FALSE
Fgfbp3	chr19	FALSE	FALSE
Fgfr1	chr8	FALSE	FALSE
Fgfr1op2	chr6	FALSE	FALSE
Fgfr2	chr7	FALSE	TRUE
Fgfr4	chr13	FALSE	FALSE
Fgfrl1	chr5	FALSE	FALSE
Fgg	chr3	FALSE	FALSE
Fggy	chr4	FALSE	FALSE
Fgr	chr4	FALSE	FALSE
Fh1	chr1	FALSE	FALSE
Fhad1	chr4	FALSE	FALSE
Fhdc1	chr3	FALSE	FALSE
Fhit	chr14	FALSE	FALSE
Fhl2	chr1	FALSE	TRUE
Fhl5	chr4	TRUE	FALSE
Fhod1	chr8	FALSE	FALSE
Fhod3	chr18	FALSE	TRUE
Fibcd1	chr2	FALSE	TRUE
Ficd	chr5	FALSE	FALSE
Fig4	chr10	FALSE	FALSE
Fign	chr2	FALSE	FALSE
Fignl2	chr15	FALSE	FALSE
Filip1	chr9	FALSE	TRUE
Fitm2	chr2	FALSE	FALSE
Fiz1	chr7	FALSE	FALSE
Fjx1	chr2	FALSE	FALSE
Fkbp10	chr11	FALSE	FALSE
Fkbp1b	chr12	FALSE	FALSE
Fkbp3	chr12	FALSE	FALSE
Fkbp4	chr6	FALSE	FALSE
Fkbp5	chr17	FALSE	FALSE
Fkrp	chr7	FALSE	FALSE
Fktn	chr4	FALSE	FALSE
Flad1	chr3	FALSE	FALSE
Fli1	chr9	FALSE	FALSE
Flii	chr11	FALSE	FALSE
Flnb	chr14	FALSE	FALSE
Flot1	chr17	FALSE	FALSE
Flrt1	chr19	FALSE	FALSE
Flrt3	chr2	FALSE	FALSE
Flt1	chr5	FALSE	FALSE
Flt4	chr11	FALSE	FALSE
Flvcr1	chr1	FALSE	FALSE
Flvcr2	chr12	FALSE	FALSE
Flywch1	chr17	FALSE	FALSE
Flywch2	chr17	FALSE	FALSE
Fmc1	chr6	FALSE	FALSE
Fmn1	chr2	FALSE	FALSE
Fmn2	chr1	FALSE	TRUE
Fmnl1	chr11	FALSE	FALSE
Fmnl2	chr2	FALSE	FALSE
Fmnl3	chr15	FALSE	FALSE
Fmo9	chr1	TRUE	FALSE
Fmod	chr1	FALSE	FALSE
Fmr1	chrX	FALSE	FALSE
Fnbp1	chr2	FALSE	FALSE
Fnbp1l	chr3	FALSE	FALSE
Fnbp4	chr2	FALSE	FALSE
Fndc1	chr17	FALSE	FALSE
Fndc10	chr4	FALSE	FALSE
Fndc11	chr2	FALSE	FALSE
Fndc3a	chr14	TRUE	TRUE
Fndc3b	chr3	FALSE	FALSE
Fndc4	chr5	FALSE	FALSE
Fndc5	chr4	FALSE	FALSE
Fnip2	chr3	TRUE	FALSE
Fntb	chr12	FALSE	TRUE
Focad	chr4	TRUE	FALSE
Fos	chr12	FALSE	FALSE
Fosb	chr7	FALSE	FALSE
Fosl1	chr19	FALSE	FALSE
Fosl2	chr5	FALSE	FALSE
Foxa2	chr2	FALSE	TRUE
Foxa3	chr7	FALSE	FALSE
Foxb2	chr19	FALSE	FALSE
Foxc1	chr13	FALSE	FALSE
Foxc2	chr8	FALSE	TRUE
Foxd1	chr13	FALSE	FALSE
Foxd2	chr4	FALSE	FALSE
Foxd3	chr4	FALSE	FALSE
Foxd4	chr19	FALSE	FALSE
Foxf2	chr13	FALSE	TRUE
Foxh1	chr15	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Foxi3	chr6	FALSE	FALSE
Foxj1	chr11	FALSE	FALSE
Foxj2	chr6	FALSE	FALSE
Foxj3	chr4	FALSE	FALSE
Foxk1	chr5	FALSE	FALSE
Foxk2	chr11	FALSE	FALSE
Foxl1	chr8	FALSE	TRUE
Foxl2	chr9	FALSE	FALSE
Foxn1	chr11	FALSE	FALSE
Foxn2	chr17	FALSE	FALSE
Foxn3	chr12	FALSE	FALSE
Foxo1	chr3	FALSE	FALSE
Foxo3	chr10	FALSE	FALSE
Foxo4	chrX	FALSE	FALSE
Foxo6	chr4	FALSE	FALSE
Foxp1	chr6	FALSE	FALSE
Foxp2	chr6	TRUE	FALSE
Foxp4	chr17	FALSE	FALSE
Foxq1	chr13	FALSE	FALSE
Foxred1	chr9	FALSE	FALSE
Foxred2	chr15	FALSE	FALSE
Foxs1	chr2	FALSE	FALSE
Fpgs	chr2	FALSE	FALSE
Fpr2	chr17	FALSE	FALSE
Fra10ac1	chr19	FALSE	FALSE
Fras1	chr5	FALSE	FALSE
Frat1	chr19	FALSE	FALSE
Frat2	chr19	FALSE	FALSE
Frem1	chr4	FALSE	FALSE
Frem2	chr3	FALSE	TRUE
Frem3	chr8	FALSE	FALSE
Frk	chr10	FALSE	FALSE
Frmd3	chr4	FALSE	FALSE
Frmd4a	chr2	FALSE	TRUE
Frmd4b	chr6	FALSE	TRUE
Frmd5	chr2	FALSE	FALSE
Frmd6	chr12	FALSE	FALSE
Frmpd1	chr4	FALSE	TRUE
Frs3	chr17	FALSE	FALSE
Fry	chr5	FALSE	FALSE
Fryl	chr5	FALSE	TRUE
Frzb	chr2	FALSE	FALSE
Fscb	chr12	FALSE	FALSE
Fscn1	chr5	FALSE	FALSE
Fscn2	chr11	FALSE	FALSE
Fsd1	chr17	FALSE	FALSE
Fsd2	chr7	FALSE	FALSE
Fsip1	chr2	FALSE	TRUE
Fsip2	chr2	TRUE	FALSE
Fstl1	chr16	FALSE	FALSE
Fstl3	chr10	FALSE	FALSE
Fstl4	chr11	FALSE	TRUE
Fstl5	chr3	TRUE	FALSE
Ftcd	chr10	FALSE	FALSE
Fth1	chr19	FALSE	FALSE
Ftl1	chr7	FALSE	FALSE
Ftmt	chr18	TRUE	FALSE
Fto	chr8	FALSE	FALSE
Fubp1	chr3	FALSE	FALSE
Fubp3	chr2	FALSE	FALSE
Furin	chr7	FALSE	FALSE
Fus	chr7	FALSE	FALSE
Fut1	chr7	FALSE	FALSE
Fut11	chr14	FALSE	FALSE
Fut4	chr9	FALSE	FALSE
Fut8	chr12	FALSE	FALSE
Fut9	chr4	TRUE	FALSE
Fuz	chr7	FALSE	FALSE
Fxr2	chr11	FALSE	FALSE
Fxyd1	chr7	FALSE	FALSE
Fxyd2	chr9	FALSE	FALSE
Fxyd6	chr9	FALSE	FALSE
Fyb2	chr4	FALSE	FALSE
Fyco1	chr9	FALSE	FALSE
Fyn	chr10	FALSE	FALSE
Fzd1	chr5	FALSE	FALSE
Fzd2	chr11	FALSE	FALSE
Fzd3	chr14	FALSE	FALSE
Fzd4	chr7	FALSE	FALSE
Fzd5	chr1	FALSE	FALSE
Fzd6	chr15	FALSE	FALSE
Fzd7	chr1	FALSE	FALSE
Fzd8	chr18	FALSE	TRUE
Fzd9	chr5	FALSE	FALSE
Fzr1	chr10	FALSE	FALSE
G0s2	chr1	FALSE	FALSE
G2e3	chr12	FALSE	FALSE
G3bp1	chr11	FALSE	FALSE
G3bp2	chr5	FALSE	FALSE
G6pc2	chr2	TRUE	FALSE
G6pd2	chr5	FALSE	FALSE
Gaa	chr11	FALSE	FALSE
Gab1	chr8	FALSE	FALSE
Gabarapl2	chr8	FALSE	FALSE
Gabbr1	chr17	FALSE	FALSE
Gabbr2	chr4	FALSE	FALSE
Gabpb1	chr2	FALSE	FALSE
Gabra1	chr11	FALSE	FALSE
Gabra2	chr5	FALSE	FALSE
Gabra4	chr5	FALSE	FALSE
Gabra5	chr7	FALSE	FALSE
Gabra6	chr11	TRUE	FALSE
Gabrb1	chr5	FALSE	FALSE
Gabrb2	chr11	TRUE	FALSE
Gabrb3	chr7	FALSE	FALSE
Gabrd	chr4	FALSE	FALSE
Gabrg2	chr11	TRUE	FALSE
Gabrr2	chr4	TRUE	FALSE
Gad2	chr2	FALSE	FALSE
Gadd45a	chr6	FALSE	FALSE
Gadd45g	chr13	FALSE	FALSE
Gadl1	chr9	FALSE	FALSE
Gak	chr5	FALSE	FALSE
Gal3st1	chr11	FALSE	FALSE
Gal3st2	chr1	TRUE	FALSE
Gal3st3	chr19	FALSE	FALSE
Galc	chr12	FALSE	FALSE
Gale	chr4	FALSE	FALSE
Galk1	chr11	FALSE	FALSE
Galns	chr8	FALSE	FALSE
Galnt10	chr11	FALSE	FALSE
Galnt12	chr4	FALSE	TRUE
Galnt13	chr2	FALSE	FALSE
Galnt14	chr17	FALSE	FALSE
Galnt15	chr14	FALSE	FALSE
Galnt16	chr12	FALSE	FALSE
Galnt17	chr5	FALSE	FALSE
Galnt18	chr7	FALSE	FALSE
Galnt2	chr8	FALSE	FALSE
Galnt3	chr2	FALSE	FALSE
Galnt4	chr10	FALSE	FALSE
Galnt5	chr2	FALSE	FALSE
Galnt6	chr15	FALSE	FALSE
Galnt7	chr8	TRUE	FALSE
Galnt9	chr5	FALSE	FALSE
Galntl6	chr8	FALSE	FALSE
Galr1	chr18	FALSE	TRUE
Gamt	chr10	FALSE	FALSE
Gan	chr8	FALSE	FALSE
Gap43	chr16	FALSE	FALSE
Gar1	chr3	FALSE	FALSE
Garem1	chr18	FALSE	FALSE
Garnl3	chr2	FALSE	FALSE
Gars	chr6	FALSE	FALSE
Gart	chr16	FALSE	FALSE
Gas1	chr13	FALSE	FALSE
Gas2	chr7	FALSE	FALSE
Gas2l3	chr10	FALSE	FALSE
Gas6	chr8	FALSE	FALSE
Gas7	chr11	FALSE	FALSE
Gask1a	chr9	FALSE	FALSE
Gask1b	chr3	FALSE	FALSE
Gata2	chr6	FALSE	FALSE
Gata3	chr2	FALSE	FALSE
Gata4	chr14	FALSE	TRUE
Gata5	chr2	FALSE	FALSE
Gata6	chr18	FALSE	FALSE
Gatad2a	chr8	FALSE	FALSE
Gatad2b	chr3	FALSE	FALSE
Gatb	chr3	FALSE	FALSE
Gatd1	chr7	FALSE	FALSE
Gatd3a	chr10	FALSE	FALSE
Gba2	chr4	FALSE	FALSE
Gbe1	chr16	FALSE	FALSE
Gbf1	chr19	FALSE	FALSE
Gbp3	chr3	FALSE	FALSE
Gbp5	chr3	FALSE	FALSE
Gbp7	chr3	FALSE	FALSE
Gbx2	chr1	FALSE	FALSE
Gc	chr5	FALSE	FALSE
Gca	chr2	FALSE	TRUE
Gcc1	chr6	FALSE	FALSE
Gch1	chr14	FALSE	FALSE
Gclc	chr9	FALSE	FALSE
Gcn1	chr5	FALSE	FALSE
Gcnt1	chr19	FALSE	FALSE
Gcnt2	chr13	FALSE	FALSE
Gcnt3	chr9	FALSE	FALSE
Gcnt4	chr13	FALSE	FALSE
Gcsh	chr8	FALSE	FALSE
Gda	chr19	FALSE	FALSE
Gdap1	chr1	TRUE	FALSE
Gdap1l1	chr2	FALSE	FALSE
Gdap2	chr3	FALSE	TRUE
Gde1	chr7	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Gdf10	chr14	FALSE	TRUE
Gdf2	chr14	FALSE	FALSE
Gdf5	chr2	FALSE	FALSE
Gdf6	chr4	FALSE	TRUE
Gdf9	chr11	FALSE	FALSE
Gdnf	chr15	FALSE	TRUE
Gdpd2	chrX	FALSE	FALSE
Gdpd3	chr7	FALSE	FALSE
Gdpd5	chr7	FALSE	FALSE
Gem	chr4	FALSE	FALSE
Gen1	chr12	FALSE	FALSE
Get1	chr16	FALSE	FALSE
Get4	chr5	FALSE	FALSE
Gfap	chr11	FALSE	FALSE
Gfi1	chr5	FALSE	FALSE
Gfod1	chr13	FALSE	FALSE
Gfod2	chr8	FALSE	FALSE
Gfpt1	chr6	FALSE	FALSE
Gfpt2	chr11	FALSE	FALSE
Gfra1	chr19	FALSE	FALSE
Gfra2	chr14	FALSE	TRUE
Gfra3	chr18	FALSE	FALSE
Gfra4	chr2	FALSE	FALSE
Gga3	chr11	FALSE	FALSE
Ggh	chr4	FALSE	FALSE
Ggps1	chr13	FALSE	FALSE
Ggt5	chr10	FALSE	FALSE
Ggt7	chr2	FALSE	FALSE
Ggta1	chr2	FALSE	FALSE
Gh	chr11	FALSE	FALSE
Ghdc	chr11	FALSE	FALSE
Ghitm	chr14	FALSE	FALSE
Ghr	chr15	FALSE	FALSE
Ghrh	chr2	FALSE	TRUE
Ghsr	chr3	FALSE	FALSE
Gigyf1	chr5	FALSE	FALSE
Gigyf2	chr1	FALSE	FALSE
Gins2	chr8	FALSE	FALSE
Gins4	chr8	FALSE	FALSE
Gipc1	chr8	FALSE	FALSE
Gipc2	chr3	FALSE	FALSE
Gipr	chr7	FALSE	FALSE
Git2	chr5	FALSE	FALSE
Gja1	chr10	FALSE	TRUE
Gja4	chr4	FALSE	FALSE
Gja5	chr3	FALSE	FALSE
Gja8	chr3	FALSE	FALSE
Gjb1	chrX	FALSE	FALSE
Gjb3	chr4	FALSE	FALSE
Gjb4	chr4	FALSE	FALSE
Gjb5	chr4	FALSE	FALSE
Gjc2	chr11	FALSE	FALSE
Gjd3	chr11	FALSE	FALSE
Gjd4	chr18	FALSE	FALSE
Gk	chrX	FALSE	FALSE
Gk2	chr5	FALSE	FALSE
Glb1	chr9	FALSE	FALSE
Glb1l2	chr9	FALSE	FALSE
Glcci1	chr6	FALSE	FALSE
Glce	chr9	FALSE	FALSE
Gldc	chr19	FALSE	FALSE
Gli2	chr1	FALSE	TRUE
Gli3	chr13	FALSE	FALSE
Glipr2	chr4	FALSE	FALSE
Glis1	chr4	FALSE	TRUE
Glis2	chr16	FALSE	FALSE
Glis3	chr19	FALSE	FALSE
Glo1	chr17	FALSE	FALSE
Glp1r	chr17	FALSE	FALSE
Glp2r	chr11	FALSE	FALSE
Glra1	chr11	FALSE	FALSE
Glra2	chrX	TRUE	FALSE
Glrx2	chr1	FALSE	FALSE
Glrx3	chr7	FALSE	FALSE
Glrx5	chr12	FALSE	FALSE
Gls	chr1	FALSE	FALSE
Gls2	chr10	FALSE	FALSE
Glt28d2	chr3	FALSE	FALSE
Glt8d2	chr10	TRUE	FALSE
Gltp	chr5	FALSE	FALSE
Gltpd2	chr11	FALSE	FALSE
Glud1	chr14	FALSE	FALSE
Glyctk	chr9	FALSE	FALSE
Gm10033	chr8	FALSE	FALSE
Gm10220	chr5	FALSE	FALSE
Gm10318	chr10	FALSE	FALSE
Gm1043	chr5	FALSE	TRUE
Gm10471	chr5	FALSE	FALSE
Gm11541	chr11	FALSE	FALSE
Gm11733	chr11	FALSE	FALSE
Gm12216	chr11	FALSE	FALSE
Gm12695	chr4	FALSE	TRUE
Gm12830	chr4	FALSE	FALSE
Gm12887	chr4	FALSE	FALSE
Gm13271	chr4	FALSE	FALSE
Gm13420	chr2	FALSE	FALSE
Gm13889	chr2	FALSE	FALSE
Gm14137	chr2	FALSE	FALSE
Gm15217	chr14	FALSE	FALSE
Gm16223	chr5	TRUE	FALSE
Gm1673	chr5	FALSE	FALSE
Gm17455	chr10	FALSE	FALSE
Gm19402	chr10	FALSE	FALSE
Gm19410	chr8	FALSE	FALSE
Gm1979	chr5	FALSE	FALSE
Gm1993	chrX	FALSE	FALSE
Gm19935	chr8	FALSE	FALSE
Gm20517	chr17	FALSE	FALSE
Gm20605	chr5	FALSE	FALSE
Gm20716	chr2	FALSE	TRUE
Gm20741	chr16	FALSE	FALSE
Gm21992	chr19	FALSE	FALSE
Gm266	chr12	FALSE	FALSE
Gm27021	chr8	FALSE	FALSE
Gm28042	chr2	FALSE	FALSE
Gm3285	chr10	FALSE	FALSE
Gm3336	chr8	FALSE	FALSE
Gm36176	chr10	FALSE	FALSE
Gm36210	chr7	FALSE	FALSE
Gm3646	chr1	FALSE	FALSE
Gm37013	chr18	FALSE	FALSE
Gm38431	chr9	FALSE	FALSE
Gm44502	chr15	FALSE	FALSE
Gm45521	chr14	FALSE	FALSE
Gm4559	chr7	FALSE	FALSE
Gm4791	chr9	FALSE	FALSE
Gm4792	chr10	TRUE	FALSE
Gm4894	chr9	FALSE	FALSE
Gm5105	chr3	FALSE	FALSE
Gm5148	chr3	FALSE	FALSE
Gm5168	chrX	FALSE	FALSE
Gm525	chr11	FALSE	FALSE
Gm5485	chr16	TRUE	FALSE
Gm5617	chr9	FALSE	FALSE
Gm572	chr4	FALSE	FALSE
Gm597	chr1	FALSE	FALSE
Gm7361	chr5	FALSE	FALSE
Gm7694	chr1	FALSE	FALSE
Gm815	chr19	TRUE	FALSE
Gm826	chr2	FALSE	FALSE
Gm8439	chr4	FALSE	FALSE
Gm9507	chr10	FALSE	FALSE
Gm973	chr1	FALSE	FALSE
Gm9736	chr10	FALSE	FALSE
Gmcl1	chr6	FALSE	FALSE
Gmds	chr13	FALSE	FALSE
Gmfg	chr7	FALSE	FALSE
Gmppa	chr1	FALSE	FALSE
Gmpr	chr13	FALSE	FALSE
Gna11	chr10	FALSE	FALSE
Gna12	chr5	FALSE	FALSE
Gna13	chr11	FALSE	FALSE
Gna14	chr19	FALSE	FALSE
Gnai1	chr5	FALSE	FALSE
Gnai2	chr9	FALSE	FALSE
Gnai3	chr3	FALSE	FALSE
Gnal	chr18	FALSE	FALSE
Gnao1	chr8	FALSE	FALSE
Gnaq	chr19	FALSE	FALSE
Gnas	chr2	FALSE	TRUE
Gnat1	chr9	FALSE	FALSE
Gnaz	chr10	FALSE	FALSE
Gnb1l	chr16	FALSE	FALSE
Gnb2	chr5	FALSE	FALSE
Gnb5	chr9	TRUE	FALSE
Gne	chr4	FALSE	FALSE
Gng12	chr6	FALSE	FALSE
Gng13	chr17	FALSE	FALSE
Gng4	chr13	FALSE	TRUE
Gng8	chr7	FALSE	FALSE
Gnl1	chr17	FALSE	FALSE
Gnl2	chr4	FALSE	FALSE
Gnmt	chr17	FALSE	FALSE
Gnpda1	chr18	FALSE	FALSE
Gnptab	chr10	FALSE	FALSE
Gns	chr10	FALSE	FALSE
Golga1	chr2	FALSE	FALSE
Golga2	chr2	FALSE	FALSE
Golga4	chr9	FALSE	FALSE
Golga5	chr12	FALSE	FALSE
Golga7	chr8	FALSE	TRUE
Golga7b	chr19	FALSE	FALSE
Golim4	chr3	FALSE	FALSE
Golph3	chr15	FALSE	FALSE
Gon7	chr12	FALSE	FALSE
Gopc	chr10	FALSE	FALSE
Gorasp2	chr2	FALSE	FALSE
Got1	chr19	FALSE	FALSE
Got2	chr8	FALSE	FALSE
Gp1bb	chr16	FALSE	FALSE
Gp5	chr16	FALSE	FALSE
Gp9	chr6	FALSE	FALSE
Gpa33	chr1	FALSE	FALSE
Gpaa1	chr15	FALSE	FALSE
Gpam	chr19	FALSE	TRUE
Gpat3	chr5	FALSE	FALSE
Gpat4	chr8	FALSE	TRUE
Gpatch2	chr1	FALSE	FALSE
Gpatch2l	chr12	FALSE	FALSE
Gpbp1	chr13	FALSE	FALSE
Gpc1	chr1	FALSE	FALSE
Gpc4	chrX	FALSE	FALSE
