gene_name	gene_id	chr	start	end	strand	gene_length	gene_type	n_ca_sites_mean	total_coverage_mean	mca_ctrl	mca_mut	mca_diff	log2_fc	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca	dss_stat	dss_pval	dss_fdr	p_bonferroni	p_bh	sig_bonferroni	sig_fdr	dispersion	overlaps_sig_gene	loo_n_sig
Mbtd1	ENSMUSG00000059474.13	chr11	93885851	93946985	+	61134	protein_coding	8823.375	205843.875	0.0144023370635978	0.0117321186768454	-0.00267021838675239	-0.295839366487041	0.0132994947227881	0.0153751673619333	0.016693091319957	0.0122415948497128	0.0110089318290858	0.0139467603704628	0.00942082008273999	0.0125519624250931	-1.41744044900685	0.156354193667491	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Limch1	ENSMUSG00000037736.20	chr5	66745826	67057158	+	311332	protein_coding	46684.125	1055971.5	0.040993943646803	0.0348656285923639	-0.00612831505443912	-0.2336052927415	0.041031872027751	0.0401017976703755	0.0425746752499405	0.0402674296391452	0.034352434886272	0.0345331694881955	0.0345556946182728	0.0360212153767154	-1.41739778643112	0.156366659509433	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Sel1l3	ENSMUSG00000029189.10	chr5	53107082	53213927	-	106845	protein_coding	16367.25	353086	0.0214797147644173	0.0180213748901146	-0.00345833987430262	-0.253265753758803	0.0208683452922007	0.0217702455367038	0.0234477460936036	0.0198325221351609	0.0180321401330843	0.0198293854378648	0.0148827174819284	0.0193412565075809	-1.41702862096343	0.156474559737523	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Arl9	ENSMUSG00000063820.11	chr5	77004054	77010606	+	6552	protein_coding	1050.75	21841.5	0.016078248417018	0.019892492795911	0.00381424437889305	0.307113830310674	0.0134988893318904	0.0204112488660417	0.0195222601380843	0.0108805953320555	0.0233910072735288	0.0178418672858365	0.0231198150414797	0.0152172815827992	1.4170231877316	0.156476148192097	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.00107943183448715	FALSE	0
Zfand4	ENSMUSG00000042213.17	chr6	116264221	116330302	+	66081	protein_coding	9482.125	221229.875	0.0202422172536818	0.0168415913806075	-0.00340062587307432	-0.265338859190245	0.0191623059106116	0.0196066461137735	0.0221402511865173	0.0200596658038247	0.0163806489288127	0.0179448252959176	0.0141392329328593	0.0189016583648403	-1.41702066565282	0.156476885548847	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Tap1	ENSMUSG00000037321.17	chr17	34187552	34197225	+	9673	protein_coding	1481.75	28359.875	0.030216894666355	0.0249640512428746	-0.00525284342348045	-0.275503326874781	0.0321100917431193	0.0245579160972378	0.034161964312948	0.030037606512115	0.0241985833925381	0.0268869006652902	0.0248828386520866	0.0238878822615834	-1.4169396259028	0.156500579790636	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Serpinb6e	ENSMUSG00000069248.11	chr13	33832344	33843408	-	11064	protein_coding	1738.125	43348.875	0.0121108425323048	0.0112976584908691	-0.000813184041435709	-0.100275438341849	0.0107274376901318	0.00997566909975669	0.0172908486861975	0.0104494146531333	0.0113988947333378	0.0178927059995021	0.00510743219443466	0.010791601036202	-1.4165696465765	0.156608788183629	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Extl1	ENSMUSG00000028838.11	chr4	134356371	134383850	-	27479	protein_coding	4261	77685.625	0.031577813412756	0.0257829449311378	-0.00579486848161821	-0.29249421816535	0.0331469520228799	0.0306063986973434	0.0319095728718616	0.0306483300589391	0.0223031478845802	0.0257010909577672	0.0284091970339379	0.0267183438482659	-1.41654743373728	0.156615286610083	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Epha2	ENSMUSG00000006445.3	chr4	141301239	141329384	+	28145	protein_coding	4435.25	86324.625	0.0486942997727664	0.0426113324790398	-0.00608296729372668	-0.192515732099114	0.0482597023726394	0.0479891469723096	0.0498206117903113	0.0487077379558054	0.0410623084780388	0.0447258995871229	0.0405627519273666	0.0440943699236306	-1.4165088283554	0.156626581205935	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Irx1	ENSMUSG00000060969.9	chr13	71957920	71963723	-	5803	protein_coding	700.125	12429.75	0.0313367850593481	0.0256450874904335	-0.00569169756891465	-0.289174683517691	0.0314345589636121	0.0258532597588392	0.0355450236966825	0.0325142978182588	0.0251515606994338	0.0264921465968586	0.0262062209159931	0.0247304217494484	-1.41642784859222	0.156650275082852	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Lurap1	ENSMUSG00000028701.4	chr4	116132405	116151338	-	18933	protein_coding	2866	64283.125	0.0188860799919233	0.0240039873091858	0.00511790731726253	0.345950786226073	0.0207305219081801	0.0160837375542507	0.0185695950189792	0.0201604654862832	0.0248413895907942	0.0232942622777083	0.0222604558295631	0.0256198415386776	1.41621287579515	0.15671318717945	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Tapbpl	ENSMUSG00000038213.7	chr6	125223932	125231860	-	7928	protein_coding	1227.5	23785	0.0198547312287374	0.0181489801772686	-0.00170575105146879	-0.129594348436664	0.0171048463731391	0.0220844633862844	0.0217233362394653	0.0185062789160608	0.0166472901773567	0.0244262667575551	0.0112523839796567	0.0202699797945058	-1.41588086204565	0.156810389119118	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Slc41a3	ENSMUSG00000030089.15	chr6	90604724	90646412	+	41688	protein_coding	7100.75	149012.375	0.0440385598752407	0.0382242396536553	-0.00581432022158541	-0.204279487286192	0.0440136911624083	0.0462290586959142	0.0437915852237951	0.0421199044188452	0.0373293487561951	0.0393821025723229	0.0357159273730177	0.0404695799130855	-1.41576670605584	0.156843820533188	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Ang4	ENSMUSG00000060615.5	chr14	51763877	51773590	-	9713	protein_coding	1478.25	31391	0.0176508118825354	0.0151049902996642	-0.0025458215828712	-0.224709286938643	0.0166891689168917	0.0212482908983408	0.0166400159904058	0.0160257717245035	0.0159375539402773	0.0156615343892002	0.00927466102122083	0.0195462118479586	-1.41527092168164	0.156989077303225	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Gm609	ENSMUSG00000053182.11	chr16	45411767	45492969	-	81202	protein_coding	11199.25	245729.875	0.0149985029148308	0.0127045821123609	-0.00229392080246999	-0.239469582300172	0.0123999269214734	0.0151314310875458	0.018385607573729	0.0140770460765752	0.0123584877628438	0.0151786195376906	0.00914931735343177	0.0141319037954772	-1.41524226860245	0.156997475306277	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Gm44596	ENSMUSG00000108011.1	chr6	128375502	128407475	+	31973	protein_coding	4961.375	108092.5	0.025956772550713	0.0219212938277641	-0.00403547872294894	-0.243778059821159	0.026563219146558	0.025242887829984	0.028194068383603	0.0238269148427071	0.0212953499564684	0.0252476990393804	0.0194158143453251	0.0217263119698825	-1.41517055590415	0.157018495254202	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Doxl2	ENSMUSG00000068536.11	chr6	48974962	48978746	+	3784	protein_coding	636	13627.625	0.0169119328368364	0.0120972402124654	-0.00481469262437101	-0.48336359464642	0.0165034457743925	0.0107627914922696	0.0193388801439172	0.0210426139367664	0.0174353457935547	0.0130505709624796	0.00714203432784241	0.0107610097659849	-1.4151599323386	0.157021609344319	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.00190471057474923	FALSE	0
Spaar	ENSMUSG00000028475.9	chr4	43730033	43759462	+	29429	protein_coding	4118	80645.125	0.0211954995333439	0.0182504334916493	-0.00294506604169455	-0.215827236207906	0.0199701754116254	0.0201361949150177	0.0243161713749949	0.0203594564317374	0.0164913083257091	0.0221664708310839	0.0149083486752581	0.0194356061345462	-1.41499879903268	0.157068848156767	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Zdhhc5	ENSMUSG00000034075.10	chr2	84687969	84715180	-	27211	protein_coding	3636.625	95447.25	0.0133281683799211	0.0104200419353788	-0.00290812644454227	-0.355117448314068	0.0125569803604141	0.0139283801046689	0.0145152048893322	0.0123121081652693	0.0111108124815223	0.00942097847101615	0.00820139365526227	0.0129469831337146	-1.41489844919459	0.157098272764004	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Fam214a	ENSMUSG00000034858.16	chr9	74952883	75032468	+	79585	protein_coding	12064.5	277620.25	0.0205150504589405	0.0167680028771023	-0.00374704758183815	-0.290971833166339	0.0192899270425707	0.0209012907434782	0.0221413695011683	0.0197276145485446	0.016135743978084	0.0172980518469962	0.0151636635497817	0.0184745521335474	-1.41479909237597	0.157127410314127	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Arhgap27	ENSMUSG00000034255.17	chr11	103331496	103363692	-	32196	protein_coding	4979.875	93123.5	0.0308404527292939	0.0272964972732582	-0.00354395545603563	-0.176108109502364	0.0276547597562161	0.0289128711663923	0.0355128915544835	0.0312812884400835	0.0263773203841384	0.0305787177646474	0.0226650967898327	0.0295648541544144	-1.41468416885172	0.157161118091991	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Oosp3	ENSMUSG00000055933.13	chr19	11697054	11711874	+	14820	protein_coding	2068.625	46590.375	0.0101461477271748	0.00831907223650526	-0.00182707549066954	-0.286437521736105	0.00701002119868954	0.00849987960510474	0.0164079311404857	0.00866675896441922	0.00777408385897938	0.0105672811976252	0.00579919124792326	0.00913573264149319	-1.41466377248907	0.157167101043496	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Vmn1r219	ENSMUSG00000061376.2	chr13	23159311	23168154	+	8843	protein_coding	1377.5	34401.875	0.00866983187295556	0.0119151695457928	0.00324533767283721	0.458723558556894	0.00967501055160547	0.00767955004326507	0.0100389264494981	0.00728584044745364	0.00996208826377378	0.00943806026142242	0.0147145132891758	0.0135460163687991	1.4146330148969	0.15717612362483	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Rinl	ENSMUSG00000051735.7	chr7	28788968	28798963	+	9995	protein_coding	1496.5	30492.25	0.0234420309412377	0.0181677883131711	-0.00527424262806667	-0.367714764266554	0.0233956700550943	0.0274682023449476	0.0207775165399967	0.0221267348249123	0.0182242230297771	0.0168402953373116	0.018283310411779	0.0193233244738165	-1.41440749614782	0.157242290381573	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Trmt11	ENSMUSG00000019792.8	chr10	30534224	30600749	-	66525	protein_coding	9211.75	204800.875	0.0123736638625923	0.0104634457230441	-0.00191021813954815	-0.241914723466246	0.0111388359800613	0.0120192706576029	0.0150021881838074	0.0113343606288975	0.00907238202227365	0.0132527011975257	0.00725258885559307	0.0122761108167841	-1.41437829456363	0.157250859612404	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Sirt2	ENSMUSG00000015149.14	chr7	28766734	28788661	+	21927	protein_coding	3494.875	76276.75	0.0213158248565305	0.0185637761618665	-0.00275204869466401	-0.199434677210176	0.0181463797896773	0.0213883110783064	0.0255187216789888	0.0202098868791495	0.0150027689674269	0.0224964648412392	0.0161117443898123	0.0206441264489875	-1.41432483117511	0.157266549408464	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Cmpk2	ENSMUSG00000020638.8	chr12	26469203	26479837	+	10634	protein_coding	1653.875	38261.875	0.0388670873973594	0.0324396983639126	-0.00642738903344674	-0.260788594842227	0.0389053742169469	0.0405137746833924	0.0376079679299087	0.0384412327591896	0.0307279718246147	0.0334765664035175	0.0332966306980841	0.0322576245294342	-1.41420790615756	0.157300867299436	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Muc6	ENSMUSG00000048191.15	chr7	141633455	141655319	-	21864	protein_coding	3763.125	80108	0.0150131123293061	0.0131883514701289	-0.00182476085917715	-0.186958848806313	0.0133477279418981	0.016104935648789	0.0173224405155616	0.0132773452109755	0.0122750546206574	0.0197166414688508	0.00853238671599341	0.012229323075014	-1.41416645623626	0.157313034355037	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Pcnp	ENSMUSG00000071533.11	chr16	56007244	56029739	-	22495	protein_coding	3212.375	73523	0.0132668841325444	0.011482607388563	-0.00178427674398136	-0.208379302256886	0.0110499043758275	0.0114473114287482	0.0181272722650192	0.0124430484605826	0.0109615596778515	0.0155208584742773	0.00746254664091651	0.0119854647612068	-1.41416027247673	0.157314849573927	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Urm1	ENSMUSG00000069020.9	chr2	29820074	29845002	+	24928	protein_coding	3785	75498.375	0.0183429612890413	0.0150770187768928	-0.00326594251214845	-0.28287537804265	0.0188715640572255	0.01699314095038	0.0207134899161001	0.0167936502324595	0.0143100028336639	0.016537979966611	0.0128192639638411	0.0166408283434553	-1.4141284993051	0.15732417671691	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
9930104L06Rik	ENSMUSG00000044730.17	chr4	124937047	124944656	+	7609	protein_coding	1186.625	26130	0.0125736953472424	0.00970424407962203	-0.00286945126762033	-0.373720970589506	0.0109380026655637	0.0154405086285195	0.0121973201946764	0.0117189499002098	0.00967980354290346	0.00914494741655236	0.00745665817436152	0.0125355671846708	-1.41391661823759	0.157386385977069	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Rab7	ENSMUSG00000079477.9	chr6	87999105	88045270	-	46165	protein_coding	7163.25	160552.875	0.014648548716036	0.011820004803805	-0.00282854391223097	-0.309527116938798	0.0162454321667202	0.0117195125352073	0.0168824574765169	0.0137467926856994	0.0117817396164277	0.0123819311897421	0.00908864780054723	0.014027700608503	-1.41365855014973	0.157462181137198	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Tomm6	ENSMUSG00000033475.15	chr17	47686645	47688386	-	1741	protein_coding	238	4298.375	0.00989794669293081	0.0144030287577411	0.00450508206481032	0.541171044923736	0.00562148657089319	0.015556768558952	0.00518518518518519	0.0132283464566929	0.0192558274214565	0.0137524557956778	0.0107913669064748	0.0138124649073554	1.41358119295656	0.157484906500905	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.00175128080086132	FALSE	0
Ppp1cb	ENSMUSG00000014956.15	chr5	32458842	32517433	+	58591	protein_coding	8528.625	195183.5	0.0140191977071655	0.0112207625273407	-0.00279843517982475	-0.321233068688406	0.0126757105150083	0.0130254284229581	0.0172064491203603	0.0131692027703352	0.00959047583633907	0.0117160071954473	0.0101916147291257	0.0133849523484507	-1.41337843084529	0.157544484090268	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Nsd2	ENSMUSG00000057406.16	chr5	33820724	33897975	+	77251	protein_coding	11391.25	267632.875	0.0152550097435594	0.0124694982259132	-0.00278551151764621	-0.290879689267515	0.0151411204866133	0.0156360503542543	0.0171116693865666	0.0131311987468033	0.0114679694476475	0.0139768552075783	0.0101515260482073	0.0142816422002197	-1.41319069831595	0.157599660762096	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Pde6d	ENSMUSG00000026239.14	chr1	86542993	86582629	-	39636	protein_coding	5911.125	144815.75	0.0161395762076887	0.013497590601563	-0.00264198560612565	-0.257900796085742	0.0151633823114759	0.0169130899138909	0.0175938898739043	0.0148879427314836	0.012475251331142	0.0156035815323592	0.0103385419028358	0.0155729876399151	-1.41317645495407	0.157603847641573	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
1700012B07Rik	ENSMUSG00000020617.13	chr11	109787650	109828046	-	40396	protein_coding	5994.625	129090.75	0.0155117003970385	0.0121461568883098	-0.0033655435087287	-0.352856934400842	0.016055859455221	0.015748510276055	0.016142584341184	0.014099847515694	0.0118764733169868	0.0130538813338583	0.0106702439264529	0.0129840289759411	-1.41305507093153	0.157639532263162	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Eif4e3	ENSMUSG00000093661.1	chr6	99625134	99666771	-	41637	protein_coding	6671.125	154636.125	0.0335237454551167	0.0290463845336354	-0.00447736092148133	-0.206824744346407	0.0332985799610439	0.0325048080790353	0.0354532986715248	0.0328382951088628	0.0281539866769555	0.0306673546611627	0.0257001172863639	0.0316640795100593	-1.41292748334103	0.157677047215647	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Ssr3	ENSMUSG00000027828.12	chr3	65379654	65392623	-	12969	protein_coding	1849.875	43594.125	0.0128954771377803	0.0107970516025425	-0.00209842553523776	-0.256227751193492	0.0130387931034483	0.00972382202459082	0.0168741949334478	0.0119450984896342	0.00836859300519522	0.0155237331028949	0.00852950065482387	0.0107663796472561	-1.41287082520341	0.157693708742192	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Gins2	ENSMUSG00000031821.11	chr8	120578632	120589304	-	10672	protein_coding	1738	42390.25	0.0501590452212879	0.0438566588465638	-0.00630238637472407	-0.193713980012966	0.0476318783306389	0.0494494827634024	0.0561357195543305	0.0474191002367798	0.0448057763349379	0.0426769810830137	0.0423844777376232	0.0455594002306805	-1.41285773358868	0.157697558798755	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Pvr	ENSMUSG00000040511.14	chr7	19903577	19921160	-	17583	protein_coding	2657.75	52817.375	0.019247810162031	0.0157843793468062	-0.00346343081522485	-0.28619678467878	0.0191128651922456	0.0197283865992631	0.0207175045356119	0.0174324843210035	0.0157835803116215	0.0173320583313411	0.0132026850761938	0.0168191936680683	-1.41279201617553	0.15771688642559	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Olfr154	ENSMUSG00000075212.5	chr2	85663376	85664455	-	1079	protein_coding	172	4608.875	0.00912362300083101	0.00569515758144726	-0.00342846541938375	-0.679871073017799	0.00870890485521446	0.00288941423693197	0.0146920912785245	0.0102040816326531	0.00665580005433306	0.00469189865498905	0.00404263138552003	0.00739030023094688	-1.41250756105679	0.157800565958992	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.0013642514268735	FALSE	0
Dnase1l2	ENSMUSG00000024136.14	chr17	24440080	24443105	-	3025	protein_coding	540.75	11930.125	0.0269028654230465	0.0221919030100511	-0.00471096241299535	-0.277726454879001	0.0257742061936495	0.0221778664892437	0.0291692307692308	0.0304901582400618	0.0207399103139013	0.0237583572110793	0.020920018492834	0.0233493260223898	-1.41245858394563	0.157814977185223	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
Mst1r	ENSMUSG00000032584.12	chr9	107906872	107920383	+	13511	protein_coding	2132.75	44431	0.0246221511444062	0.0204026421708384	-0.00421950897356781	-0.271200814817874	0.0248474764281753	0.0225200654562456	0.0277350284376046	0.0233860342555995	0.0227219585998212	0.0187403456617411	0.0173054464380507	0.0228428179837406	-1.4124369624668	0.157821339495117	0.671894647686314	1	0.671894647686314	FALSE	FALSE	0.001	FALSE	0
