gene_name	chr	mch_gain	mecp2_gain
Suds3	chr5	TRUE	TRUE
Prdx5	chr19	TRUE	FALSE
Snapc3	chr4	TRUE	FALSE
Nrg3	chr14	TRUE	TRUE
Sipa1l2	chr8	TRUE	FALSE
Ankrd9	chr12	FALSE	TRUE
Cluh	chr11	TRUE	FALSE
Cirbp	chr10	TRUE	FALSE
Rpp38	chr2	TRUE	FALSE
Tpp1	chr7	TRUE	FALSE
Rundc3a	chr11	TRUE	FALSE
Dchs1	chr7	TRUE	FALSE
Puf60	chr15	FALSE	FALSE
Card9	chr2	TRUE	FALSE
Amh	chr10	FALSE	FALSE
Hmgcll1	chr9	TRUE	TRUE
Taok2	chr7	TRUE	FALSE
Zfp959	chr17	TRUE	FALSE
Fam184a	chr10	TRUE	FALSE
Fcho1	chr8	FALSE	FALSE
Lxn	chr3	FALSE	FALSE
Ndufa4	chr6	TRUE	FALSE
Zfp251	chr15	TRUE	FALSE
Rgcc	chr14	TRUE	TRUE
Rpl31	chr1	TRUE	FALSE
Pcyox1l	chr18	TRUE	FALSE
Rpl19	chr11	FALSE	FALSE
B3gntl1	chr11	TRUE	FALSE
Gtf2e1	chr16	TRUE	TRUE
Isyna1	chr8	FALSE	FALSE
Rab14	chr2	TRUE	FALSE
Shcbp1l	chr1	TRUE	FALSE
Tusc1	chr4	FALSE	FALSE
Tspan18	chr2	TRUE	FALSE
Fra10ac1	chr19	TRUE	TRUE
Surf6	chr2	TRUE	FALSE
Cmtr1	chr17	TRUE	TRUE
Tmtc2	chr10	TRUE	TRUE
Hsd3b7	chr7	FALSE	TRUE
Slc29a1	chr17	TRUE	FALSE
Barhl2	chr5	TRUE	TRUE
Cic	chr7	TRUE	FALSE
Arrb2	chr11	TRUE	FALSE
Rims2	chr15	TRUE	TRUE
Nab1	chr1	TRUE	TRUE
Rpl15	chr14	FALSE	FALSE
Ccng2	chr5	TRUE	FALSE
Ptch1	chr13	TRUE	TRUE
Rnf225	chr7	TRUE	FALSE
Zbtb7b	chr3	TRUE	TRUE
Rwdd4a	chr8	TRUE	FALSE
Wdr5	chr2	TRUE	FALSE
Foxred2	chr15	TRUE	FALSE
Kank2	chr9	TRUE	FALSE
B4galt6	chr18	TRUE	FALSE
Nrep	chr18	TRUE	TRUE
Dnaja4	chr9	TRUE	FALSE
Sspn	chr6	TRUE	TRUE
Rgl3	chr9	TRUE	FALSE
Stard7	chr2	TRUE	TRUE
Manba	chr3	TRUE	TRUE
Hnrnpc	chr14	TRUE	FALSE
Brf2	chr8	FALSE	FALSE
Cycs	chr6	FALSE	FALSE
Rtl6	chr15	TRUE	FALSE
Oma1	chr4	TRUE	FALSE
Slc25a44	chr3	TRUE	TRUE
Map1lc3a	chr2	TRUE	FALSE
Zfp963	chr8	TRUE	FALSE
Bmp1	chr14	TRUE	TRUE
Rnf5	chr17	TRUE	FALSE
Synpr	chr14	TRUE	TRUE
Tcea1	chr1	TRUE	TRUE
Rgs2	chr1	TRUE	FALSE
Paxbp1	chr16	TRUE	FALSE
Mphosph6	chr8	TRUE	FALSE
Tigd5	chr15	TRUE	FALSE
Ldhd	chr8	TRUE	FALSE
Slc16a5	chr11	TRUE	FALSE
Mtrr	chr13	TRUE	FALSE
Ndufa5	chr6	TRUE	FALSE
Mdh1	chr11	TRUE	FALSE
Ube2q1	chr3	TRUE	FALSE
Cyp2u1	chr3	TRUE	FALSE
Gnai1	chr5	TRUE	FALSE
Ints10	chr8	TRUE	FALSE
Cited2	chr10	FALSE	FALSE
Pabpc5	chrX	TRUE	TRUE
Idh2	chr7	TRUE	FALSE
Astn1	chr1	TRUE	TRUE
Tcte2	chr17	TRUE	FALSE
Bdh1	chr16	TRUE	TRUE
Dbt	chr3	TRUE	FALSE
Endod1	chr9	TRUE	FALSE
Tmem121	chr12	TRUE	FALSE
Rnaset2a	chr17	TRUE	TRUE
Nab2	chr10	TRUE	FALSE
Phf23	chr11	FALSE	FALSE
Tmbim6	chr15	TRUE	FALSE
Arl14ep	chr2	TRUE	FALSE
Crot	chr5	TRUE	FALSE
Hyal3	chr9	TRUE	FALSE
Jkamp	chr12	TRUE	FALSE
Setx	chr2	TRUE	FALSE
Ccng1	chr11	TRUE	TRUE
Cblb	chr16	TRUE	TRUE
Coq8a	chr1	TRUE	FALSE
Gpd1	chr15	FALSE	FALSE
Scyl2	chr10	TRUE	TRUE
Fabp3	chr4	TRUE	FALSE
Jph3	chr8	TRUE	FALSE
Tpk1	chr6	TRUE	TRUE
Zhx1	chr15	TRUE	FALSE
Ift27	chr15	TRUE	FALSE
Cog7	chr7	TRUE	TRUE
Prmt7	chr8	TRUE	FALSE
Sncb	chr13	TRUE	FALSE
Mfsd4b1	chr10	TRUE	FALSE
Tubb5	chr17	TRUE	FALSE
Epha8	chr4	TRUE	TRUE
Sde2	chr1	TRUE	FALSE
Akap1	chr11	TRUE	FALSE
Ddx20	chr3	FALSE	FALSE
Gen1	chr12	TRUE	FALSE
Ppp1r14a	chr7	TRUE	TRUE
Ftl1	chr7	FALSE	FALSE
Aldh3a2	chr11	TRUE	FALSE
Stx6	chr1	TRUE	FALSE
Echdc3	chr2	TRUE	TRUE
Slc9a5	chr8	TRUE	FALSE
Vcpip1	chr1	TRUE	TRUE
Csnk1a1	chr18	TRUE	FALSE
Slc35f5	chr1	TRUE	FALSE
Cdk5r1	chr11	TRUE	FALSE
Mcrs1	chr15	TRUE	FALSE
Shisa8	chr15	TRUE	TRUE
Spryd7	chr14	TRUE	FALSE
Rcl1	chr19	TRUE	FALSE
Wee1	chr7	TRUE	FALSE
Igfals	chr17	TRUE	TRUE
Alas1	chr9	TRUE	FALSE
Svip	chr7	TRUE	FALSE
Aqp11	chr7	TRUE	TRUE
Pan2	chr10	TRUE	TRUE
Ccnh	chr13	TRUE	TRUE
Megf9	chr4	TRUE	FALSE
Dipk2a	chr9	TRUE	TRUE
Pigz	chr16	TRUE	FALSE
Cdkn2c	chr4	TRUE	FALSE
Cebpzos	chr17	TRUE	FALSE
Sco2	chr15	TRUE	FALSE
Rbm15	chr3	TRUE	FALSE
Reep2	chr18	TRUE	FALSE
H2az1	chr3	TRUE	FALSE
Mcrip2	chr17	TRUE	FALSE
Gpatch2	chr1	TRUE	FALSE
Arfgap2	chr2	TRUE	TRUE
Mrpl41	chr2	TRUE	FALSE
Sec61g	chr11	TRUE	FALSE
Dedd2	chr7	TRUE	FALSE
Zfp414	chr17	FALSE	TRUE
Hes5	chr4	FALSE	FALSE
Ptov1	chr7	TRUE	FALSE
Flvcr1	chr1	TRUE	FALSE
Klf10	chr15	TRUE	FALSE
Scd2	chr19	TRUE	TRUE
Tfrc	chr16	TRUE	FALSE
Glp2r	chr11	TRUE	TRUE
H13	chr2	TRUE	FALSE
Nradd	chr9	TRUE	TRUE
Xbp1	chr11	TRUE	FALSE
Maf	chr8	TRUE	TRUE
Nipal2	chr15	TRUE	FALSE
Mtf1	chr4	TRUE	FALSE
Slc17a7	chr7	TRUE	FALSE
Aifm3	chr16	TRUE	FALSE
Stac3	chr10	FALSE	FALSE
Ywhah	chr5	TRUE	FALSE
Map3k1	chr13	TRUE	FALSE
Usp21	chr1	FALSE	TRUE
Car7	chr8	TRUE	FALSE
Cdnf	chr2	TRUE	TRUE
Aacs	chr5	TRUE	FALSE
Zdhhc7	chr8	TRUE	FALSE
Fbxo15	chr18	TRUE	FALSE
Ncam2	chr16	TRUE	TRUE
Sap130	chr18	TRUE	FALSE
Tmem64	chr4	TRUE	TRUE
Krba1	chr6	TRUE	FALSE
Cggbp1	chr16	TRUE	FALSE
Ddx25	chr9	TRUE	TRUE
Pdha1	chrX	TRUE	FALSE
Slc22a15	chr3	TRUE	TRUE
Scn2b	chr9	TRUE	FALSE
Fhod1	chr8	TRUE	FALSE
Smox	chr2	TRUE	FALSE
Grk2	chr19	TRUE	FALSE
Rep15	chr6	TRUE	TRUE
H1f0	chr15	TRUE	FALSE
Ano8	chr8	TRUE	FALSE
Sftpb	chr6	TRUE	TRUE
Slc23a3	chr1	FALSE	FALSE
Ppp1r9b	chr11	TRUE	FALSE
Bambi	chr18	TRUE	FALSE
Dstn	chr2	TRUE	FALSE
Tob2	chr15	TRUE	FALSE
Vps28	chr15	TRUE	FALSE
Idi1	chr13	TRUE	FALSE
Abca5	chr11	TRUE	FALSE
Homez	chr14	TRUE	TRUE
Fdft1	chr14	TRUE	FALSE
Osgin2	chr4	TRUE	FALSE
Gtpbp6	chr5	TRUE	FALSE
Aip	chr19	TRUE	FALSE
Sebox	chr11	TRUE	FALSE
Tob1	chr11	FALSE	FALSE
Preb	chr5	TRUE	TRUE
Cntnap1	chr11	TRUE	TRUE
Rasl10b	chr11	FALSE	FALSE
Ppm1l	chr3	TRUE	FALSE
Ddo	chr10	TRUE	FALSE
Grsf1	chr5	TRUE	FALSE
Thnsl2	chr6	TRUE	FALSE
Foxred1	chr9	FALSE	FALSE
Wdr26	chr1	TRUE	FALSE
Nelfa	chr5	TRUE	FALSE
Stat2	chr10	TRUE	FALSE
Tsnax	chr8	TRUE	FALSE
Gadd45g	chr13	FALSE	FALSE
Ptprd	chr4	TRUE	TRUE
Pcgf1	chr6	FALSE	FALSE
Numb	chr12	TRUE	TRUE
Nr0b2	chr4	TRUE	FALSE
Micu1	chr10	TRUE	FALSE
Mutyh	chr4	TRUE	FALSE
Acaa1a	chr9	TRUE	FALSE
Aprt	chr8	TRUE	FALSE
Dnaaf2	chr12	TRUE	FALSE
Sh3glb1	chr3	TRUE	FALSE
Zfp787	chr7	TRUE	FALSE
Elmod3	chr6	TRUE	TRUE
Gabra6	chr11	TRUE	TRUE
Spry4	chr18	TRUE	FALSE
Znrf3	chr11	TRUE	FALSE
Eno1	chr4	TRUE	FALSE
Fam110a	chr2	TRUE	TRUE
Adh5	chr3	TRUE	FALSE
Dusp14	chr11	TRUE	FALSE
Abca3	chr17	TRUE	FALSE
Dipk1b	chr2	TRUE	FALSE
Dgkq	chr5	TRUE	FALSE
Mnt	chr11	TRUE	FALSE
Jph4	chr14	TRUE	TRUE
Ddit4	chr10	FALSE	FALSE
Trp53i11	chr2	TRUE	FALSE
Dis3l	chr9	TRUE	FALSE
Lsm11	chr11	TRUE	FALSE
Zfp369	chr13	TRUE	FALSE
Itga3	chr11	TRUE	FALSE
Commd8	chr5	TRUE	TRUE
Tmem240	chr4	TRUE	FALSE
Amer3	chr1	TRUE	FALSE
Atad1	chr19	TRUE	FALSE
Dcun1d2	chr8	TRUE	FALSE
Ppp1r37	chr7	TRUE	TRUE
Trappc3	chr4	TRUE	FALSE
Akap8	chr17	TRUE	FALSE
Micos13	chr17	FALSE	FALSE
Lsm8	chr6	TRUE	TRUE
Trim62	chr4	TRUE	TRUE
Extl2	chr3	TRUE	TRUE
Tmem109	chr19	TRUE	TRUE
Trib1	chr15	TRUE	FALSE
Acot2	chr12	TRUE	FALSE
Csrp2	chr10	TRUE	FALSE
Eid1	chr2	TRUE	FALSE
Hnrnpl	chr7	TRUE	FALSE
Bbs2	chr8	TRUE	FALSE
Etfdh	chr3	TRUE	FALSE
Spr	chr6	FALSE	TRUE
Sptbn2	chr19	TRUE	FALSE
Med21	chr6	TRUE	FALSE
Tmem229a	chr6	TRUE	FALSE
Cited4	chr4	TRUE	TRUE
Pip5k1c	chr10	TRUE	FALSE
Slc27a4	chr2	TRUE	FALSE
Ndufb7	chr8	FALSE	FALSE
Arhgef2	chr3	TRUE	FALSE
Pdcl3	chr1	TRUE	FALSE
Gba2	chr4	TRUE	FALSE
Rpl41	chr10	FALSE	FALSE
Cdc25b	chr2	TRUE	FALSE
Txndc17	chr11	TRUE	FALSE
Xpa	chr4	TRUE	FALSE
Pnrc1	chr4	TRUE	FALSE
Cplx2	chr13	TRUE	FALSE
Bcl6	chr16	TRUE	TRUE
Junb	chr8	TRUE	FALSE
Map3k8	chr18	TRUE	FALSE
B3gat2	chr1	TRUE	FALSE
Tnks	chr8	TRUE	TRUE
Tuba4a	chr1	TRUE	FALSE
Ufm1	chr3	TRUE	FALSE
Mt3	chr8	TRUE	TRUE
Mrgprf	chr7	TRUE	FALSE
Ccdc71l	chr12	FALSE	TRUE
Hspa4l	chr3	TRUE	FALSE
Rbm43	chr2	TRUE	FALSE
Lrfn4	chr19	TRUE	FALSE
Bcl2l1	chr2	TRUE	FALSE
Golga7b	chr19	TRUE	FALSE
Ckb	chr12	FALSE	FALSE
Zc2hc1a	chr3	TRUE	TRUE
Clk3	chr9	TRUE	TRUE
Ndufb9	chr15	FALSE	TRUE
Gm1673	chr5	FALSE	FALSE
Btbd10	chr7	TRUE	FALSE
Mtrf1l	chr10	TRUE	FALSE
Per1	chr11	TRUE	FALSE
Prkra	chr2	TRUE	FALSE
Cuedc2	chr19	TRUE	FALSE
Fancb	chrX	TRUE	FALSE
Tpgs1	chr10	TRUE	FALSE
Mex3b	chr7	FALSE	FALSE
Josd2	chr7	TRUE	FALSE
Atp6ap2	chrX	TRUE	FALSE
Ccdc90b	chr7	TRUE	FALSE
Mrpl53	chr6	TRUE	FALSE
Pex5	chr6	TRUE	FALSE
Hdac2	chr10	TRUE	FALSE
Immp1l	chr2	TRUE	FALSE
Ufsp1	chr5	FALSE	TRUE
Lrrc58	chr16	TRUE	FALSE
Glud1	chr14	TRUE	TRUE
Zfp41	chr15	TRUE	FALSE
Susd2	chr10	TRUE	TRUE
Tubb2a	chr13	TRUE	TRUE
Zmynd12	chr4	TRUE	TRUE
Kcnab3	chr11	TRUE	TRUE
Aldh18a1	chr19	TRUE	FALSE
Zbtb21	chr16	TRUE	FALSE
Ccnj	chr19	TRUE	FALSE
Cotl1	chr8	TRUE	TRUE
Jak2	chr19	TRUE	FALSE
Rrp9	chr9	TRUE	FALSE
Mfsd5	chr15	FALSE	FALSE
Gadd45a	chr6	TRUE	FALSE
Vwa7	chr17	TRUE	FALSE
Rps6	chr4	TRUE	FALSE
Tcf4	chr18	TRUE	TRUE
Smad7	chr18	TRUE	TRUE
Fastkd3	chr13	TRUE	FALSE
Chgb	chr2	TRUE	TRUE
Purg	chr8	TRUE	FALSE
Cldn12	chr5	TRUE	FALSE
Rrp15	chr1	TRUE	FALSE
Rraga	chr4	FALSE	FALSE
Phykpl	chr11	TRUE	FALSE
Porcn	chrX	TRUE	FALSE
Stk35	chr2	TRUE	FALSE
Kcnj9	chr1	TRUE	FALSE
Zfp786	chr6	TRUE	FALSE
Tnfaip3	chr10	TRUE	FALSE
Pdf	chr8	TRUE	TRUE
Phyhip	chr14	TRUE	FALSE
En2	chr5	TRUE	TRUE
Dpp10	chr1	TRUE	FALSE
Akirin1	chr4	TRUE	FALSE
Galnt4	chr10	TRUE	TRUE
Nebl	chr2	TRUE	FALSE
Trim59	chr3	TRUE	FALSE
Itpkc	chr7	TRUE	FALSE
Tesc	chr5	TRUE	FALSE
Dsel	chr1	TRUE	FALSE
Aoah	chr13	TRUE	TRUE
Pop7	chr5	FALSE	FALSE
Cd81	chr7	TRUE	FALSE
Eef1a2	chr2	TRUE	FALSE
Retreg2	chr1	TRUE	FALSE
Pgls	chr8	TRUE	FALSE
Dscaml1	chr9	TRUE	TRUE
Mvp	chr7	TRUE	FALSE
Pdcd4	chr19	TRUE	FALSE
Cep63	chr9	TRUE	FALSE
Aloxe3	chr11	TRUE	FALSE
Ttc32	chr12	TRUE	TRUE
Pelo	chr13	FALSE	FALSE
Hnrnph3	chr10	TRUE	TRUE
Cdkn2aip	chr8	TRUE	FALSE
Ap3d1	chr10	TRUE	FALSE
Trim28	chr7	TRUE	FALSE
Tle5	chr10	TRUE	FALSE
Fancf	chr7	FALSE	FALSE
Kctd9	chr14	TRUE	FALSE
Eogt	chr6	TRUE	FALSE
Zfp280b	chr10	TRUE	FALSE
Smim7	chr8	TRUE	FALSE
Serbp1	chr6	TRUE	TRUE
Tfap4	chr16	TRUE	FALSE
Nap1l1	chr10	TRUE	FALSE
Prkar1a	chr11	TRUE	FALSE
Kcnb2	chr1	TRUE	TRUE
Nop16	chr13	TRUE	FALSE
Csdc2	chr15	TRUE	TRUE
Enho	chr4	FALSE	FALSE
Cdkn1b	chr6	TRUE	TRUE
Dusp4	chr8	TRUE	FALSE
AI854703	chr6	TRUE	TRUE
Ajm1	chr2	TRUE	TRUE
Gucy2e	chr11	TRUE	FALSE
Msl3	chrX	TRUE	FALSE
Nfe2l1	chr11	TRUE	FALSE
Tmem263	chr10	TRUE	FALSE
Madcam1	chr10	TRUE	FALSE
Mzf1	chr7	TRUE	FALSE
Ppm1k	chr6	TRUE	TRUE
Nagk	chr6	TRUE	FALSE
Midn	chr10	TRUE	FALSE
Hnrnpdl	chr5	TRUE	FALSE
Fbxl16	chr17	TRUE	TRUE
Ubfd1	chr7	TRUE	FALSE
Thra	chr11	TRUE	FALSE
Vash1	chr12	TRUE	FALSE
Wrn	chr8	TRUE	FALSE
Snx21	chr2	TRUE	FALSE
Tfb2m	chr1	TRUE	FALSE
Gm13889	chr2	TRUE	FALSE
Ldlr	chr9	TRUE	TRUE
Rps6kb2	chr19	TRUE	FALSE
Pold4	chr19	TRUE	FALSE
Hpcal1	chr12	TRUE	FALSE
Btbd19	chr4	TRUE	FALSE
Inafm1	chr7	TRUE	TRUE
Spryd3	chr15	TRUE	FALSE
Adal	chr2	TRUE	FALSE
Ptma	chr1	TRUE	FALSE
Cyb5r3	chr15	TRUE	FALSE
Pnn	chr12	TRUE	TRUE
Tspyl1	chr10	TRUE	TRUE
Dact1	chr12	TRUE	FALSE
Zdhhc9	chrX	TRUE	FALSE
Ap3m2	chr8	TRUE	FALSE
Slbp	chr5	TRUE	FALSE
Yrdc	chr4	TRUE	FALSE
Tmem104	chr11	TRUE	FALSE
Rgl2	chr17	TRUE	FALSE
Dab2ip	chr2	TRUE	FALSE
Zcchc3	chr2	TRUE	FALSE
Slc38a10	chr11	TRUE	FALSE
Fasn	chr11	TRUE	FALSE
Wdr4	chr17	TRUE	TRUE
Cep97	chr16	TRUE	FALSE
Zfp428	chr7	TRUE	FALSE
Asah1	chr8	TRUE	FALSE
Cnih1	chr14	TRUE	FALSE
Dmxl1	chr18	TRUE	FALSE
Slc16a6	chr11	TRUE	FALSE
Rnf112	chr11	TRUE	TRUE
Borcs6	chr11	TRUE	FALSE
Ccdc184	chr15	TRUE	FALSE
Stk25	chr1	TRUE	FALSE
Stoml2	chr4	TRUE	TRUE
Urb1	chr16	TRUE	FALSE
Khnyn	chr14	TRUE	FALSE
Hnrnpa0	chr13	TRUE	FALSE
Ttc39c	chr18	TRUE	FALSE
Cox7a2l	chr17	TRUE	FALSE
Ddx1	chr12	TRUE	FALSE
Mfap4	chr11	FALSE	FALSE
Hsp90aa1	chr12	TRUE	FALSE
Pcif1	chr2	TRUE	TRUE
Ctns	chr11	TRUE	FALSE
Brms1l	chr12	TRUE	FALSE
Clk4	chr11	TRUE	FALSE
Crlf2	chr5	TRUE	FALSE
Tfam	chr10	TRUE	FALSE
Ttc14	chr3	TRUE	FALSE
Pnpla6	chr8	TRUE	FALSE
Fbxo7	chr10	TRUE	FALSE
Serinc5	chr13	TRUE	FALSE
Rcbtb1	chr14	TRUE	FALSE
Mpv17l2	chr8	FALSE	FALSE
Acat2	chr17	TRUE	FALSE
Pdia4	chr6	TRUE	FALSE
Ier5	chr1	TRUE	FALSE
Chaf1a	chr17	TRUE	FALSE
Arl1	chr10	TRUE	FALSE
Rragb	chrX	TRUE	FALSE
Bola3	chr6	TRUE	TRUE
Il3ra	chr14	TRUE	FALSE
Tubg1	chr11	TRUE	FALSE
Sh2b3	chr5	TRUE	FALSE
Cryz	chr3	TRUE	FALSE
Rassf8	chr6	TRUE	TRUE
Zbtb14	chr17	TRUE	FALSE
Nat8l	chr5	TRUE	TRUE
Ralgapa2	chr2	TRUE	FALSE
Herpud1	chr8	TRUE	FALSE
Cnot8	chr11	TRUE	FALSE
Chchd5	chr2	TRUE	FALSE
Zfp703	chr8	TRUE	FALSE
Vwa1	chr4	TRUE	FALSE
Gabrd	chr4	TRUE	TRUE
Slitrk3	chr3	TRUE	TRUE
Cd164	chr10	TRUE	FALSE
Trim27	chr13	TRUE	FALSE
Cry1	chr10	TRUE	FALSE
Prr12	chr7	TRUE	FALSE
Thrsp	chr7	TRUE	TRUE
Spock2	chr10	TRUE	FALSE
Gsto1	chr19	TRUE	FALSE
Kif22	chr7	TRUE	FALSE
Arrdc1	chr2	TRUE	TRUE
Atic	chr1	TRUE	FALSE
Naaladl2	chr3	TRUE	TRUE
Lpxn	chr19	TRUE	FALSE
Lhfpl4	chr6	TRUE	FALSE
Cdkal1	chr13	TRUE	TRUE
Mrps36	chr13	TRUE	FALSE
Dnaja1	chr4	TRUE	FALSE
Mamstr	chr7	TRUE	FALSE
Diras2	chr13	TRUE	TRUE
Hspd1	chr1	TRUE	FALSE
Bcl2l2	chr14	TRUE	FALSE
Mphosph8	chr14	TRUE	FALSE
Zfp568	chr7	TRUE	FALSE
Syngr1	chr15	TRUE	FALSE
Hey1	chr3	TRUE	TRUE
Siva1	chr12	TRUE	TRUE
Yes1	chr5	TRUE	FALSE
Zbtb10	chr3	TRUE	TRUE
Kazn	chr4	TRUE	FALSE
Rtn4rl1	chr11	TRUE	FALSE
Tpi1	chr6	TRUE	FALSE
Tspan17	chr13	TRUE	FALSE
Wdr73	chr7	TRUE	FALSE
Pgrmc1	chrX	TRUE	FALSE
Dync1i1	chr6	TRUE	TRUE
Stk40	chr4	TRUE	FALSE
Tbc1d8	chr1	TRUE	FALSE
Cnr1	chr4	TRUE	TRUE
Taok3	chr5	TRUE	FALSE
Elavl4	chr4	TRUE	TRUE
Spata20	chr11	TRUE	FALSE
Ifrd2	chr9	TRUE	TRUE
Rpl7	chr1	TRUE	FALSE
Egr4	chr6	TRUE	FALSE
Camk2n1	chr4	TRUE	FALSE
Mepce	chr5	TRUE	FALSE
Myt1	chr2	TRUE	TRUE
Itprid2	chr2	TRUE	FALSE
Jund	chr8	TRUE	FALSE
Insig1	chr5	TRUE	FALSE
Ccnjl	chr11	TRUE	TRUE
Hsd17b7	chr1	TRUE	FALSE
Ghitm	chr14	TRUE	FALSE
Casp3	chr8	TRUE	FALSE
Tubb4b	chr2	TRUE	FALSE
Plk2	chr13	TRUE	FALSE
Rrp1	chr10	TRUE	FALSE
Dusp28	chr1	TRUE	FALSE
Cnot7	chr8	TRUE	FALSE
Rmc1	chr18	TRUE	FALSE
Slc25a3	chr10	TRUE	FALSE
Rit2	chr18	TRUE	FALSE
Ankrd39	chr1	TRUE	FALSE
Msl3l2	chr10	TRUE	TRUE
Actl10	chr2	FALSE	FALSE
Bbs10	chr10	TRUE	FALSE
Haus8	chr8	TRUE	FALSE
Slc22a4	chr11	TRUE	FALSE
Lrrc24	chr15	TRUE	FALSE
Gdap1	chr1	TRUE	TRUE
Rad21	chr15	TRUE	TRUE
Mars2	chr1	TRUE	FALSE
Vps51	chr19	TRUE	FALSE
Mgat2	chr12	TRUE	TRUE
Ewsr1	chr11	TRUE	FALSE
Exoc7	chr11	TRUE	FALSE
Emd	chrX	TRUE	FALSE
Zfp358	chr8	TRUE	FALSE
Dio2	chr12	TRUE	FALSE
Wbp11	chr6	TRUE	FALSE
Nr4a1	chr15	TRUE	FALSE
Kti12	chr4	TRUE	TRUE
Tmem259	chr10	TRUE	TRUE
Stub1	chr17	TRUE	FALSE
Tmem250-ps	chr2	TRUE	TRUE
Ypel3	chr7	FALSE	FALSE
Ccsap	chr8	TRUE	TRUE
Mfsd10	chr5	TRUE	FALSE
Frat2	chr19	TRUE	FALSE
Mecp2	chrX	TRUE	FALSE
Rsad1	chr11	TRUE	FALSE
Pwwp3a	chr10	TRUE	FALSE
Chd4	chr6	TRUE	FALSE
Cdca3	chr6	TRUE	FALSE
Spata2	chr2	TRUE	FALSE
Rpl10	chrX	FALSE	FALSE
Ssx2ip	chr3	TRUE	FALSE
Pacsin3	chr2	TRUE	TRUE
Slc50a1	chr3	TRUE	FALSE
Hes6	chr1	TRUE	TRUE
Csrnp2	chr15	TRUE	FALSE
Mllt3	chr4	TRUE	TRUE
Syt13	chr2	TRUE	FALSE
Rab5if	chr2	TRUE	TRUE
Zcchc2	chr1	TRUE	FALSE
Lpar5	chr6	TRUE	TRUE
Sgtb	chr13	TRUE	FALSE
Zfp78	chr7	TRUE	FALSE
Lrrc3b	chr14	TRUE	FALSE
Gskip	chr12	TRUE	FALSE
Vps18	chr2	TRUE	FALSE
Zfp930	chr8	TRUE	FALSE
Lyplal1	chr1	TRUE	TRUE
Cul7	chr17	TRUE	FALSE
Cers1	chr8	TRUE	FALSE
Tcap	chr11	FALSE	FALSE
Cc2d1a	chr8	TRUE	TRUE
Pcbp1	chr6	TRUE	FALSE
Lbr	chr1	TRUE	FALSE
Map2k7	chr8	TRUE	FALSE
Xxylt1	chr16	TRUE	FALSE
Casp2	chr6	TRUE	FALSE
Ibtk	chr9	TRUE	FALSE
Mrpl51	chr6	TRUE	TRUE
Zfp869	chr8	TRUE	FALSE
Tmppe	chr9	TRUE	FALSE
Fancl	chr11	TRUE	TRUE
Tomm40	chr7	TRUE	FALSE
Tm9sf1	chr14	TRUE	FALSE
Npm1	chr11	TRUE	FALSE
Rpp25l	chr4	FALSE	TRUE
Coq10a	chr10	TRUE	FALSE
Polrmt	chr10	TRUE	FALSE
Ppp4r3b	chr11	TRUE	FALSE
Col17a1	chr19	TRUE	FALSE
St3gal5	chr6	TRUE	TRUE
Otulinl	chr15	TRUE	TRUE
Vcp	chr4	TRUE	FALSE
Fam135a	chr1	TRUE	TRUE
Rps6ka3	chrX	TRUE	FALSE
Npcd	chr15	TRUE	FALSE
Synj2	chr17	TRUE	TRUE
Capn9	chr8	TRUE	TRUE
Prdx2	chr8	TRUE	FALSE
Pced1a	chr2	TRUE	FALSE
Slc25a29	chr12	TRUE	FALSE
Tspan9	chr6	TRUE	FALSE
P4ha1	chr10	TRUE	FALSE
Zic5	chr14	TRUE	TRUE
Klhl21	chr4	TRUE	TRUE
Eif1b	chr9	TRUE	FALSE
Fut11	chr14	TRUE	FALSE
Cdk5	chr5	TRUE	FALSE
Cox20	chr1	TRUE	FALSE
Uqcrb	chr13	TRUE	FALSE
Rnpep	chr1	TRUE	FALSE
Kctd7	chr5	TRUE	FALSE
Fez1	chr9	TRUE	FALSE
Gcc1	chr6	TRUE	FALSE
Pitpnm1	chr19	TRUE	FALSE
Asb5	chr8	TRUE	FALSE
Gm10033	chr8	TRUE	FALSE
Lrp3	chr7	TRUE	FALSE
Ttyh2	chr11	TRUE	TRUE
Idh1	chr1	TRUE	FALSE
Snx10	chr6	TRUE	TRUE
Ddx50	chr10	TRUE	FALSE
Slain1	chr14	TRUE	FALSE
Uspl1	chr5	TRUE	FALSE
Fam136a	chr6	TRUE	FALSE
Cyth1	chr11	TRUE	TRUE
Rpl37	chr15	TRUE	FALSE
Srp72	chr5	TRUE	FALSE
Mpv17l	chr16	TRUE	TRUE
Fjx1	chr2	TRUE	FALSE
Adgrl3	chr5	TRUE	FALSE
Eny2	chr15	TRUE	FALSE
Ccdc9	chr7	TRUE	FALSE
1810055G02Rik	chr19	TRUE	TRUE
Scrt1	chr15	TRUE	FALSE
Caly	chr7	TRUE	FALSE
Hmgn1	chr16	TRUE	FALSE
Tspan4	chr7	TRUE	FALSE
Dhrs11	chr11	TRUE	FALSE
Chpf	chr1	TRUE	FALSE
Uap1	chr1	TRUE	FALSE
Map1a	chr2	TRUE	TRUE
Nxph3	chr11	TRUE	FALSE
Alg14	chr3	TRUE	TRUE
Aasdhppt	chr9	TRUE	FALSE
Rbm17	chr2	TRUE	FALSE
Fndc4	chr5	TRUE	FALSE
Impact	chr18	TRUE	FALSE
Akap7	chr10	TRUE	FALSE
Tmsb10	chr6	TRUE	FALSE
