gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Rap1gap2	ENSMUSG00000038807.19	chr11	74383355	74610915	-	protein_coding	227560	0.0628593853311428	0.0509096639470983	-0.0119497213840445	0.0628675304151061	0.0639701692475333	0.0621848354642804	0.0624150061976514	0.0478380845101732	0.0521361853197267	0.0507680965125294	0.0528962894459638	35794.125	776293.25	-0.331510689576091	8.83338316546885	281.837288278519	3.93930858850307e-13	2.40960290207865e-11	8.0239776639219e-09	TRUE	TRUE	TRUE
Triqk	ENSMUSG00000055963.12	chr4	12906837	12983553	+	protein_coding	76716	0.0426306186946303	0.0603792091330217	0.0177485904383914	0.0449145608458948	0.0418151741124778	0.0420934474533464	0.041699292366802	0.0591746054527949	0.061876280483775	0.0583231095863239	0.062142841009193	9743.5	238421.875	0.475747228433264	6.99985385704531	281.671230989556	3.96079975174341e-13	2.41310552660521e-11	8.06775301432614e-09	TRUE	TRUE	TRUE
Prickle2	ENSMUSG00000030020.13	chr6	92370907	92706155	-	protein_coding	335248	0.0626041243742597	0.0517893942433889	-0.0108147301308708	0.0620364292959822	0.0640569577693251	0.0621539793197901	0.0621691311119414	0.0508643075150521	0.0523970857515077	0.0509812078512401	0.0529149758557555	51512.25	1237890.625	-0.283574316336184	9.52690241217197	281.610216232385	3.9687287123214e-13	2.41310552660521e-11	8.08390351412747e-09	TRUE	TRUE	TRUE
Rapgef2	ENSMUSG00000062232.14	chr3	79062515	79286517	-	protein_coding	224002	0.0282218490983454	0.0214308425694845	-0.0067910065288609	0.0296875640701918	0.0282605304212168	0.0271109913489226	0.0278283105530502	0.0190491758945888	0.0221402189096667	0.021680008616566	0.0228539668571164	34070.375	788171.125	-0.453727967718442	7.6600060602864	281.331240392992	4.00520547630622e-13	2.42803661746671e-11	8.15820303468814e-09	TRUE	TRUE	TRUE
Akt3	ENSMUSG00000019699.16	chr1	177020072	177258203	-	protein_coding	238131	0.025090550430633	0.0188934427826207	-0.00619710764801233	0.0260567905115669	0.0243593389105893	0.0244935247499789	0.025452547550397	0.0169756377931895	0.0209090802122678	0.0176541084540877	0.0200349446709377	31610.875	696747.75	-0.48236322591051	7.30849223314752	281.11630681905	4.03356046032005e-13	2.43797011917683e-11	8.21595930162592e-09	TRUE	TRUE	TRUE
Nek7	ENSMUSG00000026393.10	chr1	138482874	138620141	-	protein_coding	137267	0.0513783483521085	0.0396177979795367	-0.0117605503725718	0.0507821285105824	0.0521713861689265	0.0512804109013142	0.051279467827611	0.038949155086512	0.0408008964244887	0.0387277600011445	0.0399933804060018	19697.125	496274	-0.386028503640847	7.87488416146417	280.35233307967	4.13615152040117e-13	2.48676939021139e-11	8.42492703190514e-09	TRUE	TRUE	TRUE
Orc5	ENSMUSG00000029012.11	chr5	22486484	22550429	-	protein_coding	63945	0.0327819380235129	0.0509668197209829	0.01818488169747	0.0340950614160834	0.0314982354828361	0.0327050439424845	0.0328294112526478	0.0482305556641771	0.0542471442243652	0.0505477972020395	0.0508417817933498	8556.625	194283.5	0.604679604335877	6.40247129487742	280.333512860288	4.13871482783476e-13	2.48676939021139e-11	8.43014823281662e-09	TRUE	TRUE	TRUE
Osbpl1a	ENSMUSG00000044252.18	chr18	12755313	12941841	-	protein_coding	186528	0.0338879773072764	0.0448186717325061	0.0109306944252297	0.0354801331062077	0.0328859851792893	0.0330376364041274	0.0341481545394811	0.0429274232028563	0.0457840361560611	0.0451338917711584	0.0454293357999485	28694.75	679191	0.378177084709896	8.11202401903793	279.676398267052	4.22932021051996e-13	2.53373598141415e-11	8.61470233680811e-09	TRUE	TRUE	TRUE
Eif4g3	ENSMUSG00000028760.16	chr4	137993021	138208508	+	protein_coding	215487	0.0215255050894428	0.0164787395991489	-0.00504676549029389	0.0236462757951771	0.0207835630883396	0.0208215814447357	0.020850600029519	0.0144766755333678	0.0173731781750255	0.0159873022461017	0.0180778024421008	33751.125	772528.375	-0.466082473715653	7.24296071610388	279.357456806864	4.27408290092229e-13	2.55304383017261e-11	8.70587946088861e-09	TRUE	TRUE	TRUE
Ppl	ENSMUSG00000039457.4	chr16	5086290	5132421	-	protein_coding	46131	0.0652761285535865	0.043389543501863	-0.0218865850517235	0.064797205866218	0.0631382625994695	0.068333978863498	0.0648350668851605	0.0405733073050447	0.0458227911995003	0.0426826612823406	0.0444794142205665	7616.25	161727.375	-0.61890220807811	6.50428573848062	278.704785168469	4.3673195883527e-13	2.60110914313322e-11	8.89579326951562e-09	TRUE	TRUE	TRUE
Lipc	ENSMUSG00000032207.10	chr9	70798127	70952226	-	protein_coding	154099	0.0454438855439703	0.0586970338833127	0.0132531483393425	0.0451164378268374	0.0443127676642379	0.0467016082445946	0.0456447284402113	0.0567612631465255	0.0595773404322878	0.0585904558440961	0.0598590761103415	23890	498125.375	0.356350364511003	8.06459271959579	276.817970294887	4.64969867284308e-13	2.76121610108282e-11	9.47097122671406e-09	TRUE	TRUE	TRUE
Rxra	ENSMUSG00000015846.15	chr2	27676439	27762957	+	protein_coding	86518	0.0775852445995871	0.0605256489131874	-0.0170595956863997	0.0794281555815156	0.0771476323119777	0.0763148921660558	0.0774502983387995	0.057089948944423	0.063641531392744	0.0601275871659487	0.0612435281496339	14549.875	299721.75	-0.388736999930529	7.74352942568868	275.78796764471	4.81229148692765e-13	2.8494641074776e-11	9.80215652972294e-09	TRUE	TRUE	TRUE
Hlf	ENSMUSG00000003949.16	chr11	90336535	90390895	-	protein_coding	54360	0.0824176026533299	0.0569301103653915	-0.0254874922879383	0.079718680118127	0.0836337228494091	0.0813032867421001	0.0850147209036832	0.0577572964669739	0.0592065461769415	0.0554128878123457	0.055343711005305	8236.5	188827.25	-0.529779336963551	7.0935506575548	275.416039198071	4.87253381583451e-13	2.86894586816438e-11	9.92486412947331e-09	TRUE	TRUE	TRUE
Sdccag8	ENSMUSG00000026504.17	chr1	176814659	177020437	+	protein_coding	205778	0.0423508395656648	0.0544716983501257	0.0121208587844609	0.0441953896452863	0.0407045200383322	0.0420920461173611	0.0424114024616795	0.052472438216119	0.0559182396805903	0.0535736262254179	0.0559224892783756	30356.25	719397.25	0.335007079319476	8.49477523277845	275.410956500327	4.87336280811466e-13	2.86894586816438e-11	9.92655270384876e-09	TRUE	TRUE	TRUE
Anks1	ENSMUSG00000024219.16	chr17	27909305	28062775	+	protein_coding	153470	0.0492863700331358	0.0395695529519725	-0.00971681708116338	0.0513246288872034	0.0489725405904798	0.0485042047700014	0.0483441058848588	0.0373356699385141	0.041883902444321	0.038739156044308	0.0403194833807468	25495.375	559827.375	-0.353753489150265	8.0027550158179	274.486356455998	5.02678299590253e-13	2.95073610500111e-11	1.02390542843539e-08	TRUE	TRUE	TRUE
Atp5o	ENSMUSG00000116933.1	chr16	91684397	91926982	-	protein_coding	242585	0.0255975979796507	0.0205858988526419	-0.00501169912700876	0.0289084386647297	0.0240520484189298	0.0241688531248199	0.0252610517101232	0.0177395686101669	0.022666899216486	0.0194261655390449	0.0225109620448699	37817.375	878571.375	-0.416376131957124	7.70577186815993	274.251574602401	5.06658253159893e-13	2.96363120927447e-11	1.03201219586139e-08	TRUE	TRUE	TRUE
Fbxl7	ENSMUSG00000043556.10	chr15	26540458	26895580	-	protein_coding	355122	0.0240949665920882	0.0319557451319987	0.00786077853991053	0.0261165190439261	0.0239444319451188	0.0228970192898696	0.0234218960894383	0.0302478926492769	0.032840523879869	0.031635116766906	0.0330994472319429	52107.5	1291779	0.367664995676487	8.55688508678462	274.185474692062	5.07785012537086e-13	2.96363120927447e-11	1.03430729203679e-08	TRUE	TRUE	TRUE
Zcchc7	ENSMUSG00000035649.17	chr4	44755876	44932215	+	protein_coding	176339	0.0243758375079518	0.0186033760945637	-0.00577246141338814	0.0263049100575901	0.0238654659629224	0.0237330892076086	0.0235998848036863	0.0166292028736522	0.0198610670695078	0.0178642507177647	0.0200589837173301	24308	575519.5	-0.462217816956808	6.99870376879274	273.986155320602	5.11199417281238e-13	2.97382232376724e-11	1.04126209306015e-08	TRUE	TRUE	TRUE
Nup93	ENSMUSG00000032939.14	chr8	94214563	94317227	+	protein_coding	102664	0.0370703291838119	0.0275929013465477	-0.00947742783726418	0.0385590135380475	0.0357696895317811	0.0360168202329596	0.0379357934324595	0.0253973160240064	0.0286266838900166	0.0273068163148281	0.0290407891573399	15610	369494	-0.472781334012362	6.94449353711445	273.913454435485	5.12451095116256e-13	2.97382232376724e-11	1.0438116356423e-08	TRUE	TRUE	TRUE
Syt6	ENSMUSG00000027849.19	chr3	103575230	103645569	+	protein_coding	70339	0.091911921043105	0.0706477925035164	-0.0212641285395886	0.0902198107957707	0.0908391151226302	0.0924435950738766	0.0941451631801426	0.06733245015116	0.0724710736770461	0.0702656428894048	0.0725220032964547	10953.875	243785.25	-0.398569883187316	7.68166789945211	272.555083670781	5.3646985613224e-13	3.10436207373795e-11	1.09273544995576e-08	TRUE	TRUE	TRUE
Alg8	ENSMUSG00000035704.17	chr7	97371605	97392185	+	protein_coding	20580	0.0326371767301073	0.0650190406900499	0.0323818639599426	0.034113886895832	0.0336739933413943	0.0337482666322681	0.0290125600509348	0.0612648221343874	0.0655210178337232	0.0649330654975734	0.0683572572945156	3185.875	79529.125	0.965983726071034	5.34205609597535	271.91761967641	5.48166875942779e-13	3.16306263344999e-11	1.11656110960785e-08	TRUE	TRUE	TRUE
Lca5l	ENSMUSG00000045275.16	chr16	96158406	96192271	-	protein_coding	33865	0.0677254795629085	0.100275733975857	0.0325502544129481	0.0646135866321862	0.0642285023424513	0.0704811022722948	0.0715787270047016	0.0988107656999791	0.102718666251642	0.099770991000662	0.0998025129511434	5283.125	135888.625	0.567055030561352	6.89676038471342	271.767579713605	5.50960669271007e-13	3.17020278880823e-11	1.12225178723811e-08	TRUE	TRUE	TRUE
Pnpla7	ENSMUSG00000036833.16	chr2	24976032	25054057	+	protein_coding	78025	0.0375419729176635	0.0260912910963367	-0.0114506818213269	0.0377626442075712	0.0383349519801446	0.036302082919425	0.0377682125635134	0.0237830102639813	0.0278439780953733	0.0254777070063694	0.0272604690196226	12475	293688.125	-0.57268881886514	6.59166090105057	270.98959922909	5.65700742280639e-13	3.24584744211671e-11	1.15227584195143e-08	TRUE	TRUE	TRUE
Rgl1	ENSMUSG00000026482.13	chr1	152516759	152766351	-	protein_coding	249592	0.0458619583273672	0.0369918974726783	-0.00887006085468888	0.0458732821209507	0.0460716810881789	0.0463953146636519	0.0451075554366873	0.0357312997756168	0.0382256403522314	0.0361339463084246	0.0378767034544404	37920.75	905379	-0.330262731369642	8.60167802595105	270.675952100472	5.71765706849747e-13	3.27143137157935e-11	1.16462956828225e-08	TRUE	TRUE	TRUE
Pkig	ENSMUSG00000035268.14	chr2	163658385	163726158	+	protein_coding	67773	0.0388714656860231	0.056517986561989	0.0176465208759659	0.0401762626369967	0.0364253949808934	0.038551295478348	0.0403329096478541	0.05285970744227	0.0572046552481335	0.0562120865670437	0.0597954969905088	10595.25	232175.375	0.502490623671297	6.83982600399196	270.283513880558	5.7945534678356e-13	3.30614172510765e-11	1.18029259586343e-08	TRUE	TRUE	TRUE
Ngly1	ENSMUSG00000021785.8	chr14	16249279	16311926	+	protein_coding	62647	0.0251980916914282	0.041173682182446	0.0159755904910178	0.0271452853368338	0.0256060512121024	0.0232195478694801	0.0248214823472966	0.0384576336575362	0.0417076985460233	0.0401558397380702	0.0443735567881544	9130.625	220906.5	0.659055842511362	6.25115876369707	269.898934911666	5.8710165231828e-13	3.34041160784107e-11	1.1958673556071e-08	TRUE	TRUE	TRUE
Fsip1	ENSMUSG00000027344.14	chr2	118130423	118256966	-	protein_coding	126543	0.0397434794069535	0.0293621010724703	-0.0103813783344831	0.039779179579606	0.0408254434483009	0.0390035959463877	0.0393656986535194	0.0268013085303984	0.0310110631754304	0.0289723764986938	0.0306636560853588	19204.375	449045	-0.479406001066716	7.33115780331917	267.724543813871	6.32479605011765e-13	3.57694078828361e-11	1.28829770744846e-08	TRUE	TRUE	TRUE
Sgip1	ENSMUSG00000028524.21	chr4	102741296	102973628	+	protein_coding	232332	0.0198082394989025	0.0154129292612887	-0.00439531023761377	0.0219466531574194	0.0187389588733511	0.0189399641892779	0.0196073817755614	0.0128542116766054	0.0170576328542188	0.0149425658755675	0.0167973066387631	33333.625	758714	-0.467415371390564	7.10733122552019	267.69010090431	6.33228809010224e-13	3.57694078828361e-11	1.28982376107293e-08	TRUE	TRUE	TRUE
Fto	ENSMUSG00000055932.15	chr8	91313524	91668439	+	protein_coding	354915	0.0474577037891154	0.0403088446071955	-0.00714885918191993	0.0489840943495687	0.0469143883173974	0.0474134498664725	0.0465188826230232	0.0378972302503267	0.0415625224338266	0.0395310491034185	0.0422445766412102	53884.75	1280541	-0.272373232646602	9.18270609186384	267.657374105243	6.33941589950604e-13	3.57694078828361e-11	1.29127562457038e-08	TRUE	TRUE	TRUE
Pou2f2	ENSMUSG00000008496.19	chr7	25087343	25179726	-	protein_coding	92383	0.0358982753570895	0.0246658773244332	-0.0112323980326563	0.0365251727541955	0.0364728061820646	0.0351349098041625	0.0354602126879355	0.0221639108958078	0.0252501788999247	0.0245329136884886	0.0267165058135117	14250.75	278839.5	-0.592346088853895	6.44045759993527	267.329590894015	6.41129582817536e-13	3.6075051028758e-11	1.30591684724104e-08	TRUE	TRUE	TRUE
Nrcam	ENSMUSG00000020598.16	chr12	44328884	44601964	+	protein_coding	273080	0.0400765765717303	0.0330988568011298	-0.00697771977060051	0.0412566941207904	0.0389187396351575	0.0400129821334062	0.0401178903975671	0.0305249515067453	0.0346545124149128	0.0328002236671919	0.0344157396156692	39093.875	908237.75	-0.318305047923101	8.42509015514926	267.07178088847	6.46846215734697e-13	3.62964478465566e-11	1.31756105683e-08	TRUE	TRUE	TRUE
Cwc27	ENSMUSG00000021715.12	chr13	104631139	104817142	-	protein_coding	186003	0.0280156235865261	0.0375634739257444	0.00954785033921822	0.0289237058442082	0.0273278746714633	0.0275568193594117	0.0282540944710213	0.0354911466569881	0.0389365410122352	0.0360720321883353	0.0397541758454188	25679.375	604537.875	0.381239327439894	7.68098089208262	266.188966166696	6.66851033242891e-13	3.73161777366056e-11	1.35830886961245e-08	TRUE	TRUE	TRUE
Trp53bp2	ENSMUSG00000026510.10	chr1	182409171	182462432	+	protein_coding	53261	0.0368611121367775	0.0557306556488012	0.0188695435120237	0.039649570561031	0.0360764888683057	0.0367094552285535	0.0350089338892198	0.0540549019607843	0.0572767793584563	0.054552801314906	0.0570381399610583	7995.125	193876.75	0.567173430954138	6.53939394915584	264.858827691125	6.98291533981112e-13	3.88805336376267e-11	1.42235002556613e-08	TRUE	TRUE	TRUE
Nr3c1	ENSMUSG00000024431.15	chr18	39410544	39519421	-	protein_coding	108877	0.0235172473242884	0.03581683783299	0.0122995905087016	0.0245009908676732	0.0217974859088693	0.0243017159509282	0.023468796569683	0.0337919112902583	0.0377222923488954	0.0342982385889098	0.0374549091038966	15274.5	365514.5	0.563990902664347	6.81898539621309	264.845110843412	6.9862415000105e-13	3.88805336376267e-11	1.42302753113714e-08	TRUE	TRUE	TRUE
Dysf	ENSMUSG00000033788.15	chr6	84008589	84211060	+	protein_coding	202471	0.0516752310074506	0.0423485306273781	-0.00932670038007245	0.0533773476148257	0.0520064625998865	0.0509768531408109	0.0503402606742793	0.0399106176569057	0.0443370859557368	0.0410424819986521	0.0441039368982178	32122.75	656178.875	-0.326025756882376	8.31700057052854	263.416633592016	7.34237575227831e-13	4.07511857488166e-11	1.49556851698157e-08	TRUE	TRUE	TRUE
Lrfn2	ENSMUSG00000040490.4	chr17	48932378	49097588	+	protein_coding	165210	0.0693574652423837	0.0561035235859553	-0.0132539416564283	0.0696387236968491	0.0713265587599327	0.0684598059779211	0.0680047725348318	0.0550974523160384	0.058007028718023	0.0551458029420548	0.0561638103677051	26761.125	585644.5	-0.318023361046002	8.57190901407572	263.06247744831	7.43373342957971e-13	4.11461185399753e-11	1.51417716227109e-08	TRUE	TRUE	TRUE
Kcnj6	ENSMUSG00000043301.16	chr16	94748635	94997701	-	protein_coding	249066	0.0360222952009037	0.0283178165628634	-0.00770447863804032	0.0371250470964349	0.0344815855642656	0.0367985760537663	0.0356839720891481	0.0252488024225781	0.0307895964182277	0.027456755457549	0.0297761119530988	39834.25	845315	-0.409581821301586	8.13476712988286	262.700674014768	7.52835862356629e-13	4.15569476432037e-11	1.53345136803422e-08	TRUE	TRUE	TRUE
Epyc	ENSMUSG00000019936.10	chr10	97644067	97682454	+	protein_coding	38387	0.0419728713955861	0.0644336811069152	0.0224608097113291	0.0426341608443586	0.0404871596850506	0.0414590715326367	0.0433110935202985	0.0623628710876282	0.0662894884838029	0.0638184883767243	0.0652638764795053	5386.5	132185.125	0.598106731928584	6.19295633464138	262.595540442511	7.5561032289259e-13	4.1597369370268e-11	1.53910266669992e-08	TRUE	TRUE	TRUE
Gm15155	ENSMUSG00000055109.5	chrX	155624740	156345887	+	protein_coding	721147	0.020470341253305	0.0286154711922293	0.00814512993892436	0.0266984236239714	0.022900349908771	0.015735589180342	0.0165470023001354	0.032748393829323	0.0361098485310551	0.0214917467954273	0.0241118956131118	94488	1618557.125	0.433126303702877	8.55668448779153	262.102780313	7.68765188584683e-13	4.22074882110011e-11	1.56589781262814e-08	TRUE	TRUE	TRUE
Dipk2b	ENSMUSG00000037358.6	chrX	18414880	18461397	-	protein_coding	46517	0.0300233676094652	0.0611362945915812	0.031112926982116	0.0410449484917079	0.0326631918590221	0.0220141416408793	0.0243711884462514	0.0750736938933372	0.0775908548029347	0.0427477057085083	0.0491329239615445	6753.625	116521	0.974510525940783	5.64639728981612	261.77832313694	7.77564656297691e-13	4.257584538744e-11	1.58382144841277e-08	TRUE	TRUE	TRUE
Col19a1	ENSMUSG00000026141.13	chr1	24261889	24587472	-	protein_coding	325583	0.0376757085651631	0.0468143053149257	0.0091385967497626	0.0382894074417936	0.0371298320284746	0.0374227157599018	0.0378608790304823	0.0443247733170551	0.0489187940267133	0.0462782660561725	0.0477353878597618	46008.875	1090494.125	0.283826794902039	8.90035776391479	260.335911846988	8.18049811982062e-13	4.46725378559319e-11	1.66628566202626e-08	TRUE	TRUE	TRUE
Eps8	ENSMUSG00000015766.14	chr6	137477244	137654876	-	protein_coding	177632	0.0394273297437965	0.031335129300695	-0.00809220044310158	0.0410050574808138	0.0368626226101164	0.0396979925523926	0.0401436463318634	0.0287539098448123	0.0323450818348661	0.0309246726548773	0.0333168528682241	27177.5	626936.25	-0.379585215297873	7.84398074269516	259.715960499823	8.36159285675759e-13	4.55393809891164e-11	1.70317284899295e-08	TRUE	TRUE	TRUE
Mbnl2	ENSMUSG00000022139.17	chr14	120275668	120431697	+	protein_coding	156029	0.0213111008755453	0.0163190203870085	-0.00499208048853683	0.0226465863087917	0.0206619534254045	0.0206851853124191	0.0212506784555658	0.0134400931893526	0.0179509281356953	0.0154116934639524	0.0184733667590335	23788.25	541927.875	-0.498472314518673	6.71387395494352	259.142367841318	8.53308519297576e-13	4.63494432788596e-11	1.73810412295723e-08	TRUE	TRUE	TRUE
