gene_name	gene_id	chr	start	end	promoter_state	body_state	prom_ctcf_overlap	prom_h3k27ac_overlap	prom_h3k27me3_overlap	prom_h3k4me1_overlap	prom_h3k4me3_overlap	prom_bivalent_overlap	body_ctcf_overlap	body_h3k27ac_overlap	body_h3k27me3_overlap	body_h3k4me1_overlap	body_h3k4me3_overlap	body_bivalent_overlap
Mtif3	ENSMUSG00000016510.11	chr5	146951572	146963800	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Csn3	ENSMUSG00000001622.15	chr5	87925578	87932665	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyp2j6	ENSMUSG00000052914.4	chr4	96516137	96553661	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm42957	ENSMUSG00000106447.1	chr3	96635473	96653101	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Hcfc1	ENSMUSG00000031386.14	chrX	73942791	73966357	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Col23a1	ENSMUSG00000063564.13	chr11	51289919	51583918	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spaar	ENSMUSG00000028475.9	chr4	43730033	43759462	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Galnt2	ENSMUSG00000089704.9	chr8	124231390	124345724	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ap3s1	ENSMUSG00000024480.9	chr18	46741875	46790826	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Trmt10b	ENSMUSG00000035601.9	chr4	45297126	45316131	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Slc22a19	ENSMUSG00000024757.7	chr19	7673060	7711310	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pemt	ENSMUSG00000000301.16	chr11	59970613	60046489	Unmarked_Promoter	Active	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Zdhhc6	ENSMUSG00000024982.10	chr19	55271290	55316032	Active_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Olfr993	ENSMUSG00000075220.1	chr2	85413932	85414877	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Palld	ENSMUSG00000058056.16	chr8	61511432	61902690	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Man2c1	ENSMUSG00000032295.15	chr9	57130689	57142722	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Tdpoz6	ENSMUSG00000103350.1	chr3	93692049	93693070	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sucla2	ENSMUSG00000022110.13	chr14	73525318	73596142	Unmarked_Promoter	Active	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Rps6ka6	ENSMUSG00000025665.16	chrX	111388191	111537959	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Nol10	ENSMUSG00000061458.9	chr12	17348457	17430095	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Slco2b1	ENSMUSG00000030737.17	chr7	99657803	99711340	Unmarked_Promoter	Active	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pdk3	ENSMUSG00000035232.8	chrX	93764606	93832201	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Denr	ENSMUSG00000023106.15	chr5	123907174	123928835	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pdk2	ENSMUSG00000038967.13	chr11	95026257	95041354	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ggh	ENSMUSG00000073987.4	chr4	20042051	20066750	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Spon2	ENSMUSG00000037379.7	chr5	33198183	33218455	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Jam3	ENSMUSG00000031990.15	chr9	27097383	27155421	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Stum	ENSMUSG00000053963.7	chr1	180432386	180483504	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Zfp606	ENSMUSG00000030386.19	chr7	12478292	12496235	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Serpina5	ENSMUSG00000041550.4	chr12	104101112	104106137	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Jade2	ENSMUSG00000020387.15	chr11	51813454	51857653	Unmarked_Promoter	Active	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Galnt1	ENSMUSG00000000420.15	chr18	24205343	24286818	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Zfp600	ENSMUSG00000066007.15	chr4	146156823	146198755	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Zfp945	ENSMUSG00000059142.16	chr17	22846696	22867134	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ccdc163	ENSMUSG00000028689.14	chr4	116708508	116751206	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Xrcc4	ENSMUSG00000021615.13	chr13	89774026	90089608	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Gba	ENSMUSG00000028048.11	chr3	89202927	89208966	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pdx1	ENSMUSG00000029644.7	chr5	147269958	147275848	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Adora1	ENSMUSG00000042429.8	chr1	134199222	134235431	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Zfp316	ENSMUSG00000046658.16	chr5	143249696	143270022	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Fer1l6	ENSMUSG00000037106.8	chr15	58510047	58665092	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ube2d2a	ENSMUSG00000091896.8	chr18	35771557	35809494	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Gm20449	ENSMUSG00000092592.1	chr7	41399377	41499417	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Stag1	ENSMUSG00000037286.15	chr9	100597797	100959375	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Fmo4	ENSMUSG00000026692.12	chr1	162793187	162813972	Unmarked_Promoter	Unmarked	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Skint10	ENSMUSG00000048766.6	chr4	112711146	112774866	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam168b	ENSMUSG00000037503.12	chr1	34813218	34843065	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr403	ENSMUSG00000070378.3	chr11	74186248	74198612	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Etf1	ENSMUSG00000024360.8	chr18	34902784	34932007	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Pcsk9	ENSMUSG00000044254.6	chr4	106442328	106464329	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mzt1	ENSMUSG00000033186.9	chr14	99034543	99046134	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Elfn1	ENSMUSG00000048988.8	chr5	139907942	139974722	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ppp2r1b	ENSMUSG00000032058.14	chr9	50845300	50894229	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fabp6	ENSMUSG00000020405.4	chr11	43596048	43601540	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dnajc3	ENSMUSG00000022136.8	chr14	118937975	118981697	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Slc28a1	ENSMUSG00000025726.11	chr7	81114798	81170416	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Taf1b	ENSMUSG00000059669.8	chr12	24498358	24558539	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
E2f2	ENSMUSG00000018983.9	chr4	136172393	136196057	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Thap2	ENSMUSG00000020137.5	chr10	115368403	115384443	Active_Promoter	Active	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Cacna1h	ENSMUSG00000024112.16	chr17	25374284	25433783	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Gm14327	ENSMUSG00000074521.9	chr2	177897095	177905784	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ppfibp1	ENSMUSG00000016487.15	chr6	146888486	147032025	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Sun1	ENSMUSG00000036817.14	chr5	139200636	139249840	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Nox4	ENSMUSG00000030562.17	chr7	87246095	87398710	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r52	ENSMUSG00000060816.3	chr6	90174807	90181248	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wbp2nl	ENSMUSG00000022455.4	chr15	82298953	82314623	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Narf	ENSMUSG00000000056.7	chr11	121237252	121255856	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Adgre1	ENSMUSG00000004730.15	chr17	57358690	57483527	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm28040	ENSMUSG00000098306.9	chr1	133309826	133329901	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Grb7	ENSMUSG00000019312.10	chr11	98446393	98455373	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ikbke	ENSMUSG00000042349.13	chr1	131254342	131279606	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Dis3	ENSMUSG00000033166.11	chr14	99075205	99099770	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Zfp57	ENSMUSG00000036036.15	chr17	37001162	37010635	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pitrm1	ENSMUSG00000021193.10	chr13	6548148	6580515	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Pank2	ENSMUSG00000037514.17	chr2	131262494	131299188	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Kcnmb4	ENSMUSG00000054934.10	chr10	116417860	116473878	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dnajc14	ENSMUSG00000025354.5	chr10	128804061	128819446	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ccdc125	ENSMUSG00000048924.14	chr13	100669716	100697240	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccdc173	ENSMUSG00000070883.3	chr2	69758032	69789575	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
Map3k7	ENSMUSG00000028284.13	chr4	31964096	32023467	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Inpp5a	ENSMUSG00000025477.14	chr7	139389108	139579652	Active_Promoter	Mixed	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Iyd	ENSMUSG00000019762.4	chr10	3540239	3554877	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Nynrin	ENSMUSG00000075592.10	chr14	55854009	55874736	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Dnajc18	ENSMUSG00000024350.6	chr18	35671102	35708414	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Pde6c	ENSMUSG00000024992.13	chr19	38132780	38183958	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pigt	ENSMUSG00000017721.15	chr2	164497519	164508301	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Dhfr	ENSMUSG00000021707.5	chr13	92354725	92389053	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Methig1	ENSMUSG00000093789.3	chr15	100353148	100384436	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrtm1	ENSMUSG00000045776.3	chr14	29018207	29033645	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Patz1	ENSMUSG00000020453.17	chr11	3288873	3309083	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Foxa3	ENSMUSG00000040891.6	chr7	19013283	19023538	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Kdelr3	ENSMUSG00000010830.8	chr15	79516410	79527739	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Brd3	ENSMUSG00000026918.16	chr2	27445578	27507662	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Grin2b	ENSMUSG00000030209.14	chr6	135713232	136173511	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cfap57	ENSMUSG00000028730.14	chr4	118554550	118620777	Active_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
Prn	ENSMUSG00000098754.7	chr2	131909956	131956130	Active_Promoter	Mixed	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Neurod6	ENSMUSG00000037984.9	chr6	55677821	55681263	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Gm42420	ENSMUSG00000107071.1	chr6	39585752	39596595	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Pof1b	ENSMUSG00000034607.6	chrX	112638430	112698651	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930568D16Rik	ENSMUSG00000026882.1	chr2	35354217	35367729	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catspere1	ENSMUSG00000102483.2	chr1	177808430	177962678	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wfs1	ENSMUSG00000039474.13	chr5	36966103	36989205	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Slc6a20a	ENSMUSG00000036814.13	chr9	123634769	123678885	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Usp35	ENSMUSG00000035713.15	chr7	97309379	97332020	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
D130043K22Rik	ENSMUSG00000006711.15	chr13	24845134	24901270	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Acox3	ENSMUSG00000029098.17	chr5	35583039	35615352	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Kif24	ENSMUSG00000028438.16	chr4	41390744	41464887	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Asb6	ENSMUSG00000039483.10	chr2	30823096	30830333	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Fermt1	ENSMUSG00000027356.8	chr2	132904388	132945906	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Serhl	ENSMUSG00000058586.12	chr15	83089505	83116674	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
P2rx3	ENSMUSG00000027071.14	chr2	84998582	85037462	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
Col28a1	ENSMUSG00000068794.7	chr6	7997807	8192617	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Mcm6	ENSMUSG00000026355.11	chr1	128331589	128359664	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Tpp2	ENSMUSG00000041763.14	chr1	43933646	44003000	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Rab25	ENSMUSG00000008601.12	chr3	88542028	88548300	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Cyp3a57	ENSMUSG00000070419.11	chr5	145345278	145390926	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Myo7a	ENSMUSG00000030761.16	chr7	98051059	98119524	Unmarked_Promoter	Active	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Isg20l2	ENSMUSG00000048039.8	chr3	87930313	87940686	Active_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Myo1a	ENSMUSG00000025401.9	chr10	127705169	127720940	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Zc3h7a	ENSMUSG00000037965.14	chr16	11136591	11176393	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dsg3	ENSMUSG00000056632.8	chr18	20510273	20547459	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Psma5	ENSMUSG00000068749.9	chr3	108256925	108279974	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Ppp2ca	ENSMUSG00000020349.4	chr11	52098680	52127778	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ints2	ENSMUSG00000018068.13	chr11	86210680	86257575	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Dok4	ENSMUSG00000040631.8	chr8	94863827	94876330	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Aass	ENSMUSG00000029695.13	chr6	23072172	23132986	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Etv2	ENSMUSG00000006311.8	chr7	30633615	30635852	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
