chr	start	end	width	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr5	44625001	44650000	25000	0	0	0
chr5	44835001	44840000	5000	0	0	0
chr5	44990001	44995000	5000	0	0	0
chr5	45300001	45305000	5000	0	0	0
chr5	5480001	5490000	10000	0	0	0
chr5	46275001	46280000	5000	0	0	0
chr5	5750001	5760000	10000	0	0	0
chr5	5960001	5970000	10000	0	0	0
chr5	50815001	50820000	5000	0	0	0
chr5	50960001	50965000	5000	0	0	0
chr5	50970001	50980000	10000	0	0	0
chr5	50975001	51000000	25000	0	0	0
chr5	51210001	51220000	10000	0	0	0
chr5	51475001	51480000	5000	0	0	0
chr5	51475001	51500000	25000	0	0	0
chr5	51675001	51700000	25000	0	0	0
chr5	51700001	51705000	5000	0	0	0
chr5	52550001	52575000	25000	1	0	0
chr5	53050001	53075000	25000	0	0	0
chr5	6260001	6270000	10000	0	0	0
chr5	54575001	54600000	25000	0	0	0
chr5	54975001	55000000	25000	0	0	0
chr5	55150001	55175000	25000	0	0	0
chr5	58700001	58725000	25000	0	0	0
chr5	58710001	58720000	10000	0	0	0
chr5	60750001	60760000	10000	0	0	0
chr5	60890001	60900000	10000	0	0	0
chr5	61600001	61610000	10000	0	0	0
chr5	65380001	65390000	10000	0	0	0
chr5	65505001	65510000	5000	0	0	0
chr5	65700001	65705000	5000	0	0	0
chr5	65800001	65805000	5000	0	0	0
chr5	65860001	65870000	10000	0	0	0
chr5	65865001	65870000	5000	0	0	0
chr5	67260001	67265000	5000	0	0	0
chr5	67370001	67375000	5000	0	0	0
chr5	68230001	68240000	10000	0	0	0
chr5	68725001	68750000	25000	0	0	0
chr5	68845001	68850000	5000	0	0	0
chr5	69045001	69050000	5000	0	0	0
chr5	69055001	69060000	5000	0	0	0
chr5	69110001	69115000	5000	0	0	0
chr5	69350001	69355000	5000	0	0	0
chr5	69350001	69360000	10000	0	0	0
chr5	69465001	69470000	5000	0	0	0
chr5	70520001	70530000	10000	0	0	0
chr5	70550001	70575000	25000	0	0	0
chr5	73350001	73360000	10000	0	0	0
chr5	73500001	73510000	10000	0	0	0
chr5	73550001	73575000	25000	1	0	0
chr5	73710001	73720000	10000	0	0	0
chr5	73980001	73985000	5000	0	0	0
chr5	74070001	74075000	5000	0	0	0
chr5	74135001	74140000	5000	0	0	0
chr5	74275001	74300000	25000	3	1	0
chr5	74380001	74385000	5000	0	0	0
chr5	74535001	74540000	5000	0	0	0
chr5	74635001	74640000	5000	0	0	0
chr5	74680001	74690000	10000	0	0	0
chr5	76150001	76160000	10000	0	0	0
chr5	76200001	76225000	25000	0	0	0
chr5	76850001	76875000	25000	1	0	0
chr5	77020001	77030000	10000	0	0	0
chr5	77100001	77125000	25000	2	1	0
chr5	77410001	77420000	10000	0	0	0
chr5	77575001	77600000	25000	0	0	0
chr5	77580001	77590000	10000	0	0	0
chr5	77650001	77660000	10000	0	0	0
chr5	77650001	77675000	25000	0	0	0
chr5	77825001	77850000	25000	0	0	0
chr5	77840001	77850000	10000	0	0	0
chr5	77995001	78000000	5000	0	0	0
chr5	78080001	78090000	10000	0	0	0
chr5	78170001	78175000	5000	0	0	0
chr5	78170001	78180000	10000	0	0	0
chr5	78210001	78220000	10000	0	0	0
chr5	78460001	78470000	10000	0	0	0
chr5	78800001	78810000	10000	0	0	0
chr5	82500001	82525000	25000	0	0	0
chr5	84425001	84450000	25000	2	2	0
chr5	84480001	84490000	10000	0	0	0
chr5	84500001	84525000	25000	0	0	0
chr5	84510001	84520000	10000	0	0	0
chr5	84775001	84800000	25000	0	0	0
chr5	85270001	85280000	10000	0	0	0
chr5	85400001	85425000	25000	0	0	0
chr5	85410001	85420000	10000	0	0	0
chr5	85725001	85750000	25000	0	0	0
chr5	85750001	85760000	10000	0	0	0
chr5	86925001	86950000	25000	0	0	0
chr5	86930001	86940000	10000	0	0	0
chr5	86975001	87000000	25000	0	0	0
chr5	87050001	87075000	25000	0	0	0
chr5	87150001	87175000	25000	0	0	0
chr5	87165001	87170000	5000	0	0	0
chr5	87175001	87200000	25000	0	0	0
chr5	87190001	87195000	5000	0	0	0
chr5	87300001	87325000	25000	0	0	0
chr5	87410001	87415000	5000	0	0	0
chr5	87800001	87825000	25000	0	0	0
chr5	87815001	87820000	5000	0	0	0
chr5	89510001	89520000	10000	0	0	0
chr5	89550001	89560000	10000	0	0	0
chr5	89670001	89680000	10000	0	0	0
chr5	90380001	90390000	10000	0	0	0
chr5	90540001	90550000	10000	0	0	0
chr5	90680001	90690000	10000	0	0	0
chr5	91660001	91670000	10000	0	0	0
chr5	91900001	91910000	10000	0	0	0
chr5	96875001	96900000	25000	0	0	0
chr5	97990001	98000000	10000	0	0	0
chr5	98050001	98075000	25000	0	0	0
chr5	98110001	98120000	10000	0	0	0
chr5	98125001	98130000	5000	0	0	0
chr5	98595001	98600000	5000	0	0	0
chr5	100245001	100250000	5000	0	0	0
chr5	100580001	100585000	5000	0	0	0
chr6	101280001	101290000	10000	0	0	0
chr6	101560001	101570000	10000	0	0	0
chr6	101640001	101650000	10000	0	0	0
chr6	104220001	104225000	5000	0	0	0
chr6	104275001	104280000	5000	0	0	0
chr6	105025001	105050000	25000	0	0	0
chr6	105300001	105325000	25000	0	0	0
chr6	106930001	106940000	10000	0	0	0
chr6	107800001	107805000	5000	0	0	0
chr6	107800001	107825000	25000	0	0	0
chr6	107820001	107830000	10000	0	0	0
chr6	107900001	107925000	25000	0	0	0
chr6	107920001	107930000	10000	0	0	0
chr6	108050001	108075000	25000	3	1	0
chr6	108060001	108070000	10000	1	0	0
chr6	108290001	108300000	10000	0	0	0
chr6	108440001	108450000	10000	0	0	0
chr6	108560001	108570000	10000	0	0	0
chr6	108710001	108715000	5000	0	0	0
chr6	109450001	109475000	25000	0	0	0
chr6	112370001	112380000	10000	0	0	0
chr6	112725001	112750000	25000	0	0	0
chr6	112730001	112740000	10000	0	0	0
chr6	112860001	112870000	10000	0	0	0
chr6	113050001	113075000	25000	0	0	0
chr6	115080001	115090000	10000	0	0	0
chr6	115090001	115100000	10000	0	0	0
chr6	115190001	115200000	10000	0	0	0
chr6	115220001	115230000	10000	1	1	0
chr6	115340001	115350000	10000	0	0	0
chr6	115400001	115425000	25000	0	0	0
chr6	115675001	115700000	25000	1	0	0
chr6	115720001	115725000	5000	0	0	0
chr6	115925001	115930000	5000	0	0	0
chr6	115930001	115940000	10000	1	0	0
chr6	116530001	116540000	10000	0	0	0
chr6	118755001	118760000	5000	1	0	0
chr6	118825001	118830000	5000	1	0	0
chr6	119170001	119180000	10000	0	0	0
chr6	119190001	119200000	10000	1	0	0
chr6	119370001	119380000	10000	0	0	0
chr6	120475001	120500000	25000	1	0	0
chr6	120480001	120490000	10000	0	0	0
chr6	120900001	120925000	25000	0	0	0
chr6	120920001	120930000	10000	0	0	0
chr6	121210001	121220000	10000	1	0	0
chr6	121220001	121230000	10000	0	0	0
chr6	121300001	121310000	10000	1	0	1
chr6	121320001	121330000	10000	0	0	0
chr6	121670001	121675000	5000	0	0	0
chr6	121725001	121730000	5000	0	0	0
chr6	121820001	121830000	10000	0	0	0
chr6	121975001	122000000	25000	0	0	0
chr6	122250001	122275000	25000	0	0	0
chr6	122330001	122340000	10000	0	0	0
chr6	122450001	122475000	25000	0	0	0
chr6	122530001	122540000	10000	0	0	0
chr6	123300001	123325000	25000	0	0	0
chr6	13250001	13275000	25000	0	0	0
chr6	123650001	123675000	25000	0	0	0
chr6	125250001	125275000	25000	0	0	0
chr6	125260001	125270000	10000	0	0	0
chr6	125370001	125380000	10000	0	0	0
chr6	125375001	125400000	25000	0	0	0
chr6	125640001	125645000	5000	1	0	0
chr6	125735001	125740000	5000	0	0	0
chr6	126620001	126625000	5000	0	0	0
chr6	126660001	126665000	5000	0	0	0
chr6	126860001	126870000	10000	0	0	0
chr6	126950001	126960000	10000	0	0	0
chr6	127160001	127170000	10000	0	0	0
chr6	127165001	127170000	5000	0	0	0
chr6	128540001	128545000	5000	0	0	0
chr6	128580001	128585000	5000	0	0	0
chr6	128615001	128620000	5000	0	0	0
chr6	128920001	128925000	5000	0	0	0
chr6	129750001	129775000	25000	0	0	0
chr6	129800001	129825000	25000	0	0	0
chr6	14050001	14075000	25000	0	0	0
chr6	132375001	132400000	25000	0	0	0
chr6	132450001	132475000	25000	0	0	0
chr6	136085001	136090000	5000	0	0	0
chr6	136240001	136250000	10000	0	0	0
chr6	136370001	136380000	10000	0	0	0
chr6	136425001	136450000	25000	0	0	0
chr6	136520001	136530000	10000	0	0	0
chr6	136550001	136560000	10000	0	0	0
chr6	136820001	136830000	10000	2	0	0
chr6	136900001	136910000	10000	0	0	0
chr6	136900001	136925000	25000	0	0	0
chr6	14600001	14625000	25000	0	0	0
chr6	137125001	137150000	25000	0	0	0
chr6	137860001	137870000	10000	0	0	0
chr6	138050001	138060000	10000	0	0	0
chr6	138160001	138170000	10000	0	0	0
chr6	138190001	138200000	10000	0	0	0
chr6	14750001	14760000	10000	0	0	0
chr6	138870001	138880000	10000	0	0	0
chr6	139150001	139160000	10000	0	0	0
chr6	14830001	14835000	5000	0	0	0
chr6	14835001	14840000	5000	0	0	0
chr6	14880001	14890000	10000	0	0	0
chr6	14900001	14905000	5000	0	0	0
chr6	140250001	140260000	10000	0	0	0
chr6	14980001	14985000	5000	0	0	0
chr6	14980001	14990000	10000	0	0	0
chr6	140850001	140875000	25000	0	0	0
chr6	141625001	141630000	5000	0	0	0
chr6	141710001	141715000	5000	0	0	0
chr6	141760001	141770000	10000	0	0	0
chr6	142570001	142580000	10000	0	0	0
chr6	15410001	15420000	10000	1	1	0
chr6	15500001	15510000	10000	0	0	0
chr6	148110001	148120000	10000	0	0	0
chr6	149000001	149010000	10000	0	0	0
chr6	149250001	149275000	25000	0	0	0
chr6	15840001	15850000	10000	0	0	0
chr6	147750001	147775000	25000	0	0	0
chr6	148370001	148380000	10000	0	0	0
chr6	17970001	17980000	10000	0	0	0
chr6	18350001	18375000	25000	0	0	0
chr6	18360001	18370000	10000	0	0	0
chr6	18575001	18600000	25000	0	0	0
chr6	18590001	18600000	10000	0	0	0
chr6	18625001	18650000	25000	3	0	0
chr6	19400001	19410000	10000	0	0	0
chr6	19810001	19820000	10000	0	0	0
chr6	19900001	19925000	25000	1	1	0
chr6	20550001	20555000	5000	0	0	0
chr6	20550001	20575000	25000	1	1	0
chr6	20570001	20580000	10000	1	1	0
chr6	20580001	20585000	5000	0	0	0
chr6	20725001	20750000	25000	0	0	0
chr6	20760001	20770000	10000	2	2	0
chr6	20925001	20950000	25000	0	0	0
chr6	20940001	20950000	10000	0	0	0
chr6	21075001	21100000	25000	0	0	0
chr6	21090001	21100000	10000	0	0	0
chr6	21500001	21505000	5000	0	0	0
chr6	21500001	21525000	25000	0	0	0
chr6	21595001	21600000	5000	0	0	0
chr6	21625001	21650000	25000	0	0	0
chr6	21640001	21645000	5000	0	0	0
chr6	21640001	21650000	10000	0	0	0
chr6	21750001	21760000	10000	0	0	0
chr6	22175001	22200000	25000	0	0	0
chr6	22200001	22225000	25000	2	0	0
chr6	22210001	22220000	10000	0	0	0
chr6	23325001	23350000	25000	0	0	0
chr6	23500001	23525000	25000	0	0	0
chr6	23525001	23550000	25000	0	0	0
chr6	23975001	24000000	25000	0	0	0
chr6	24225001	24250000	25000	4	4	0
chr6	24240001	24250000	10000	1	1	0
chr6	24250001	24275000	25000	1	1	0
chr6	24750001	24760000	10000	0	0	0
chr6	25040001	25050000	10000	0	0	0
chr6	25105001	25110000	5000	0	0	0
chr6	25170001	25175000	5000	0	0	0
chr6	25450001	25460000	10000	0	0	0
chr6	28650001	28660000	10000	0	0	0
chr6	29130001	29140000	10000	0	0	0
chr6	32530001	32540000	10000	0	0	0
chr6	32630001	32640000	10000	1	0	0
chr6	32650001	32675000	25000	0	0	0
chr6	33300001	33325000	25000	0	0	0
chr6	33325001	33350000	25000	0	0	0
chr6	34125001	34150000	25000	0	0	0
chr6	34400001	34425000	25000	0	0	0
chr6	35025001	35050000	25000	0	0	0
chr6	4500001	4525000	25000	1	0	0
chr6	36250001	36260000	10000	0	0	0
chr6	36250001	36275000	25000	0	0	0
chr6	36400001	36425000	25000	0	0	0
chr6	36410001	36420000	10000	0	0	0
chr6	36530001	36540000	10000	0	0	0
chr6	36700001	36725000	25000	1	0	0
chr6	36975001	37000000	25000	1	1	0
chr6	37000001	37025000	25000	0	0	0
chr6	37225001	37250000	25000	0	0	0
chr6	37375001	37400000	25000	0	0	0
chr6	37390001	37400000	10000	0	0	0
chr6	37900001	37910000	10000	0	0	0
chr6	38025001	38050000	25000	0	0	0
chr6	38040001	38050000	10000	0	0	0
chr6	38095001	38100000	5000	0	0	0
chr6	38300001	38305000	5000	0	0	0
chr6	38575001	38600000	25000	0	0	0
chr6	38590001	38600000	10000	0	0	0
chr6	39050001	39075000	25000	6	0	0
chr6	39060001	39070000	10000	3	0	0
chr6	40825001	40850000	25000	0	0	0
chr6	40850001	40875000	25000	0	0	0
chr6	41675001	41700000	25000	0	0	0
chr6	43610001	43620000	10000	0	0	0
chr6	43700001	43710000	10000	0	0	0
chr6	43860001	43870000	10000	0	0	0
chr6	44325001	44350000	25000	0	0	0
chr6	44330001	44340000	10000	0	0	0
chr6	44375001	44400000	25000	0	0	0
chr6	44390001	44400000	10000	0	0	0
chr6	44400001	44410000	10000	0	0	0
chr6	44440001	44450000	10000	0	0	0
chr6	44650001	44675000	25000	0	0	0
chr6	44660001	44670000	10000	0	0	0
chr6	45075001	45100000	25000	0	0	0
chr6	45090001	45100000	10000	0	0	0
chr6	45275001	45300000	25000	0	0	0
chr6	45290001	45300000	10000	0	0	0
chr6	45790001	45800000	10000	0	0	0
chr6	46020001	46030000	10000	0	0	0
chr6	46025001	46050000	25000	0	0	0
chr6	46050001	46075000	25000	0	0	0
chr6	46575001	46600000	25000	0	0	0
chr6	47950001	47975000	25000	2	0	0
chr6	5725001	5750000	25000	1	0	0
chr6	49010001	49015000	5000	0	0	0
chr6	49085001	49090000	5000	0	0	0
chr6	49170001	49180000	10000	0	0	0
chr6	49640001	49650000	10000	0	0	0
chr6	49815001	49820000	5000	0	0	0
chr6	49955001	49960000	5000	0	0	0
chr6	50200001	50225000	25000	0	0	0
chr6	50210001	50220000	10000	0	0	0
chr6	50220001	50230000	10000	0	0	0
chr6	50225001	50250000	25000	0	0	0
chr6	50510001	50520000	10000	0	0	0
chr6	51290001	51300000	10000	0	0	0
chr6	51800001	51810000	10000	0	0	0
chr6	51930001	51940000	10000	0	0	0
chr6	52170001	52180000	10000	1	0	0
chr6	52175001	52200000	25000	0	0	0
chr6	52470001	52480000	10000	0	0	0
chr6	52765001	52770000	5000	0	0	0
chr6	52845001	52850000	5000	0	0	0
chr6	52850001	52860000	10000	4	0	0
chr6	52850001	52875000	25000	6	0	0
chr6	53000001	53010000	10000	2	0	0
chr6	53000001	53025000	25000	2	0	0
chr6	53160001	53170000	10000	0	0	0
chr6	53200001	53225000	25000	2	0	0
chr6	53220001	53230000	10000	1	0	0
chr6	53225001	53250000	25000	1	0	0
chr6	53300001	53310000	10000	0	0	0
chr6	53300001	53325000	25000	0	0	0
chr6	53310001	53320000	10000	0	0	0
chr6	53320001	53330000	10000	0	0	0
chr6	53570001	53580000	10000	2	1	0
chr6	53575001	53600000	25000	2	1	0
chr6	53580001	53590000	10000	1	0	0
chr6	53725001	53750000	25000	0	0	0
chr6	54270001	54275000	5000	0	0	0
chr6	54720001	54725000	5000	1	0	0
chr6	6410001	6415000	5000	0	0	0
chr6	56510001	56520000	10000	0	0	0
chr6	56800001	56810000	10000	0	0	0
chr6	6590001	6595000	5000	0	0	0
chr6	59545001	59550000	5000	0	0	0
chr6	59765001	59770000	5000	0	0	0
chr6	6930001	6940000	10000	0	0	0
chr6	60500001	60510000	10000	0	0	0
chr6	61200001	61210000	10000	0	0	0
chr6	61550001	61560000	10000	0	0	0
chr6	61550001	61575000	25000	0	0	0
chr6	61680001	61685000	5000	0	0	0
chr6	61680001	61690000	10000	0	0	0
chr6	61820001	61830000	10000	0	0	0
chr6	61925001	61930000	5000	0	0	0
chr6	61925001	61950000	25000	0	0	0
chr6	61940001	61950000	10000	0	0	0
chr6	62300001	62310000	10000	0	0	0
chr6	65675001	65700000	25000	1	0	0
chr6	65680001	65690000	10000	0	0	0
chr6	65975001	66000000	25000	0	0	0
chr6	65990001	66000000	10000	0	0	0
chr6	66025001	66050000	25000	0	0	0
chr6	66040001	66050000	10000	0	0	0
chr6	66075001	66100000	25000	0	0	0
chr6	66120001	66130000	10000	0	0	0
chr6	66450001	66460000	10000	0	0	0
chr6	7570001	7580000	10000	0	0	0
chr6	67950001	67975000	25000	0	0	0
chr6	68150001	68175000	25000	0	0	0
chr6	68800001	68825000	25000	0	0	0
chr6	7850001	7875000	25000	0	0	0
chr6	72490001	72500000	10000	0	0	0
chr6	72630001	72640000	10000	1	0	0
chr6	73280001	73285000	5000	0	0	0
chr6	73405001	73410000	5000	0	0	0
chr6	73650001	73655000	5000	0	0	0
chr6	73785001	73790000	5000	0	0	0
chr6	79900001	79910000	10000	0	0	0
chr6	81000001	81025000	25000	0	0	0
chr6	81025001	81050000	25000	0	0	0
chr6	81875001	81900000	25000	0	0	0
chr6	81880001	81890000	10000	0	0	0
chr6	82450001	82475000	25000	0	0	0
chr6	82470001	82480000	10000	0	0	0
chr6	82750001	82775000	25000	4	1	0
chr6	82810001	82820000	10000	0	0	0
chr6	82980001	82990000	10000	0	0	0
chr6	83110001	83120000	10000	2	0	0
chr6	84690001	84700000	10000	0	0	0
chr6	84700001	84725000	25000	0	0	0
chr6	84740001	84750000	10000	0	0	0
chr6	85260001	85270000	10000	0	0	0
chr6	85575001	85600000	25000	0	0	0
chr6	85590001	85600000	10000	0	0	0
chr6	86155001	86160000	5000	0	0	0
chr6	86235001	86240000	5000	0	0	0
chr6	86410001	86420000	10000	0	0	0
chr6	86890001	86900000	10000	0	0	0
chr6	88100001	88110000	10000	1	0	0
chr6	88330001	88340000	10000	0	0	0
chr6	89980001	89985000	5000	0	0	0
chr6	9925001	9950000	25000	0	0	0
chr6	90550001	90555000	5000	1	0	0
chr6	92165001	92170000	5000	0	0	0
chr6	92275001	92280000	5000	0	0	0
chr6	92770001	92780000	10000	0	0	0
chr6	92850001	92860000	10000	0	0	0
chr6	93090001	93100000	10000	0	0	0
chr6	93210001	93220000	10000	0	0	0
chr6	93280001	93290000	10000	0	0	0
chr6	93475001	93500000	25000	0	0	0
chr6	93650001	93675000	25000	0	0	0
chr6	93660001	93670000	10000	0	0	0
chr6	95280001	95290000	10000	0	0	0
chr6	95460001	95470000	10000	0	0	0
chr6	98250001	98260000	10000	0	0	0
chr6	98410001	98420000	10000	0	0	0
chr6	98520001	98525000	5000	0	0	0
chr6	98740001	98745000	5000	0	0	0
chr6	98740001	98750000	10000	0	0	0
chr6	100650001	100660000	10000	0	0	0
chr6	100800001	100810000	10000	2	2	0
chr6	100900001	100910000	10000	0	0	0
chr7	101985001	101990000	5000	0	0	0
chr7	102050001	102055000	5000	0	0	0
chr7	102410001	102415000	5000	0	0	0
chr7	102410001	102420000	10000	0	0	0
chr7	102450001	102455000	5000	0	0	0
chr7	102500001	102505000	5000	1	0	0
chr7	102540001	102545000	5000	0	0	0
chr7	102620001	102630000	10000	0	0	0
chr7	103660001	103670000	10000	0	0	0
chr7	103675001	103700000	25000	0	0	0
chr7	103690001	103700000	10000	0	0	0
chr7	103900001	103925000	25000	0	0	0
chr7	103910001	103920000	10000	0	0	0
chr7	110135001	110140000	5000	0	0	0
chr7	110230001	110240000	10000	0	0	0
chr7	110420001	110425000	5000	0	0	0
chr7	110420001	110430000	10000	0	0	0
chr7	112040001	112050000	10000	0	0	0
chr7	112120001	112125000	5000	1	0	0
chr7	112150001	112160000	10000	1	0	1
chr7	112160001	112165000	5000	0	0	0
chr7	112240001	112250000	10000	0	0	0
chr7	112580001	112590000	10000	0	0	0
chr7	112690001	112700000	10000	2	0	0
chr7	112770001	112780000	10000	3	0	0
chr7	113080001	113090000	10000	0	0	0
chr7	113170001	113180000	10000	0	0	0
chr7	113465001	113470000	5000	0	0	0
chr7	113865001	113870000	5000	0	0	0
chr7	115850001	115875000	25000	0	0	0
chr7	115870001	115880000	10000	0	0	0
chr7	116350001	116375000	25000	0	0	0
chr7	116450001	116475000	25000	0	0	0
chr7	116650001	116675000	25000	0	0	0
chr7	116820001	116830000	10000	0	0	0
chr7	117025001	117050000	25000	0	0	0
chr7	117030001	117040000	10000	0	0	0
chr7	117240001	117250000	10000	0	0	0
chr7	117600001	117610000	10000	0	0	0
chr7	117640001	117650000	10000	0	0	0
chr7	117675001	117700000	25000	0	0	0
chr7	117700001	117710000	10000	0	0	0
chr7	117700001	117725000	25000	0	0	0
chr7	118370001	118380000	10000	0	0	0
chr7	118375001	118400000	25000	0	0	0
chr7	118850001	118875000	25000	1	0	0
chr7	118875001	118900000	25000	0	0	0
chr7	119100001	119125000	25000	0	0	0
chr7	119125001	119130000	5000	0	0	0
chr7	119295001	119300000	5000	0	0	0
chr7	119300001	119310000	10000	0	0	0
chr7	119300001	119325000	25000	0	0	0
chr7	119310001	119320000	10000	0	0	0
chr7	119315001	119320000	5000	0	0	0
chr7	119350001	119355000	5000	0	0	0
chr7	119400001	119410000	10000	0	0	0
chr7	119440001	119450000	10000	0	0	0
chr7	119510001	119520000	10000	0	0	0
chr7	119680001	119690000	10000	0	0	0
chr7	120010001	120020000	10000	0	0	0
chr7	120185001	120190000	5000	0	0	0
chr7	120420001	120430000	10000	0	0	0
chr7	120425001	120430000	5000	0	0	0
chr7	120840001	120850000	10000	1	0	0
chr7	122150001	122160000	10000	0	0	0
chr7	122250001	122275000	25000	1	0	0
chr7	122375001	122400000	25000	0	0	0
chr7	122525001	122550000	25000	0	0	0
chr7	122550001	122575000	25000	0	0	0
chr7	122570001	122580000	10000	0	0	0
chr7	122625001	122650000	25000	0	0	0
chr7	122840001	122845000	5000	0	0	0
chr7	122935001	122940000	5000	0	0	0
chr7	125380001	125390000	10000	0	0	0
chr7	126180001	126190000	10000	0	0	0
chr7	126470001	126480000	10000	1	0	0
chr7	126630001	126640000	10000	0	0	0
chr7	129725001	129750000	25000	0	0	0
chr7	129750001	129775000	25000	3	0	0
chr7	129775001	129800000	25000	4	2	0
chr7	129850001	129875000	25000	0	0	0
chr7	129860001	129870000	10000	0	0	0
chr7	130300001	130310000	10000	0	0	0
chr7	130300001	130325000	25000	1	0	0
chr7	130650001	130660000	10000	0	0	0
chr7	130650001	130675000	25000	1	0	0
chr7	131050001	131075000	25000	0	0	0
chr7	131250001	131275000	25000	0	0	0
chr7	131270001	131280000	10000	0	0	0
chr7	131500001	131525000	25000	0	0	0
chr7	132525001	132550000	25000	0	0	0
chr7	132530001	132540000	10000	0	0	0
chr7	132540001	132550000	10000	0	0	0
chr7	132550001	132560000	10000	0	0	0
chr7	132725001	132750000	25000	0	0	0
chr7	132740001	132750000	10000	0	0	0
chr7	132880001	132890000	10000	0	0	0
chr7	132900001	132925000	25000	0	0	0
chr7	133825001	133850000	25000	0	0	0
chr7	134675001	134700000	25000	1	1	0
chr7	134700001	134725000	25000	0	0	0
chr7	134800001	134810000	10000	1	0	0
chr7	134850001	134860000	10000	0	0	0
chr7	134850001	134875000	25000	1	0	0
chr7	134950001	134960000	10000	0	0	0
chr7	134950001	134975000	25000	0	0	0
chr7	135200001	135225000	25000	0	0	0
chr7	135220001	135230000	10000	0	0	0
chr7	135225001	135250000	25000	1	0	0
chr7	135260001	135270000	10000	0	0	0
chr7	135325001	135350000	25000	0	0	0
chr7	135340001	135350000	10000	0	0	0
chr7	135550001	135575000	25000	3	0	0
chr7	136825001	136850000	25000	0	0	0
chr7	136830001	136840000	10000	0	0	0
chr7	136840001	136850000	10000	0	0	0
chr7	137050001	137075000	25000	0	0	0
chr7	137125001	137150000	25000	3	1	0
chr7	137140001	137150000	10000	2	1	0
chr7	137150001	137160000	10000	0	0	0
chr7	137150001	137175000	25000	1	0	0
chr7	137490001	137500000	10000	0	0	0
chr7	138300001	138325000	25000	1	0	1
chr7	138310001	138320000	10000	0	0	0
chr7	138320001	138330000	10000	1	0	0
chr7	138470001	138480000	10000	0	0	0
chr7	139820001	139830000	10000	0	0	0
chr7	144820001	144830000	10000	0	0	0
chr7	144900001	144910000	10000	0	0	0
chr7	145050001	145075000	25000	0	0	0
chr7	145070001	145080000	10000	0	0	0
chr7	145075001	145100000	25000	0	0	0
chr7	145090001	145100000	10000	0	0	0
chr7	145170001	145180000	10000	1	0	0
chr7	145175001	145200000	25000	1	0	0
chr7	145200001	145225000	25000	2	0	0
chr7	145250001	145275000	25000	1	0	0
chr7	145270001	145280000	10000	0	0	0
chr7	145320001	145330000	10000	0	0	0
chr7	145410001	145420000	10000	0	0	0
chr7	143450001	143475000	25000	7	0	0
chr7	143470001	143480000	10000	1	0	0
chr7	143580001	143590000	10000	0	0	0
chr7	143770001	143780000	10000	1	0	1
chr7	143775001	143800000	25000	2	0	1
chr7	143790001	143800000	10000	0	0	0
chr7	143875001	143900000	25000	0	0	0
chr7	143890001	143900000	10000	0	0	0
chr7	18075001	18100000	25000	0	0	0
chr7	19675001	19700000	25000	0	0	0
chr7	25450001	25460000	10000	0	0	0
chr7	25470001	25480000	10000	1	0	0
chr7	25560001	25570000	10000	0	0	0
chr7	25660001	25670000	10000	0	0	0
chr7	25800001	25825000	25000	0	0	0
chr7	25810001	25820000	10000	0	0	0
chr7	25820001	25830000	10000	0	0	0
chr7	25880001	25890000	10000	0	0	0
chr7	25950001	25975000	25000	0	0	0
chr7	25960001	25970000	10000	0	0	0
chr7	26420001	26425000	5000	0	0	0
chr7	26480001	26485000	5000	0	0	0
chr7	30075001	30100000	25000	0	0	0
chr7	30700001	30725000	25000	1	0	0
chr7	31660001	31670000	10000	0	0	0
chr7	31950001	31960000	10000	0	0	0
chr7	36675001	36700000	25000	1	0	0
chr7	38350001	38375000	25000	1	0	0
chr7	39180001	39185000	5000	0	0	0
chr7	39180001	39190000	10000	0	0	0
chr7	39200001	39205000	5000	0	0	0
chr7	39225001	39230000	5000	0	0	0
chr7	39260001	39265000	5000	0	0	0
chr7	39260001	39270000	10000	0	0	0
chr7	39265001	39270000	5000	0	0	0
chr7	40825001	40850000	25000	0	0	0
chr7	41900001	41925000	25000	0	0	0
chr7	41925001	41950000	25000	0	0	0
chr7	46225001	46250000	25000	2	0	0
chr7	47325001	47350000	25000	0	0	0
chr7	50465001	50470000	5000	2	1	0
chr7	50600001	50605000	5000	0	0	0
chr7	52600001	52625000	25000	0	0	0
chr7	53030001	53040000	10000	0	0	0
chr7	55825001	55850000	25000	1	0	0
chr7	56700001	56725000	25000	0	0	0
chr7	56710001	56720000	10000	0	0	0
chr7	58500001	58525000	25000	0	0	0
chr7	60075001	60100000	25000	0	0	0
chr7	61390001	61400000	10000	0	0	0
chr7	61490001	61500000	10000	0	0	0
chr7	61600001	61625000	25000	0	0	0
chr7	61725001	61750000	25000	0	0	0
chr7	63375001	63400000	25000	0	0	0
chr7	63400001	63425000	25000	0	0	0
chr7	64750001	64755000	5000	0	0	0
chr7	64850001	64855000	5000	0	0	0
chr7	65725001	65750000	25000	0	0	0
chr7	65950001	65960000	10000	1	0	0
chr7	66150001	66160000	10000	1	0	0
chr7	67430001	67440000	10000	0	0	0
chr7	68050001	68075000	25000	3	0	0
chr7	68190001	68200000	10000	0	0	0
chr7	68925001	68950000	25000	0	0	0
chr7	69370001	69380000	10000	0	0	0
chr7	69575001	69600000	25000	0	0	0
chr7	69820001	69830000	10000	0	0	0
chr7	69950001	69975000	25000	1	0	0
chr7	69975001	70000000	25000	0	0	0
chr7	70475001	70500000	25000	0	0	0
