gene_name	chr	at_gained_anchor	at_lost_anchor	at_mixed_anchor	n_anchors	n_anchor_loops	mean_loop_logfc	gene_anchor_class	gene_length	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_conc_weighted_fold	mecp2_total_conc	mecp2_n_peaks_weighted	has_mecp2_peak	mecp2_gained	mecp2_lost
Gjb1	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	9252	-0.00123899403490741	-0.291155691552226	0.288762048747125	FALSE	Hypomethylated	-0.09537163	0.681878431	0.681878431	1	0	FALSE	-0.09537163	4.240007122	1	TRUE	FALSE	FALSE
Gjb2	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	6103	-0.00218766293218398	-0.380491486885377	0.24375985289012	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gjb3	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	5610	0.00390420812664062	0.21820538499052	0.464331323426532	FALSE	Hypermethylated	-0.029486128	0.916659789	0.916659789	1	0	FALSE	-0.029486128	4.783999345	1	TRUE	FALSE	FALSE
Gjb4	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	2996	-0.0067813022402311	-0.704513328222933	0.0677705852103055	FALSE	Hypomethylated	-0.038882605	0.883455686	0.372726352	2	0	FALSE	-0.112349341378144	8.493127177	2	TRUE	FALSE	FALSE
Gjb5	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	3373	-0.0016932046535806	-0.249046889168177	0.536397947599563	FALSE	Hypomethylated	0.026679727	0.926555124	0.150924188	10	0	FALSE	-0.064917196196581	47.040715892	10	TRUE	FALSE	FALSE
Gjb6	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	10309	0.0034074659080027	0.143076629773594	0.568888370409612	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gjc1	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	20122	-0.00588838087057776	-0.335462160072786	0.00415656891834358	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gjc2	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	7646	0.00232829183907317	-0.226429963902617	0.413319904416843	FALSE	Hypomethylated	9.77e-05	0.999766946	0.999766946	1	0	FALSE	9.77e-05	4.293241889	1	TRUE	FALSE	FALSE
Gjc3	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	9638	-0.00225867301576706	-0.612361914283158	0.0364690899483189	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gjd2	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	4019	0.00213211351761136	0.106150495498091	0.720527146312513	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gjd3	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	837	-0.00924159919916261	-1.27711041023374	0.100753190372809	FALSE	Hypomethylated	-0.029049561	0.919876247	0.65765552	2	0	FALSE	0.0288404065407621	8.876159077	2	TRUE	FALSE	FALSE
Gjd4	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	4203	0.00418896635655087	0.0986982966640621	0.826563121887328	FALSE	Hypermethylated	-0.129668081	0.544275123	0.544275123	1	0	FALSE	-0.129668081	4.150605913	1	TRUE	FALSE	FALSE
Gje1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	2592	-0.00104160214859749	-0.405234287155564	0.52152929796171	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gk	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	74883	3.31165072470566e-05	-0.259833478480731	0.0375378790572667	TRUE	Hypomethylated	-0.045570392	0.867006569	0.867006569	1	0	FALSE	-0.045570392	4.732644721	1	TRUE	FALSE	FALSE
Gk2	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	1880	0.00418382685672514	0.0968760045906473	0.823644368543264	FALSE	Hypermethylated	0.008995884	0.981608493	0.000171517	14	2	TRUE	0.282069909016495	75.02718644	14	TRUE	FALSE	FALSE
Gk5	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	65247	-0.00107537771205572	-0.330127331036173	0.00134385354586335	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gkap1	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	42354	0.000550353499025474	-0.0695682420843323	0.59734661149094	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gkn1	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	5293	-0.00127504424103646	-0.623486087702867	0.0417400289817787	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gkn2	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	6141	0.000837545276310003	-0.0207578593469522	0.960579507174389	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gkn3	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	5680	-0.00114945103694649	-0.304926670228635	0.323966079239449	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gla	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	12977	0.000712704618325224	-0.00623846169244785	0.986129301657716	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glb1	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	73823	-2.58541219514529e-05	-0.244186964611991	0.00661439840855472	TRUE	Hypomethylated	-0.123079153	0.567064383	0.567064383	1	0	FALSE	-0.123079153	4.391182306	1	TRUE	FALSE	FALSE
Glb1l	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	12578	0.00220135977889596	-0.0619367088132923	0.783613940922235	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glb1l2	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	43425	-0.00368783510387054	-0.238445930362771	0.00163136845195406	TRUE	Hypomethylated	-0.049189277	0.845557224	0.845557224	2	0	FALSE	-0.0307206653402675	9.699939136	2	TRUE	FALSE	FALSE
Glb1l3	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	42938	0.000675263201915483	-0.180627988025597	0.171130543207132	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glcci1	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	87949	0.00021751379208778	-0.203462523506643	0.0131853151432908	TRUE	Hypomethylated	-0.020543304	0.947965045	0.947965045	1	0	FALSE	-0.020543304	4.137396466	1	TRUE	FALSE	FALSE
Glce	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	65408	0.00446155053623211	0.122985945900196	0.0517771362590525	FALSE	Hypermethylated	0.050950446	0.852797209	0.142888577	12	0	FALSE	0.0968303754980049	68.117872458	12	TRUE	FALSE	FALSE
Gldc	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	76983	-0.00045656347682008	-0.130066975670213	0.0919125293630329	FALSE	Hypomethylated	-0.446746108	0.04788349	0.04788349	1	1	TRUE	-0.446746108	4.915910955	1	TRUE	FALSE	TRUE
Gldn	chr9	TRUE	FALSE	FALSE	1	1	0.332745718374506	Gained anchor	55301	0.00050189821451431	-0.0767515459683083	0.469811761114674	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gle1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	24946	0.000822645973042359	-0.131665405120299	0.439328907779047	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glg1	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	104796	-0.000925506177830201	-0.316741263392782	0.000119823497796392	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gli1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	12093	-0.000373413848143378	-0.135946552823109	0.579537393673148	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gli2	chr1	TRUE	FALSE	FALSE	2	2	0.4170040354981	Gained anchor	219488	-0.00140918306485849	-0.107173056131248	0.00169698797102327	TRUE	Hypomethylated	-0.102532121	0.665090763	0.05296498	28	0	FALSE	-0.146098364934719	148.14953613	28	TRUE	FALSE	FALSE
Gli3	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	266792	0.000247461294634807	-0.1545664517706	0.00389307054742236	TRUE	Hypomethylated	-0.070960681	0.749038356	0.749038356	1	0	FALSE	-0.070960681	4.40659813	1	TRUE	FALSE	FALSE
Glipr1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	17184	0.00174800737588016	-0.00055131058645235	0.998464076277461	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glipr1l1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	18322	0.000958198348293806	-0.101653426699923	0.660450487070494	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glipr1l2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	24745	0.00071878713336994	-0.127989294080241	0.519231891138967	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glipr1l3	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	18574	0.00443174332955728	0.189476438203972	0.395297896638205	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glipr2	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	21718	-0.000437350901280328	-0.21216777156686	0.132160691291084	FALSE	Hypomethylated	-0.131095492	0.553207985	0.553207985	1	0	FALSE	-0.131095492	4.041524825	1	TRUE	FALSE	FALSE
Glis1	chr4	TRUE	FALSE	FALSE	2	2	0.424667922050627	Gained anchor	200471	-9.21592428200259e-05	-0.101776069542078	0.0127165362673888	TRUE	Hypomethylated	-0.026356394	0.927270182	0.021436711	18	1	TRUE	0.0554835593036254	86.123817617	18	TRUE	FALSE	FALSE
Glis2	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	30212	0.00124673125381744	-0.00836851781120496	0.957848908874723	FALSE	Hypomethylated	-0.068923183	0.776724435	0.776724435	3	0	FALSE	-0.0407476236877231	12.996048156	3	TRUE	FALSE	FALSE
Glis3	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	421227	0.000854113453466858	-0.0941851926363428	0.0143380969909319	TRUE	Hypomethylated	0.074229385	0.74141634	0.303485877	5	0	FALSE	0.0783862439351763	22.268080028	5	TRUE	FALSE	FALSE
Glmn	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	48922	0.000959996804418998	-0.170459804903908	0.164626722779018	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glmp	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	6291	3.82755952461553e-05	-0.182433833079681	0.633167414833873	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glo1	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	41936	0.00186138080526761	-0.00675083583394345	0.962753988325145	FALSE	Hypomethylated	0.002456459	0.995092087	0.995092087	1	0	FALSE	0.002456459	4.525074409	1	TRUE	FALSE	FALSE
Glod4	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	122739	0.000506132036837033	-0.160380049523053	0.0170655975172579	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glod5	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	14293	-0.000143798401575621	-0.136690193538593	0.649524201287348	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glp1r	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	38975	-0.00538801447271089	-0.314708723902581	0.000123608031281655	TRUE	Hypomethylated	-0.108849039	0.583758338	0.461449887	3	0	FALSE	-0.104930292419465	15.057427109	3	TRUE	FALSE	FALSE
Glp2r	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	109652	0.00132540123495738	-0.0273069073887504	0.730096021260661	FALSE	Hypomethylated	0.163095235	0.431350975	0.431350975	1	0	FALSE	0.163095235	4.10090453	1	TRUE	FALSE	FALSE
Glra1	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	93961	-0.00173274059374226	-0.221602413629846	0.00057432640673881	TRUE	Hypomethylated	-0.069788538	0.759295915	0.759295915	1	0	FALSE	-0.069788538	4.101476694	1	TRUE	FALSE	FALSE
Glra2	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	198377	0.00503890802093915	0.263166489181768	0.000176193808331011	TRUE	Hypermethylated	1.1270433	0.001984409	0.001984409	2	1	TRUE	0.637311100103941	8.779649819	2	TRUE	TRUE	FALSE
Glra3	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	189611	0.0015971197606184	-0.0744407218396058	0.284042041999933	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glra4	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	22468	0.00205568711790663	0.0525280678703594	0.809245272694814	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glrb	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	70062	-0.00062206699505617	-0.249840223857736	0.00856853459809608	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glrp1	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	10196	0.00293106806941277	0.0843166002865765	0.59725808677299	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glrx	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	10287	-0.000858944118993694	-0.299641829502563	0.1729830170339	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glrx2	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	33339	-0.000217592247615337	-0.248667247500254	0.0694684737691725	FALSE	Hypomethylated	-0.021133891	0.945300221	0.945300221	1	0	FALSE	-0.021133891	4.052696186	1	TRUE	FALSE	FALSE
Glrx3	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	30981	-0.000702395289816842	-0.258072177534329	0.042549447462713	TRUE	Hypomethylated	-0.008141969	0.982581985	0.982581985	1	0	FALSE	-0.008141969	4.371967828	1	TRUE	FALSE	FALSE
Glrx5	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	10219	-0.001420430840526	-0.32346138509921	0.113308246758741	FALSE	Hypomethylated	0.348995954	0.135991486	0.135991486	1	0	FALSE	0.348995954	4.206045481	1	TRUE	FALSE	FALSE
Gls	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	69785	-0.000175206521969451	-0.207881818787183	0.0337772588099367	TRUE	Hypomethylated	-0.026932664	0.926892777	1.9e-22	3	2	TRUE	1.92605511553725	14.631716252	3	TRUE	FALSE	FALSE
Gls2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	15548	-0.000721710187032345	-0.15535962491443	0.441773204411429	FALSE	Hypomethylated	-0.143209376	0.4713026	0.4713026	1	0	FALSE	-0.143209376	4.699222076	1	TRUE	FALSE	FALSE
Glt1d1	chr5	TRUE	FALSE	FALSE	1	1	0.415077108221286	Gained anchor	77113	-0.000789170872665673	-0.284888765707033	0.00184341433971615	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glt28d2	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	17668	-0.00154949909306359	-0.243812481613439	0.11394344342395	FALSE	Hypomethylated	-0.081006617	0.716456105	0.716456105	1	0	FALSE	-0.081006617	4.419941357	1	TRUE	FALSE	FALSE
Glt6d1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	21990	-0.00218283515574409	-0.351560943384609	0.0522165931141528	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glt8d1	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	10592	0.00477699542583014	0.349353107397871	0.172277645058408	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glt8d2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	40218	0.0129075243165235	0.544422622824097	3.07347481870301e-08	TRUE	Hypermethylated	1.339492434	3.27e-05	3.27e-05	1	1	TRUE	1.339492434	4.07050489	1	TRUE	TRUE	FALSE
Gltp	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	21587	0.00132105536984539	0.0198572257985619	0.901338807070668	FALSE	Hypermethylated	0.008566615	0.981239374	0.981239374	1	0	FALSE	0.008566615	4.334252629	1	TRUE	FALSE	FALSE
Gltpd2	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	1541	-0.00510720979873095	-1.01040717628023	0.15177729015388	FALSE	Hypomethylated	-0.065769374	0.788187708	0.788187708	1	0	FALSE	-0.065769374	4.173913068	1	TRUE	FALSE	FALSE
Glud1	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	34539	0.00173480181913186	0.0384530092976264	0.804673745946533	FALSE	Hypermethylated	0.024598383	0.933774312	0.933774312	1	0	FALSE	0.024598383	4.753803157	1	TRUE	FALSE	FALSE
Glul	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	9780	-0.00296261731772109	-0.410936499696019	0.0851599463307958	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glyat	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	20604	0.000416990494672755	-0.313304021363143	0.117360543619649	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glyatl3	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	9733	-0.00067831299496662	-0.287074529938303	0.263326557538398	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glycam1	chr15	FALSE	FALSE	FALSE	0	0	NA	No anchor	2323	-0.00728819752387282	-0.925323452599375	0.0772435459345383	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Glyctk	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	5282	0.0035302806517649	-0.00933371502022443	0.978118798788226	FALSE	Hypomethylated	0.028022194	0.923393628	0.923393628	1	0	FALSE	0.028022194	4.246265071	1	TRUE	FALSE	FALSE
Glyr1	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	35955	0.000739119497169819	-0.121384061706532	0.347763938607182	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10024	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	553	0.00813759494481509	0.534765282754422	0.575192312692056	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10033	chr8	FALSE	TRUE	FALSE	1	1	-0.56956372737743	Lost anchor	29030	0.00203554390606761	0.0141821772689442	0.951113819665069	FALSE	Hypermethylated	-0.024101669	0.935408733	0.935408733	1	0	FALSE	-0.024101669	4.254312624	1	TRUE	FALSE	FALSE
Gm10037	chr13	FALSE	TRUE	FALSE	1	2	-0.342756383346954	Lost anchor	12930	0.00290230608136585	0.153642827796113	0.552679047802733	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10061	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	465	0.0109967215037295	0.120167521981012	0.88730470177391	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10130	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	51641	0.000552123735852773	-0.215423415041966	0.0981322555675404	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10135	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	8895	0.00155328781120871	-0.270224183500361	0.32105299163331	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10153	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	963	0.0168386517292819	0.479656366675562	0.6886806969961	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10188	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	720	-0.00836044619300884	-0.678234410596661	0.295670802574846	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10217	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	6065	0.000917968138245816	-0.00160993155772972	0.99555674208226	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10220	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	6658	-0.00633188249024464	-0.893747504676358	0.027366195369915	TRUE	Hypomethylated	-0.11789403	0.550874394	0.550874394	1	0	FALSE	-0.11789403	4.783840009	1	TRUE	FALSE	FALSE
Gm10228	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	550	-0.00235185011887541	-0.801483661930662	0.321491196725038	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10229	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	563	0.00327279307026593	0.27038050375032	0.796970393986909	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10251	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	45751	0.00415736919696243	0.226892355714293	0.450088242072039	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10267	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	3491	0.00170771242057783	-0.165797003077921	0.783552431828023	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10271	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	15786	-0.00279975332791293	-0.330873110803585	0.0426921561196346	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10277	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	2295	-0.0080403875138134	-0.646773136133543	0.132267710576802	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10282	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	1151	0.00682099065443974	0.193658800189701	0.809949923271613	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10283	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	73175	0.000320756628618399	-0.141585593626667	0.134216234223444	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10309	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	7501	-0.00533409337664337	-0.686949377308883	0.00389475989398042	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10318	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	930	-0.000698265317254294	-0.483410954048419	0.671979905530336	FALSE	Hypomethylated	-0.086888814	0.702622949	0.702622949	1	0	FALSE	-0.086888814	4.487309506	1	TRUE	FALSE	FALSE
Gm10320	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	2654	-0.000527713357219396	-0.138877495495916	0.765115337583138	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10334	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	3930	-5.13868078668642e-05	-0.434291677465918	0.445577016109135	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10338	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	14976	0.0043916955870987	0.203799714777492	0.70812839806983	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10340	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	7613	-0.00290120832241089	-0.122368161448682	0.903483433563805	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10354	chr5	FALSE	TRUE	FALSE	1	1	-0.464782968796285	Lost anchor	4823	-0.000177470888421901	-0.257089548208703	0.458035767254505	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10375	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	5387	0.00101143355758179	-0.425959119583672	0.727072043751445	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10376	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	5441	0.00164629759940611	-0.718166308193743	0.424481837362983	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10377	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	5420	0.00274588050444851	0.568782709525422	0.652505111501341	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10401	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	607	0.00193265252212057	-0.505335396482189	0.639883654481647	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10406	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	21335	0.00243836364030734	0.0758937537075038	0.80962765803828	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm10424	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	4276	-0.00521660650250549	-0.548568024402138	0.458045168248861	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Gm1043	chr5	TRUE	FALSE	FALSE	1	3	0.353014242440344	Gained anchor	144178	-0.00351920965611872	-0.348573902106648	8.85625389999519e-08	TRUE	Hypomethylated	-0.041380787	0.875412135	0.37274444	4	0	FALSE	-0.0746045415831053	18.061467912	4	TRUE	FALSE	FALSE
