"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length"
"Atoh8",6,1,TRUE,1.783418303,4.53e-13,5,3,TRUE,0.324230685,4.1e-05,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,11,29401
"Atp10a",1,0,FALSE,0.033058241,0.905482667,2,0,FALSE,0.015770818,0.543967345,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,171175
"Atp10b",3,2,TRUE,0.7462401645,0.008748467,3,2,TRUE,0.0705722245,8.31e-06,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,6,112409
"Atp10d",1,1,TRUE,-0.603350103,0.035975955,3,1,TRUE,0.30687154,0.016517016,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,FALSE,4,95447
"Atp11a",2,0,FALSE,-0.057977219,0.687630369,8,2,TRUE,-0.5282775315,2.22e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,10,111715
"Atp11c",1,0,FALSE,-0.041177724,0.883288254,1,1,TRUE,0.499546375,0.002206291,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,369409
"Atp12a",1,0,FALSE,-0.064602348,0.784815773,3,0,FALSE,0.182158949,0.13017331,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,23483
"Atp1a1",4,2,TRUE,1.129335159,0.000133408,3,1,TRUE,0.752137306,8.3e-10,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,7,28466
"Atp1a2",1,0,FALSE,-0.143383982,0.487849769,5,2,TRUE,0.3792056435,0.002361085,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,6,26356
"Atp1b1",1,0,FALSE,-0.040875731,0.879596537,2,2,TRUE,0.7904101105,2.31e-17,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,21247
"Atp2b1",4,3,TRUE,1.084065738,0.001235733,5,4,TRUE,0.7265410185,9.53e-14,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,9,111738
"Atp2b2",6,0,FALSE,-0.048402238,0.671936528,11,5,TRUE,0.2704842,5.42e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,17,298783
"Atp2b3",1,1,TRUE,1.018593788,0.001250718,1,1,TRUE,-0.402845783,0.015886347,"Significant","Q4 (MeCP2 up / H2A down)",TRUE,FALSE,2,67920
"Atp2b4",3,0,FALSE,-0.072532627,0.67210319,5,2,TRUE,-0.3479108775,0.001113529,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,8,101585
"Atp2c1",1,0,FALSE,-0.028627187,0.921066382,1,1,TRUE,0.557835397,3.98e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,123781
"Atp2c2",1,0,FALSE,-0.050951748,0.840176677,2,1,TRUE,-0.547246159,6.22e-08,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,57709
"Atp5mc3",1,0,FALSE,-0.084226642,0.719975185,1,1,TRUE,0.216023296,0.024780009,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,2880
"Atp5pf",1,0,FALSE,-0.04880137,0.849232543,2,2,TRUE,0.833843363,2.48e-09,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,7760
"Atp5po",1,0,FALSE,-0.021930017,0.943111305,1,0,FALSE,0.215669861,0.073680997,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,6474
"Atp6v0d1",1,0,FALSE,-0.0539835,0.823821996,3,2,TRUE,-0.498803249,0.000275376,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,41583
"Atp6v1c2",1,0,FALSE,-0.009130204,0.980017146,1,1,TRUE,-0.281463697,0.040039997,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,44639
"Atp7b",1,0,FALSE,-0.097933755,0.651839274,1,0,FALSE,0.23574681,0.171405092,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,67521
"Atp8a1",4,1,TRUE,-0.518488216,0.044111759,7,4,TRUE,0.454153982,3.01e-11,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,11,229295
"Atp8a2",2,0,FALSE,0.0451215715,0.79670531,5,1,TRUE,0.399258842,1.57e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,7,558640
"Atp8b1",2,0,FALSE,-0.1829458115,0.350080122,2,1,TRUE,-0.182861694,0.040963601,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,132301
"Atp8b4",1,0,FALSE,0.041194844,0.875814831,2,0,FALSE,0.1827893705,0.079470225,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,179702
"Atp9b",3,0,FALSE,-0.057954682,0.501756449,1,1,TRUE,-0.464565317,0.001981505,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,199920
"Atrnl1",3,0,FALSE,-0.018058982,0.314216812,1,0,FALSE,-0.167664469,0.095105108,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,522310
"Atxn1",1,0,FALSE,0.316786774,0.179480685,3,2,TRUE,-0.0462800875,0.009177249,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,4,415254
"Atxn7",1,0,FALSE,-0.052873144,0.836937538,2,0,FALSE,-0.029871159,0.633384156,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,145863
"Atxn7l1",21,3,TRUE,-0.587063391,5.92e-06,24,4,TRUE,0.0583430905,0.002051877,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,45,225353
"Atxn7l2",1,0,FALSE,-0.151887517,0.476075394,1,1,TRUE,0.474348866,3.53e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,8713
"Auh",1,0,FALSE,-0.002581315,0.99485968,2,0,FALSE,0.1058960675,0.409356783,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,94563
"Aup1",1,0,FALSE,-0.032207937,0.90796516,1,1,TRUE,0.60887724,1.44e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,3288
"Auts2",65,16,TRUE,-1.099525066,1e-09,19,12,TRUE,-0.505128423,1.17e-09,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,84,1106012
"Avp",1,0,FALSE,0.087798938,0.688508155,1,0,FALSE,0.015024019,0.903163439,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,1935
"Avpi1",1,0,FALSE,-0.084420884,0.699237288,1,1,TRUE,0.442675036,0.000862008,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,5787
"Avpr1a",1,0,FALSE,-0.065738616,0.789926011,1,1,TRUE,-0.899109124,6.07e-10,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,4954
"Avpr2",1,0,FALSE,-0.035793611,0.898460841,1,0,FALSE,0.313802895,0.157743544,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3401
"Axin2",4,0,FALSE,-0.0083049775,0.784602402,3,2,TRUE,0.102181428,8.93e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,30435
"Azi2",7,0,FALSE,0.013896402,0.109555324,5,4,TRUE,0.522144008,1.54e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,12,29296
"Azin1",1,0,FALSE,-0.322038175,0.163997307,1,0,FALSE,0.255500666,0.268068209,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,31840
"B020018J22Rik",2,0,FALSE,-0.115995891,0.493054336,2,0,FALSE,-0.1086461005,0.121419798,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,7055
"B130024G19Rik",7,1,TRUE,1.171057515,3.01e-05,7,1,TRUE,-0.416055159,0.000880559,"Significant","Q4 (MeCP2 up / H2A down)",TRUE,TRUE,14,45988
"B230208H11Rik",1,0,FALSE,-0.097655018,0.649091004,2,0,FALSE,0.175893811,0.05215372,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,6443
"B230214G05Rik",11,0,FALSE,-0.106529666,0.084111672,11,4,TRUE,-0.381255158,8.99e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,22,57780
"B230216N24Rik",1,1,TRUE,0.61613254,0.033214095,1,1,TRUE,1.206127825,2.02e-08,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,2,16678
"B230323A14Rik",2,0,FALSE,0.0299359805,0.734696975,3,3,TRUE,-1.013371157,4.34e-14,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,5,72106
"B3galnt2",2,0,FALSE,-0.0231347755,0.909898821,1,1,TRUE,0.693116374,5.38e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,44635
"B3galt1",3,0,FALSE,-0.040395807,0.691736008,7,6,TRUE,0.6738635435,5.34e-18,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,10,372303
"B3galt2",1,0,FALSE,0.012963362,0.971884601,1,0,FALSE,0.178698099,0.172417233,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,13951
"B3galt5",7,1,TRUE,-0.8562233,0.011738458,3,0,FALSE,-0.162423306,0.25631829,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,10,84059
"B3galt6",1,0,FALSE,-0.052388413,0.836000444,1,0,FALSE,-0.119491403,0.653559095,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,3184
"B3gat1",5,1,TRUE,0.735483481,0.001955495,5,1,TRUE,0.31418317,0.021878478,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,10,29374
"B3gat2",1,0,FALSE,-0.058728277,0.807124613,1,1,TRUE,0.363383121,0.00051385,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,87406
"B3glct",1,0,FALSE,-0.030708847,0.914722506,1,0,FALSE,0.101288945,0.465372097,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,84370
"B3gnt2",13,2,TRUE,-0.582792073,0.0311724,18,8,TRUE,-0.3187455255,0.000438924,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,31,222353
"B3gnt4",2,0,FALSE,-0.051163968,0.568955511,2,1,TRUE,-0.347359694,0.028082981,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,1423
"B3gnt6",1,0,FALSE,-0.034818957,0.901985438,1,0,FALSE,-0.173270378,0.22478873,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,7065
"B430212C06Rik",3,0,FALSE,0.06421708,0.772592067,2,0,FALSE,0.0072055445,0.673135138,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,5,22895
"B430319G15Rik",1,0,FALSE,-0.007052601,0.985388714,2,1,TRUE,0.410700655,0.003424627,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,4069
"B4galnt1",1,0,FALSE,-0.104917321,0.635292132,1,0,FALSE,-0.134725069,0.2689126,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,7106
"B4galnt3",2,0,FALSE,0.014834355,0.614221942,1,0,FALSE,-0.170178318,0.15794162,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,3,91487
"B4galnt4",1,0,FALSE,-0.119117915,0.545610381,2,1,TRUE,-0.362050706,0.0185877,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,11297
"B4galt1",1,0,FALSE,0.005346499,0.989244763,1,1,TRUE,0.297873594,0.0070635,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,49404
"B4galt5",1,0,FALSE,-0.281667183,0.185972448,1,0,FALSE,0.100796891,0.517502794,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,50740
"B4galt6",1,0,FALSE,-0.02734331,0.9270933,3,3,TRUE,0.627182787,3.61e-09,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,61806
"B930018H19Rik",2,0,FALSE,-0.000738597500000007,0.318503402,4,2,TRUE,0.564986106,5.74e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,50897
"B930025P03Rik",3,0,FALSE,-0.03636601,0.108390286,4,3,TRUE,0.640956861,1.01e-16,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,12033
"B930092H01Rik",11,0,FALSE,-0.017304815,0.050017523,7,2,TRUE,-0.3041809865,0.01495321,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,18,34583
"B9d1",1,0,FALSE,0.046441076,0.858071494,1,0,FALSE,-0.027616748,0.887146329,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,7788
"BB014433",2,1,TRUE,0.662266931,0.020631465,1,1,TRUE,0.296416005,0.036258205,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,3,4635
"BB218582",1,0,FALSE,0.286860119,0.219030444,1,1,TRUE,1.051357213,3.49e-32,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,7451
"BC005624",1,0,FALSE,-0.112617236,0.592388087,1,0,FALSE,0.170504801,0.382727491,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,10025
"BC016579",1,0,FALSE,0.066701184,0.766596816,2,2,TRUE,0.556399688,1.17e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,27221
"BC024139",1,0,FALSE,0.068938838,0.776749118,1,0,FALSE,-0.088730233,0.502563698,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,7080
"BC034090",8,0,FALSE,-0.0827242445,0.153586272,5,3,TRUE,0.24479079,1.47e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,13,31974
"BC037704",1,0,FALSE,0.004403324,0.991329043,1,1,TRUE,0.454204096,0.000605152,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,1999
"BC039771",1,0,FALSE,-0.141916675,0.4866522,1,0,FALSE,0.122843211,0.240119211,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,112113
"BC046251",3,0,FALSE,-0.105611441,0.427144118,1,0,FALSE,-0.156596113,0.160560235,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,36815
"BC048602",1,0,FALSE,-0.023752927,0.936936006,2,1,TRUE,-0.532008416,0.000290855,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,21531
"Baalc",1,0,FALSE,0.10071655,0.651755308,3,1,TRUE,0.366549268,0.017769689,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,4,19769
"Babam2",3,0,FALSE,-0.011392184,0.7311129,3,3,TRUE,0.633227709,1.86e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,488025
"Bace2",3,0,FALSE,0.077685457,0.300658772,2,1,TRUE,0.459779048,4.95e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,5,86195
"Bach1",3,0,FALSE,-0.01779146,0.714075452,5,3,TRUE,0.358273189,4.29e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,8,34402
"Bach2",33,5,TRUE,1.285364103,1.98e-09,25,21,TRUE,0.414645976,9.43e-41,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,58,347305
"Bach2os",1,0,FALSE,-0.207019507,0.308311956,3,2,TRUE,0.4662879675,2.94e-09,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,12029
"Bag1",1,0,FALSE,-0.239778557,0.232841704,1,1,TRUE,0.682052416,1.56e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,11897
"Bag3",3,0,FALSE,0.044197803,0.478606886,1,0,FALSE,-0.105164923,0.529515992,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,4,23366
"Bahcc1",9,2,TRUE,-0.6251774245,0.006798971,8,7,TRUE,-0.498057375,2.2e-06,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,17,59350
"Baiap2",1,0,FALSE,0.01736736,0.957087356,9,6,TRUE,-0.6258696945,3.18e-08,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,10,64020
"Baiap2l2",2,0,FALSE,-0.038920289,0.714617786,1,1,TRUE,-0.354354209,0.000559169,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,27343
"Bambi",1,0,FALSE,-0.032518878,0.906346352,2,2,TRUE,0.3234899735,0.002623026,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,8482
"Bambi-ps1",1,0,FALSE,0.0029178,0.994120293,1,1,TRUE,0.266298514,0.042376236,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,592
"Bank1",2,2,TRUE,2.0909057645,3.21e-19,10,9,TRUE,0.939100272,2.26e-30,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,12,272704
"Banp",11,0,FALSE,-0.072190925,0.489692479,17,6,TRUE,-0.5628669665,6.51e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,28,79509
"Bard1",1,0,FALSE,-0.015522966,0.962148691,1,0,FALSE,0.102193386,0.554243339,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,75649
"Barhl1",5,0,FALSE,-0.033961085,0.427152322,5,2,TRUE,-0.303884617,0.004982086,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,10,8990
"Barhl2",2,2,TRUE,1.0934174115,6.78e-08,5,5,TRUE,0.524755658,6.33e-11,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,7,5644
"Barx2",3,0,FALSE,0.002669718,0.891158892,9,6,TRUE,-0.559030077,1.41e-15,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,12,67419
"Basp1",14,5,TRUE,1.541680476,3.84e-12,19,18,TRUE,0.565714308,1.87e-27,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,33,50488
"Batf",2,0,FALSE,-0.0352545565,0.800058279,1,0,FALSE,-0.026999532,0.846999931,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,22419
"Baz1a",1,0,FALSE,0.011667124,0.973608257,1,0,FALSE,-0.083908966,0.560665389,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,121360
"Baz2a",1,0,FALSE,-0.15840255,0.469960228,1,1,TRUE,0.333335467,0.007516915,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,37727
"Baz2b",2,0,FALSE,0.123374914,0.140356228,1,1,TRUE,0.667726,4.97e-06,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,310477
"Bbs10",1,0,FALSE,-0.044331847,0.864628157,1,1,TRUE,0.795047123,5.95e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3049
"Bbs9",9,2,TRUE,0.947895166,3.08e-05,4,3,TRUE,0.291879073,4.49e-05,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,13,412566
"Bbx",3,0,FALSE,-0.057529265,0.510515239,6,5,TRUE,0.278125192,2.99e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,9,240547
"Bcan",1,0,FALSE,-0.127361745,0.543024501,3,1,TRUE,-0.260733949,0.009371213,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,12700
"Bcar3",17,0,FALSE,-0.047565184,0.062289338,19,8,TRUE,0.493737077,1.01e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,36,236056
"Bcas3",5,0,FALSE,-0.021119496,0.429407566,2,1,TRUE,-0.608955465,0.000420894,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,7,472892
"Bcat1",11,1,TRUE,-0.685123236,0.041851938,7,1,TRUE,-0.408719966,0.000340432,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,18,82350
"Bckdhb",1,0,FALSE,-0.118435626,0.577406138,2,2,TRUE,0.6069118255,1.39e-09,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,199096
"Bcl10",1,0,FALSE,-0.112472089,0.601522183,1,1,TRUE,0.925296689,3.86e-14,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,10095
"Bcl11a",10,2,TRUE,0.7765939705,3.01e-06,10,4,TRUE,0.466825341,2.9e-07,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,20,96068
"Bcl11b",11,0,FALSE,0.00531517,0.423785921,13,5,TRUE,-0.3491411,2.46e-05,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,24,93200
"Bcl2",2,2,TRUE,0.617118837,0.012900955,4,3,TRUE,0.463399891,3.34e-09,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,6,176097
"Bcl2l1",1,0,FALSE,-0.353469991,0.118967774,1,1,TRUE,0.337817299,0.002373292,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,51061
"Bcl2l11",18,1,TRUE,-0.832548229,0.018638901,17,4,TRUE,-0.5019850305,7.22e-06,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,35,36510
"Bcl2l15",1,0,FALSE,0.127160295,0.556260349,1,1,TRUE,0.934164295,9.49e-12,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,22018
"Bcl6",1,0,FALSE,0.04055447,0.878330233,4,3,TRUE,0.835103374,2.14e-11,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,5,23801
"Bcl7c",1,0,FALSE,-0.007086428,0.985388714,1,0,FALSE,0.050085577,0.804355646,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,47478
"Bcl9l",1,0,FALSE,-0.028399994,0.92086606,5,2,TRUE,-0.2341774,0.015044814,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,6,29072
"Bclaf1",1,0,FALSE,-0.043973152,0.863769648,1,1,TRUE,0.633365976,0.000160392,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,32145
"Bcor",11,0,FALSE,-0.059179774,0.131423354,8,1,TRUE,-0.222932519,0.019566262,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,19,123616
"Bcr",9,0,FALSE,-0.051966747,0.29517466,10,3,TRUE,0.260731911,0.002077305,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,19,124330
"Bcs1l",1,0,FALSE,0.020413343,0.947716751,1,0,FALSE,0.063921652,0.831596363,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,4155
"Bdh1",2,1,TRUE,1.816741308,2.72e-10,2,2,TRUE,0.7139065565,7.22e-13,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,4,36622
"Bdh2",1,0,FALSE,-0.160045572,0.441337031,1,0,FALSE,-0.267072901,0.099888633,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,23206
"Bdkrb1",3,0,FALSE,-0.117837028,0.403468704,4,1,TRUE,-0.587208467,0.000128017,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,7,1338
"Bdkrb2",1,0,FALSE,-0.055654504,0.819436621,1,0,FALSE,-0.158258152,0.057311837,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,32012
"Bdnf",4,2,TRUE,1.605377809,2.5e-07,5,5,TRUE,0.56906134,1.1e-16,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,9,52308
"Becn2",2,0,FALSE,0.1535837035,0.190362257,2,1,TRUE,0.656297063,4.13e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,1897
"Begain",4,0,FALSE,-0.0947739315,0.314161449,6,5,TRUE,-0.549910911,9.25e-13,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,10,36031
"Bend7",1,0,FALSE,0.012346795,0.970911268,3,1,TRUE,0.778281267,1.67e-06,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,84312
"Bex6",1,0,FALSE,0.505610104,0.057520796,1,1,TRUE,0.854656929,1.87e-07,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,7150
"Bglap",1,0,FALSE,-0.089932891,0.678749043,1,0,FALSE,0.234494675,0.066135274,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,964
"Bhlhe22",1,0,FALSE,0.129246049,0.561900795,2,1,TRUE,0.374905673,1.14e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,3344
"Bhlhe40",1,0,FALSE,-0.093549879,0.661493901,1,1,TRUE,0.293427588,0.007141139,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,6297
"Bhlhe41",1,0,FALSE,-0.109929978,0.633383526,1,1,TRUE,0.36351089,0.000156111,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,7316
"Bhmt",2,2,TRUE,1.4232180025,8.57e-07,5,5,TRUE,0.632582418,1.27e-23,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,7,21287
"Bicc1",1,0,FALSE,0.000988568,0.997905284,4,1,TRUE,0.460245208,0.001090681,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,5,236869
"Bicd1",1,0,FALSE,-0.052751182,0.832614812,1,1,TRUE,0.555227239,1.31e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,154346
"Bicd2",2,0,FALSE,-0.0458898705,0.758820929,2,1,TRUE,-0.438768488,0.001393904,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,45442
"Bicdl1",2,0,FALSE,-0.107187635,0.311818061,2,2,TRUE,-0.3739561285,0.004575524,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,83447
"Bicdl2",1,0,FALSE,-0.106735777,0.614783904,1,0,FALSE,-0.260959612,0.118379252,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,8116
"Bik",1,0,FALSE,0.024799536,0.933335481,1,1,TRUE,-0.278702104,0.007854635,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,17773
"Bin1",2,0,FALSE,-0.0273421715,0.751073882,2,1,TRUE,0.437882365,8.23e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,58508
"Bin2",1,0,FALSE,-0.021813457,0.943090341,1,0,FALSE,0.164373762,0.328305312,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,28477
"Blk",4,0,FALSE,0.019204767,0.421519056,3,0,FALSE,0.026261373,0.125013614,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,7,44202
"Bloc1s1",1,0,FALSE,-0.003757977,0.992341739,1,1,TRUE,0.842239792,8.32e-11,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,6154
"Blvrb",1,0,FALSE,-0.107702918,0.608349172,1,0,FALSE,0.051756024,0.778618848,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,18167
