gene_name	chr	intron_hypo	gene_mch_hypo
Cep68	chr11	TRUE	FALSE
Cep70	chr9	TRUE	TRUE
Cep72	chr13	FALSE	FALSE
Cep76	chr18	FALSE	FALSE
Cep78	chr19	TRUE	FALSE
Cep83	chr10	TRUE	TRUE
Cep85	chr4	FALSE	FALSE
Cep85l	chr10	FALSE	FALSE
Cep89	chr7	FALSE	FALSE
Cep95	chr11	FALSE	FALSE
Cep97	chr16	FALSE	FALSE
Cept1	chr3	FALSE	TRUE
Cer1	chr4	FALSE	FALSE
Cercam	chr2	FALSE	FALSE
Cerk	chr15	FALSE	FALSE
Cerkl	chr2	FALSE	FALSE
Cers1	chr8	FALSE	FALSE
Cers2	chr3	FALSE	FALSE
Cers3	chr7	TRUE	TRUE
Cers4	chr8	TRUE	TRUE
Cers5	chr15	FALSE	FALSE
Cers6	chr2	TRUE	TRUE
Ces1a	chr8	TRUE	FALSE
Ces1b	chr8	FALSE	FALSE
Ces1c	chr8	TRUE	TRUE
Ces1d	chr8	FALSE	FALSE
Ces1e	chr8	FALSE	TRUE
Ces1f	chr8	FALSE	FALSE
Ces1g	chr8	FALSE	TRUE
Ces1h	chr8	FALSE	FALSE
Ces2a	chr8	FALSE	FALSE
Ces2b	chr8	FALSE	FALSE
Ces2c	chr8	TRUE	FALSE
Ces2e	chr8	TRUE	TRUE
Ces2f	chr8	FALSE	FALSE
Ces2g	chr8	FALSE	FALSE
Ces2h	chr8	TRUE	FALSE
Ces3a	chr8	FALSE	FALSE
Ces3b	chr8	TRUE	FALSE
Ces4a	chr8	TRUE	FALSE
Ces5a	chr8	FALSE	FALSE
Cetn1	chr18	TRUE	FALSE
Cetn2	chrX	FALSE	FALSE
Cetn3	chr13	FALSE	FALSE
Cetn4	chr3	TRUE	FALSE
Cfap100	chr6	TRUE	FALSE
Cfap126	chr1	FALSE	FALSE
Cfap157	chr2	TRUE	FALSE
Cfap161	chr7	FALSE	FALSE
Cfap20	chr8	FALSE	FALSE
Cfap206	chr4	FALSE	FALSE
Cfap221	chr1	TRUE	TRUE
Cfap298	chr16	TRUE	FALSE
Cfap299	chr5	FALSE	FALSE
Cfap300	chr9	FALSE	FALSE
Cfap36	chr11	FALSE	FALSE
Cfap410	chr10	FALSE	FALSE
Cfap43	chr19	FALSE	TRUE
Cfap44	chr16	FALSE	FALSE
Cfap45	chr1	TRUE	TRUE
Cfap46	chr7	FALSE	TRUE
Cfap47	chrX	FALSE	FALSE
Cfap52	chr11	FALSE	FALSE
Cfap53	chr18	FALSE	TRUE
Cfap54	chr10	FALSE	TRUE
Cfap57	chr4	FALSE	TRUE
Cfap58	chr19	FALSE	FALSE
Cfap61	chr2	TRUE	TRUE
Cfap65	chr1	FALSE	TRUE
Cfap69	chr5	FALSE	FALSE
Cfap70	chr14	FALSE	FALSE
Cfap73	chr5	TRUE	FALSE
Cfap74	chr4	TRUE	TRUE
Cfap77	chr2	TRUE	TRUE
Cfap97	chr8	FALSE	FALSE
Cfap97d1	chr11	FALSE	FALSE
Cfap97d2	chr8	FALSE	FALSE
Cfap99	chr5	TRUE	FALSE
Cfb	chr17	FALSE	FALSE
Cfc1	chr1	FALSE	FALSE
Cfd	chr10	TRUE	FALSE
Cfdp1	chr8	TRUE	TRUE
Cfh	chr1	FALSE	TRUE
Cfhr1	chr1	FALSE	FALSE
Cfhr2	chr1	FALSE	FALSE
Cfi	chr3	FALSE	FALSE
Cfl1	chr19	TRUE	FALSE
Cfl2	chr12	TRUE	FALSE
Cflar	chr1	FALSE	FALSE
Cfp	chrX	TRUE	FALSE
Cftr	chr6	FALSE	TRUE
Cga	chr4	FALSE	FALSE
Cgas	chr9	FALSE	FALSE
Cggbp1	chr16	FALSE	FALSE
Cgn	chr3	FALSE	FALSE
Cgnl1	chr9	FALSE	FALSE
Cgref1	chr5	FALSE	FALSE
Cgrrf1	chr14	FALSE	FALSE
Chac1	chr2	FALSE	FALSE
Chac2	chr11	TRUE	FALSE
Chad	chr11	TRUE	FALSE
Chadl	chr15	TRUE	TRUE
Chaf1a	chr17	FALSE	FALSE
Chaf1b	chr16	TRUE	TRUE
Champ1	chr8	TRUE	TRUE
Chat	chr14	FALSE	FALSE
Chchd1	chr14	TRUE	FALSE
Chchd10	chr10	FALSE	FALSE
Chchd2	chr5	TRUE	FALSE
Chchd3	chr6	TRUE	TRUE
Chchd4	chr6	FALSE	FALSE
Chchd5	chr2	FALSE	FALSE
Chchd6	chr6	FALSE	FALSE
Chchd7	chr4	FALSE	FALSE
Chd1	chr17	FALSE	FALSE
Chd1l	chr3	FALSE	FALSE
Chd2	chr7	TRUE	TRUE
Chd3	chr11	FALSE	FALSE
Chd4	chr6	FALSE	FALSE
Chd5	chr4	FALSE	FALSE
Chd6	chr2	TRUE	TRUE
Chd7	chr4	TRUE	TRUE
Chd8	chr14	FALSE	FALSE
Chd9	chr8	FALSE	FALSE
Chdh	chr14	TRUE	TRUE
Chek1	chr9	FALSE	FALSE
Chek2	chr5	FALSE	FALSE
Cherp	chr8	FALSE	FALSE
Chfr	chr5	FALSE	FALSE
Chga	chr12	TRUE	FALSE
Chgb	chr2	FALSE	FALSE
Chia1	chr3	FALSE	FALSE
Chic1	chrX	TRUE	FALSE
Chic2	chr5	FALSE	FALSE
Chid1	chr7	FALSE	FALSE
Chil1	chr1	FALSE	FALSE
Chil3	chr3	FALSE	FALSE
Chil4	chr3	FALSE	FALSE
Chil5	chr3	FALSE	FALSE
Chil6	chr3	FALSE	FALSE
Chit1	chr1	FALSE	FALSE
Chka	chr19	FALSE	TRUE
Chkb	chr15	FALSE	FALSE
Chl1	chr6	FALSE	FALSE
Chm	chrX	FALSE	FALSE
Chml	chr1	FALSE	FALSE
Chmp1a	chr8	TRUE	FALSE
Chmp2a	chr7	TRUE	FALSE
Chmp2b	chr16	TRUE	FALSE
Chmp3	chr6	FALSE	FALSE
Chmp4b	chr2	FALSE	TRUE
Chmp4c	chr3	FALSE	FALSE
Chmp5	chr4	TRUE	FALSE
Chmp6	chr11	TRUE	FALSE
Chmp7	chr14	TRUE	TRUE
Chn1	chr2	TRUE	TRUE
Chn2	chr6	FALSE	TRUE
Chodl	chr16	TRUE	FALSE
Chordc1	chr9	FALSE	FALSE
Chp1	chr2	TRUE	TRUE
Chp2	chr7	TRUE	FALSE
Chpf	chr1	FALSE	FALSE
Chpf2	chr5	TRUE	FALSE
Chpt1	chr10	FALSE	FALSE
Chrac1	chr15	TRUE	FALSE
Chrd	chr16	FALSE	FALSE
Chrdl1	chrX	FALSE	FALSE
Chrdl2	chr7	TRUE	TRUE
Chrm1	chr19	TRUE	TRUE
Chrm2	chr6	FALSE	FALSE
Chrm3	chr13	FALSE	FALSE
Chrna1	chr2	FALSE	FALSE
Chrna10	chr7	TRUE	FALSE
Chrna2	chr14	TRUE	TRUE
Chrna3	chr9	TRUE	FALSE
Chrna4	chr2	TRUE	TRUE
Chrna5	chr9	TRUE	TRUE
Chrna6	chr8	FALSE	FALSE
Chrna7	chr7	TRUE	TRUE
Chrna9	chr5	FALSE	FALSE
Chrnb1	chr11	TRUE	FALSE
Chrnb2	chr3	FALSE	FALSE
Chrnb3	chr8	FALSE	FALSE
Chrnb4	chr9	TRUE	FALSE
Chrnd	chr1	FALSE	FALSE
Chrne	chr11	FALSE	FALSE
Chrng	chr1	FALSE	FALSE
Chst1	chr2	TRUE	FALSE
Chst10	chr1	FALSE	TRUE
Chst11	chr10	TRUE	TRUE
Chst12	chr5	TRUE	FALSE
Chst13	chr6	FALSE	FALSE
Chst15	chr7	FALSE	FALSE
Chst2	chr9	FALSE	FALSE
Chst3	chr10	TRUE	TRUE
Chst4	chr8	TRUE	FALSE
Chst5	chr8	TRUE	FALSE
Chst7	chrX	FALSE	FALSE
Chst8	chr7	FALSE	FALSE
Chst9	chr18	FALSE	FALSE
Chsy1	chr7	TRUE	FALSE
Chsy3	chr18	FALSE	FALSE
Chtf18	chr17	FALSE	FALSE
Chtf8	chr8	FALSE	FALSE
Chtop	chr3	FALSE	FALSE
Chuk	chr19	FALSE	FALSE
Churc1	chr12	FALSE	FALSE
Ciao1	chr2	FALSE	FALSE
Ciao2a	chr9	TRUE	FALSE
Ciao2b	chr8	TRUE	TRUE
Ciao3	chr17	FALSE	FALSE
Ciapin1	chr8	TRUE	FALSE
Ciart	chr3	TRUE	FALSE
Cib1	chr7	TRUE	FALSE
Cib2	chr9	FALSE	FALSE
Cib3	chr8	FALSE	FALSE
Cib4	chr5	TRUE	FALSE
Cic	chr7	FALSE	FALSE
Cidea	chr18	TRUE	FALSE
Cideb	chr14	FALSE	FALSE
Cidec	chr6	TRUE	FALSE
Ciita	chr16	TRUE	TRUE
Cilk1	chr9	FALSE	FALSE
Cilp	chr9	TRUE	TRUE
Cilp2	chr8	TRUE	FALSE
Cinp	chr12	TRUE	FALSE
Cip2a	chr16	FALSE	FALSE
Cipc	chr12	FALSE	FALSE
Cir1	chr2	FALSE	FALSE
Cirbp	chr10	FALSE	FALSE
Cisd1	chr10	FALSE	FALSE
Cisd2	chr3	FALSE	FALSE
Cisd3	chr11	TRUE	FALSE
Cish	chr9	TRUE	TRUE
Cit	chr5	TRUE	TRUE
Cited1	chrX	FALSE	FALSE
Ciz1	chr2	TRUE	TRUE
Ckap2	chr8	FALSE	FALSE
Ckap2l	chr2	FALSE	FALSE
Ckap4	chr10	FALSE	FALSE
Ckap5	chr2	FALSE	TRUE
Ckb	chr12	FALSE	FALSE
Cklf	chr8	FALSE	FALSE
Ckm	chr7	FALSE	FALSE
Ckmt1	chr2	FALSE	FALSE
Ckmt2	chr13	FALSE	FALSE
Cks1b	chr3	FALSE	FALSE
Cks1brt	chr8	FALSE	FALSE
Cks2	chr13	TRUE	FALSE
Clasp1	chr1	TRUE	TRUE
Clasp2	chr9	FALSE	TRUE
Clasrp	chr7	TRUE	FALSE
Clba1	chr12	FALSE	FALSE
Clca1	chr3	TRUE	FALSE
Clca2	chr3	TRUE	FALSE
Clca3a1	chr3	FALSE	FALSE
Clca3a2	chr3	FALSE	FALSE
Clca3b	chr3	FALSE	FALSE
Clca4a	chr3	FALSE	FALSE
Clca4b	chr3	FALSE	FALSE
Clcc1	chr3	FALSE	FALSE
Clcf1	chr19	FALSE	FALSE
Clcn1	chr6	TRUE	TRUE
Clcn2	chr16	TRUE	FALSE
Clcn3	chr8	FALSE	FALSE
Clcn4	chr7	FALSE	FALSE
Clcn5	chrX	FALSE	TRUE
Clcn6	chr4	FALSE	FALSE
Clcn7	chr17	FALSE	FALSE
Clcnka	chr4	TRUE	FALSE
Clcnkb	chr4	TRUE	TRUE
Cldn1	chr16	FALSE	FALSE
Cldn10	chr14	TRUE	TRUE
Cldn11	chr3	FALSE	FALSE
Cldn12	chr5	FALSE	FALSE
Cldn13	chr5	TRUE	FALSE
Cldn14	chr16	TRUE	TRUE
Cldn15	chr5	TRUE	TRUE
Cldn16	chr16	FALSE	FALSE
Cldn18	chr9	TRUE	FALSE
Cldn19	chr4	TRUE	FALSE
Cldn2	chrX	TRUE	FALSE
Cldn34a	chrX	TRUE	FALSE
Cldn34b1	chrX	TRUE	FALSE
Cldn34b2	chrX	FALSE	FALSE
Cldn34b3	chrX	TRUE	FALSE
Cldn34b4	chrX	FALSE	FALSE
Cldn34c1	chrX	FALSE	FALSE
Cldn34c2	chrX	FALSE	FALSE
Cldn34c4	chrX	FALSE	FALSE
Cldn34d	chrX	FALSE	FALSE
Cldn6	chr17	TRUE	FALSE
Cldn7	chr11	TRUE	FALSE
Cldnd1	chr16	FALSE	FALSE
Cldnd2	chr7	TRUE	FALSE
Clec10a	chr11	TRUE	FALSE
Clec11a	chr7	FALSE	FALSE
Clec12a	chr6	FALSE	FALSE
Clec12b	chr6	TRUE	FALSE
Clec16a	chr16	TRUE	TRUE
Clec18a	chr8	TRUE	TRUE
Clec1a	chr6	FALSE	FALSE
Clec1b	chr6	FALSE	FALSE
Clec2d	chr6	FALSE	FALSE
Clec2e	chr6	TRUE	FALSE
Clec2f	chr6	FALSE	FALSE
Clec2g	chr6	FALSE	FALSE
Clec2h	chr6	FALSE	FALSE
Clec2i	chr6	FALSE	FALSE
Clec2l	chr6	TRUE	TRUE
Clec2m	chr6	FALSE	FALSE
Clec3a	chr8	TRUE	TRUE
Clec3b	chr9	FALSE	FALSE
Clec4a1	chr6	FALSE	FALSE
Clec4a2	chr6	FALSE	FALSE
Clec4a3	chr6	FALSE	FALSE
Clec4a4	chr6	FALSE	TRUE
Clec4b1	chr6	FALSE	FALSE
Clec4b2	chr6	FALSE	FALSE
Clec4d	chr6	FALSE	FALSE
Clec4e	chr6	FALSE	FALSE
Clec4f	chr6	FALSE	FALSE
Clec4g	chr8	FALSE	FALSE
Clec4n	chr6	TRUE	TRUE
Clec5a	chr6	TRUE	TRUE
Clec9a	chr6	FALSE	FALSE
Clgn	chr8	TRUE	TRUE
Clhc1	chr11	FALSE	FALSE
Clic1	chr17	FALSE	FALSE
Clic3	chr2	TRUE	FALSE
Clic4	chr4	TRUE	TRUE
Clic5	chr17	FALSE	TRUE
Clic6	chr16	TRUE	TRUE
Clint1	chr11	FALSE	TRUE
Clip1	chr5	FALSE	TRUE
Clip2	chr5	TRUE	TRUE
Clip3	chr7	FALSE	FALSE
Clip4	chr17	TRUE	TRUE
Clk1	chr1	FALSE	FALSE
Clk2	chr3	FALSE	FALSE
Clk3	chr9	FALSE	FALSE
Clk4	chr11	FALSE	FALSE
Clmn	chr12	TRUE	TRUE
Clmp	chr9	FALSE	FALSE
Cln3	chr7	FALSE	FALSE
Cln5	chr14	FALSE	FALSE
Cln6	chr9	FALSE	FALSE
Cln8	chr8	FALSE	FALSE
Clnk	chr5	FALSE	FALSE
Clns1a	chr7	FALSE	TRUE
Clock	chr5	FALSE	TRUE
Clp1	chr2	FALSE	FALSE
Clpb	chr7	TRUE	TRUE
Clpp	chr17	FALSE	FALSE
Clps	chr17	TRUE	FALSE
Clpsl2	chr17	TRUE	FALSE
Clptm1	chr7	TRUE	TRUE
Clptm1l	chr13	FALSE	FALSE
Clpx	chr9	FALSE	FALSE
Clrn1	chr3	FALSE	FALSE
Clrn2	chr5	TRUE	FALSE
Clrn3	chr7	TRUE	FALSE
Clspn	chr4	FALSE	FALSE
Clstn1	chr4	TRUE	TRUE
Clstn2	chr9	TRUE	TRUE
Clstn3	chr6	TRUE	TRUE
Clta	chr4	FALSE	FALSE
Cltb	chr13	FALSE	FALSE
Cltc	chr11	FALSE	FALSE
Cltrn	chrX	FALSE	FALSE
Clu	chr14	FALSE	FALSE
Cluap1	chr16	TRUE	FALSE
Cluh	chr11	FALSE	FALSE
Clvs1	chr4	TRUE	TRUE
Clvs2	chr10	FALSE	FALSE
Clybl	chr14	FALSE	FALSE
Cma1	chr14	FALSE	FALSE
Cma2	chr14	FALSE	FALSE
Cmah	chr13	FALSE	TRUE
Cmas	chr6	TRUE	TRUE
Cmbl	chr15	TRUE	FALSE
Cmc1	chr9	FALSE	FALSE
Cmc2	chr8	TRUE	TRUE
Cmc4	chrX	TRUE	FALSE
Cmip	chr8	TRUE	TRUE
Cmklr1	chr5	TRUE	FALSE
Cmpk1	chr4	FALSE	FALSE
Cmpk2	chr12	TRUE	FALSE
Cmss1	chr16	FALSE	TRUE
Cmtm1	chr8	FALSE	FALSE
Cmtm2a	chr8	FALSE	FALSE
Cmtm2b	chr8	FALSE	FALSE
Cmtm3	chr8	TRUE	FALSE
Cmtm4	chr8	TRUE	TRUE
Cmtm5	chr14	TRUE	FALSE
Cmtm6	chr9	FALSE	FALSE
Cmtm7	chr9	FALSE	FALSE
Cmtm8	chr9	FALSE	FALSE
Cmtr1	chr17	FALSE	FALSE
Cmtr2	chr8	FALSE	FALSE
Cmya5	chr13	TRUE	TRUE
Cnbd1	chr4	FALSE	FALSE
Cnbd2	chr2	FALSE	TRUE
Cnbp	chr6	TRUE	TRUE
Cndp1	chr18	FALSE	FALSE
Cndp2	chr18	TRUE	FALSE
Cnep1r1	chr8	FALSE	FALSE
Cnfn	chr7	TRUE	FALSE
Cnga1	chr5	TRUE	FALSE
Cnga2	chrX	FALSE	FALSE
Cnga3	chr1	TRUE	TRUE
Cnga4	chr7	FALSE	FALSE
Cngb1	chr8	FALSE	TRUE
Cngb3	chr4	FALSE	TRUE
Cnih1	chr14	FALSE	FALSE
Cnih2	chr19	FALSE	FALSE
Cnih3	chr1	TRUE	TRUE
Cnih4	chr1	TRUE	FALSE
Cnksr1	chr4	TRUE	TRUE
Cnksr2	chrX	FALSE	TRUE
Cnksr3	chr10	FALSE	TRUE
Cnmd	chr14	FALSE	FALSE
Cnn1	chr9	TRUE	TRUE
Cnn2	chr10	FALSE	FALSE
Cnn3	chr3	TRUE	TRUE
Cnnm1	chr19	FALSE	FALSE
Cnnm2	chr19	TRUE	TRUE
Cnnm3	chr1	TRUE	FALSE
Cnnm4	chr1	FALSE	FALSE
Cnot1	chr8	FALSE	TRUE
Cnot10	chr9	FALSE	FALSE
Cnot11	chr1	FALSE	FALSE
Cnot2	chr10	TRUE	TRUE
Cnot3	chr7	TRUE	FALSE
Cnot4	chr6	FALSE	TRUE
Cnot6	chr11	FALSE	FALSE
Cnot6l	chr5	FALSE	TRUE
Cnot7	chr8	FALSE	FALSE
Cnot8	chr11	FALSE	FALSE
Cnot9	chr1	FALSE	FALSE
Cnp	chr11	FALSE	FALSE
Cnppd1	chr1	TRUE	FALSE
Cnpy1	chr5	FALSE	FALSE
Cnpy2	chr10	FALSE	FALSE
Cnpy3	chr17	FALSE	FALSE
Cnpy4	chr5	TRUE	FALSE
Cnr1	chr4	FALSE	FALSE
Cnr2	chr4	TRUE	FALSE
Cnrip1	chr11	FALSE	FALSE
Cnst	chr1	FALSE	TRUE
Cntd1	chr11	TRUE	FALSE
Cntf	chr19	TRUE	FALSE
Cntfr	chr4	TRUE	TRUE
Cntln	chr4	FALSE	FALSE
Cntn1	chr15	FALSE	TRUE
Cntn2	chr1	TRUE	FALSE
Cntn3	chr6	FALSE	FALSE
Cntn4	chr6	FALSE	FALSE
Cntn5	chr9	FALSE	FALSE
Cntn6	chr6	FALSE	FALSE
Cntnap1	chr11	FALSE	FALSE
Cntnap2	chr6	TRUE	TRUE
Cntnap3	chr13	FALSE	TRUE
Cntnap4	chr8	TRUE	TRUE
Cntnap5a	chr1	FALSE	FALSE
Cntnap5b	chr1	FALSE	FALSE
Cntnap5c	chr17	FALSE	TRUE
Cntrl	chr2	FALSE	FALSE
Cntrob	chr11	FALSE	FALSE
Coa3	chr11	FALSE	FALSE
Coa4	chr7	TRUE	FALSE
Coa5	chr1	FALSE	FALSE
Coa6	chr8	FALSE	FALSE
Coa7	chr4	FALSE	FALSE
Coasy	chr11	TRUE	FALSE
Cobl	chr11	FALSE	FALSE
Cobll1	chr2	FALSE	FALSE
Coch	chr12	FALSE	FALSE
Cog1	chr11	FALSE	FALSE
Cog2	chr8	FALSE	TRUE
Cog3	chr14	TRUE	TRUE
Cog4	chr8	TRUE	TRUE
Cog5	chr12	FALSE	FALSE
Cog6	chr3	FALSE	FALSE
Cog7	chr7	FALSE	FALSE
Cog8	chr8	FALSE	FALSE
Coil	chr11	FALSE	FALSE
Col10a1	chr10	TRUE	FALSE
Col11a1	chr3	FALSE	TRUE
Col11a2	chr17	TRUE	TRUE
Col12a1	chr9	FALSE	FALSE
Col13a1	chr10	FALSE	TRUE
Col14a1	chr15	FALSE	TRUE
Col15a1	chr4	FALSE	FALSE
Col16a1	chr4	TRUE	TRUE
Col17a1	chr19	FALSE	FALSE
Col18a1	chr10	FALSE	FALSE
Col19a1	chr1	FALSE	FALSE
Col1a1	chr11	TRUE	FALSE
Col1a2	chr6	FALSE	FALSE
Col20a1	chr2	TRUE	FALSE
Col22a1	chr15	FALSE	TRUE
Col23a1	chr11	FALSE	TRUE
Col24a1	chr3	FALSE	FALSE
Col25a1	chr3	FALSE	TRUE
Col26a1	chr5	FALSE	TRUE
Col27a1	chr4	TRUE	TRUE
Col28a1	chr6	FALSE	TRUE
Col2a1	chr15	TRUE	FALSE
Col3a1	chr1	FALSE	FALSE
Col4a1	chr8	TRUE	TRUE
Col4a2	chr8	FALSE	TRUE
Col4a3	chr1	FALSE	TRUE
Col4a3bp	chr13	TRUE	TRUE
Col4a4	chr1	FALSE	FALSE
Col4a5	chrX	FALSE	TRUE
Col4a6	chrX	FALSE	TRUE
Col5a1	chr2	TRUE	TRUE
Col5a2	chr1	FALSE	TRUE
Col5a3	chr9	TRUE	FALSE
Col6a1	chr10	TRUE	TRUE
Col6a2	chr10	TRUE	FALSE
Col6a3	chr1	TRUE	TRUE
Col6a4	chr9	FALSE	FALSE
Col6a5	chr9	FALSE	TRUE
Col6a6	chr9	FALSE	FALSE
Col7a1	chr9	TRUE	TRUE
Col8a1	chr16	FALSE	TRUE
Col8a2	chr4	TRUE	TRUE
Col9a1	chr1	FALSE	FALSE
Col9a2	chr4	FALSE	FALSE
Col9a3	chr2	TRUE	TRUE
Colca2	chr9	TRUE	FALSE
Colec10	chr15	FALSE	FALSE
Colec11	chr12	FALSE	FALSE
Colec12	chr18	FALSE	TRUE
Colgalt1	chr8	TRUE	TRUE
Colgalt2	chr1	TRUE	TRUE
Colq	chr14	FALSE	FALSE
Commd1	chr11	TRUE	TRUE
Commd10	chr18	FALSE	FALSE
Commd1b	chr11	TRUE	TRUE
Commd2	chr3	FALSE	FALSE
Commd3	chr2	FALSE	FALSE
Commd4	chr9	FALSE	FALSE
Commd6	chr14	FALSE	FALSE
Commd7	chr2	FALSE	FALSE
Commd8	chr5	FALSE	FALSE
Commd9	chr2	TRUE	TRUE
Comp	chr8	FALSE	FALSE
Comt	chr16	TRUE	TRUE
Comtd1	chr14	TRUE	FALSE
Cop1	chr1	FALSE	TRUE
Copa	chr1	FALSE	FALSE
Copb1	chr7	FALSE	TRUE
Copb2	chr9	FALSE	FALSE
Cope	chr8	FALSE	FALSE
Copg1	chr6	FALSE	FALSE
Copg2	chr6	FALSE	FALSE
Coprs	chr8	FALSE	FALSE
Cops2	chr2	FALSE	FALSE
Cops3	chr11	FALSE	TRUE
Cops4	chr5	FALSE	FALSE
Cops5	chr1	FALSE	FALSE
Cops6	chr5	TRUE	TRUE
Cops7a	chr6	TRUE	FALSE
Cops7b	chr1	FALSE	FALSE
Cops8	chr1	FALSE	FALSE
Cops9	chr1	TRUE	FALSE
Copz1	chr15	TRUE	TRUE
Copz2	chr11	FALSE	FALSE
Coq10a	chr10	FALSE	FALSE
Coq10b	chr1	TRUE	TRUE
Coq2	chr5	FALSE	FALSE
Coq3	chr4	TRUE	TRUE
Coq4	chr2	FALSE	FALSE
Coq5	chr5	FALSE	FALSE
Coq6	chr12	FALSE	FALSE
Coq7	chr7	FALSE	FALSE
Coq8a	chr1	FALSE	FALSE
Coq8b	chr7	FALSE	FALSE
Coq9	chr8	FALSE	FALSE
Corin	chr5	FALSE	TRUE
Coro1a	chr7	FALSE	FALSE
Coro1b	chr19	FALSE	FALSE
Coro1c	chr5	TRUE	TRUE
Coro2a	chr4	TRUE	TRUE
Coro2b	chr9	TRUE	TRUE
Coro6	chr11	TRUE	FALSE
Coro7	chr16	TRUE	TRUE
Cort	chr4	TRUE	FALSE
Cotl1	chr8	FALSE	FALSE
Cox10	chr11	TRUE	TRUE
Cox11	chr11	FALSE	FALSE
Cox14	chr15	TRUE	FALSE
Cox15	chr19	FALSE	FALSE
Cox16	chr12	FALSE	TRUE
Cox18	chr5	FALSE	FALSE
Cox19	chr5	FALSE	FALSE
Cox20	chr1	FALSE	FALSE
Cox4i1	chr8	FALSE	FALSE
Cox4i2	chr2	FALSE	FALSE
Cox5a	chr9	FALSE	FALSE
Cox5b	chr1	FALSE	FALSE
Cox6a1	chr5	TRUE	FALSE
Cox6a2	chr7	TRUE	FALSE
Cox6b1	chr7	FALSE	FALSE
Cox6b2	chr7	FALSE	FALSE
Cox6c	chr15	FALSE	FALSE
Cox7a1	chr7	FALSE	FALSE
Cox7a2	chr9	TRUE	FALSE
Cox7a2l	chr17	FALSE	FALSE
Cox7b	chrX	TRUE	FALSE
Cox7b2	chr5	FALSE	FALSE
Cox7c	chr13	TRUE	FALSE
Cox8a	chr19	TRUE	FALSE
Cox8b	chr7	FALSE	FALSE
Cox8c	chr12	TRUE	FALSE
Cp	chr3	FALSE	FALSE
Cpa1	chr6	TRUE	FALSE
Cpa2	chr6	FALSE	FALSE
Cpa3	chr3	FALSE	FALSE
Cpa4	chr6	FALSE	FALSE
Cpa5	chr6	FALSE	FALSE
Cpa6	chr1	FALSE	FALSE
Cpb1	chr3	FALSE	FALSE
Cpb2	chr14	FALSE	FALSE
Cpd	chr11	FALSE	FALSE
Cpe	chr8	FALSE	TRUE
Cpeb1	chr7	TRUE	TRUE
Cpeb2	chr5	FALSE	FALSE
Cpeb3	chr19	TRUE	TRUE
Cpeb4	chr11	FALSE	FALSE
Cped1	chr6	FALSE	FALSE
Cplane1	chr15	FALSE	TRUE
Cplane2	chr4	FALSE	FALSE
Cplx1	chr5	TRUE	TRUE
Cplx2	chr13	FALSE	FALSE
Cplx3	chr9	TRUE	FALSE
Cplx4	chr18	TRUE	FALSE
Cpm	chr10	TRUE	TRUE
Cpn1	chr19	TRUE	FALSE
Cpn2	chr16	TRUE	FALSE
Cpne1	chr2	FALSE	FALSE
Cpne2	chr8	TRUE	TRUE
Cpne3	chr4	FALSE	FALSE
Cpne4	chr9	FALSE	FALSE
Cpne5	chr17	TRUE	TRUE
Cpne6	chr14	FALSE	FALSE
Cpne7	chr8	TRUE	FALSE
Cpne8	chr15	FALSE	FALSE
Cpne9	chr6	TRUE	TRUE
Cpox	chr16	FALSE	TRUE
Cpped1	chr16	FALSE	FALSE
Cpq	chr15	FALSE	TRUE
Cps1	chr1	FALSE	TRUE
Cpsf1	chr15	TRUE	FALSE
Cpsf2	chr12	FALSE	FALSE
Cpsf3	chr12	FALSE	FALSE
Cpsf4	chr5	FALSE	FALSE
Cpsf4l	chr11	TRUE	FALSE
Cpsf6	chr10	TRUE	TRUE
Cpsf7	chr19	FALSE	FALSE
Cpt1a	chr19	FALSE	TRUE
Cpt1b	chr15	FALSE	FALSE
Cpt1c	chr7	TRUE	TRUE
Cpt2	chr4	TRUE	TRUE
Cptp	chr4	FALSE	FALSE
Cpvl	chr6	FALSE	FALSE
Cpxcr1	chrX	FALSE	FALSE
Cpxm1	chr2	FALSE	FALSE
Cpxm2	chr7	FALSE	FALSE
Cpz	chr5	FALSE	FALSE
Cr1l	chr1	FALSE	FALSE
Cr2	chr1	TRUE	TRUE
Crabp1	chr9	TRUE	FALSE
Crabp2	chr3	TRUE	FALSE
Cracr2a	chr6	TRUE	TRUE
Cracr2b	chr7	TRUE	FALSE
Cradd	chr10	TRUE	TRUE
Cramp1l	chr17	TRUE	TRUE
Crat	chr2	FALSE	TRUE
Crb1	chr1	FALSE	TRUE
Crb2	chr2	TRUE	TRUE
Crb3	chr17	TRUE	FALSE
Crbn	chr6	FALSE	FALSE
Crcp	chr5	TRUE	TRUE
Crct1	chr3	FALSE	FALSE
Creb1	chr1	FALSE	TRUE
Creb3	chr4	TRUE	TRUE
Creb3l1	chr2	FALSE	FALSE
Creb3l2	chr6	TRUE	FALSE
Creb3l3	chr10	TRUE	FALSE
Creb3l4	chr3	TRUE	FALSE
Creb5	chr6	TRUE	TRUE
Crebbp	chr16	TRUE	TRUE
Crebl2	chr6	FALSE	FALSE
Crebrf	chr17	TRUE	TRUE
Crebzf	chr7	FALSE	FALSE
Creg1	chr1	FALSE	FALSE
Creg2	chr1	TRUE	FALSE
Creld1	chr6	FALSE	FALSE
Creld2	chr15	TRUE	FALSE
Crem	chr18	FALSE	TRUE
Crh	chr3	FALSE	FALSE
