gene_name	chr	intron_has_enhancer	gene_mch_sig
Fyb2	chr4	FALSE	FALSE
Fyco1	chr9	FALSE	TRUE
Fyn	chr10	TRUE	TRUE
Fyttd1	chr16	FALSE	FALSE
Fzd3	chr14	TRUE	TRUE
Fzd4	chr7	FALSE	FALSE
Fzd5	chr1	FALSE	FALSE
Fzd6	chr15	FALSE	TRUE
Fzr1	chr10	FALSE	FALSE
G0s2	chr1	FALSE	FALSE
G2e3	chr12	FALSE	TRUE
G3bp1	chr11	FALSE	FALSE
G3bp2	chr5	FALSE	FALSE
G430095P16Rik	chr8	FALSE	FALSE
G530012D18Rik	chr1	FALSE	FALSE
G6pc	chr11	FALSE	FALSE
G6pc2	chr2	FALSE	FALSE
G6pc3	chr11	FALSE	FALSE
G6pdx	chrX	FALSE	FALSE
Gaa	chr11	FALSE	FALSE
Gab1	chr8	TRUE	FALSE
Gab2	chr7	FALSE	TRUE
Gab3	chrX	FALSE	TRUE
Gabarap	chr11	FALSE	FALSE
Gabarapl1	chr6	TRUE	FALSE
Gabarapl2	chr8	TRUE	FALSE
Gabbr1	chr17	FALSE	FALSE
Gabbr2	chr4	TRUE	TRUE
Gabpa	chr16	TRUE	FALSE
Gabpb1	chr2	FALSE	TRUE
Gabpb2	chr3	FALSE	TRUE
Gabra1	chr11	TRUE	TRUE
Gabra2	chr5	FALSE	TRUE
Gabra3	chrX	FALSE	FALSE
Gabra4	chr5	FALSE	FALSE
Gabra5	chr7	FALSE	FALSE
Gabra6	chr11	FALSE	FALSE
Gabrb1	chr5	TRUE	FALSE
Gabrb2	chr11	TRUE	TRUE
Gabrb3	chr7	TRUE	TRUE
Gabrd	chr4	FALSE	FALSE
Gabre	chrX	FALSE	FALSE
Gabrg1	chr5	FALSE	TRUE
Gabrg2	chr11	FALSE	FALSE
Gabrg3	chr7	FALSE	FALSE
Gabrp	chr11	FALSE	TRUE
Gabrq	chrX	FALSE	FALSE
Gabrr1	chr4	FALSE	FALSE
Gabrr2	chr4	TRUE	TRUE
Gabrr3	chr16	FALSE	TRUE
Gad1	chr2	FALSE	TRUE
Gad2	chr2	TRUE	FALSE
Gadd45a	chr6	FALSE	FALSE
Gadd45b	chr10	FALSE	FALSE
Gadd45g	chr13	FALSE	FALSE
Gadd45gip1	chr8	FALSE	FALSE
Gadl1	chr9	FALSE	FALSE
Gak	chr5	FALSE	FALSE
Gal	chr19	FALSE	FALSE
Gal3st1	chr11	FALSE	FALSE
Gal3st2	chr1	TRUE	FALSE
Gal3st2b	chr1	TRUE	FALSE
Gal3st2c	chr1	FALSE	FALSE
Gal3st3	chr19	FALSE	FALSE
Gal3st4	chr5	FALSE	FALSE
Galc	chr12	FALSE	TRUE
Gale	chr4	FALSE	FALSE
Galk1	chr11	FALSE	FALSE
Galk2	chr2	TRUE	TRUE
Galm	chr17	TRUE	FALSE
Galns	chr8	FALSE	TRUE
Galnt1	chr18	TRUE	TRUE
Galnt10	chr11	FALSE	TRUE
Galnt11	chr5	FALSE	FALSE
Galnt12	chr4	FALSE	FALSE
Galnt13	chr2	TRUE	TRUE
Galnt14	chr17	FALSE	TRUE
Galnt15	chr14	FALSE	FALSE
Galnt16	chr12	TRUE	TRUE
Galnt17	chr5	TRUE	TRUE
Galnt18	chr7	TRUE	TRUE
Galnt2	chr8	TRUE	TRUE
Galnt2l	chr8	TRUE	TRUE
Galnt3	chr2	FALSE	TRUE
Galnt5	chr2	TRUE	TRUE
Galnt6	chr15	FALSE	FALSE
Galnt7	chr8	TRUE	TRUE
Galnt9	chr5	TRUE	TRUE
Galntl5	chr5	FALSE	FALSE
Galntl6	chr8	TRUE	TRUE
Galp	chr7	FALSE	FALSE
Galr1	chr18	FALSE	FALSE
Galr2	chr11	FALSE	FALSE
Galr3	chr15	FALSE	FALSE
Galt	chr4	FALSE	FALSE
Gamt	chr10	FALSE	FALSE
Gan	chr8	FALSE	TRUE
Ganab	chr19	FALSE	FALSE
Ganc	chr2	FALSE	FALSE
Gap43	chr16	TRUE	TRUE
Gapdh	chr6	FALSE	FALSE
Gapdhs	chr7	FALSE	FALSE
Gapt	chr13	FALSE	FALSE
Gapvd1	chr2	FALSE	TRUE
Gar1	chr3	FALSE	FALSE
Garem1	chr18	TRUE	TRUE
Garem2	chr5	FALSE	FALSE
Garnl3	chr2	TRUE	TRUE
Gars	chr6	FALSE	TRUE
Gart	chr16	FALSE	TRUE
Gas2	chr7	FALSE	TRUE
Gas2l1	chr11	FALSE	TRUE
Gas2l2	chr11	FALSE	FALSE
Gas2l3	chr10	FALSE	FALSE
Gas6	chr8	TRUE	TRUE
Gas7	chr11	TRUE	FALSE
Gas8	chr8	FALSE	FALSE
Gask1a	chr9	FALSE	FALSE
Gask1b	chr3	FALSE	TRUE
Gast	chr11	FALSE	FALSE
Gata1	chrX	FALSE	FALSE
Gata2	chr6	FALSE	FALSE
Gata3	chr2	FALSE	TRUE
Gata4	chr14	FALSE	FALSE
Gata5	chr2	FALSE	FALSE
Gata6	chr18	FALSE	FALSE
Gatad1	chr5	FALSE	FALSE
Gatad2a	chr8	TRUE	TRUE
Gatad2b	chr3	FALSE	TRUE
Gatb	chr3	TRUE	FALSE
Gatc	chr5	FALSE	FALSE
Gatd1	chr7	FALSE	FALSE
Gatd3a	chr10	TRUE	FALSE
Gatm	chr2	FALSE	FALSE
Gba	chr3	FALSE	TRUE
Gba2	chr4	FALSE	FALSE
Gbe1	chr16	FALSE	TRUE
Gbf1	chr19	TRUE	TRUE
Gbgt1	chr2	FALSE	FALSE
Gbp10	chr5	FALSE	FALSE
Gbp2	chr3	FALSE	TRUE
Gbp2b	chr3	FALSE	FALSE
Gbp3	chr3	FALSE	TRUE
Gbp4	chr5	FALSE	FALSE
Gbp5	chr3	TRUE	TRUE
Gbp6	chr5	FALSE	FALSE
Gbp7	chr3	FALSE	TRUE
Gbp8	chr5	FALSE	FALSE
Gbp9	chr5	FALSE	FALSE
Gbx1	chr5	FALSE	TRUE
Gbx2	chr1	FALSE	FALSE
Gc	chr5	FALSE	FALSE
Gca	chr2	FALSE	FALSE
Gcat	chr15	FALSE	FALSE
Gcc1	chr6	FALSE	FALSE
Gcc2	chr10	FALSE	TRUE
Gcdh	chr8	FALSE	FALSE
Gcfc2	chr6	FALSE	TRUE
Gcg	chr2	FALSE	FALSE
Gcgr	chr11	FALSE	TRUE
Gch1	chr14	FALSE	TRUE
Gchfr	chr2	FALSE	FALSE
Gck	chr11	FALSE	FALSE
Gckr	chr5	FALSE	FALSE
Gclc	chr9	FALSE	TRUE
Gclm	chr3	TRUE	FALSE
Gcm1	chr9	FALSE	FALSE
Gcm2	chr13	FALSE	FALSE
Gcn1	chr5	FALSE	TRUE
Gcnt1	chr19	TRUE	FALSE
Gcnt2	chr13	FALSE	TRUE
Gcnt3	chr9	FALSE	FALSE
Gcnt4	chr13	FALSE	FALSE
Gcnt7	chr2	FALSE	FALSE
Gcsam	chr16	FALSE	FALSE
Gcsh	chr8	FALSE	FALSE
Gda	chr19	FALSE	FALSE
Gdap1	chr1	TRUE	FALSE
Gdap1l1	chr2	TRUE	FALSE
Gdap2	chr3	FALSE	TRUE
Gde1	chr7	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Gdf10	chr14	FALSE	FALSE
Gdf11	chr10	FALSE	FALSE
Gdf15	chr8	FALSE	FALSE
Gdf2	chr14	FALSE	FALSE
Gdf3	chr6	FALSE	FALSE
Gdf5	chr2	FALSE	FALSE
Gdf6	chr4	FALSE	FALSE
Gdf7	chr12	FALSE	FALSE
Gdf9	chr11	FALSE	TRUE
Gdi1	chrX	FALSE	FALSE
Gdi2	chr13	FALSE	FALSE
Gdnf	chr15	FALSE	TRUE
Gdpd1	chr11	FALSE	TRUE
Gdpd2	chrX	FALSE	FALSE
Gdpd3	chr7	FALSE	FALSE
Gdpd4	chr7	FALSE	FALSE
Gdpd5	chr7	TRUE	TRUE
Gdpgp1	chr7	FALSE	FALSE
Gem	chr4	FALSE	TRUE
Gemin2	chr12	FALSE	FALSE
Gemin4	chr11	FALSE	FALSE
Gemin5	chr11	FALSE	FALSE
Gemin6	chr17	FALSE	FALSE
Gemin7	chr7	FALSE	FALSE
Gemin8	chrX	FALSE	FALSE
Gen1	chr12	FALSE	FALSE
Get1	chr16	TRUE	TRUE
Get4	chr5	FALSE	FALSE
Gfap	chr11	FALSE	FALSE
Gfer	chr17	FALSE	FALSE
Gfi1	chr5	FALSE	FALSE
Gfi1b	chr2	FALSE	FALSE
Gfm1	chr3	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Gfod1	chr13	TRUE	FALSE
Gfod2	chr8	TRUE	TRUE
Gfpt1	chr6	FALSE	TRUE
Gfpt2	chr11	FALSE	FALSE
Gfra1	chr19	TRUE	TRUE
Gfra2	chr14	FALSE	FALSE
Gfra3	chr18	FALSE	FALSE
Gfra4	chr2	FALSE	FALSE
Gfral	chr9	FALSE	TRUE
Gfy	chr7	FALSE	FALSE
Gga1	chr15	FALSE	FALSE
Gga2	chr7	FALSE	FALSE
Gga3	chr11	FALSE	FALSE
Ggact	chr14	TRUE	FALSE
Ggct	chr6	FALSE	FALSE
Ggcx	chr6	FALSE	TRUE
Ggh	chr4	FALSE	TRUE
Ggn	chr7	FALSE	FALSE
Ggnbp1	chr17	FALSE	TRUE
Ggnbp2	chr11	FALSE	FALSE
Ggps1	chr13	FALSE	FALSE
Ggt1	chr10	TRUE	FALSE
Ggt5	chr10	FALSE	FALSE
Ggt6	chr11	FALSE	FALSE
Ggt7	chr2	FALSE	FALSE
Ggta1	chr2	FALSE	TRUE
Gh	chr11	FALSE	FALSE
Ghdc	chr11	FALSE	FALSE
Ghitm	chr14	FALSE	FALSE
Ghr	chr15	FALSE	TRUE
Ghrh	chr2	FALSE	FALSE
Ghrhr	chr6	FALSE	TRUE
Ghrl	chr6	FALSE	FALSE
Ghsr	chr3	FALSE	FALSE
Gid4	chr11	FALSE	FALSE
Gid8	chr2	FALSE	FALSE
Gigyf1	chr5	FALSE	TRUE
Gigyf2	chr1	FALSE	TRUE
Gimap1	chr6	FALSE	FALSE
Gimap3	chr6	FALSE	FALSE
Gimap4	chr6	FALSE	FALSE
Gimap5	chr6	FALSE	FALSE
Gimap6	chr6	FALSE	FALSE
Gimap7	chr6	FALSE	FALSE
Gimap8	chr6	FALSE	FALSE
Gimap9	chr6	FALSE	FALSE
Gimd1	chr3	FALSE	TRUE
Gin1	chr1	TRUE	FALSE
Ginm1	chr10	FALSE	FALSE
Gins1	chr2	TRUE	FALSE
Gins2	chr8	FALSE	FALSE
Gins3	chr8	FALSE	FALSE
Gins4	chr8	FALSE	FALSE
Gip	chr11	FALSE	FALSE
Gipc1	chr8	FALSE	FALSE
Gipc2	chr3	TRUE	FALSE
Gipc3	chr10	FALSE	FALSE
Gipr	chr7	TRUE	FALSE
Git1	chr11	FALSE	FALSE
Git2	chr5	FALSE	TRUE
Gja1	chr10	FALSE	FALSE
Gja10	chr4	FALSE	FALSE
Gja3	chr14	FALSE	FALSE
Gja4	chr4	FALSE	FALSE
Gja5	chr3	TRUE	TRUE
Gja6	chrX	TRUE	FALSE
Gja8	chr3	FALSE	FALSE
Gjb1	chrX	FALSE	FALSE
Gjb2	chr14	FALSE	FALSE
Gjb3	chr4	FALSE	FALSE
Gjb4	chr4	FALSE	FALSE
Gjb5	chr4	FALSE	FALSE
Gjb6	chr14	FALSE	FALSE
Gjc1	chr11	FALSE	TRUE
Gjc2	chr11	FALSE	FALSE
Gjc3	chr5	FALSE	TRUE
Gjd2	chr2	FALSE	FALSE
Gjd4	chr18	FALSE	FALSE
Gje1	chr10	FALSE	FALSE
Gk	chrX	TRUE	TRUE
Gk5	chr9	FALSE	TRUE
Gkap1	chr13	FALSE	FALSE
Gkn1	chr6	FALSE	TRUE
Gkn2	chr6	FALSE	FALSE
Gkn3	chr6	FALSE	FALSE
Gla	chrX	FALSE	FALSE
Glb1	chr9	FALSE	TRUE
Glb1l	chr1	FALSE	FALSE
Glb1l2	chr9	FALSE	TRUE
Glb1l3	chr9	FALSE	FALSE
Glcci1	chr6	TRUE	TRUE
Glce	chr9	FALSE	FALSE
Gldc	chr19	FALSE	FALSE
Gldn	chr9	FALSE	FALSE
Gle1	chr2	FALSE	FALSE
Glg1	chr8	FALSE	TRUE
Gli1	chr10	FALSE	FALSE
Gli2	chr1	TRUE	TRUE
Gli3	chr13	FALSE	TRUE
Glipr1	chr10	FALSE	FALSE
Glipr1l1	chr10	FALSE	FALSE
Glipr1l2	chr10	FALSE	FALSE
Glipr1l3	chr10	FALSE	FALSE
Glipr2	chr4	FALSE	FALSE
Glis1	chr4	FALSE	TRUE
Glis2	chr16	TRUE	FALSE
Glis3	chr19	FALSE	TRUE
Glmn	chr5	FALSE	FALSE
Glo1	chr17	FALSE	FALSE
Glod4	chr11	FALSE	TRUE
Glod5	chrX	FALSE	FALSE
Glp1r	chr17	FALSE	TRUE
Glp2r	chr11	FALSE	FALSE
Glra1	chr11	FALSE	TRUE
Glra2	chrX	FALSE	TRUE
Glra3	chr8	FALSE	FALSE
Glra4	chrX	FALSE	FALSE
Glrb	chr3	TRUE	TRUE
Glrp1	chr1	TRUE	FALSE
Glrx	chr13	FALSE	FALSE
Glrx2	chr1	TRUE	FALSE
Glrx3	chr7	FALSE	TRUE
Glrx5	chr12	FALSE	FALSE
Gls	chr1	TRUE	TRUE
Gls2	chr10	FALSE	FALSE
Glt1d1	chr5	FALSE	TRUE
Glt28d2	chr3	FALSE	FALSE
Glt6d1	chr2	FALSE	FALSE
Glt8d1	chr14	FALSE	FALSE
Glt8d2	chr10	FALSE	TRUE
Gltp	chr5	FALSE	FALSE
Gltpd2	chr11	FALSE	FALSE
Glud1	chr14	TRUE	FALSE
Glul	chr1	FALSE	FALSE
Glyat	chr19	FALSE	FALSE
Glyatl3	chr17	FALSE	FALSE
Glycam1	chr15	FALSE	FALSE
Glyctk	chr9	FALSE	FALSE
Glyr1	chr16	FALSE	FALSE
Gm10033	chr8	FALSE	FALSE
Gm10037	chr13	FALSE	FALSE
Gm10130	chr2	FALSE	FALSE
Gm10135	chr5	FALSE	FALSE
Gm10217	chr8	FALSE	FALSE
Gm10220	chr5	FALSE	TRUE
Gm10251	chr14	FALSE	FALSE
Gm10267	chr18	FALSE	FALSE
Gm10271	chr10	FALSE	TRUE
Gm10283	chr8	FALSE	FALSE
Gm10309	chr17	FALSE	TRUE
Gm10320	chr13	FALSE	FALSE
Gm10334	chr6	FALSE	FALSE
Gm10338	chr14	FALSE	FALSE
Gm10340	chr14	FALSE	FALSE
Gm10354	chr5	FALSE	FALSE
Gm10375	chr14	FALSE	FALSE
Gm10376	chr14	FALSE	FALSE
Gm10377	chr14	FALSE	FALSE
Gm10406	chr14	FALSE	FALSE
Gm10424	chr5	FALSE	FALSE
Gm1043	chr5	FALSE	TRUE
Gm10436	chr12	FALSE	FALSE
Gm10439	chrX	FALSE	FALSE
Gm10471	chr5	FALSE	FALSE
Gm10488	chrX	FALSE	FALSE
Gm10542	chr18	FALSE	FALSE
Gm10563	chr4	FALSE	FALSE
Gm10639	chr9	FALSE	FALSE
Gm10663	chr8	FALSE	FALSE
Gm10681	chr3	FALSE	FALSE
Gm10715	chr9	FALSE	FALSE
Gm10717	chr9	FALSE	FALSE
Gm10718	chr9	FALSE	FALSE
Gm10719	chr9	FALSE	FALSE
Gm10720	chr9	FALSE	FALSE
Gm10722	chr9	FALSE	FALSE
Gm10767	chr13	FALSE	FALSE
Gm10775	chr13	FALSE	FALSE
Gm10778	chr10	FALSE	FALSE
Gm10800	chr2	FALSE	FALSE
Gm10801	chr2	FALSE	FALSE
Gm10945	chr10	FALSE	TRUE
Gm10959	chr3	FALSE	FALSE
Gm10961	chr3	FALSE	FALSE
Gm10964	chr3	FALSE	FALSE
Gm10974	chr7	FALSE	FALSE
Gm10999	chr8	FALSE	FALSE
Gm11011	chr2	FALSE	FALSE
Gm11032	chr11	FALSE	FALSE
Gm11037	chr2	FALSE	FALSE
Gm11042	chr12	FALSE	FALSE
Gm11060	chr2	FALSE	FALSE
Gm11077	chr6	TRUE	FALSE
Gm11084	chr2	FALSE	FALSE
Gm11099	chr2	FALSE	TRUE
Gm1110	chr9	FALSE	FALSE
Gm11100	chr14	FALSE	FALSE
Gm11111	chr5	FALSE	FALSE
Gm11116	chr5	FALSE	FALSE
Gm11127	chr17	FALSE	FALSE
Gm1113	chr9	TRUE	FALSE
Gm11146	chr16	TRUE	FALSE
Gm11168	chr9	FALSE	FALSE
Gm11213	chr4	FALSE	FALSE
Gm1123	chr9	FALSE	TRUE
Gm11232	chr4	FALSE	FALSE
Gm11238	chr4	FALSE	FALSE
Gm1141	chrX	FALSE	FALSE
Gm11437	chr11	FALSE	TRUE
Gm11444	chr11	FALSE	FALSE
Gm11487	chr4	FALSE	FALSE
Gm11541	chr11	FALSE	FALSE
Gm11549	chr3	FALSE	FALSE
Gm11627	chr11	FALSE	FALSE
Gm11634	chr11	FALSE	FALSE
Gm11639	chr11	FALSE	TRUE
Gm11733	chr11	FALSE	FALSE
Gm11756	chr4	FALSE	FALSE
Gm11992	chr11	FALSE	FALSE
Gm12169	chr11	FALSE	FALSE
Gm12185	chr11	FALSE	FALSE
Gm12216	chr11	FALSE	TRUE
Gm12248	chr11	TRUE	FALSE
Gm12253	chr11	FALSE	FALSE
Gm12258	chr11	FALSE	FALSE
Gm12353	chr4	FALSE	FALSE
Gm12394	chr4	FALSE	FALSE
Gm12569	chr11	FALSE	FALSE
Gm12666	chr4	FALSE	FALSE
Gm12695	chr4	TRUE	TRUE
Gm12728	chr4	FALSE	FALSE
Gm12789	chr4	FALSE	FALSE
Gm12790	chr4	FALSE	FALSE
Gm12794	chr4	FALSE	FALSE
Gm128	chr3	FALSE	FALSE
Gm12800	chr4	FALSE	FALSE
Gm12830	chr4	FALSE	FALSE
Gm12845	chr4	FALSE	FALSE
Gm12886	chr4	FALSE	FALSE
Gm12887	chr4	FALSE	FALSE
Gm12888	chr4	FALSE	FALSE
Gm13023	chr4	FALSE	FALSE
Gm13030	chr4	FALSE	FALSE
Gm13078	chr4	FALSE	FALSE
Gm13083	chr4	FALSE	FALSE
Gm13084	chr4	FALSE	FALSE
Gm13088	chr4	FALSE	FALSE
Gm13089	chr4	FALSE	FALSE
Gm13090	chr4	FALSE	FALSE
Gm13101	chr4	FALSE	FALSE
Gm13103	chr4	FALSE	FALSE
Gm13119	chr4	FALSE	FALSE
Gm13128	chr4	FALSE	FALSE
Gm13199	chr2	FALSE	FALSE
Gm13212	chr4	FALSE	FALSE
Gm1330	chr2	FALSE	FALSE
Gm13398	chr2	FALSE	FALSE
Gm13420	chr2	FALSE	FALSE
Gm13539	chr2	FALSE	FALSE
Gm13547	chr2	FALSE	FALSE
Gm136	chr4	FALSE	FALSE
Gm13723	chr2	FALSE	FALSE
Gm13941	chr2	FALSE	FALSE
Gm14124	chr2	FALSE	FALSE
Gm14139	chr2	FALSE	FALSE
Gm14226	chr2	FALSE	FALSE
Gm14295	chr2	FALSE	FALSE
Gm14305	chr2	FALSE	FALSE
Gm14322	chr2	FALSE	FALSE
Gm14325	chr2	TRUE	TRUE
Gm14326	chr2	FALSE	FALSE
Gm14327	chr2	FALSE	TRUE
Gm14393	chr2	FALSE	TRUE
Gm14399	chr2	FALSE	FALSE
Gm14401	chr2	FALSE	FALSE
Gm14403	chr2	FALSE	FALSE
Gm14406	chr2	FALSE	FALSE
Gm14409	chr2	FALSE	FALSE
Gm14410	chr2	FALSE	FALSE
Gm14412	chr2	FALSE	FALSE
Gm14418	chr2	FALSE	FALSE
Gm14443	chr2	FALSE	FALSE
Gm14444	chr2	FALSE	FALSE
Gm14459	chrX	FALSE	FALSE
Gm14496	chr2	FALSE	FALSE
Gm14525	chrX	FALSE	FALSE
Gm14548	chr7	FALSE	FALSE
Gm14569	chrX	FALSE	FALSE
Gm14597	chrX	TRUE	FALSE
Gm14632	chrX	FALSE	FALSE
Gm14743	chrX	FALSE	FALSE
Gm14744	chrX	FALSE	FALSE
Gm14862	chrX	FALSE	TRUE
Gm15056	chr8	FALSE	FALSE
Gm15080	chrX	FALSE	FALSE
Gm15085	chrX	FALSE	FALSE
Gm15091	chrX	FALSE	FALSE
Gm15093	chrX	FALSE	FALSE
Gm15097	chrX	FALSE	FALSE
Gm15107	chrX	FALSE	FALSE
Gm15114	chrX	FALSE	FALSE
Gm15127	chrX	FALSE	FALSE
Gm15128	chrX	FALSE	FALSE
Gm15130	chr2	FALSE	FALSE
Gm15155	chrX	TRUE	TRUE
Gm15217	chr14	TRUE	FALSE
Gm15262	chrX	FALSE	FALSE
Gm1527	chr3	FALSE	FALSE
Gm15294	chrX	FALSE	FALSE
Gm15319	chr8	FALSE	FALSE
Gm15446	chr5	FALSE	FALSE
Gm15448	chr7	FALSE	FALSE
Gm1553	chr10	FALSE	FALSE
Gm15557	chr2	FALSE	FALSE
Gm15737	chr6	FALSE	FALSE
Gm1604b	chr17	FALSE	TRUE
Gm16181	chr17	FALSE	FALSE
Gm16223	chr5	FALSE	TRUE
Gm16253	chr3	FALSE	FALSE
Gm16286	chr18	FALSE	FALSE
Gm16427	chr5	FALSE	FALSE
Gm16440	chr14	FALSE	FALSE
Gm16506	chr14	FALSE	FALSE
Gm1673	chr5	FALSE	FALSE
Gm17018	chr19	FALSE	FALSE
Gm17019	chr5	FALSE	FALSE
Gm17026	chr14	FALSE	FALSE
Gm17027	chr14	FALSE	FALSE
Gm17067	chr7	FALSE	FALSE
Gm17078	chr14	FALSE	FALSE
Gm17079	chr14	FALSE	FALSE
Gm17093	chr14	FALSE	FALSE
Gm17124	chr14	FALSE	FALSE
Gm17174	chr14	FALSE	FALSE
Gm17175	chr14	FALSE	FALSE
Gm17266	chr18	FALSE	FALSE
Gm17268	chr11	FALSE	FALSE
Gm17349	chr15	FALSE	FALSE
Gm17359	chr3	TRUE	FALSE
Gm17374	chr2	FALSE	FALSE
Gm17402	chr3	FALSE	FALSE
Gm17416	chr2	FALSE	FALSE
Gm17455	chr10	FALSE	FALSE
Gm17482	chr6	TRUE	TRUE
Gm17490	chr2	FALSE	FALSE
Gm17535	chr9	FALSE	FALSE
Gm17542	chr10	FALSE	FALSE
Gm17545	chr9	FALSE	TRUE
Gm17571	chr9	FALSE	FALSE
Gm17606	chr14	FALSE	FALSE
Gm17617	chr13	FALSE	FALSE
Gm17631	chr6	FALSE	FALSE
Gm17651	chr3	FALSE	FALSE
Gm17654	chr14	FALSE	FALSE
Gm17655	chr5	FALSE	FALSE
Gm17657	chr17	FALSE	FALSE
Gm17660	chr5	FALSE	FALSE
Gm17662	chr4	FALSE	FALSE
Gm17720	chr8	FALSE	FALSE
Gm17783	chr16	FALSE	FALSE
Gm17949	chr17	FALSE	FALSE
Gm19345	chr7	FALSE	FALSE
Gm19410	chr8	FALSE	FALSE
Gm19426	chr2	FALSE	FALSE
Gm19684	chr17	FALSE	FALSE
Gm1979	chr5	FALSE	FALSE
Gm1993	chrX	FALSE	FALSE
Gm19935	chr8	FALSE	TRUE
Gm19965	chr1	FALSE	FALSE
Gm2012	chrX	FALSE	FALSE
Gm2016	chr12	FALSE	FALSE
Gm20219	chr17	FALSE	FALSE
Gm2030	chrX	FALSE	TRUE
Gm20390	chr11	FALSE	FALSE
Gm2042	chr12	FALSE	FALSE
Gm20422	chr8	FALSE	FALSE
Gm20431	chr2	FALSE	FALSE
Gm20441	chr10	TRUE	FALSE
Gm20449	chr7	FALSE	TRUE
Gm20458	chr2	FALSE	FALSE
Gm20479	chr7	FALSE	FALSE
Gm20481	chr17	FALSE	FALSE
Gm20489	chrX	FALSE	FALSE
Gm20498	chr12	FALSE	TRUE
Gm20503	chr4	TRUE	TRUE
Gm20509	chr9	FALSE	FALSE
Gm20517	chr17	FALSE	TRUE
Gm20518	chr16	TRUE	TRUE
Gm20521	chr14	FALSE	FALSE
Gm20532	chr2	FALSE	FALSE
Gm20537	chr9	FALSE	FALSE
Gm20538	chr19	FALSE	FALSE
Gm20547	chr17	FALSE	TRUE
Gm20604	chr12	FALSE	FALSE
Gm20605	chr5	TRUE	FALSE
Gm20661	chr9	FALSE	FALSE
Gm20662	chr9	TRUE	FALSE
Gm20671	chr5	FALSE	TRUE
Gm20683	chr17	FALSE	FALSE
Gm20695	chr16	FALSE	TRUE
Gm20696	chr6	TRUE	TRUE
Gm20708	chr11	FALSE	TRUE
Gm20715	chr7	FALSE	FALSE
Gm20716	chr2	TRUE	FALSE
Gm20721	chr2	TRUE	FALSE
Gm20767	chr13	FALSE	FALSE
Gm21083	chr5	FALSE	FALSE
Gm21103	chr14	FALSE	FALSE
Gm21119	chr8	FALSE	FALSE
Gm21149	chr5	FALSE	FALSE
Gm2115	chr7	FALSE	TRUE
Gm21188	chr13	FALSE	FALSE
Gm21190	chr5	FALSE	FALSE
Gm21319	chr12	FALSE	FALSE
Gm21411	chr4	FALSE	FALSE
Gm21560	chr14	FALSE	FALSE
Gm21663	chr5	FALSE	FALSE
Gm21671	chr5	FALSE	FALSE
Gm21680	chr5	FALSE	FALSE
Gm21698	chr5	FALSE	FALSE
Gm21731	chr13	FALSE	FALSE
Gm21738	chr14	FALSE	FALSE
Gm21761	chr13	FALSE	FALSE
Gm21798	chr15	TRUE	TRUE
Gm21818	chr13	FALSE	FALSE
Gm21830	chr2	FALSE	FALSE
Gm21885	chr11	FALSE	FALSE
Gm21886	chr18	TRUE	FALSE
Gm21903	chr17	FALSE	FALSE
Gm21905	chr5	FALSE	FALSE
Gm21954	chr3	FALSE	FALSE
Gm21958	chr3	FALSE	FALSE
Gm21961	chr15	FALSE	TRUE
Gm21969	chr4	FALSE	TRUE
Gm21970	chr16	FALSE	FALSE
Gm21972	chr1	FALSE	FALSE
Gm21973	chr15	FALSE	FALSE
Gm21974	chr7	FALSE	FALSE
Gm21976	chr13	FALSE	FALSE
Gm21977	chr14	FALSE	FALSE
Gm21981	chr17	FALSE	FALSE
Gm21983	chr7	FALSE	FALSE
Gm21985	chr2	TRUE	TRUE
Gm21987	chr16	FALSE	FALSE
Gm21988	chr11	FALSE	FALSE
Gm21992	chr19	FALSE	TRUE
Gm2237	chr14	FALSE	FALSE
Gm2244	chr14	FALSE	FALSE
Gm2381	chr7	FALSE	FALSE
Gm2411	chrX	FALSE	FALSE
Gm2663	chr6	FALSE	FALSE
Gm26897	chr5	FALSE	FALSE
Gm26920	chr7	FALSE	FALSE
Gm26938	chr5	FALSE	FALSE
Gm26965	chr13	FALSE	FALSE
Gm26992	chrX	FALSE	FALSE
Gm27021	chr8	FALSE	TRUE
Gm27027	chr2	TRUE	FALSE
Gm27029	chr11	FALSE	FALSE
Gm27235	chr9	FALSE	FALSE
Gm28035	chr2	TRUE	TRUE
Gm28036	chr2	FALSE	FALSE
Gm28038	chr2	FALSE	TRUE
Gm28040	chr1	FALSE	TRUE
Gm28041	chr13	FALSE	FALSE
Gm28042	chr2	FALSE	FALSE
Gm28043	chr17	TRUE	FALSE
Gm28044	chr13	FALSE	FALSE
Gm28047	chr15	FALSE	TRUE
Gm28051	chr12	FALSE	FALSE
Gm28053	chr6	FALSE	FALSE
Gm281	chr14	FALSE	TRUE
Gm28168	chr1	FALSE	FALSE
Gm28230	chr2	FALSE	FALSE
Gm28269	chrX	FALSE	FALSE
Gm28305	chr9	FALSE	FALSE
Gm28308	chr6	FALSE	FALSE
Gm2832	chr14	FALSE	FALSE
Gm28360	chr1	FALSE	FALSE
Gm28363	chr1	FALSE	FALSE
Gm28372	chr2	FALSE	FALSE
Gm28374	chr19	FALSE	FALSE
Gm28434	chr5	FALSE	FALSE
Gm28539	chr16	TRUE	TRUE
Gm28551	chr1	FALSE	TRUE
Gm28557	chr13	FALSE	FALSE
