gene_name	chr	mch_hyper	ov_k27ac_lost
Pcdhga10	chr18	FALSE	FALSE
Pcdhga11	chr18	FALSE	FALSE
Pcdhga12	chr18	FALSE	FALSE
Pcdhgb7	chr18	FALSE	FALSE
Pced1b	chr15	FALSE	FALSE
Pcgf3	chr5	FALSE	FALSE
Pcgf5	chr19	FALSE	FALSE
Pcid2	chr8	FALSE	FALSE
Pclaf	chr9	FALSE	FALSE
Pclo	chr5	FALSE	TRUE
Pcm1	chr8	FALSE	FALSE
Pcmtd1	chr1	FALSE	FALSE
Pcnp	chr16	FALSE	FALSE
Pcnt	chr10	FALSE	TRUE
Pcnx	chr12	FALSE	FALSE
Pcnx2	chr8	FALSE	FALSE
Pcolce2	chr9	FALSE	FALSE
Pcp4l1	chr1	FALSE	FALSE
Pcsk2	chr2	FALSE	TRUE
Pcsk5	chr19	FALSE	FALSE
Pcsk6	chr7	FALSE	TRUE
Pcsk9	chr4	FALSE	FALSE
Pcx	chr19	FALSE	FALSE
Pcyt1b	chrX	FALSE	TRUE
Pdcd1	chr1	FALSE	FALSE
Pdcd2l	chr7	FALSE	FALSE
Pde10a	chr17	FALSE	FALSE
Pde11a	chr2	FALSE	FALSE
Pde1a	chr2	FALSE	FALSE
Pde1c	chr6	TRUE	TRUE
Pde2a	chr7	FALSE	FALSE
Pde3a	chr6	FALSE	FALSE
Pde3b	chr7	FALSE	FALSE
Pde4a	chr9	FALSE	FALSE
Pde4b	chr4	FALSE	TRUE
Pde4c	chr8	FALSE	FALSE
Pde4d	chr13	TRUE	TRUE
Pde4dip	chr3	FALSE	FALSE
Pde6a	chr18	FALSE	FALSE
Pde6c	chr19	FALSE	FALSE
Pde6d	chr1	FALSE	FALSE
Pde7a	chr3	FALSE	FALSE
Pde7b	chr10	FALSE	FALSE
Pde8a	chr7	FALSE	FALSE
Pde8b	chr13	FALSE	FALSE
Pde9a	chr17	FALSE	FALSE
Pdgfa	chr5	FALSE	FALSE
Pdgfc	chr3	FALSE	FALSE
Pdgfd	chr9	FALSE	FALSE
Pdgfra	chr5	FALSE	FALSE
Pdgfrl	chr8	TRUE	TRUE
Pdia5	chr16	FALSE	FALSE
Pdk1	chr2	TRUE	FALSE
Pdk2	chr11	FALSE	FALSE
Pdk3	chrX	FALSE	FALSE
Pdlim5	chr3	FALSE	FALSE
Pdlim7	chr13	FALSE	FALSE
Pdpr	chr8	FALSE	FALSE
Pds5a	chr5	FALSE	FALSE
Pds5b	chr5	FALSE	FALSE
Pdss2	chr10	FALSE	TRUE
Pdx1	chr5	FALSE	FALSE
Pdzd2	chr15	FALSE	TRUE
Pdzd8	chr19	FALSE	FALSE
Pdzrn4	chr15	FALSE	FALSE
Pear1	chr3	FALSE	FALSE
Pef1	chr4	FALSE	FALSE
Pemt	chr11	FALSE	TRUE
Pepd	chr7	FALSE	FALSE
Pex10	chr4	FALSE	TRUE
Pex14	chr4	FALSE	FALSE
Pex5l	chr3	FALSE	FALSE
Pf4	chr5	FALSE	FALSE
Pfkfb2	chr1	FALSE	FALSE
Pfkl	chr10	FALSE	FALSE
Pfkm	chr15	FALSE	FALSE
Pfkp	chr13	FALSE	FALSE
Pgap1	chr1	FALSE	FALSE
Pgap2	chr7	FALSE	FALSE
Pgap3	chr11	FALSE	FALSE
Pgbd5	chr8	FALSE	FALSE
Pggt1b	chr18	FALSE	FALSE
Pgm1	chr4	FALSE	FALSE
Phactr1	chr13	FALSE	TRUE
Phactr2	chr10	FALSE	FALSE
Phactr3	chr2	FALSE	FALSE
Phactr4	chr4	FALSE	FALSE
Phc3	chr3	FALSE	FALSE
Phex	chrX	TRUE	TRUE
Phf12	chr11	FALSE	FALSE
Phf14	chr6	FALSE	FALSE
Phf2	chr13	FALSE	TRUE
Phf20	chr2	FALSE	TRUE
Phf20l1	chr15	FALSE	FALSE
Phf21a	chr2	FALSE	FALSE
Phf21b	chr15	FALSE	FALSE
Phf24	chr4	FALSE	FALSE
Phf3	chr1	FALSE	FALSE
Phf8	chrX	FALSE	FALSE
Phip	chr9	FALSE	FALSE
Phkb	chr8	FALSE	TRUE
Phldb1	chr9	FALSE	TRUE
Phldb2	chr16	TRUE	TRUE
Phlpp1	chr1	FALSE	TRUE
Phlpp2	chr8	FALSE	FALSE
Phox2a	chr7	FALSE	FALSE
Phtf1	chr3	FALSE	FALSE
Phtf2	chr5	FALSE	FALSE
Phyhd1	chr2	FALSE	FALSE
Phyhipl	chr10	FALSE	FALSE
Pi4k2a	chr19	FALSE	FALSE
Pi4kb	chr3	FALSE	FALSE
Pias1	chr9	FALSE	FALSE
Pias2	chr18	FALSE	FALSE
Pibf1	chr14	FALSE	TRUE
Picalm	chr7	FALSE	FALSE
Piezo1	chr8	FALSE	FALSE
Pigg	chr5	FALSE	FALSE
Pigl	chr11	FALSE	FALSE
Pigt	chr2	FALSE	FALSE
Pigu	chr2	FALSE	FALSE
Pih1d2	chr9	FALSE	FALSE
Pik3c2b	chr1	FALSE	FALSE
Pik3c2g	chr6	FALSE	FALSE
Pik3ca	chr3	FALSE	FALSE
Pik3cb	chr9	FALSE	FALSE
Pik3cd	chr4	FALSE	FALSE
Pik3cg	chr12	FALSE	FALSE
Pik3r1	chr13	FALSE	FALSE
Pik3r3	chr4	FALSE	FALSE
Pik3r5	chr11	FALSE	FALSE
Pikfyve	chr1	FALSE	FALSE
Pinx1	chr14	FALSE	FALSE
Pip4k2a	chr2	FALSE	FALSE
Pip5k1b	chr19	FALSE	TRUE
Pir	chrX	FALSE	FALSE
Pirt	chr11	FALSE	FALSE
Pisd	chr5	FALSE	FALSE
Pitpna	chr11	FALSE	FALSE
Pitpnc1	chr11	FALSE	FALSE
Pitpnm2	chr5	FALSE	TRUE
Pitpnm3	chr11	FALSE	FALSE
Pitrm1	chr13	FALSE	FALSE
Piwil1	chr5	FALSE	FALSE
Piwil2	chr14	FALSE	FALSE
Pkd1l2	chr8	FALSE	FALSE
Pkd1l3	chr8	FALSE	FALSE
Pkdcc	chr17	FALSE	FALSE
Pkhd1l1	chr15	FALSE	FALSE
Pkia	chr3	FALSE	FALSE
Pkig	chr2	TRUE	TRUE
Pkn1	chr8	FALSE	FALSE
Pkn2	chr3	FALSE	FALSE
Pknox1	chr17	FALSE	FALSE
Pknox2	chr9	FALSE	TRUE
Pla2g2f	chr4	FALSE	FALSE
Pla2g3	chr11	FALSE	FALSE
Pla2g4e	chr2	FALSE	TRUE
Pla2g5	chr4	FALSE	FALSE
Pla2r1	chr2	FALSE	TRUE
Plaat1	chr16	TRUE	FALSE
Plag1	chr4	FALSE	FALSE
Plagl1	chr10	FALSE	FALSE
Plbd2	chr5	FALSE	FALSE
Plcb2	chr2	FALSE	FALSE
Plcb3	chr19	FALSE	FALSE
Plcb4	chr2	FALSE	FALSE
Plcd1	chr9	FALSE	FALSE
Plce1	chr19	FALSE	FALSE
Plcg1	chr2	FALSE	FALSE
Plcg2	chr8	FALSE	FALSE
Plch1	chr3	FALSE	FALSE
Plcl1	chr1	FALSE	FALSE
Pld1	chr3	FALSE	FALSE
Pld5	chr1	TRUE	TRUE
Plek	chr11	FALSE	FALSE
Plekha5	chr6	FALSE	TRUE
Plekha6	chr1	FALSE	FALSE
Plekha7	chr7	FALSE	FALSE
Plekha8	chr6	FALSE	TRUE
Plekhb2	chr1	FALSE	FALSE
Plekhd1	chr12	FALSE	FALSE
Plekhf1	chr7	TRUE	TRUE
Plekhg1	chr10	FALSE	FALSE
Plekhg2	chr7	FALSE	FALSE
Plekhg3	chr12	FALSE	FALSE
Plekhg5	chr4	FALSE	FALSE
Plekhg6	chr6	FALSE	FALSE
Plekhh1	chr12	FALSE	FALSE
Plekhm2	chr4	FALSE	FALSE
Plekhm3	chr1	FALSE	FALSE
Plekho2	chr9	FALSE	FALSE
Plin2	chr4	TRUE	TRUE
Plod1	chr4	FALSE	FALSE
Plpp7	chr2	FALSE	FALSE
Plppr1	chr4	FALSE	FALSE
Plppr4	chr3	TRUE	FALSE
Plppr5	chr3	FALSE	FALSE
Pls1	chr9	FALSE	FALSE
Pls3	chrX	FALSE	FALSE
Plscr1	chr9	FALSE	FALSE
Plscr5	chr9	TRUE	FALSE
Plvap	chr8	FALSE	TRUE
Plxdc1	chr11	FALSE	FALSE
Plxdc2	chr2	TRUE	TRUE
Plxna1	chr6	FALSE	FALSE
Plxna2	chr1	FALSE	FALSE
Plxnb3	chrX	FALSE	TRUE
Plxnc1	chr10	FALSE	TRUE
Plxnd1	chr6	TRUE	TRUE
Pmm2	chr16	FALSE	FALSE
Pms1	chr1	TRUE	TRUE
Pnpla1	chr17	FALSE	FALSE
Pnpla7	chr2	FALSE	FALSE
Poc1a	chr9	FALSE	FALSE
Poc1b	chr10	FALSE	FALSE
Podn	chr4	FALSE	FALSE
Podxl	chr6	FALSE	FALSE
Pof1b	chrX	FALSE	FALSE
Pogz	chr3	FALSE	FALSE
Pola1	chrX	FALSE	FALSE
Polk	chr13	FALSE	FALSE
Polm	chr11	FALSE	FALSE
Poln	chr5	FALSE	FALSE
Polq	chr16	TRUE	FALSE
Polr1d	chr5	TRUE	TRUE
Polr3b	chr10	FALSE	FALSE
Pom121l2	chr13	FALSE	FALSE
Pomt2	chr12	FALSE	FALSE
Popdc3	chr10	FALSE	FALSE
Postn	chr3	FALSE	FALSE
Pot1a	chr6	FALSE	FALSE
Pou2f1	chr1	FALSE	FALSE
Pou2f2	chr7	FALSE	FALSE
Pou2f3	chr9	FALSE	FALSE
Pou3f3	chr1	FALSE	FALSE
Pou4f2	chr8	FALSE	FALSE
Pou5f1	chr17	FALSE	FALSE
Pp2d1	chr17	FALSE	FALSE
Ppa2	chr3	FALSE	FALSE
Ppara	chr15	FALSE	FALSE
Ppard	chr17	FALSE	FALSE
Ppargc1b	chr18	FALSE	FALSE
Ppcdc	chr9	FALSE	FALSE
Ppef1	chrX	TRUE	FALSE
Ppef2	chr5	FALSE	FALSE
Ppfia1	chr7	FALSE	FALSE
Ppfia2	chr10	FALSE	TRUE
Ppfia3	chr7	FALSE	FALSE
Ppfibp1	chr6	FALSE	TRUE
Ppfibp2	chr7	FALSE	FALSE
Pphln1	chr15	FALSE	FALSE
Ppic	chr18	FALSE	FALSE
Ppil4	chr10	FALSE	FALSE
Ppip5k2	chr1	FALSE	FALSE
Ppl	chr16	FALSE	FALSE
Ppm1b	chr17	FALSE	FALSE
Ppm1e	chr11	FALSE	FALSE
Ppm1f	chr16	FALSE	FALSE
Ppm1h	chr10	FALSE	TRUE
Ppme1	chr7	FALSE	FALSE
Ppp1cb	chr5	FALSE	FALSE
Ppp1r12a	chr10	FALSE	FALSE
Ppp1r12b	chr1	FALSE	TRUE
Ppp1r12c	chr7	FALSE	FALSE
Ppp1r13b	chr12	FALSE	FALSE
Ppp1r14c	chr10	FALSE	FALSE
Ppp1r16b	chr2	FALSE	FALSE
Ppp1r1b	chr11	FALSE	FALSE
Ppp1r21	chr17	FALSE	TRUE
Ppp1r3a	chr6	FALSE	FALSE
Ppp1r9a	chr6	FALSE	TRUE
Ppp2ca	chr11	FALSE	FALSE
Ppp2r1b	chr9	TRUE	TRUE
Ppp2r2a	chr14	FALSE	FALSE
Ppp2r2b	chr18	FALSE	FALSE
Ppp2r2c	chr5	FALSE	FALSE
Ppp2r3c	chr12	FALSE	FALSE
Ppp2r5a	chr1	FALSE	TRUE
Ppp2r5c	chr12	FALSE	TRUE
Ppp2r5e	chr12	FALSE	TRUE
Ppp3ca	chr3	FALSE	TRUE
Ppp3cb	chr14	FALSE	FALSE
Ppp3cc	chr14	FALSE	FALSE
Ppp4r1	chr17	FALSE	FALSE
Ppp4r2	chr6	FALSE	FALSE
Ppp4r4	chr12	FALSE	FALSE
Ppp5c	chr7	FALSE	TRUE
Ppp6r1	chr7	FALSE	FALSE
Ppp6r2	chr15	FALSE	FALSE
Ppp6r3	chr19	FALSE	FALSE
Pptc7	chr5	FALSE	TRUE
Pqlc2	chr4	FALSE	TRUE
Pramef6	chr4	FALSE	FALSE
Prdm1	chr10	FALSE	FALSE
Prdm10	chr9	TRUE	TRUE
Prdm11	chr2	FALSE	FALSE
Prdm13	chr4	FALSE	FALSE
Prdm15	chr16	FALSE	FALSE
Prdm16	chr4	FALSE	FALSE
Prdm2	chr4	FALSE	FALSE
Prdm5	chr6	TRUE	FALSE
Prdm8	chr5	FALSE	TRUE
Prep	chr10	FALSE	FALSE
Prepl	chr17	FALSE	FALSE
Prex1	chr2	FALSE	FALSE
Prex2	chr1	TRUE	FALSE
Prg4	chr1	FALSE	FALSE
Prh1	chr6	FALSE	FALSE
Prickle1	chr15	FALSE	FALSE
Prickle2	chr6	FALSE	FALSE
Prim2	chr1	FALSE	FALSE
Prkaca	chr8	FALSE	FALSE
Prkacb	chr3	FALSE	FALSE
Prkag2	chr5	FALSE	TRUE
Prkar2b	chr12	FALSE	FALSE
Prkca	chr11	FALSE	FALSE
Prkcb	chr7	FALSE	TRUE
Prkcd	chr14	FALSE	FALSE
Prkce	chr17	FALSE	TRUE
Prkcg	chr7	FALSE	FALSE
Prkch	chr12	FALSE	FALSE
Prkci	chr3	FALSE	FALSE
Prkcq	chr2	FALSE	FALSE
Prkcsh	chr9	FALSE	FALSE
Prkcz	chr4	FALSE	FALSE
Prkd3	chr17	FALSE	FALSE
Prkdc	chr16	FALSE	FALSE
Prkg1	chr19	FALSE	FALSE
Prkg2	chr5	FALSE	FALSE
Prkn	chr17	TRUE	TRUE
Prl	chr13	TRUE	FALSE
Prlr	chr15	FALSE	FALSE
Prmt3	chr7	FALSE	FALSE
Prmt8	chr6	FALSE	FALSE
Prn	chr2	FALSE	FALSE
Prnd	chr2	FALSE	FALSE
Prodh	chr16	FALSE	FALSE
Prokr2	chr2	FALSE	FALSE
Prorp	chr12	FALSE	FALSE
Pros1	chr16	FALSE	FALSE
Prox1	chr1	FALSE	FALSE
Prpf18	chr2	FALSE	FALSE
Prpf40a	chr2	FALSE	FALSE
Prpf6	chr2	FALSE	FALSE
Prr14l	chr5	FALSE	FALSE
Prr16	chr18	TRUE	FALSE
Prr27	chr5	TRUE	FALSE
Prr36	chr8	FALSE	FALSE
Prr5	chr15	FALSE	FALSE
Prr5l	chr2	FALSE	FALSE
Prr7	chr13	FALSE	FALSE
Prrc1	chr18	FALSE	FALSE
Prrc2b	chr2	FALSE	FALSE
Prrc2c	chr1	FALSE	FALSE
Prrg2	chr7	FALSE	FALSE
Prrt4	chr6	FALSE	FALSE
Prss12	chr3	FALSE	FALSE
Prss23	chr7	FALSE	FALSE
Prss55	chr14	TRUE	FALSE
Prtg	chr9	FALSE	FALSE
Prune2	chr19	TRUE	TRUE
Psd	chr19	FALSE	FALSE
Psd3	chr8	TRUE	TRUE
Psd4	chr2	FALSE	FALSE
Psg20	chr7	FALSE	FALSE
Psg29	chr7	FALSE	FALSE
Pskh1	chr8	FALSE	FALSE
Psma5	chr3	FALSE	FALSE
Psma8	chr18	FALSE	FALSE
Psmb2	chr4	FALSE	FALSE
Psmb4	chr3	FALSE	FALSE
Psmd1	chr1	FALSE	FALSE
Psmd11	chr11	FALSE	FALSE
Psmd12	chr11	FALSE	FALSE
Psmd14	chr2	FALSE	FALSE
Psme4	chr11	FALSE	FALSE
Psmf1	chr2	FALSE	FALSE
Pspc1	chr14	FALSE	FALSE
Pstpip1	chr9	FALSE	FALSE
Ptar1	chr19	TRUE	TRUE
Ptcd3	chr6	FALSE	FALSE
Ptchd4	chr17	TRUE	TRUE
Pten	chr19	FALSE	FALSE
Ptgfrn	chr3	FALSE	FALSE
Ptgis	chr2	FALSE	FALSE
Ptgs1	chr2	FALSE	FALSE
Ptk2	chr15	FALSE	FALSE
Ptk2b	chr14	FALSE	TRUE
Ptk7	chr17	FALSE	FALSE
Ptp4a2	chr4	FALSE	FALSE
Ptp4a3	chr15	FALSE	FALSE
Ptpn1	chr2	FALSE	FALSE
Ptpn11	chr5	FALSE	FALSE
Ptpn13	chr5	FALSE	FALSE
Ptpn14	chr1	FALSE	FALSE
Ptpn2	chr18	FALSE	FALSE
Ptpn23	chr9	FALSE	FALSE
Ptpn3	chr4	FALSE	TRUE
Ptpn4	chr1	FALSE	TRUE
Ptpn9	chr9	FALSE	FALSE
Ptpra	chr2	FALSE	FALSE
Ptprb	chr10	TRUE	TRUE
Ptprc	chr1	FALSE	FALSE
Ptpre	chr7	FALSE	TRUE
Ptprf	chr4	FALSE	FALSE
Ptprg	chr14	FALSE	TRUE
Ptprh	chr7	FALSE	FALSE
Ptprj	chr2	TRUE	TRUE
Ptprk	chr10	TRUE	FALSE
Ptprm	chr17	FALSE	FALSE
Ptprn2	chr12	FALSE	TRUE
Ptpro	chr6	FALSE	FALSE
Ptprq	chr10	FALSE	FALSE
Ptprs	chr17	FALSE	FALSE
Ptpru	chr4	FALSE	FALSE
Ptprz1	chr6	FALSE	FALSE
Pum1	chr4	FALSE	FALSE
Pum2	chr12	FALSE	FALSE
Pus10	chr11	FALSE	FALSE
Pvalb	chr15	FALSE	FALSE
Pwwp2b	chr7	FALSE	FALSE
Pxdn	chr12	FALSE	FALSE
Pygl	chr12	FALSE	FALSE
Pyroxd2	chr19	FALSE	FALSE
Qk	chr17	FALSE	FALSE
Qrfprl	chr6	FALSE	FALSE
Qrich1	chr9	FALSE	FALSE
Qrich2	chr11	FALSE	FALSE
Qser1	chr2	FALSE	FALSE
Qsox1	chr1	FALSE	FALSE
Qtrt2	chr16	FALSE	FALSE
R3hdm1	chr1	FALSE	FALSE
R3hdm2	chr10	FALSE	FALSE
Rab10	chr12	FALSE	FALSE
Rab11fip3	chr17	FALSE	FALSE
Rab11fip4	chr11	FALSE	FALSE
Rab11fip5	chr6	FALSE	TRUE
Rab18	chr18	FALSE	FALSE
Rab23	chr1	FALSE	FALSE
Rab25	chr3	TRUE	TRUE
Rab28	chr5	FALSE	FALSE
Rab2a	chr4	FALSE	FALSE
Rab2b	chr14	FALSE	FALSE
Rab30	chr7	FALSE	TRUE
Rab38	chr7	FALSE	FALSE
Rab39	chr9	FALSE	FALSE
Rab3b	chr4	FALSE	FALSE
Rab3c	chr13	TRUE	TRUE
Rab3gap2	chr1	FALSE	FALSE
Rab3ip	chr10	FALSE	FALSE
Rab40b	chr11	FALSE	FALSE
Rab44	chr17	FALSE	FALSE
Rab5c	chr11	FALSE	FALSE
Rab6b	chr9	FALSE	FALSE
Rab7	chr6	FALSE	FALSE
Rab8b	chr9	FALSE	FALSE
Rabep1	chr11	FALSE	FALSE
Rabgap1	chr2	FALSE	FALSE
Rabgap1l	chr1	FALSE	TRUE
Rabggta	chr14	FALSE	FALSE
Rac1	chr5	FALSE	FALSE
Rad18	chr6	FALSE	FALSE
Rad51b	chr12	FALSE	FALSE
Rad54l	chr4	FALSE	FALSE
Rad54l2	chr9	FALSE	FALSE
Radx	chrX	FALSE	FALSE
Raf1	chr6	FALSE	FALSE
Rag1	chr2	TRUE	TRUE
Rai1	chr11	FALSE	TRUE
Ralbp1	chr17	FALSE	FALSE
Ralgapa1	chr12	FALSE	FALSE
Ralgapb	chr2	FALSE	FALSE
Ralgps1	chr2	FALSE	FALSE
Ralgps2	chr1	FALSE	FALSE
Ralyl	chr3	FALSE	TRUE
Ramp3	chr11	FALSE	FALSE
Ranbp1	chr16	FALSE	FALSE
Ranbp10	chr8	FALSE	FALSE
Ranbp17	chr11	FALSE	TRUE
Ranbp2	chr10	FALSE	FALSE
Ranbp9	chr13	FALSE	FALSE
Rap1a	chr3	FALSE	FALSE
Rap1b	chr10	FALSE	FALSE
Rap1gap	chr4	FALSE	FALSE
Rap1gap2	chr11	FALSE	TRUE
Rap2a	chr14	FALSE	FALSE
Rapgef1	chr2	FALSE	FALSE
Rapgef2	chr3	FALSE	TRUE
Rapgef3	chr15	FALSE	FALSE
Rapgef4	chr2	FALSE	TRUE
Rapgef5	chr12	FALSE	FALSE
Rapgef6	chr11	FALSE	TRUE
Raph1	chr1	FALSE	FALSE
Rarg	chr15	FALSE	FALSE
Rasa3	chr8	FALSE	FALSE
Rasal1	chr5	FALSE	TRUE
Rasal2	chr1	FALSE	FALSE
Rasgef1a	chr6	FALSE	TRUE
Rasgef1b	chr5	FALSE	TRUE
Rasgrf1	chr9	FALSE	FALSE
Rasgrp1	chr2	TRUE	FALSE
Rasgrp2	chr19	FALSE	FALSE
Rasl12	chr9	FALSE	FALSE
Rassf10	chr7	FALSE	FALSE
Rassf3	chr10	FALSE	FALSE
Rassf4	chr6	FALSE	FALSE
Rassf5	chr1	FALSE	FALSE
Rassf6	chr5	FALSE	FALSE
Raver2	chr4	FALSE	FALSE
Rb1	chr14	FALSE	FALSE
Rbbp5	chr1	FALSE	FALSE
Rbbp8	chr18	FALSE	FALSE
Rbfox1	chr16	FALSE	TRUE
Rbfox2	chr15	FALSE	TRUE
Rbfox3	chr11	FALSE	FALSE
Rbks	chr5	FALSE	FALSE
Rbm19	chr5	FALSE	FALSE
Rbm20	chr19	FALSE	TRUE
Rbm26	chr14	FALSE	FALSE
Rbm27	chr18	FALSE	FALSE
Rbm33	chr5	FALSE	FALSE
Rbm41	chrX	FALSE	FALSE
Rbm6	chr9	FALSE	FALSE
Rbms1	chr2	FALSE	FALSE
Rbms2	chr10	FALSE	FALSE
Rbms3	chr9	FALSE	FALSE
Rbpj	chr5	FALSE	FALSE
Rbpms2	chr9	FALSE	FALSE
Rc3h2	chr2	FALSE	FALSE
Rcan1	chr16	FALSE	FALSE
Rcan3	chr4	TRUE	TRUE
Rcc1	chr4	FALSE	FALSE
Rcor1	chr12	FALSE	FALSE
Rcor3	chr1	FALSE	FALSE
Rdh13	chr7	FALSE	FALSE
Rdh5	chr10	TRUE	TRUE
Rdx	chr9	FALSE	FALSE
Reck	chr4	FALSE	FALSE
Recql5	chr11	FALSE	FALSE
Reep1	chr6	FALSE	FALSE
Reep3	chr10	TRUE	TRUE
Reep4	chr14	TRUE	FALSE
Relch	chr1	FALSE	TRUE
Rell1	chr5	TRUE	TRUE
Reln	chr5	FALSE	TRUE
Relt	chr7	FALSE	FALSE
Ren1	chr1	FALSE	FALSE
Rere	chr4	FALSE	TRUE
Rerg	chr6	TRUE	FALSE
Resf1	chr6	FALSE	FALSE
Resp18	chr1	FALSE	FALSE
Ret	chr6	FALSE	FALSE
Retreg1	chr15	FALSE	FALSE
Rev1	chr1	FALSE	FALSE
Rev3l	chr10	FALSE	FALSE
Rfc1	chr5	FALSE	FALSE
Rffl	chr11	FALSE	FALSE
Rflna	chr5	FALSE	FALSE
Rft1	chr14	FALSE	FALSE
Rftn2	chr1	FALSE	FALSE
Rfx2	chr17	FALSE	FALSE
Rfx3	chr19	FALSE	FALSE
Rfx6	chr10	FALSE	FALSE
Rfx7	chr9	FALSE	FALSE
Rfx8	chr1	FALSE	FALSE
Rgl1	chr1	FALSE	FALSE
Rgma	chr7	FALSE	TRUE
Rgp1	chr4	FALSE	FALSE
Rgs12	chr5	FALSE	FALSE
Rgs16	chr1	FALSE	FALSE
Rgs17	chr10	FALSE	FALSE
Rgs18	chr1	FALSE	FALSE
Rgs20	chr1	FALSE	FALSE
Rgs3	chr4	TRUE	TRUE
Rgs7	chr1	FALSE	TRUE
Rgs9	chr11	FALSE	FALSE
Rhbdf2	chr11	FALSE	FALSE
Rhbdl1	chr17	TRUE	FALSE
Rhbdl2	chr4	FALSE	FALSE
Rhbdl3	chr11	FALSE	FALSE
Rhbg	chr3	FALSE	FALSE
Rhd	chr4	FALSE	FALSE
Rheb	chr5	FALSE	FALSE
Rhoa	chr9	FALSE	FALSE
Rhobtb3	chr13	FALSE	FALSE
Rhod	chr19	FALSE	FALSE
Rhof	chr5	FALSE	FALSE
Rhoj	chr12	FALSE	FALSE
Rhpn2	chr7	FALSE	FALSE
Ribc1	chrX	FALSE	FALSE
Ric1	chr19	FALSE	FALSE
Ric3	chr7	FALSE	TRUE
Ric8b	chr10	FALSE	TRUE
Rictor	chr15	FALSE	FALSE
Rif1	chr2	FALSE	FALSE
Rilpl1	chr5	FALSE	FALSE
Rimklb	chr6	FALSE	FALSE
Rims1	chr1	FALSE	TRUE
Rims3	chr4	TRUE	TRUE
Rims4	chr2	FALSE	TRUE
Rin2	chr2	FALSE	TRUE
Rin3	chr12	FALSE	FALSE
Ripor1	chr8	FALSE	FALSE
Ripor2	chr13	FALSE	FALSE
Rmnd5a	chr6	FALSE	FALSE
Rnf111	chr9	FALSE	FALSE
Rnf115	chr3	FALSE	FALSE
Rnf121	chr7	FALSE	FALSE
Rnf122	chr8	TRUE	TRUE
Rnf125	chr18	FALSE	FALSE
Rnf13	chr3	FALSE	FALSE
Rnf130	chr11	FALSE	TRUE
Rnf141	chr7	FALSE	FALSE
Rnf144a	chr12	FALSE	TRUE
Rnf145	chr11	FALSE	FALSE
Rnf149	chr1	FALSE	FALSE
Rnf150	chr8	FALSE	FALSE
Rnf152	chr1	FALSE	FALSE
Rnf157	chr11	FALSE	FALSE
Rnf165	chr18	FALSE	FALSE
Rnf180	chr13	FALSE	FALSE
Rnf182	chr13	TRUE	TRUE
Rnf187	chr11	FALSE	FALSE
Rnf19a	chr15	FALSE	FALSE
Rnf2	chr1	FALSE	FALSE
Rnf208	chr2	FALSE	FALSE
Rnf213	chr11	FALSE	FALSE
Rnf214	chr9	FALSE	FALSE
Rnf216	chr5	FALSE	FALSE
Rnf217	chr10	FALSE	FALSE
Rnf219	chr14	FALSE	FALSE
Rnf220	chr4	FALSE	FALSE
Rnf26	chr9	FALSE	FALSE
Rnf38	chr4	FALSE	FALSE
Rnf43	chr11	FALSE	FALSE
Rngtt	chr4	FALSE	FALSE
Rnmt	chr18	TRUE	TRUE
Robo1	chr16	FALSE	TRUE
Robo2	chr16	TRUE	FALSE
Rock1	chr18	FALSE	FALSE
Rock2	chr12	FALSE	FALSE
Ror1	chr4	TRUE	TRUE
Ror2	chr13	FALSE	FALSE
Rora	chr9	FALSE	TRUE
Rorb	chr19	FALSE	FALSE
Ros1	chr10	FALSE	FALSE
Rp1	chr1	FALSE	FALSE
Rp9	chr9	TRUE	FALSE
Rpe65	chr3	FALSE	FALSE
Rpgrip1l	chr8	FALSE	FALSE
Rph3a	chr5	FALSE	FALSE
Rpia	chr6	FALSE	FALSE
Rpl17	chr18	FALSE	FALSE
Rpn2	chr2	FALSE	FALSE
Rpp14	chr14	FALSE	FALSE
Rpp40	chr13	FALSE	FALSE
Rprd1a	chr18	FALSE	FALSE
Rprd2	chr3	FALSE	FALSE
Rps14	chr18	TRUE	FALSE
Rps6ka2	chr17	FALSE	FALSE
Rps6ka5	chr12	TRUE	TRUE
Rps6ka6	chrX	FALSE	FALSE
Rps6kb1	chr11	FALSE	FALSE
Rps6kc1	chr1	FALSE	FALSE
Rps6kl1	chr12	FALSE	FALSE
Rptor	chr11	FALSE	TRUE
Rpusd3	chr6	FALSE	FALSE
Rras2	chr7	FALSE	FALSE
Rreb1	chr13	FALSE	FALSE
Rrm2b	chr15	FALSE	FALSE
Rrn3	chr16	FALSE	FALSE
Rsbn1	chr3	FALSE	FALSE
Rsbn1l	chr5	FALSE	FALSE
Rsf1	chr7	FALSE	FALSE
Rskr	chr11	FALSE	FALSE
Rslcan18	chr13	FALSE	FALSE
Rsph1	chr17	FALSE	FALSE
Rsph14	chr10	FALSE	FALSE
Rsph6a	chr7	FALSE	FALSE
Rsph9	chr17	FALSE	FALSE
Rspo3	chr10	FALSE	FALSE
Rsrc1	chr3	FALSE	FALSE
Rsu1	chr2	FALSE	FALSE
Rtf1	chr2	FALSE	FALSE
Rtkn2	chr10	FALSE	FALSE
Rtl4	chrX	FALSE	FALSE
Rtl9	chrX	FALSE	FALSE
Rtn4	chr11	FALSE	FALSE
Rtp1	chr16	FALSE	FALSE
Rttn	chr18	FALSE	FALSE
