gene_name	chr	body_state_Active	mch_hyper
Yeats2	chr16	FALSE	FALSE
Olfr105-ps	chr17	FALSE	FALSE
1110002E22Rik	chr3	FALSE	TRUE
Megf10	chr18	FALSE	FALSE
Rasal1	chr5	FALSE	FALSE
Raf1	chr6	TRUE	TRUE
Myo5b	chr18	FALSE	FALSE
R3hdml	chr2	FALSE	FALSE
Helz	chr11	FALSE	FALSE
Dpp3	chr19	FALSE	FALSE
Msh3	chr13	TRUE	TRUE
Clca4b	chr3	FALSE	FALSE
1700066B19Rik	chr18	TRUE	FALSE
Sox1	chr8	FALSE	FALSE
Zswim5	chr4	FALSE	FALSE
Tubgcp3	chr8	TRUE	FALSE
Ube2l6	chr2	TRUE	FALSE
Ccdc34	chr2	TRUE	FALSE
Zfp46	chr4	TRUE	FALSE
Eea1	chr10	TRUE	FALSE
Rabif	chr1	TRUE	FALSE
Il23a	chr10	TRUE	FALSE
Pabpc4	chr4	FALSE	FALSE
Wdr82	chr9	TRUE	FALSE
Vrk3	chr7	FALSE	FALSE
Mcur1	chr13	TRUE	TRUE
Crcp	chr5	FALSE	FALSE
Cdk4	chr10	TRUE	FALSE
Aldh1b1	chr4	FALSE	FALSE
Adcy5	chr16	FALSE	FALSE
Ankrd12	chr17	TRUE	FALSE
Arl6ip6	chr2	TRUE	FALSE
Tmem127	chr2	TRUE	FALSE
Arap1	chr7	FALSE	FALSE
Srsf7	chr17	TRUE	FALSE
Sema3a	chr5	TRUE	TRUE
Mcl1	chr3	FALSE	FALSE
Tmco4	chr4	FALSE	FALSE
Nyap1	chr5	TRUE	FALSE
Cep192	chr18	FALSE	FALSE
Ttc7b	chr12	TRUE	FALSE
Ccdc6	chr10	TRUE	FALSE
Zscan20	chr4	FALSE	FALSE
Dnajb9	chr12	TRUE	FALSE
Atad2b	chr12	TRUE	FALSE
Olfr1193	chr2	FALSE	FALSE
Mgat5b	chr11	FALSE	FALSE
Grpel2	chr18	TRUE	FALSE
Mrpl49	chr19	FALSE	FALSE
Ppp2ca	chr11	TRUE	FALSE
Hrc	chr7	FALSE	FALSE
Ncam1	chr9	TRUE	FALSE
Kntc1	chr5	FALSE	FALSE
Rif1	chr2	TRUE	FALSE
Gm281	chr14	FALSE	FALSE
Spink10	chr18	FALSE	FALSE
Depdc5	chr5	TRUE	FALSE
Scube1	chr15	FALSE	FALSE
Zwilch	chr9	FALSE	FALSE
Smarca1	chrX	FALSE	FALSE
Rxylt1	chr10	TRUE	FALSE
Itgb4	chr11	FALSE	FALSE
6430550D23Rik	chr2	TRUE	FALSE
Zswim8	chr14	TRUE	FALSE
Emid1	chr11	FALSE	FALSE
Ptar1	chr19	TRUE	TRUE
Slc7a10	chr7	FALSE	FALSE
Etfbkmt	chr6	FALSE	FALSE
Thoc2	chrX	FALSE	TRUE
Tcf20	chr15	FALSE	FALSE
Hdac10	chr15	TRUE	FALSE
Lcp1	chr14	FALSE	FALSE
Plekhf2	chr4	FALSE	FALSE
Nme7	chr1	TRUE	FALSE
Casr	chr16	FALSE	TRUE
Nek9	chr12	FALSE	FALSE
Hdlbp	chr1	TRUE	FALSE
Plcd1	chr9	FALSE	FALSE
Pbsn	chrX	FALSE	FALSE
Bbs4	chr9	FALSE	TRUE
Paqr5	chr9	FALSE	FALSE
Ostn	chr16	FALSE	FALSE
Kcnn3	chr3	FALSE	FALSE
Pinx1	chr14	FALSE	FALSE
Yars2	chr16	FALSE	FALSE
4930455H04Rik	chr3	FALSE	FALSE
Eno3	chr11	FALSE	FALSE
Foxr1	chr9	FALSE	FALSE
Il6ra	chr3	FALSE	FALSE
Olfr1052	chr2	FALSE	FALSE
Card10	chr15	FALSE	FALSE
Clpb	chr7	FALSE	FALSE
Gm21987	chr16	FALSE	FALSE
Slc35b4	chr6	TRUE	FALSE
Krt90	chr15	FALSE	FALSE
Dsg1c	chr18	FALSE	FALSE
1700093K21Rik	chr11	FALSE	FALSE
Gad1	chr2	FALSE	FALSE
Pycr1	chr11	FALSE	FALSE
Dnaic2	chr11	FALSE	FALSE
Tma16	chr8	FALSE	FALSE
5730480H06Rik	chr5	FALSE	TRUE
Dgcr6	chr16	TRUE	FALSE
Prss46	chr9	FALSE	FALSE
Hbp1	chr12	TRUE	FALSE
Ss18l2	chr9	FALSE	FALSE
Csnk1g3	chr18	FALSE	FALSE
Nisch	chr14	TRUE	FALSE
Gm36028	chr16	FALSE	FALSE
Nnmt	chr9	FALSE	FALSE
Nid1	chr13	FALSE	FALSE
Thsd1	chr8	FALSE	FALSE
Prdm4	chr10	FALSE	FALSE
Strap	chr6	FALSE	FALSE
Hgf	chr5	FALSE	TRUE
Stk38	chr17	FALSE	FALSE
Acvr2a	chr2	TRUE	FALSE
Utp14b	chr1	TRUE	FALSE
Ssh1	chr5	TRUE	FALSE
Il17b	chr18	FALSE	FALSE
Nr1h4	chr10	FALSE	FALSE
Cd82	chr2	FALSE	FALSE
Fam98b	chr2	FALSE	FALSE
Rnf13	chr3	TRUE	FALSE
Gnl2	chr4	FALSE	FALSE
Papln	chr12	FALSE	FALSE
Crmp1	chr5	TRUE	FALSE
Slc44a1	chr4	TRUE	FALSE
Rnf168	chr16	TRUE	FALSE
Slc19a3	chr1	FALSE	FALSE
Gmpr2	chr14	TRUE	FALSE
Ppp2r1a	chr17	TRUE	FALSE
Fcrl5	chr3	FALSE	FALSE
Unc119b	chr5	TRUE	FALSE
Klhl11	chr11	FALSE	FALSE
Olfr1184	chr2	FALSE	FALSE
Slc25a12	chr2	TRUE	FALSE
Pnldc1	chr17	FALSE	FALSE
Zfp609	chr9	TRUE	FALSE
Vmn1r57	chr7	FALSE	FALSE
Fam220a	chr5	TRUE	FALSE
Dnaaf5	chr5	TRUE	FALSE
Zfp451	chr1	TRUE	FALSE
Ermn	chr2	FALSE	FALSE
Gtsf1	chr15	FALSE	FALSE
Ccr3	chr9	FALSE	FALSE
Utp20	chr10	FALSE	TRUE
Poln	chr5	FALSE	FALSE
Stx11	chr10	FALSE	FALSE
Gm49353	chr10	FALSE	FALSE
Ppcdc	chr9	TRUE	FALSE
Rhox7b	chrX	FALSE	FALSE
Gm50364	chr18	FALSE	FALSE
Fam205c	chr4	FALSE	FALSE
Ahsa2	chr11	TRUE	FALSE
Aifm1	chrX	FALSE	FALSE
Arhgef11	chr3	TRUE	FALSE
Capn11	chr17	FALSE	FALSE
Gm13723	chr2	FALSE	FALSE
Ino80	chr2	TRUE	FALSE
Memo1	chr17	FALSE	FALSE
Mfsd4a	chr1	TRUE	FALSE
Me1	chr9	FALSE	FALSE
Slc35f3	chr8	TRUE	FALSE
Acad11	chr9	FALSE	FALSE
Prss43	chr9	FALSE	FALSE
Slc1a3	chr15	FALSE	FALSE
Lrig3	chr10	FALSE	FALSE
Trpc2	chr7	FALSE	FALSE
Krtap4-8	chr11	FALSE	FALSE
Gch1	chr14	FALSE	FALSE
Mmp23	chr4	TRUE	FALSE
Brip1	chr11	FALSE	FALSE
Hyal4	chr6	FALSE	FALSE
Tlcd1	chr11	FALSE	FALSE
Klhl36	chr8	FALSE	FALSE
Iqcj	chr3	FALSE	FALSE
Gpr153	chr4	TRUE	FALSE
Tmem203	chr2	FALSE	FALSE
Ankrd13a	chr5	TRUE	FALSE
Eri2	chr7	FALSE	FALSE
Gm20503	chr4	FALSE	FALSE
Rbm34	chr8	FALSE	FALSE
Ace	chr11	FALSE	FALSE
Stxbp4	chr11	TRUE	FALSE
Aqr	chr2	FALSE	FALSE
Fthl17a	chrX	FALSE	FALSE
Best1	chr19	FALSE	FALSE
1700010I14Rik	chr17	FALSE	FALSE
Atp2b1	chr10	TRUE	FALSE
Arhgdig	chr17	FALSE	FALSE
Hacd3	chr9	FALSE	FALSE
Polr1e	chr4	FALSE	FALSE
Hgh1	chr15	TRUE	FALSE
Hira	chr16	TRUE	TRUE
Emc10	chr7	FALSE	FALSE
4931408C20Rik	chr1	FALSE	FALSE
Tmem220	chr11	FALSE	FALSE
Dlx2	chr2	FALSE	FALSE
Nek4	chr14	TRUE	FALSE
Gm45521	chr14	FALSE	FALSE
Mindy4b-ps	chr3	TRUE	TRUE
Ttc13	chr8	TRUE	FALSE
Neurod2	chr11	TRUE	FALSE
Eno1b	chr18	FALSE	FALSE
Gpr137c	chr14	TRUE	FALSE
Cep78	chr19	FALSE	FALSE
Vmn2r34	chr7	FALSE	FALSE
Dcn	chr10	FALSE	FALSE
Ces1a	chr8	FALSE	FALSE
Ppp3ca	chr3	TRUE	FALSE
Olfr362	chr2	FALSE	FALSE
Peg12	chr7	FALSE	FALSE
H2-D1	chr17	FALSE	FALSE
Osm	chr11	FALSE	FALSE
Prrc2b	chr2	TRUE	FALSE
Acss2	chr2	TRUE	FALSE
Trim69	chr2	FALSE	FALSE
Kat2b	chr17	TRUE	FALSE
Gm10229	chr16	FALSE	FALSE
Xpnpep2	chrX	FALSE	FALSE
Hrh4	chr18	FALSE	FALSE
Irgm2	chr11	FALSE	FALSE
Igfbp7	chr5	FALSE	FALSE
Gmppa	chr1	TRUE	FALSE
Rhox2d	chrX	FALSE	FALSE
Lrrk1	chr7	FALSE	FALSE
Aars	chr8	FALSE	FALSE
Gm10135	chr5	FALSE	FALSE
Iffo2	chr4	TRUE	FALSE
Sgsm1	chr5	TRUE	FALSE
Zfand4	chr6	FALSE	FALSE
Rnf182	chr13	TRUE	TRUE
Zc4h2	chrX	TRUE	FALSE
Them6	chr15	TRUE	FALSE
Stxbp3	chr3	FALSE	FALSE
Mag	chr7	FALSE	FALSE
Calhm6	chr10	FALSE	FALSE
Coa5	chr1	FALSE	FALSE
Sec1	chr7	FALSE	FALSE
Arpc5	chr1	TRUE	FALSE
Zranb2	chr3	TRUE	FALSE
Cldnd1	chr16	TRUE	FALSE
Gm10778	chr10	TRUE	FALSE
Scap	chr9	FALSE	FALSE
Cd6	chr19	TRUE	TRUE
Drc7	chr8	TRUE	TRUE
Pcdhb3	chr18	FALSE	FALSE
Esyt3	chr9	FALSE	FALSE
Ppp3cb	chr14	TRUE	FALSE
Pdia5	chr16	FALSE	FALSE
S100a2	chr3	FALSE	FALSE
Gm8104	chr14	FALSE	FALSE
Gprasp1	chrX	FALSE	FALSE
Pglyrp1	chr7	FALSE	FALSE
Tmem11	chr11	FALSE	FALSE
Ccpg1os	chr9	FALSE	FALSE
Mtmr2	chr9	TRUE	FALSE
Lhb	chr7	FALSE	FALSE
Pik3cd	chr4	FALSE	FALSE
Arl6ip4	chr5	FALSE	FALSE
Zfp825	chr13	TRUE	FALSE
Ubr3	chr2	TRUE	FALSE
Pank2	chr2	TRUE	TRUE
Igfbpl1	chr4	FALSE	FALSE
Odf1	chr15	FALSE	FALSE
Morn2	chr17	TRUE	FALSE
Kifc3	chr8	FALSE	FALSE
Afg1l	chr10	TRUE	FALSE
Gnl3	chr14	FALSE	FALSE
Ano6	chr15	FALSE	FALSE
Klhl6	chr16	FALSE	FALSE
Zkscan8	chr13	TRUE	FALSE
Numa1	chr7	TRUE	FALSE
2310002L09Rik	chr4	FALSE	FALSE
Bdp1	chr13	FALSE	TRUE
Uba2	chr7	FALSE	FALSE
Lrrc20	chr10	TRUE	FALSE
Smc1b	chr15	FALSE	FALSE
Adprh	chr16	TRUE	FALSE
Pycr2	chr1	FALSE	FALSE
Npepl1	chr2	TRUE	FALSE
Olfr251	chr9	FALSE	FALSE
Ttll2	chr17	FALSE	FALSE
Ppp1r21	chr17	TRUE	FALSE
Gm21411	chr4	FALSE	FALSE
Pcdhb19	chr18	FALSE	FALSE
Muc5b	chr7	FALSE	FALSE
Cyp4f16	chr17	FALSE	FALSE
Nmnat1	chr4	FALSE	FALSE
Naaa	chr5	TRUE	FALSE
Senp5	chr16	FALSE	TRUE
Mmp9	chr2	FALSE	FALSE
Rin1	chr19	TRUE	FALSE
Nr1h5	chr3	FALSE	FALSE
Ptpn4	chr1	TRUE	FALSE
Fam126a	chr5	FALSE	FALSE
Uba7	chr9	FALSE	FALSE
Ssrp1	chr2	TRUE	FALSE
Zfp445	chr9	FALSE	FALSE
Cyp2c38	chr19	FALSE	FALSE
Sap18b	chr8	FALSE	FALSE
Sema4g	chr19	FALSE	FALSE
Arnt2	chr7	TRUE	FALSE
Slc4a4	chr5	TRUE	FALSE
Srcin1	chr11	TRUE	FALSE
S100a3	chr3	FALSE	FALSE
Cplx3	chr9	FALSE	FALSE
Olfr1389	chr11	FALSE	FALSE
Actl7a	chr4	FALSE	FALSE
Tnfrsf23	chr7	FALSE	FALSE
Cdo1	chr18	TRUE	FALSE
Aadacl4fm5	chr4	FALSE	FALSE
Msl2	chr9	FALSE	FALSE
Garnl3	chr2	TRUE	FALSE
Stam	chr2	TRUE	FALSE
Trib2	chr12	FALSE	FALSE
Ppp2r5b	chr19	TRUE	FALSE
Slamf7	chr1	FALSE	FALSE
Cnih2	chr19	TRUE	FALSE
Six5	chr7	FALSE	FALSE
Ecrg4	chr1	FALSE	FALSE
Olfr130	chr17	FALSE	FALSE
Mrgprx1	chr7	FALSE	FALSE
Gabpb2	chr3	FALSE	FALSE
Nphp4	chr4	TRUE	FALSE
Dpy30	chr17	TRUE	FALSE
Mier1	chr4	TRUE	FALSE
Steap3	chr1	FALSE	FALSE
Ttll3	chr6	FALSE	FALSE
Fbf1	chr11	TRUE	FALSE
Gabrr2	chr4	TRUE	TRUE
Mertk	chr2	FALSE	FALSE
Cyp2j6	chr4	FALSE	TRUE
Cpsf4	chr5	FALSE	FALSE
Shisa4	chr1	TRUE	FALSE
Cth	chr3	FALSE	FALSE
Mbip	chr12	FALSE	FALSE
Kif9	chr9	FALSE	FALSE
Ankar	chr1	FALSE	FALSE
Mapk8ip1	chr2	TRUE	FALSE
Btg3	chr16	FALSE	FALSE
Gm13078	chr4	FALSE	FALSE
Akap12	chr10	TRUE	FALSE
Eipr1	chr12	FALSE	FALSE
Pgd	chr4	FALSE	FALSE
Pou2f1	chr1	TRUE	FALSE
Skp1a	chr11	FALSE	FALSE
Efcab14	chr4	FALSE	TRUE
Hspa12a	chr19	FALSE	FALSE
Tas2r104	chr6	FALSE	FALSE
Zmym4	chr4	FALSE	FALSE
Tmem260	chr14	TRUE	FALSE
Dnaaf3	chr7	FALSE	FALSE
Gm8232	chr14	FALSE	FALSE
S100a1	chr3	FALSE	FALSE
Naip1	chr13	FALSE	FALSE
Bspry	chr4	FALSE	FALSE
Vmn1r210	chr13	FALSE	FALSE
Ppp2r5e	chr12	TRUE	FALSE
Prelp	chr1	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Flt4	chr11	FALSE	FALSE
Dppa1	chr11	FALSE	FALSE
Pheta1	chr5	FALSE	FALSE
Bsdc1	chr4	FALSE	FALSE
Myh10	chr11	TRUE	FALSE
Spata1	chr3	FALSE	FALSE
Omt2b	chr9	FALSE	FALSE
9530068E07Rik	chr11	FALSE	FALSE
Frrs1l	chr4	TRUE	FALSE
Sox7	chr14	FALSE	FALSE
Gnpda1	chr18	TRUE	FALSE
Gm7714	chr5	FALSE	FALSE
Gtf2ird2	chr5	FALSE	FALSE
Nin	chr12	FALSE	FALSE
Pms1	chr1	TRUE	TRUE
Aqp3	chr4	FALSE	FALSE
Stra8	chr6	FALSE	FALSE
Rps5	chr7	FALSE	FALSE
Klra8	chr6	FALSE	FALSE
Zfp330	chr8	TRUE	FALSE
St13	chr15	FALSE	FALSE
Map3k12	chr15	TRUE	FALSE
Tmem242	chr17	TRUE	FALSE
Ciita	chr16	FALSE	FALSE
Gal3st1	chr11	FALSE	FALSE
Specc1	chr11	TRUE	FALSE
Pkp3	chr7	FALSE	FALSE
Trip11	chr12	TRUE	FALSE
Slc7a1	chr5	FALSE	FALSE
Zfp462	chr4	FALSE	FALSE
Isoc2b	chr7	FALSE	FALSE
Fam20b	chr1	FALSE	FALSE
Oog2	chr4	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Rapgefl1	chr11	TRUE	FALSE
Celf1	chr2	TRUE	FALSE
Gm5157	chr7	FALSE	FALSE
Mlkl	chr8	FALSE	FALSE
Rgl1	chr1	FALSE	FALSE
Anp32e	chr3	FALSE	FALSE
Ciao2a	chr9	FALSE	FALSE
Poldip3	chr15	TRUE	FALSE
Usp54	chr14	TRUE	FALSE
Btnl6	chr17	FALSE	FALSE
Xiap	chrX	FALSE	FALSE
Olfr1100	chr2	FALSE	FALSE
Adgrg4	chrX	FALSE	FALSE
Slitrk5	chr14	TRUE	FALSE
Afg3l2	chr18	TRUE	FALSE
Eif4ebp2	chr10	FALSE	FALSE
Wdr86	chr5	FALSE	FALSE
Hpn	chr7	TRUE	FALSE
Slc26a7	chr4	FALSE	FALSE
Fnd3c2	chrX	FALSE	FALSE
Gga2	chr7	FALSE	FALSE
Snrnp200	chr2	FALSE	FALSE
Gnl3l	chrX	TRUE	FALSE
Rsph14	chr10	TRUE	FALSE
Zc2hc1b	chr10	FALSE	FALSE
Gngt1	chr6	FALSE	FALSE
Dop1b	chr16	TRUE	FALSE
Olfr51	chr11	FALSE	FALSE
Snapc5	chr9	FALSE	FALSE
Rabl6	chr2	TRUE	FALSE
Socs4	chr14	TRUE	FALSE
Ywhae	chr11	FALSE	FALSE
Olfr933	chr9	FALSE	FALSE
Prickle2	chr6	FALSE	FALSE
Ptger1	chr8	FALSE	FALSE
Sh2d3c	chr2	TRUE	FALSE
Pear1	chr3	FALSE	FALSE
Cep19	chr16	TRUE	FALSE
Mmp15	chr8	FALSE	FALSE
Mrpl27	chr11	FALSE	FALSE
Braf	chr6	TRUE	FALSE
Cox6b1	chr7	FALSE	FALSE
Olfr1362	chr13	FALSE	FALSE
Dcaf15	chr8	FALSE	FALSE
Atp6v1d	chr12	TRUE	FALSE
Bin1	chr18	TRUE	FALSE
Shank2	chr7	FALSE	FALSE
Scaper	chr9	FALSE	FALSE
Tipin	chr9	FALSE	FALSE
Crh	chr3	FALSE	FALSE
Tspan31	chr10	FALSE	FALSE
Gja1	chr10	FALSE	FALSE
Gm20708	chr11	FALSE	FALSE
Osbp	chr19	FALSE	FALSE
AL731706.1	chr2	TRUE	FALSE
Klrc1	chr6	FALSE	FALSE
4921524L21Rik	chr18	FALSE	TRUE
Olfr749	chr14	FALSE	FALSE
Ssxb1	chrX	FALSE	FALSE
Defb35	chr8	FALSE	FALSE
Polr3e	chr7	FALSE	FALSE
Bmerb1	chr16	TRUE	FALSE
Gbp3	chr3	FALSE	FALSE
Chmp2b	chr16	TRUE	FALSE
Taf4	chr2	TRUE	FALSE
Limk1	chr5	FALSE	FALSE
Serp1	chr3	TRUE	FALSE
Hhip	chr8	FALSE	TRUE
Trim26	chr17	FALSE	FALSE
Dym	chr18	TRUE	FALSE
Olfr434	chr6	FALSE	FALSE
F830016B08Rik	chr18	FALSE	FALSE
B3galt5	chr16	FALSE	FALSE
Txnl4a	chr18	FALSE	FALSE
Sik2	chr9	TRUE	FALSE
Gpr88	chr3	FALSE	FALSE
Mpped2	chr2	TRUE	FALSE
Tada1	chr1	TRUE	FALSE
Tspyl4	chr10	TRUE	FALSE
Sall2	chr14	FALSE	FALSE
Ipo13	chr4	TRUE	FALSE
Cenpu	chr8	FALSE	FALSE
Mef2a	chr7	TRUE	FALSE
Atraid	chr5	TRUE	FALSE
Limd1	chr9	FALSE	FALSE
Mtmr9	chr14	FALSE	FALSE
Epb42	chr2	FALSE	FALSE
Kcnab2	chr4	TRUE	FALSE
Vmn1r175	chr7	FALSE	FALSE
Rad51ap2	chr12	FALSE	FALSE
Vps33b	chr7	FALSE	FALSE
Adam23	chr1	TRUE	FALSE
Vmn1r125	chr7	FALSE	FALSE
Erlin2	chr8	FALSE	FALSE
Itsn2	chr12	FALSE	FALSE
Clca3a2	chr3	FALSE	FALSE
Ctr9	chr7	TRUE	FALSE
Ybey	chr10	FALSE	FALSE
Syce1	chr7	FALSE	FALSE
Map7	chr10	TRUE	FALSE
Ddx3x	chrX	TRUE	FALSE
Fam219a	chr4	TRUE	FALSE
Plekhh1	chr12	FALSE	FALSE
Scgb1b10	chr7	FALSE	FALSE
Utp6	chr11	FALSE	FALSE
Nudt6	chr3	TRUE	FALSE
Ankhd1	chr18	TRUE	FALSE
Zscan22	chr7	TRUE	FALSE
Git1	chr11	TRUE	FALSE
Usp33	chr3	FALSE	TRUE
Smn1	chr13	FALSE	FALSE
Ptprc	chr1	FALSE	FALSE
Il11ra1	chr4	FALSE	FALSE
Phyh	chr2	TRUE	FALSE
H2ac1	chr13	FALSE	FALSE
Wnk2	chr13	TRUE	FALSE
Gramd3	chr18	FALSE	FALSE
Liph	chr16	FALSE	FALSE
Lgsn	chr1	FALSE	TRUE
Esrp2	chr8	FALSE	FALSE
Csnka2ip	chr16	FALSE	FALSE
Bmp8b	chr4	FALSE	FALSE
Zfp988	chr4	FALSE	FALSE
Aaas	chr15	FALSE	FALSE
Rgs12	chr5	FALSE	FALSE
Zfp97	chr17	FALSE	FALSE
Eif3b	chr5	TRUE	FALSE
Tmem131l	chr3	TRUE	FALSE
Proz	chr8	FALSE	FALSE
Lrrc32	chr7	FALSE	FALSE
Vmn2r24	chr6	FALSE	FALSE
Cryba1	chr11	FALSE	FALSE
Il19	chr1	FALSE	FALSE
Zp3	chr5	FALSE	FALSE
Prep	chr10	TRUE	FALSE
Zc3h4	chr7	TRUE	FALSE
Gpr85	chr6	TRUE	FALSE
Hectd1	chr12	TRUE	FALSE
Sp110	chr1	FALSE	FALSE
Ang	chr14	FALSE	FALSE
Kansl2	chr15	FALSE	FALSE
Sox18	chr2	FALSE	FALSE
Uvssa	chr5	TRUE	TRUE
Bend3	chr10	FALSE	FALSE
Rbm41	chrX	FALSE	TRUE
Tmc7	chr7	FALSE	FALSE
Chst3	chr10	FALSE	FALSE
Lrrc4c	chr2	TRUE	TRUE
Gm5134	chr10	TRUE	TRUE
Man1a2	chr3	TRUE	FALSE
Cela1	chr15	FALSE	FALSE
Aadacl4fm4	chr4	FALSE	FALSE
H2az1	chr3	TRUE	FALSE
Ovol3	chr7	FALSE	FALSE
Galnt5	chr2	FALSE	TRUE
Bud23	chr5	FALSE	FALSE
Zfp512	chr5	FALSE	FALSE
Nipsnap1	chr11	FALSE	FALSE
Sh3bp2	chr5	FALSE	FALSE
Rxrb	chr17	FALSE	FALSE
Vmn2r112	chr17	FALSE	FALSE
Gstp1	chr19	FALSE	FALSE
Usp50	chr2	FALSE	TRUE
Vil1	chr1	FALSE	FALSE
Clasp2	chr9	TRUE	FALSE
Gm906	chr13	FALSE	FALSE
Iba57	chr11	FALSE	FALSE
Poc1a	chr9	TRUE	FALSE
Myo18a	chr11	TRUE	FALSE
Fmr1	chrX	TRUE	FALSE
Mtx1	chr3	FALSE	FALSE
Nrcam	chr12	TRUE	FALSE
Myh11	chr16	FALSE	FALSE
Sf3b2	chr19	FALSE	FALSE
Inka2	chr3	TRUE	FALSE
Zbtb37	chr1	TRUE	FALSE
Arid3a	chr10	TRUE	FALSE
Nubp1	chr16	FALSE	FALSE
Ube2u	chr4	FALSE	FALSE
Fam50b	chr13	FALSE	FALSE
Olfr3	chr2	FALSE	FALSE
Brat1	chr5	FALSE	FALSE
Olfr829	chr9	FALSE	FALSE
Catsper4	chr4	FALSE	FALSE
Nfatc3	chr8	FALSE	TRUE
Asb7	chr7	TRUE	FALSE
Tbx4	chr11	FALSE	FALSE
Usp47	chr7	TRUE	FALSE
Prl2a1	chr13	FALSE	FALSE
F7	chr8	FALSE	FALSE
Ankrd7	chr6	FALSE	FALSE
Srgap2	chr1	TRUE	FALSE
Gpr182	chr10	FALSE	FALSE
Pla2g10	chr16	FALSE	FALSE
Cited4	chr4	TRUE	FALSE
Egf	chr3	FALSE	FALSE
Ugt2b36	chr5	FALSE	FALSE
Kifap3	chr1	FALSE	FALSE
Olfr788	chr10	FALSE	FALSE
Trdn	chr10	FALSE	TRUE
Gclc	chr9	FALSE	FALSE
Slc26a4	chr12	FALSE	FALSE
Kncn	chr4	FALSE	FALSE
Glra2	chrX	FALSE	TRUE
Cnksr3	chr10	TRUE	FALSE
Sf3a2	chr10	TRUE	FALSE
Farp2	chr1	FALSE	FALSE
Mapk6	chr9	FALSE	FALSE
Soat1	chr1	FALSE	FALSE
Ptk7	chr17	FALSE	FALSE
Them4	chr3	TRUE	FALSE
Pdk1	chr2	FALSE	TRUE
Taf1	chrX	FALSE	TRUE
Hes2	chr4	FALSE	FALSE
Tasor2	chr13	TRUE	TRUE
Cfap73	chr5	FALSE	FALSE
Rnf170	chr8	TRUE	FALSE
CAAA01077340.1	chr5	FALSE	FALSE
Vmn2r51	chr7	FALSE	FALSE
Pdgfra	chr5	FALSE	FALSE
M6pr	chr6	TRUE	FALSE
Mapk10	chr5	TRUE	FALSE
Copa	chr1	TRUE	FALSE
Sos2	chr12	TRUE	FALSE
Ccdc62	chr5	FALSE	FALSE
Adat3	chr10	TRUE	FALSE
Gm11565	chr11	FALSE	FALSE
Uso1	chr5	TRUE	FALSE
Atg2a	chr19	FALSE	FALSE
Zfp729b	chr13	FALSE	FALSE
Lrp6	chr6	TRUE	FALSE
Chp1	chr2	TRUE	FALSE
Olfr607	chr7	FALSE	FALSE
Ly6c1	chr15	FALSE	FALSE
Npl	chr1	FALSE	FALSE
Igf2bp3	chr6	FALSE	FALSE
Anxa8	chr14	FALSE	FALSE
Anapc1	chr2	FALSE	TRUE
Cchcr1	chr17	FALSE	FALSE
Maip1	chr1	TRUE	FALSE
Apod	chr16	FALSE	FALSE
Nthl1	chr17	FALSE	FALSE
Ildr1	chr16	FALSE	FALSE
Paqr4	chr17	TRUE	FALSE
Taldo1	chr7	FALSE	FALSE
Bag1	chr4	TRUE	FALSE
Dido1	chr2	TRUE	TRUE
Vangl1	chr3	FALSE	FALSE
Fbxo40	chr16	FALSE	FALSE
Acox3	chr5	FALSE	FALSE
4931406P16Rik	chr7	FALSE	FALSE
Klk1b22	chr7	FALSE	FALSE
1110051M20Rik	chr2	TRUE	FALSE
Cyp3a16	chr5	FALSE	FALSE
Olfr906	chr9	FALSE	FALSE
Cyp2j12	chr4	FALSE	FALSE
Krt72	chr15	FALSE	FALSE
Ezr	chr17	FALSE	FALSE
4932438H23Rik	chr16	FALSE	FALSE
Soat2	chr15	FALSE	FALSE
Zcchc12	chrX	FALSE	FALSE
Olfr479	chr7	FALSE	FALSE
Zcchc24	chr14	FALSE	FALSE
Zfp454	chr11	FALSE	FALSE
Gpr135	chr12	TRUE	FALSE
Slc36a4	chr9	TRUE	FALSE
Aasdh	chr5	FALSE	FALSE
Chac2	chr11	TRUE	FALSE
Bms1	chr6	TRUE	FALSE
Sspo	chr6	FALSE	FALSE
Smarcad1	chr6	TRUE	TRUE
Tex26	chr5	TRUE	FALSE
Chchd3	chr6	TRUE	FALSE
Rbfox2	chr15	TRUE	FALSE
Lta4h	chr10	TRUE	FALSE
Ccdc130	chr8	FALSE	FALSE
Sdha	chr13	TRUE	FALSE
Spen	chr4	TRUE	FALSE
Ipo7	chr7	FALSE	FALSE
Tbc1d9b	chr11	TRUE	FALSE
Qsox1	chr1	FALSE	FALSE
Slc4a3	chr1	TRUE	FALSE
Cyp2b9	chr7	FALSE	FALSE
Pola1	chrX	FALSE	FALSE
Satl1	chrX	FALSE	FALSE
Fam49b	chr15	TRUE	FALSE
Fmn2	chr1	TRUE	FALSE
Inka1	chr9	FALSE	FALSE
Rnaseh1	chr12	FALSE	FALSE
Slc33a1	chr3	TRUE	FALSE
N4bp2l2	chr5	FALSE	FALSE
Hyal6	chr6	FALSE	FALSE
Cldn18	chr9	FALSE	FALSE
Tmod3	chr9	FALSE	FALSE
Qrfp	chr2	FALSE	FALSE
Unc5b	chr10	TRUE	FALSE
Nt5c2	chr19	TRUE	FALSE
Tnni3	chr7	FALSE	FALSE
Hcst	chr7	FALSE	FALSE
