gene_name	gene_id	chr	start	end	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_sig	mecp2_direction	group	k119ub_fold	k119ub_fdr	k119ub_min_fdr	k119ub_n_peaks	k119ub_n_sig	k119ub_has_sig	k27me3_fold	k27me3_fdr	k27me3_min_fdr	k27me3_n_peaks	k27me3_n_sig	k27me3_has_sig	k27ac_fold	k27ac_fdr	k27ac_min_fdr	k27ac_n_peaks	k27ac_n_sig	k27ac_has_sig	atac_fold	atac_fdr	atac_min_fdr	atac_n_peaks	atac_n_sig	atac_has_sig	k119ub_gb_ctrl_signal	k119ub_gb_mut_signal	k119ub_gb_log2fc	k119ub_gb_class	in_mecp2_no_mch	k119ub_signal_gain	k119ub_peak_gain
Rgs8	ENSMUSG00000042671.12	chr1	153653024	153700323	47299	0.023037864036026	0.0227784633112607	-0.000259400724765272	-0.154650862975967	0.104324473009717	FALSE	-0.135723048095604	0.492338276760255	0.19528175764733	17	0	FALSE	FALSE	Unchanged	Neither	-0.023990592	0.84056161	5.73e-06	7	3	TRUE	0.122064409582341	0.588104469908108	0.588104469908108	1	0	FALSE	0.247974715628996	0.106801373486083	0.00181135100653724	8	2	TRUE	0.131361842241043	0.429880043731681	0.0544089600621107	9	0	FALSE	2.646073	2.839487	0.094207	quantifiable	FALSE	TRUE	FALSE
Ccdc43	ENSMUSG00000020925.16	chr11	102684685	102697782	13097	0.0155410852266183	0.0141444769656468	-0.00139660826097151	-0.36350680672669	0.104359397720952	FALSE	-0.000813542429328398	0.997872144802329	0.997872144802329	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.216794775586719	0.235387209620471	0.235387209620471	1	0	FALSE	0.11990033357781	0.507481793443672	0.116731110252892	3	0	FALSE	0.462392	0.409578	-0.116173	quantifiable	FALSE	FALSE	NA
Chrna3	ENSMUSG00000032303.8	chr9	55010110	55026562	16452	0.0192352489484439	0.0168566405896167	-0.00237860835882724	-0.285042765974727	0.104490868425309	FALSE	-0.0558936461688177	0.782478443755577	0.753759195251327	7	0	FALSE	FALSE	Unchanged	Neither	-0.349962844	0.0155229	0.0155229	1	1	TRUE	0.00713517652146683	0.975953172358228	0.975953172358228	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.1677655383363	0.433959167747496	0.433959167747496	1	0	FALSE	1.547114	1.54163	-0.004484	quantifiable	FALSE	FALSE	FALSE
Pcdhga5	ENSMUSG00000103567.1	chr18	37694379	37841873	147494	0.0151501361996969	0.0159372417213585	0.000787105521661651	-0.113962404762184	0.104520100629461	FALSE	-0.0416429875876111	0.856819282054754	0.856819282054754	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975237	0.995506	0.024256	quantifiable	FALSE	TRUE	NA
Pin1	ENSMUSG00000032171.7	chr9	20652094	20666584	14490	0.0136071934153287	0.0140548176809651	0.000447624265636421	-0.354046653795092	0.104594719452584	FALSE	-0.202374290484055	0.309285288969673	0.309285288969673	2	0	FALSE	FALSE	Unchanged	Neither	0.098781772	0.743478944	0.743478944	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.0447469093974252	0.817937468530922	0.817937468530922	1	0	FALSE	0.0512296994838515	0.781520385337025	0.342972336527373	3	0	FALSE	0.705883	0.519239	-0.324695	quantifiable	FALSE	FALSE	FALSE
Cyp11b2	ENSMUSG00000022589.8	chr15	74851009	74856318	5309	0.0177574775066576	0.0143708337387509	-0.00338664376790666	-0.558840214789652	0.104635451911291	FALSE	-0.181913386325085	0.438619784435225	0.438619784435225	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.515626	1.176189	-0.313914	quantifiable	FALSE	FALSE	NA
Tpra1	ENSMUSG00000002871.14	chr6	88902250	88912238	9988	0.0183867642905665	0.0158429769336053	-0.00254378735696122	-0.355102347012227	0.104742907999159	FALSE	0.0187165202373008	0.936480817273686	0.33275041671016	8	0	FALSE	FALSE	Unchanged	Neither	0.103691006	0.70516277	0.200539726	4	0	FALSE	NA	NA	NA	NA	NA	NA	-0.2060474357986	0.124761531574832	0.0216665445323175	2	1	TRUE	0.0791328803316626	0.656329147006321	0.0768491799513013	8	0	FALSE	2.193161	2.770017	0.309202	quantifiable	FALSE	TRUE	FALSE
Wdr18	ENSMUSG00000035754.8	chr10	79960151	79970203	10052	0.0175349688339185	0.0160720847085474	-0.00146288412537113	-0.347425576898017	0.104764983091453	FALSE	-0.00761259370945726	0.97071464821925	0.462363006394989	4	0	FALSE	FALSE	Unchanged	Neither	-0.401754003	0.000310658	0.000310658	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.797379623698209	8.32112157078118e-05	8.32112157078118e-05	1	1	TRUE	-0.620751495133375	0.0031404573165503	0.0031404573165503	3	1	TRUE	1.80103	1.65503	-0.108164	quantifiable	FALSE	FALSE	FALSE
Cntf	ENSMUSG00000079415.2	chr19	12763659	12765632	1973	0.013625765532113	0.0117996796045247	-0.00182608592758835	-1.0137770427086	0.104904705114064	FALSE	0.0489113158064545	1	1	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0470090908593108	0.819672960393406	0.819672960393406	1	0	FALSE	0.531982	0.573215	0.076991	quantifiable	FALSE	TRUE	NA
Klc4	ENSMUSG00000003546.10	chr17	46630623	46646022	15399	0.0217370962128977	0.0193562081418573	-0.00238088807104037	-0.258799623553083	0.104932527594839	FALSE	-0.023719482288129	0.906698521332978	0.906698521332978	4	0	FALSE	FALSE	Unchanged	Neither	0.791623525	1.11e-06	1.11e-06	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.417917437514466	0.0158840198431653	0.0158840198431653	1	1	TRUE	NA	NA	NA	NA	NA	NA	1.077094	1.503865	0.410298	quantifiable	FALSE	TRUE	TRUE
Gusb	ENSMUSG00000025534.17	chr5	129989010	130003049	14039	0.0181388552981496	0.016357669505306	-0.00178118579284369	-0.293114748390127	0.104932527594839	FALSE	-0.0220507458641036	0.908458443905731	0.872464716331696	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0710844843839753	0.737112670722468	0.495513154714678	2	0	FALSE	0.855642	0.869335	0.018246	quantifiable	FALSE	TRUE	NA
Stra8	ENSMUSG00000029848.11	chr6	34920162	34939344	19182	0.0177885452850067	0.0174053300744381	-0.000383215210568572	-0.267515432203003	0.104946159037637	FALSE	-0.0252799825937135	0.873138759589579	0.723843709028521	4	0	FALSE	FALSE	Unchanged	Neither	0.044521067	0.826414708	0.826414708	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00667939468418749	0.98048707414394	0.454217344214226	2	0	FALSE	1.736342	1.933482	0.138496	quantifiable	FALSE	TRUE	FALSE
Trim6	ENSMUSG00000072244.11	chr7	104218792	104235152	16360	0.013864018687171	0.0136989240425983	-0.00016509464457269	-0.31646604768802	0.104967431750551	FALSE	0.0344893031282529	0.876912766560865	0.589953590850244	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.366757	0.256191	-0.301087	quantifiable	FALSE	FALSE	NA
Smim11	ENSMUSG00000051989.11	chr16	92301285	92313041	11756	0.0147508209255272	0.0133590317561286	-0.0013917891693986	-0.367052172900471	0.105002335470836	FALSE	-0.203677127436118	0.387700220508059	0.387700220508059	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124743965052762	0.41610727719492	0.41610727719492	1	0	FALSE	0.108094615717464	0.557986824012484	0.557986824012484	1	0	FALSE	0.84692	1.082955	0.288277	quantifiable	FALSE	TRUE	NA
Prdx1	ENSMUSG00000028691.12	chr4	116685543	116700822	15279	0.0154763347829519	0.0139285936480369	-0.00154774113491505	-0.341949258575723	0.105003285763639	FALSE	0.0109764113567087	0.961784379896975	0.961784379896975	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0454775987955154	0.801146021236818	0.611863850244597	2	0	FALSE	0.444997	0.464842	0.042407	quantifiable	FALSE	TRUE	NA
Atp1b1	ENSMUSG00000026576.12	chr1	164437108	164458355	21247	0.0123196129567827	0.0123547623747462	3.5149417963537e-05	-0.307189372735364	0.105052246034463	FALSE	-0.0297325414944306	0.875966102560384	0.443964751197546	12	0	FALSE	FALSE	Unchanged	Neither	0.473132099	2.99e-07	2.31e-17	2	2	TRUE	NA	NA	NA	NA	NA	NA	0.0808372784434838	0.610924560693995	3.93885856893722e-06	5	2	TRUE	0.0158584830048109	0.938535530602045	0.00511404305808472	4	2	TRUE	1.611794	1.530946	-0.065114	quantifiable	FALSE	FALSE	TRUE
Kif1a	ENSMUSG00000014602.15	chr1	93015463	93101951	86488	0.0167428936171355	0.0169862404484446	0.000243346831309051	-0.130666266276419	0.10515201358053	FALSE	-0.0274771905333855	0.906636043007349	0.602458308199372	18	0	FALSE	FALSE	Unchanged	Neither	-0.159221902	0.156544417	2.52e-08	5	3	TRUE	NA	NA	NA	NA	NA	NA	0.308774390522639	0.0637444239415557	8.19790531152064e-10	11	5	TRUE	0.188627303360843	0.260327901996251	0.00958635899625297	10	1	TRUE	1.721994	1.231136	-0.420297	quantifiable	FALSE	FALSE	FALSE
Bbox1	ENSMUSG00000041660.8	chr2	110262696	110314560	51864	0.0132008411609288	0.0141622070543204	0.000961365893391542	-0.184416348340052	0.105238182415632	FALSE	-0.123849871684751	1	0.666760862279052	10	0	FALSE	FALSE	Unchanged	Neither	-0.094730461	0.512150417	8.39e-07	4	3	TRUE	0.84688503063977	4.76628631007795e-05	4.76628631007795e-05	2	2	TRUE	-0.82606971348436	0.000115084853737844	0.000115084853737844	1	1	TRUE	0.192081588772983	0.358601437575779	0.00299485103859609	9	2	TRUE	0.662964	0.428289	-0.445575	quantifiable	FALSE	FALSE	FALSE
Klhl38	ENSMUSG00000022357.2	chr15	58314572	58324169	9597	0.0142390608028403	0.0200430654379522	0.00580400463511194	0.368153076408815	0.105238182415632	FALSE	-0.0271872296571932	0.908377287264762	0.43931239729432	11	0	FALSE	FALSE	Unchanged	Neither	0.695127318	3.55e-07	3.55e-07	1	1	TRUE	0.0172777460981425	0.949194113126557	0.459839188131026	2	0	FALSE	NA	NA	NA	NA	NA	NA	0.816620379005865	3.70906080700871e-05	3.70906080700871e-05	1	1	TRUE	1.044834	1.534952	0.472408	quantifiable	FALSE	TRUE	TRUE
Ngfr	ENSMUSG00000000120.6	chr11	95568817	95587735	18918	0.0253340418767291	0.0232578888786969	-0.00207615299803218	-0.237431802675539	0.105277654646223	FALSE	-0.0487720007359407	0.784808162788897	0.666392338587044	15	0	FALSE	FALSE	Unchanged	Neither	-0.576828419	1.28e-05	1.28e-05	3	2	TRUE	-0.147691378719248	0.543109822612637	0.543109822612637	3	0	FALSE	NA	NA	NA	NA	NA	NA	0.462369813295441	0.0678674081230551	0.0110634452896929	4	1	TRUE	2.886246	2.55941	-0.16038	quantifiable	FALSE	FALSE	FALSE
St14	ENSMUSG00000031995.9	chr9	31089401	31131853	42452	0.0203009539241897	0.0197409347274043	-0.000560019196785461	-0.164793230511993	0.105306157535338	FALSE	-0.0916581138556182	0.699207826365936	0.648832323548653	16	0	FALSE	FALSE	Unchanged	Neither	-0.260923008	0.003220429	0.003220429	2	2	TRUE	-0.288708617729905	0.118725510215808	0.118725510215808	2	0	FALSE	NA	NA	NA	NA	NA	NA	0.104037446659429	0.654772472009672	4.71620219868585e-09	7	1	TRUE	1.388126	1.390846	0.002438	quantifiable	FALSE	TRUE	FALSE
Ago3	ENSMUSG00000028842.15	chr4	126331703	126429556	97853	0.0140485763077215	0.0148141282253901	0.000765551917668604	-0.140220729187641	0.105315331076978	FALSE	-0.0565585713186079	0.747756337131715	0.747756337131715	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0937015145062019	0.574609312146608	0.574609312146608	1	0	FALSE	0.0622857599385975	0.7481194639753	0.31088497771015	2	0	FALSE	0.203872	0.134872	NA	no_signal	FALSE	NA	NA
Klk1b11	ENSMUSG00000044485.4	chr7	43995876	43999875	3999	0.020645258044804	0.0160058460328924	-0.00463941201191159	-0.620241495400471	0.105491623880453	FALSE	0.134167853463775	1	0.0216743494468958	5	1	TRUE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562079	0.461873	-0.197747	quantifiable	FALSE	FALSE	NA
Wdr82	ENSMUSG00000020257.13	chr9	106170927	106191139	20212	0.0137493077556942	0.0132848076213707	-0.000464500134323542	-0.274914911173873	0.105509363519243	FALSE	-0.0289445831633394	0.895390747541881	0.895390747541881	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203436803803042	0.165041333133528	0.165041333133528	1	0	FALSE	0.0892881314496021	0.61597037175569	0.61597037175569	1	0	FALSE	0.57864	0.487934	-0.173876	quantifiable	FALSE	FALSE	NA
Dcaf8l	ENSMUSG00000035395.11	chrX	89403847	89409689	5842	0.0159692389023162	0.0142785004154612	-0.00169073848685497	-0.652322523712476	0.105595970592977	FALSE	0.0410411219660152	1	0.915410241571524	6	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274814	0.20459	-0.220701	one_condition	FALSE	FALSE	NA
Prag1	ENSMUSG00000050271.12	chr8	36094827	36147787	52960	0.019015750206184	0.0234901897612103	0.00447443955502625	0.146810744904243	0.105595970592977	FALSE	-0.00827032387727461	0.968249637839634	9.26380011602769e-07	25	2	TRUE	FALSE	Unchanged	Neither	0.394793164	8.36e-07	6.45e-09	10	10	TRUE	NA	NA	NA	NA	NA	NA	-0.0991367496562685	0.422184775272552	2.38778625474682e-09	5	2	TRUE	0.239869074247879	0.14161573298816	3.87222978998661e-05	12	2	TRUE	2.136596	2.341802	0.120442	quantifiable	FALSE	TRUE	TRUE
Srebf2	ENSMUSG00000022463.8	chr15	82147180	82205379	58199	0.022645858843636	0.0225024637036038	-0.000143395140032209	-0.119253951982369	0.105721160210306	FALSE	-0.0059917155884218	0.979076785725533	0.307958257900869	9	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.536666266811595	5.34032238963827e-05	5.34032238963827e-05	1	1	TRUE	3.03136585640627e-05	0.99989232096213	0.031976741244534	7	1	TRUE	1.374686	1.394988	0.018249	quantifiable	FALSE	TRUE	NA
Mchr1	ENSMUSG00000050164.11	chr15	81235498	81238964	3466	0.0244783545112079	0.0226762453330312	-0.00180210917817672	-0.550266239579757	0.10574106563829	FALSE	0.00591773941008296	0.979453211924841	0.475663310095403	5	0	FALSE	FALSE	Unchanged	Neither	-0.266798989	0.041220873	0.041220873	1	1	TRUE	-0.0875203102084719	0.677586127543737	0.677586127543737	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.137777283841838	0.492926560818033	0.492926560818033	1	0	FALSE	3.679087	3.345247	-0.129126	quantifiable	FALSE	FALSE	FALSE
Lemd1	ENSMUSG00000079330.9	chr1	132191430	132259227	67797	0.0280157297252421	0.0274261754201629	-0.000589554305079228	-0.111181802733408	0.105777657613903	FALSE	-0.0262823399660108	0.891525814018667	0.383077775877148	10	0	FALSE	FALSE	Unchanged	Neither	-0.109135062	0.285489371	0.034827527	3	1	TRUE	0.757624665401358	0.00109972356835652	0.00109972356835652	1	1	TRUE	NA	NA	NA	NA	NA	NA	0.0351040405891502	0.896139140508254	0.512996406086733	5	0	FALSE	1.838771	2.22	0.245072	quantifiable	FALSE	TRUE	FALSE
Trappc13	ENSMUSG00000021711.17	chr13	104142148	104178469	36321	0.0126240696361116	0.0129320326862982	0.000307963050186636	-0.213292015431098	0.105777657613903	FALSE	-0.0205670020769415	1	1	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.590008	0.614143	0.042346	quantifiable	FALSE	TRUE	NA
Gpr146	ENSMUSG00000044197.8	chr5	139377696	139396415	18719	0.0301318438734413	0.0293673261136537	-0.000764517759787572	-0.18895133512303	0.105804308842612	FALSE	-0.0305555837879151	0.882268784456729	0.574215756237589	6	0	FALSE	FALSE	Unchanged	Neither	-0.296436704	0.033599162	0.033599162	3	1	TRUE	NA	NA	NA	NA	NA	NA	-0.228206559587538	0.178468785549491	2.18445987814385e-05	3	2	TRUE	0.156084029714573	0.354725263124915	0.354725263124915	5	0	FALSE	2.070656	2.03027	-0.02566	quantifiable	FALSE	FALSE	FALSE
Slc35b4	ENSMUSG00000018999.14	chr6	34153379	34177111	23732	0.0139528498120385	0.0139973789559295	4.45291438909978e-05	-0.273265782028916	0.105804308842612	FALSE	0.0217958840816557	0.895214123857244	0.556664477961597	12	0	FALSE	FALSE	Unchanged	Neither	0.731714085	5.57e-06	5.57e-06	1	1	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.117355383524422	0.525020176923308	0.525020176923308	2	0	FALSE	1.18485	1.209042	0.024627	quantifiable	FALSE	TRUE	TRUE
Rcn2	ENSMUSG00000032320.7	chr9	56041844	56061882	20038	0.0155296509040518	0.0152253454628464	-0.000304305441205415	-0.277838310491876	0.105804308842612	FALSE	0.0032915527023208	0.989750826922319	0.49756285220908	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101000012914148	0.578597481545199	0.578597481545199	1	0	FALSE	0.147015717026302	0.387889653883082	0.387889653883082	2	0	FALSE	0.635793	0.582857	-0.092092	quantifiable	FALSE	FALSE	NA
Gadl1	ENSMUSG00000056880.12	chr9	115909454	116076176	166722	0.0217141698095075	0.0226891277967384	0.000974957987230952	-0.0814807443072127	0.105920691325504	FALSE	-0.00653142760801801	0.977264713667176	0.0703618155755967	36	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	0.0672019399991547	0.808286127864059	0.808286127864059	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.671226770424011	0.00889723702212837	0.000215240166401633	7	2	TRUE	0.85165	0.870018	0.024512	quantifiable	FALSE	TRUE	NA
Asb13	ENSMUSG00000033781.7	chr13	3634031	3653822	19791	0.0155923095045735	0.0147604184741357	-0.00083189103043787	-0.31348684443734	0.105929654950266	FALSE	-0.065213362602405	0.729205140297727	0.607359985148821	10	0	FALSE	FALSE	Unchanged	Neither	0.932037622	8.36e-12	8.36e-12	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0407791772645932	0.838606878741171	0.838606878741171	1	0	FALSE	0.178253971761079	0.30170107454882	0.103613947365246	2	0	FALSE	0.911527	1.108812	0.231821	quantifiable	FALSE	TRUE	TRUE
Ckmt1	ENSMUSG00000000308.14	chr2	121357713	121363737	6024	0.0159311118604581	0.0146061697452021	-0.00132494211525603	-0.594428112265263	0.106069007890553	FALSE	-0.0420715432439133	0.838375020992333	0.838375020992333	2	0	FALSE	FALSE	Unchanged	Neither	0.611841289	9.78e-06	9.78e-06	1	1	TRUE	NA	NA	NA	NA	NA	NA	0.0832845362944981	0.52606556802131	1.11001140473173e-05	2	1	TRUE	0.0792122255796697	0.655129727924339	0.655129727924339	2	0	FALSE	1.758931	2.220882	0.302648	quantifiable	FALSE	TRUE	TRUE
Col6a2	ENSMUSG00000020241.13	chr10	76595761	76623630	27869	0.0155852400224298	0.0151285774370204	-0.000456662585409337	-0.240348364642542	0.106081103153293	FALSE	-0.0296710815463814	0.886960350012866	0.366790024139831	11	0	FALSE	FALSE	Unchanged	Neither	-0.079251395	0.533687916	0.533687916	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363975719568337	0.0466747366065623	0.0466747366065623	3	1	TRUE	1.363839	0.977824	-0.402939	quantifiable	FALSE	FALSE	FALSE
2510009E07Rik	ENSMUSG00000043391.10	chr16	21649044	21694665	45621	0.0190544328252916	0.0188722428962431	-0.000182189929048521	-0.158981308655812	0.106110062034967	FALSE	0.0169866357162752	0.947064106511869	0.780657075653958	5	0	FALSE	FALSE	Unchanged	Neither	0.450931924	0.005023311	0.005023311	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.00751464895667166	0.963037897352702	0.0797832202657291	2	0	FALSE	0.170721302407802	0.300635668887347	0.232856832506901	6	0	FALSE	0.911785	1.054562	0.171367	quantifiable	FALSE	TRUE	TRUE
Mrpl46	ENSMUSG00000030612.6	chr7	78775235	78783531	8296	0.0141474950819719	0.0105510048194204	-0.00359649026255143	-0.4828313106498	0.10626654168491	FALSE	-0.034629064584826	0.880071427613526	0.240428861890436	8	0	FALSE	FALSE	Unchanged	Neither	0.079659699	0.521326294	0.521326294	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.109813231667211	0.555012213798975	0.555012213798975	1	0	FALSE	0.107812399748464	0.536300793060991	0.0112228160250052	5	1	TRUE	0.641973	0.796139	0.237322	quantifiable	FALSE	TRUE	FALSE
Psmd8	ENSMUSG00000030591.17	chr7	29174187	29180701	6514	0.0154400851581972	0.0119335781621233	-0.00350650699607384	-0.586574250562643	0.106372496100996	FALSE	-0.0155398109844012	0.93966096916336	0.662450557068489	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0224166995792703	0.911588687797351	0.911588687797351	1	0	FALSE	0.769837	0.756968	-0.018874	quantifiable	FALSE	FALSE	NA
Shroom1	ENSMUSG00000018387.12	chr11	53457204	53467766	10562	0.0415527624916167	0.0359656430551237	-0.00558711943649292	-0.239771516958705	0.106418380888676	FALSE	-0.0135037092152078	0.955590846297788	0.332674132746443	6	0	FALSE	FALSE	Unchanged	Neither	-0.126232863	0.321809785	0.321809785	4	0	FALSE	0.373851918673812	0.0609855456029186	1.79213358625658e-05	2	1	TRUE	NA	NA	NA	NA	NA	NA	0.311766272560209	0.125858070283294	0.000261768045035095	4	1	TRUE	2.978904	3.324147	0.14785	quantifiable	FALSE	TRUE	FALSE
Rrp12	ENSMUSG00000035049.4	chr19	41862850	41896173	33323	0.0146175135347861	0.0146228795172441	5.36598245794509e-06	-0.216782733282586	0.106431809780284	FALSE	0.0215647037933656	0.929044304665406	0.670052126549747	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12996528912611	0.536125497349444	0.536125497349444	2	0	FALSE	0.639145	0.728144	0.142167	quantifiable	FALSE	TRUE	NA
H2az2	ENSMUSG00000041126.16	chr11	6427228	6444443	17215	0.0156650136235668	0.0151970446840661	-0.000467968939500628	-0.284384442155614	0.106478485046701	FALSE	-0.0651818573164483	0.693466728817288	0.693466728817288	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0255609820316367	0.874389374122167	0.874389374122167	1	0	FALSE	0.0574668355948931	0.75310773753808	0.75310773753808	1	0	FALSE	0.361023	0.312381	-0.126081	quantifiable	FALSE	FALSE	NA
Matn3	ENSMUSG00000020583.4	chr12	8947928	8972028	24100	0.0148447402406887	0.0144624226536993	-0.000382317586989398	-0.261017577387725	0.106532826981397	FALSE	-0.0513978552654799	0.77460044756476	0.77460044756476	2	0	FALSE	FALSE	Unchanged	Neither	0.20407625	0.113962039	0.113962039	1	0	FALSE	0.159731468733545	0.403008195433356	0.403008195433356	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.0834472552812137	0.741470699954417	0.741470699954417	1	0	FALSE	1.265899	1.654503	0.335124	quantifiable	FALSE	TRUE	FALSE
Slc23a1	ENSMUSG00000024354.13	chr18	35614603	35627244	12641	0.0140577022122249	0.0125592906315048	-0.00149841158072002	-0.347812546252505	0.10667302599731	FALSE	-0.0858343782053305	0.717153214554023	0.717153214554023	2	0	FALSE	FALSE	Unchanged	Neither	-0.488275743	0.002010816	0.002010816	1	1	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.054079	0.639273	-0.568136	quantifiable	FALSE	FALSE	FALSE
Ccl4	ENSMUSG00000018930.3	chr11	83662583	83664683	2100	0.0151912338840736	0.00888927239713185	-0.0063019614869417	-0.988172295953328	0.10680205659932	FALSE	0.0184192505520697	0.939615151343335	0.900678737991032	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105803742958382	0.659531120057929	0.000558447008121891	2	1	TRUE	0.784985	0.581813	-0.325749	quantifiable	FALSE	FALSE	NA
Cldn18	ENSMUSG00000032473.13	chr9	99689460	99717267	27807	0.0149792027276386	0.0142904394157765	-0.000688763311862089	-0.261680144843297	0.106830682659841	FALSE	0.00768131224303601	0.976036522564339	0.493972181347477	8	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00720401264861004	0.977901327799531	0.375785859321034	2	0	FALSE	0.683083	0.458215	-0.41299	quantifiable	FALSE	FALSE	NA
Best3	ENSMUSG00000020169.4	chr10	116986313	117025040	38727	0.0174828413697286	0.0173938561485177	-8.89852212109417e-05	-0.179599181875921	0.106872699837295	FALSE	0.00515883383964758	0.983629837831285	0.0853845311643683	6	0	FALSE	FALSE	Unchanged	Neither	0.250462435	0.206943097	0.206943097	1	0	FALSE	0.267193117300845	0.137987485187579	0.137987485187579	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.756522322392216	0.00447392841173213	0.00447392841173213	1	1	TRUE	1.765452	1.893122	0.089898	quantifiable	FALSE	TRUE	FALSE
Pla2g2d	ENSMUSG00000041202.12	chr4	138775734	138782046	6312	0.0253188181145579	0.0215302396629076	-0.00378857845165031	-0.406611985436336	0.106874270242371	FALSE	-0.033933675289816	0.866095825655387	0.66415886396182	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.545461	1.244585	-0.269513	quantifiable	FALSE	FALSE	NA
