gene_name	mecp2_tss_fold	mecp2_tss_fdr	mecp2_tss_min_fdr	mecp2_tss_n_peaks	mecp2_tss_n_sig	mecp2_tss_has_sig	mecp2_med_fold	mecp2_med_fdr	mecp2_med_min_fdr	mecp2_med_n_peaks	mecp2_med_n_sig	mecp2_med_has_sig	chr	min_abs_dist_tss	total_peak_width	annot_gene_length	gained_nearest_tss	lost_nearest_tss	gained_median_sig	lost_median_sig	sign_flip	many_peaks
Col18a1	-0.00310656184758033	0.990375229642927	0.13028137814834	44	0	FALSE	-0.00361873123235677	0.13028137814834	0.13028137814834	44	0	FALSE	chr10	69	17644	114371	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col19a1	-0.0367530584812119	0.883110404690969	2.29133484731757e-11	28	9	TRUE	2.05723648951986	2.29133484731757e-11	2.29133484731757e-11	28	9	TRUE	chr1	432	11228	190856	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Col1a1	-0.0439362885650276	0.887250817329906	0.538177393580759	15	0	FALSE	-0.0205743311421156	0.538177393580759	0.538177393580759	15	0	FALSE	chr11	0	6015	16819	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col1a2	-0.0326662731958123	0.892306693912091	0.666929249162469	21	0	FALSE	-0.0206431668326605	0.666929249162469	0.666929249162469	21	0	FALSE	chr6	94	8421	36052	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col20a1	-0.0691437985439814	0.75342620078265	0.75342620078265	9	0	FALSE	-0.00958947503669543	0.75342620078265	0.75342620078265	9	0	FALSE	chr2	61	3609	4301	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col22a1	-0.0278315506184626	0.903308904045367	3.08337960750876e-11	78	18	TRUE	1.7347306843212	3.08337960750876e-11	3.08337960750876e-11	78	18	TRUE	chr15	35	31871	238433	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Col23a1	-0.0952127707643549	0.665506341474202	0.0668841589724014	45	0	FALSE	-0.00787576746014121	0.0668841589724014	0.0668841589724014	45	0	FALSE	chr11	0	18045	5868	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col24a1	-0.0357172866502385	0.855635892080721	0.163464059539186	19	0	FALSE	-0.0357172866502385	0.163464059539186	0.163464059539186	19	0	FALSE	chr3	1322	7619	21521	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col25a1	-0.0149811677840534	0.954754052371026	0.152585219337443	29	0	FALSE	0.0264444411663718	0.152585219337443	0.152585219337443	29	0	FALSE	chr3	0	11629	370134	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col26a1	0.0642167518927112	0.767006556731797	0.305332633628055	14	0	FALSE	-0.00662913189143001	0.305332633628055	0.305332633628055	14	0	FALSE	chr5	0	5614	15384	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col27a1	-0.85081029404536	0.022180385915846	0.000363584646766538	35	8	TRUE	-1.11237475759852	0.000363584646766538	0.000363584646766538	35	8	TRUE	chr4	78	14035	51054	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
Col28a1	-0.0175653064985334	0.93692696019405	0.498987779195213	24	0	FALSE	0.0192263515508551	0.498987779195213	0.498987779195213	24	0	FALSE	chr6	0	9624	10559	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col2a1	-0.0124160287338127	0.95983833425611	0.813276691889174	5	0	FALSE	-0.0106834594747957	0.813276691889174	0.813276691889174	5	0	FALSE	chr15	0	2005	29056	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col3a1	-0.0776417753454214	0.754498237187473	0.754498237187473	2	0	FALSE	-0.0587729898995586	0.754498237187473	0.754498237187473	2	0	FALSE	chr1	1021	802	7809	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Col4a1	-0.0436601370839293	0.852012756966672	0.000281123980680586	45	3	TRUE	1.01149480551634	0.000281123980680586	0.000281123980680586	45	3	TRUE	chr8	0	18292	114259	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Col4a2	0.0194340398953906	0.931480853543566	0.495378923957125	24	0	FALSE	-0.0133529197019421	0.495378923957125	0.495378923957125	24	0	FALSE	chr8	828	9624	16347	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col4a3	0.000599637044274341	0.998084258091411	0.431772093646171	11	0	FALSE	-0.0256769588167887	0.431772093646171	0.431772093646171	11	0	FALSE	chr1	126	4411	135084	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col4a4	0.0559799764472488	0.800167708843944	0.535314980371652	9	0	FALSE	-0.00938377172469739	0.535314980371652	0.535314980371652	9	0	FALSE	chr1	1188	3609	48266	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col4a5	-0.00726444604040967	0.983023031988547	0.983023031988547	3	0	FALSE	-0.018240618844538	0.983023031988547	0.983023031988547	3	0	FALSE	chrX	0	1203	213850	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Col4a6	0.0279160529474832	0.901417492622668	0.851132586517471	7	0	FALSE	-0.0386642673852199	0.851132586517471	0.851132586517471	7	0	FALSE	chrX	0	2807	308674	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col5a1	0.0189688729382088	0.934868470850581	0.0751132652710802	68	0	FALSE	-0.0373668040246933	0.0751132652710802	0.0751132652710802	68	0	FALSE	chr2	0	27268	19575	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col5a2	-0.0172112965982172	0.951467699510153	0.951467699510153	1	0	FALSE	-0.0172112965982172	0.951467699510153	0.951467699510153	1	0	FALSE	chr1	84464	401	89084	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Col5a3	0.0602765153385866	0.795827721043681	0.223852406872579	4	0	FALSE	-0.0542786976213552	0.223852406872579	0.223852406872579	4	0	FALSE	chr9	4979	1604	45018	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Col6a1	-0.0567636064534117	0.799345298893907	0.282476915344143	10	0	FALSE	-0.0456494821092572	0.282476915344143	0.282476915344143	10	0	FALSE	chr10	842	4010	4221	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col6a2	-0.0296710815463814	0.886960350012866	0.366790024139831	11	0	FALSE	-0.0264059789857485	0.366790024139831	0.366790024139831	11	0	FALSE	chr10	0	4411	27869	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col6a3	-0.0622635876702762	0.749636122412431	0.227735753695824	39	0	FALSE	-0.0189890665617688	0.227735753695824	0.227735753695824	39	0	FALSE	chr1	0	15639	16516	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col6a4	-0.0979757109002204	0.662639821673893	0.458737640310984	11	0	FALSE	0.0152057422492895	0.458737640310984	0.458737640310984	11	0	FALSE	chr9	0	4411	22986	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col6a5	-0.0256236999873058	0.913285531055749	0.651979950081707	13	0	FALSE	-0.0140790178252334	0.651979950081707	0.651979950081707	13	0	FALSE	chr9	0	5213	104566	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col6a6	0.0745358452695274	0.767074495618433	0.582486316766287	9	0	FALSE	-0.0461386148709396	0.582486316766287	0.582486316766287	9	0	FALSE	chr9	189	3609	140352	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col7a1	0.00387357481526014	0.989696451739855	0.917703195026775	3	0	FALSE	-0.0110240394931284	0.917703195026775	0.917703195026775	3	0	FALSE	chr9	728	1203	31290	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Col8a1	-0.00114256509093965	0.997005606266789	0.939921299855857	11	0	FALSE	0.00397593017752028	0.939921299855857	0.939921299855857	11	0	FALSE	chr16	219	4411	130480	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Col8a2	-0.0738263097104571	0.759631774708504	0.67271423791915	11	0	FALSE	-0.0368994263392802	0.67271423791915	0.67271423791915	11	0	FALSE	chr4	0	4411	9256	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col9a1	2.99825013756117	2.01034498623133e-14	2.00612726936627e-16	25	12	TRUE	1.96900793509964	2.00612726936627e-16	2.00612726936627e-16	25	12	TRUE	chr1	228	10025	1439	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
Col9a2	-0.0139679322743593	0.949183510573335	0.534902822103078	6	0	FALSE	-0.032601194565648	0.534902822103078	0.534902822103078	6	0	FALSE	chr4	0	2406	4580	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Col9a3	0.0685498128197118	0.750119469238283	0.750119469238283	4	0	FALSE	-0.0042465146085162	0.750119469238283	0.750119469238283	4	0	FALSE	chr2	658	1604	5337	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Colec10	-0.00443080784216412	0.989205954017647	0.989205954017647	1	0	FALSE	-0.00443080784216412	0.989205954017647	0.989205954017647	1	0	FALSE	chr15	2334	401	55585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Colec11	-0.109178727912603	1	0.889887619038786	6	0	FALSE	-0.016767883971368	0.889887619038786	0.889887619038786	6	0	FALSE	chr12	2840	2406	29205	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Colec12	-0.080588326742457	0.717980890774554	0.717980890774554	7	0	FALSE	-0.0201866556201348	0.717980890774554	0.717980890774554	7	0	FALSE	chr18	177	2807	13841	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Colgalt1	-0.0325352051458103	0.854555503869506	0.716786929702538	3	0	FALSE	-0.0325352051458103	0.716786929702538	0.716786929702538	3	0	FALSE	chr8	0	1203	13914	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Colgalt2	-0.0442764663425521	0.825460223339454	0.0671545880183183	12	0	FALSE	-0.036670550287058	0.0671545880183183	0.0671545880183183	12	0	FALSE	chr1	299	4812	110866	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Colq	-0.010053980431823	0.96942968615416	0.29447116513238	15	0	FALSE	-0.000928236344804514	0.29447116513238	0.29447116513238	15	0	FALSE	chr14	0	6015	34981	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Commd1	-0.00406181449511445	0.981745459216749	0.0981912717175736	12	0	FALSE	-0.113682244620961	0.0981912717175736	0.0981912717175736	12	0	FALSE	chr11	133	4812	72837	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Commd10	-0.0809335701688269	0.670633393182875	0.0914207562796326	13	0	FALSE	0.00982037375247968	0.0914207562796326	0.0914207562796326	13	0	FALSE	chr18	0	5213	129180	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Commd2	0.113798191600496	0.599968731788596	0.599968731788596	1	0	FALSE	0.113798191600496	0.599968731788596	0.599968731788596	1	0	FALSE	chr3	0	401	5350	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Commd3	0.0211086057589645	1	0.299684625639975	13	0	FALSE	-0.0119946750394424	0.299684625639975	0.299684625639975	13	0	FALSE	chr2	1053	5213	3847	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Commd4	-0.0291263555382547	0.889682348197655	0.889682348197655	2	0	FALSE	-0.0154333583468501	0.889682348197655	0.889682348197655	2	0	FALSE	chr9	0	802	1183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Commd5	0.0111465144952552	0.96368668620346	0.941959548326385	2	0	FALSE	-0.00341312919612395	0.941959548326385	0.941959548326385	2	0	FALSE	chr15	602	802	1256	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Commd6	-0.027622575367228	0.874418111258881	0.874418111258881	1	0	FALSE	-0.027622575367228	0.874418111258881	0.874418111258881	1	0	FALSE	chr14	0	401	6921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Commd7	-0.0565913375474756	0.808338406575304	0.365163912413653	12	0	FALSE	-0.00554633075419832	0.365163912413653	0.365163912413653	12	0	FALSE	chr2	0	4812	13898	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Commd8	0.0165712926079595	0.940756262232826	1.16512481302928e-07	22	3	TRUE	1.40203789487624	1.16512481302928e-07	1.16512481302928e-07	22	3	TRUE	chr5	28	8822	7195	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
Commd9	-0.0249122379367297	0.914932542147073	0.13721712733614	32	0	FALSE	-0.00106782492702946	0.13721712733614	0.13721712733614	32	0	FALSE	chr2	0	12832	10694	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Comp	-0.137292033740876	0.538722342672387	0.530117523548098	8	0	FALSE	-0.0128210793508432	0.530117523548098	0.530117523548098	8	0	FALSE	chr8	0	3208	8509	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Comt	-0.0144466209939634	0.956664998622087	0.956664998622087	3	0	FALSE	-0.0144466209939634	0.956664998622087	0.956664998622087	3	0	FALSE	chr16	0	1203	6609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Comtd1	-0.00779962290762222	0.972662098128561	0.943146626471379	5	0	FALSE	-0.0143039625438669	0.943146626471379	0.943146626471379	5	0	FALSE	chr14	0	2005	1716	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cop1	-0.0786683162428634	1	6.04495624391947e-05	17	1	TRUE	1.87926424116822	6.04495624391947e-05	6.04495624391947e-05	17	1	TRUE	chr1	0	6817	17800	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Copa	0.00980198819447526	0.965289242386647	0.965289242386647	2	0	FALSE	0.00374293623618081	0.965289242386647	0.965289242386647	2	0	FALSE	chr1	0	802	39797	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Copb1	-0.0181687646704665	0.943029826255588	4.36034447931142e-05	6	1	TRUE	1.57430913640264	4.36034447931142e-05	4.36034447931142e-05	6	1	TRUE	chr7	0	2406	2888	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Copb2	0.201370953786513	0.435249346125742	0.435249346125742	3	0	FALSE	0.0471466365344586	0.435249346125742	0.435249346125742	3	0	FALSE	chr9	2132	1203	1272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cope	-0.0157054423503078	0.945818688149101	0.251776982248083	5	0	FALSE	-0.0240873884403215	0.251776982248083	0.251776982248083	5	0	FALSE	chr8	0	2005	4484	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Copg1	-0.0957201949665585	0.625496790137783	0.625496790137783	8	0	FALSE	-0.0466900542986466	0.625496790137783	0.625496790137783	8	0	FALSE	chr6	0	3208	25782	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Copg2	0.0479710021196582	0.813886314004359	0.813886314004359	2	0	FALSE	0.0170662143285123	0.813886314004359	0.813886314004359	2	0	FALSE	chr6	0	802	73008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coprs	-0.0899686450516351	0.653498404921404	0.505755023134013	4	0	FALSE	-0.0373297439545155	0.505755023134013	0.505755023134013	4	0	FALSE	chr8	0	1604	4969	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops2	-0.00152544446035354	0.995895132202141	0.995895132202141	1	0	FALSE	-0.00152544446035354	0.995895132202141	0.995895132202141	1	0	FALSE	chr2	58	401	16275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops4	-0.00064073821641613	0.998054308637261	0.621237711562375	3	0	FALSE	-0.00064073821641613	0.621237711562375	0.621237711562375	3	0	FALSE	chr5	0	1203	29495	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops5	-0.00612634018796383	0.977725398479592	0.977725398479592	2	0	FALSE	-0.0142678963883707	0.977725398479592	0.977725398479592	2	0	FALSE	chr1	0	802	7019	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops6	-0.0208913018817259	0.933865462063429	0.933865462063429	1	0	FALSE	-0.0208913018817259	0.933865462063429	0.933865462063429	1	0	FALSE	chr5	1009	401	1143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops7a	-0.0333492405482184	0.854555503869506	0.52531001821035	4	0	FALSE	-0.0423093179769041	0.52531001821035	0.52531001821035	4	0	FALSE	chr6	0	1604	2585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops7b	-0.0280467610434899	0.89234057618188	0.89234057618188	6	0	FALSE	-0.00878827317893245	0.89234057618188	0.89234057618188	6	0	FALSE	chr1	0	2406	19401	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cops8	-0.0473191072105628	0.835990690630175	0.0111558001754579	55	1	TRUE	1.12209510033469	0.0111558001754579	0.0111558001754579	55	1	TRUE	chr1	0	22055	1043	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
Cops9	-0.00978062127307256	0.972828569451743	0.830622817796841	2	0	FALSE	-0.0282572283317322	0.830622817796841	0.830622817796841	2	0	FALSE	chr1	1006	802	2765	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Copz1	0.0376951246661338	1	1	1	0	FALSE	0.0376951246661338	1	1	1	0	FALSE	chr15	4382	401	26954	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Copz2	0.0643855531817899	0.770824717620334	0.186601999489348	5	0	FALSE	-0.017836061582871	0.186601999489348	0.186601999489348	5	0	FALSE	chr11	6211	2005	7073	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Coq10a	-0.0611892901306803	0.768648662736711	0.768648662736711	1	0	FALSE	-0.0611892901306803	0.768648662736711	0.768648662736711	1	0	FALSE	chr10	0	401	5855	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coq10b	-0.00324484370323869	0.986720307623224	0.929862202450363	2	0	FALSE	0.00897692823959905	0.929862202450363	0.929862202450363	2	0	FALSE	chr1	0	802	19184	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Coq2	0.0406239358197808	0.850396406001088	0.850396406001088	8	0	FALSE	-8.17543801473995e-05	0.850396406001088	0.850396406001088	8	0	FALSE	chr5	0	3208	18902	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Coq3	-0.0323458855214915	0.876764294820514	0.876764294820514	1	0	FALSE	-0.0323458855214915	0.876764294820514	0.876764294820514	1	0	FALSE	chr4	0	401	32490	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coq4	-0.0830337847323218	0.728526681021108	0.322063312125446	3	0	FALSE	-0.0830337847323218	0.322063312125446	0.322063312125446	3	0	FALSE	chr2	0	1203	8383	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coq5	0.000980919014227333	0.997104669989785	0.997104669989785	1	0	FALSE	0.000980919014227333	0.997104669989785	0.997104669989785	1	0	FALSE	chr5	0	401	17307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coq6	0.0466440076685075	0.826023314300625	0.759298825327676	5	0	FALSE	-0.0368134803673447	0.759298825327676	0.759298825327676	5	0	FALSE	chr12	0	2005	1164	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Coq7	-0.0431532459406274	0.791501150627898	0.791501150627898	4	0	FALSE	-0.0122319871630651	0.791501150627898	0.791501150627898	4	0	FALSE	chr7	0	1604	8109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coq8a	-0.00947862847817034	0.958566855390713	0.565122982700772	11	0	FALSE	-0.00582029133937129	0.565122982700772	0.565122982700772	11	0	FALSE	chr1	0	4411	13730	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coq8b	-0.0253868155913527	0.915502557193733	0.915502557193733	7	0	FALSE	-0.016410741391413	0.915502557193733	0.915502557193733	7	0	FALSE	chr7	0	2807	24928	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coq9	-0.0540291958306269	0.808476127241611	0.265985099730003	4	0	FALSE	-0.0201585894042401	0.265985099730003	0.265985099730003	4	0	FALSE	chr8	0	1604	1214	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Corin	-0.0108625251524738	0.966257555240093	0.276524653313907	19	0	FALSE	-0.00456532034937424	0.276524653313907	0.276524653313907	19	0	FALSE	chr5	0	7619	204183	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coro1a	0.0387329133638117	0.844837281579301	0.300194891494308	4	0	FALSE	0.000636861883437799	0.300194891494308	0.300194891494308	4	0	FALSE	chr7	0	1604	4448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coro1b	-0.028304164977054	0.894772251736538	0.881992795977505	2	0	FALSE	-0.0346837051426631	0.881992795977505	0.881992795977505	2	0	FALSE	chr19	0	802	2266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coro1c	-0.113967280915181	0.577587956896747	0.305490431310589	24	0	FALSE	-0.0490303246755339	0.305490431310589	0.305490431310589	24	0	FALSE	chr5	0	9624	16673	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coro2a	-0.0339736742905631	0.864882074840306	0.450740377629309	21	0	FALSE	-0.0278520100563825	0.450740377629309	0.450740377629309	21	0	FALSE	chr4	359	8421	58891	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coro2b	0.0185443721956619	0.933038676658402	0.437689547966302	33	0	FALSE	-0.00601004656347996	0.437689547966302	0.437689547966302	33	0	FALSE	chr9	373	13233	83678	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Coro6	-0.0942231678236061	0.661635462205169	0.661635462205169	5	0	FALSE	-0.0224134571391557	0.661635462205169	0.661635462205169	5	0	FALSE	chr11	0	2005	5766	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Coro7	-0.0426893433559477	0.81484771311938	0.390915385763451	12	0	FALSE	-0.020961120808753	0.390915385763451	0.390915385763451	12	0	FALSE	chr16	0	4812	50620	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cort	-0.01670724373346	0.93966096916336	0.93966096916336	2	0	FALSE	-4.96925231320503e-05	0.93966096916336	0.93966096916336	2	0	FALSE	chr4	0	802	1730	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cotl1	-0.0436817123115892	0.823019534815752	0.657498941078114	12	0	FALSE	-0.0064649696420638	0.657498941078114	0.657498941078114	12	0	FALSE	chr8	0	4812	12535	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox10	-0.223130893771695	0.354209954528654	0.354209954528654	8	0	FALSE	-0.0381764095096638	0.354209954528654	0.354209954528654	8	0	FALSE	chr11	0	3208	116840	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox11	-0.0166878662551781	0.941385762896161	0.941385762896161	1	0	FALSE	-0.0166878662551781	0.941385762896161	0.941385762896161	1	0	FALSE	chr11	6	401	6759	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox14	-0.0182253622833005	0.919245792857718	0.919245792857718	1	0	FALSE	-0.0182253622833005	0.919245792857718	0.919245792857718	1	0	FALSE	chr15	0	401	3886	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox15	0.0117786171483413	1	0.928270117439043	2	0	FALSE	0.0147111140015593	0.928270117439043	0.928270117439043	2	0	FALSE	chr19	140	802	2066	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox16	0.0075203720959581	0.978274418967866	0.978274418967866	1	0	FALSE	0.0075203720959581	0.978274418967866	0.978274418967866	1	0	FALSE	chr12	0	401	12737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox17	-0.054828757851927	0.78207789065348	0.78207789065348	2	0	FALSE	-0.0139984744086572	0.78207789065348	0.78207789065348	2	0	FALSE	chr16	0	802	5773	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox18	-0.0575251451894271	0.801089433085348	0.801089433085348	6	0	FALSE	-0.0082728782140597	0.801089433085348	0.801089433085348	6	0	FALSE	chr5	0	2406	855	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox19	0.00993929466038956	0.969829613123011	0.538142445322564	5	0	FALSE	-0.00247541806653724	0.538142445322564	0.538142445322564	5	0	FALSE	chr5	0	2005	6816	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
Cox20	-0.0471691203838877	0.790402118869711	0.749077574534567	6	0	FALSE	-0.0415881490242722	0.749077574534567	0.749077574534567	6	0	FALSE	chr1	185	2406	3206	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox4i1	-0.0108723358719284	0.963189128255986	0.570223455672275	7	0	FALSE	-0.0108723358719284	0.570223455672275	0.570223455672275	7	0	FALSE	chr8	0	2807	1524	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox4i2	0.0454117184142725	0.851132586517471	0.288906173255235	6	0	FALSE	0.0241439042907229	0.288906173255235	0.288906173255235	6	0	FALSE	chr2	0	2406	10865	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox5a	-0.0673657546597336	0.732391259632434	0.732391259632434	1	0	FALSE	-0.0673657546597336	0.732391259632434	0.732391259632434	1	0	FALSE	chr9	0	401	11153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox5b	-0.0157661173603125	0.946199802651397	0.946199802651397	1	0	FALSE	-0.0157661173603125	0.946199802651397	0.946199802651397	1	0	FALSE	chr1	0	401	1938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox6a1	0.000110913124839553	0.999861681117127	0.999861681117127	1	0	FALSE	0.000110913124839553	0.999861681117127	0.999861681117127	1	0	FALSE	chr5	0	401	3258	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox6a2	0.0656349093562255	0.761260741611568	0.761260741611568	1	0	FALSE	0.0656349093562255	0.761260741611568	0.761260741611568	1	0	FALSE	chr7	358	401	953	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox6b1	-0.0443374421129019	0.829793734366515	0.829793734366515	1	0	FALSE	-0.0443374421129019	0.829793734366515	0.829793734366515	1	0	FALSE	chr7	0	401	9141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox6b2	0.0203077722808355	0.919217749348571	0.919217749348571	3	0	FALSE	0.0195531274247154	0.919217749348571	0.919217749348571	3	0	FALSE	chr7	204	1203	604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox6c	-0.0640089561272333	0.772531613620875	0.772531613620875	6	0	FALSE	-0.0136436678902928	0.772531613620875	0.772531613620875	6	0	FALSE	chr15	0	2406	6010	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox7a1	0.0210884259979691	0.929952883876608	0.929952883876608	1	0	FALSE	0.0210884259979691	0.929952883876608	0.929952883876608	1	0	FALSE	chr7	0	401	1887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox7a2	-0.25804355168008	0.303045828941898	0.303045828941898	2	0	FALSE	-0.233665229959134	0.303045828941898	0.303045828941898	2	0	FALSE	chr9	0	802	1404	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox7a2l	-0.0927355774483518	0.659998712397492	0.522117480019743	9	0	FALSE	-0.0154938438962911	0.522117480019743	0.522117480019743	9	0	FALSE	chr17	44	3609	12413	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox7b	-0.0606803542929459	0.807386027345829	0.807386027345829	2	0	FALSE	-0.0328934883874106	0.807386027345829	0.807386027345829	2	0	FALSE	chrX	0	802	6751	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox7b2	0.126268484613658	1	0.744476831267305	6	0	FALSE	0.0688732449732724	0.744476831267305	0.744476831267305	6	0	FALSE	chr5	17176	2406	105382	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Cox7c	-0.0592968053226746	0.743504838533436	0.743504838533436	7	0	FALSE	-0.0047509865663787	0.743504838533436	0.743504838533436	7	0	FALSE	chr13	0	2807	1645	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
