gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up	chr	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	mch_direction	mch_diff_pct	aging_group
Abca9	-0.14551131048517	0.195140439811027	0.195140439811027	10	0	FALSE	0	0	0.262855442853265	-0.48900788032116	-0.115222725475334	-0.241759026503329	0.126436017244197	0.126436017244197	12	0	FALSE	0	0	0.241193878602887	-0.569924142272132	-0.223703441264554	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	67448	0.0192029237392484	0.0187688239516376	-0.0004340997876108	-0.203943079872306	0.0347168494716673	TRUE	FALSE	TRUE	Hypomethylated	-0.04340997876108	Other peak-carrying genes
Abcb10	-0.20951393391291	0.127125122177166	0.127125122177166	6	0	FALSE	0	0	0.103252147658956	-0.500081916777781	-0.19943739278692	-0.241624387137048	0.0716921956293704	0.0716921956293704	5	0	FALSE	0	0	-0.0365625753869227	-0.666946282105339	-0.286117605977602	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	30664	0.0159300982878139	0.0162915827699344	0.000361484482120478	-0.183070976354848	0.195744049028779	FALSE	FALSE	FALSE	Hypomethylated	0.0361484482120478	Other peak-carrying genes
Abcb11	-0.136160816247002	0.20011583284659	0.20011583284659	11	0	FALSE	0	0	0.106962304050863	-0.461374721387322	-0.131575576877901	-0.289299078019669	0.0761053760206287	0.0761053760206287	9	0	FALSE	0	0	0.210114518941207	-0.751288236819808	-0.259912205615812	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	104335	0.014421984780215	0.0153181190747721	0.000896134294557071	-0.154117628527165	0.0413985490446716	TRUE	FALSE	TRUE	Hypomethylated	0.0896134294557071	Other peak-carrying genes
Abcb1a	-0.112823000466389	0.339670083332763	0.339670083332763	15	0	FALSE	0	0	0.16110336860726	-0.337031300955952	-0.0979407502165662	-0.192946586207636	0.259171798006894	0.259171798006894	14	0	FALSE	0	0	0.0254016122570398	-0.436862845226056	-0.219581499440858	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	88499	0.0126572175722026	0.0139434782762907	0.00128626070408803	-0.108036319599849	0.271202268027914	FALSE	FALSE	FALSE	Hypomethylated	0.128626070408803	Other peak-carrying genes
Abcb1b	-0.177112042680094	0.177482937564459	0.177482937564459	19	0	FALSE	0	0	0.0701196826500086	-0.451715567599455	-0.185492012260453	-0.331459803740562	0.0954940247377039	0.0954940247377039	16	0	FALSE	0	0	0.133963603419796	-0.645525057244869	-0.296791156006971	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	68169	0.0159200683792096	0.0154137074983359	-0.000506360880873667	-0.24742723278627	0.0122660441627351	TRUE	FALSE	TRUE	Hypomethylated	-0.0506360880873667	Other peak-carrying genes
Abcb4	-0.0930088897149385	0.054854063485206	0.054854063485206	10	0	FALSE	0	0	0.071648968824439	-0.623851543135758	-0.155091316705916	-0.43494316067943	0.0782222715182588	0.0782222715182588	9	0	FALSE	0	0	-0.1019933660053	-0.672683721931647	-0.398960646897737	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	65515	0.0159627273690097	0.0156576247623677	-0.000305102606642012	-0.299709118314865	0.00107957052066264	TRUE	FALSE	TRUE	Hypomethylated	-0.0305102606642012	Other peak-carrying genes
Abcb5	-0.098635892377372	0.224807692097493	0.224807692097493	23	0	FALSE	0	0	0.111743827590474	-0.435104949149117	-0.135237840941883	-1.18265480155189	0.00433735091817079	0.00433735091817079	27	4	TRUE	0	4	0.0510089371516744	-1.50123321525657	-0.477834476177452	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr12	98598	0.0147137343146624	0.014918998232024	0.000205263917361611	-0.177305419182819	0.0297779369721816	TRUE	FALSE	TRUE	Hypomethylated	0.0205263917361611	Other peak-carrying genes
Abcb6	-0.242314504914626	0.171331387678095	0.171331387678095	5	0	FALSE	0	0	0.122910783888085	-0.432166856322437	-0.236312023031473	-0.369500347100322	0.110432615094236	0.110432615094236	4	0	FALSE	0	0	-0.251891118387106	-0.541801473361724	-0.383173321487369	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr1	8676	0.0156829719903371	0.0150465850361059	-0.00063638695423115	-0.298499065470354	0.217553586134547	FALSE	FALSE	FALSE	Hypomethylated	-0.063638695423115	Other peak-carrying genes
Abcb7	-0.179051730500269	0.206473794999756	0.206473794999756	7	0	FALSE	0	0	-0.062600784090194	-0.462525816666088	-0.209442684237228	-0.26608696394783	0.503928092914346	0.503928092914346	2	0	FALSE	0	0	-0.25978630233475	-0.272387625560911	-0.26608696394783	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	133200	0.0140319011875084	0.0144014802381726	0.000369579050664254	-0.227526870086478	0.00902493325070872	TRUE	FALSE	TRUE	Hypomethylated	0.0369579050664254	Other peak-carrying genes
Abcb8	-0.074711864374792	0.213114177029609	0.213114177029609	5	0	FALSE	0	0	0.157137468041331	-0.418427374838821	-0.123620458794384	-0.153949042143743	0.193822540808763	0.193822540808763	5	0	FALSE	0	0	0.110758148818615	-0.474414346662599	-0.199805790104224	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	16392	0.0194596893221653	0.0196143223635279	0.000154633041362536	-0.164824609400572	0.318036142297609	FALSE	FALSE	FALSE	Hypomethylated	0.0154633041362536	Other peak-carrying genes
Abcb9	-0.0232683602662995	0.073552250201615	0.073552250201615	15	0	FALSE	0	0	0.257643597495979	-0.57192343887907	-0.0417102574502694	0.760110090675339	0.0293434304141935	0.0293434304141935	17	1	TRUE	1	0	0.760110090675339	-0.550727955315735	-0.0878462856691688	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr5	34269	0.0280602252408506	0.0256575036234961	-0.00240272161735442	-0.201187963723074	0.0291695021206363	TRUE	FALSE	TRUE	Hypomethylated	-0.240272161735442	Mutant-specific aging up
Abcc1	-0.122024680087162	0.189407557591748	0.189407557591748	34	0	FALSE	0	0	0.148448560504	-0.458797783733076	-0.135496940013311	-0.89185273048572	0.0228223731832729	0.0228223731832729	37	2	TRUE	0	2	0.263389861241979	-0.981711783360083	-0.217862045938675	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr16	114180	0.0146454144478213	0.0157822077270508	0.00113679327922957	-0.0669354704120534	0.408134229095042	FALSE	FALSE	FALSE	Hypomethylated	0.113679327922957	Other peak-carrying genes
Abcc10	-0.144429460304507	0.449708484127511	0.449708484127511	6	0	FALSE	0	0	-0.0593800151095495	-0.273577585626498	-0.165265696563503	-0.309512734668992	0.321716271541699	0.321716271541699	7	0	FALSE	0	0	0.391111513533058	-0.399528959046629	-0.15554126868351	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr17	25132	0.0137867436055106	0.0149220834485062	0.00113533984299554	-0.0271449439999493	0.901673176753314	FALSE	FALSE	FALSE	Hypomethylated	0.113533984299554	Other peak-carrying genes
Abcc12	1.2487327114036	0.000906730205701482	0.000906730205701482	76	2	TRUE	2	0	1.4946119965159	-0.410558555266198	-0.0194689679135852	1.53000550754442	9.05933079297648e-09	9.05933079297648e-09	80	10	TRUE	8	2	2.5619324008486	-0.784709673648822	0.112765333579905	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	chr8	98427	0.0244461380241768	0.0294961481868407	0.00505001016266388	0.17795162479401	0.00361389692233432	TRUE	TRUE	FALSE	Hypermethylated	0.505001016266388	Other peak-carrying genes
Abcc2	-0.17608619521799	0.28625840046886	0.28625840046886	10	0	FALSE	0	0	0.243577350283551	-0.375069894947433	-0.156711141828344	-0.297710452296103	0.12515239828292	0.12515239828292	11	0	FALSE	0	0	-0.128821899918211	-0.640496513259455	-0.317115853426841	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr19	58549	0.0132516593127159	0.0147047602719519	0.00145310095923605	-0.0648991152727336	0.579016361054745	FALSE	FALSE	FALSE	Hypomethylated	0.145310095923605	Other peak-carrying genes
Abcc3	-0.00167514746122022	0.198889975579073	0.198889975579073	17	0	FALSE	0	0	0.439734720726458	-0.307979605978327	0.00716026067162871	-0.0587420325609094	0.129484244600375	0.129484244600375	22	0	FALSE	0	0	0.588696550114273	-0.439995617909689	-0.0412513204657342	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	49703	0.0345723131032619	0.0345430056487496	-2.93074545123645e-05	-0.088168382961844	0.216177877693851	FALSE	FALSE	FALSE	Hypomethylated	-0.00293074545123645	Other peak-carrying genes
Abcc4	0.919827477287572	2.7552020784494e-05	2.7552020784494e-05	77	4	TRUE	4	0	1.6610954312625	-0.686752671348229	0.0439752507693612	1.17406315592718	1.01218691804333e-12	1.01218691804333e-12	78	8	TRUE	8	0	2.6297941650704	-0.645727743192679	0.0122088493981063	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr14	223528	0.0237418668180459	0.0219507412902142	-0.00179112552783166	-0.224535658411921	2.82084825561092e-06	TRUE	FALSE	TRUE	Hypomethylated	-0.179112552783166	Other peak-carrying genes
Abcc5	-0.203877841552453	0.156936862678721	0.156936862678721	24	0	FALSE	0	0	0.168788616622558	-0.479109935764174	-0.188240108064617	-0.864581650751095	0.0181534631138809	0.0181534631138809	23	1	TRUE	0	1	0.191056976104162	-0.864581650751095	-0.258839074121519	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr16	95092	0.0132153732532661	0.012938142679831	-0.000277230573435094	-0.261466924316797	0.00306227263708937	TRUE	FALSE	TRUE	Hypomethylated	-0.0277230573435094	Other peak-carrying genes
Abcc6	-0.142490867888857	0.25021201465115	0.25021201465115	23	0	FALSE	0	0	0.148510184613482	-0.404433373863645	-0.139235062173661	-0.843925666135854	0.0224433448537058	0.0224433448537058	24	1	TRUE	0	1	0.213913242290611	-0.843925666135854	-0.305859121452529	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr7	62748	0.0152332110045037	0.0149143641302036	-0.000318846874300088	-0.207499134554742	0.0270525382914876	TRUE	FALSE	TRUE	Hypomethylated	-0.0318846874300088	Other peak-carrying genes
Abcc8	-0.112310836144141	0.0650045592427947	0.0650045592427947	28	0	FALSE	0	0	0.226418307015691	-0.638821942366016	-0.147039640233245	-0.199848828143658	0.0673951955861492	0.0673951955861492	30	0	FALSE	0	0	0.260058926206206	-0.711834781545369	-0.195890269478503	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr7	75511	0.0200472533414709	0.0183787212767005	-0.00166853206477042	-0.296987319935811	0.000321754448081666	TRUE	FALSE	TRUE	Hypomethylated	-0.166853206477042	Other peak-carrying genes
Abcc9	-0.166378319492928	0.153130077732884	0.153130077732884	21	0	FALSE	0	0	0.199117078137948	-0.493608629920471	-0.172877713363413	-0.33947256603879	0.136218604605551	0.136218604605551	20	0	FALSE	0	0	0.0629123200966483	-0.63093119563298	-0.306254641976628	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr6	114454	0.013624654469027	0.0147675346273722	0.00114288015834528	-0.0784043965904079	0.264088034174357	FALSE	FALSE	FALSE	Hypomethylated	0.114288015834528	Other peak-carrying genes
Abcd1	-0.227713680733716	0.388892717309857	0.388892717309857	3	0	FALSE	0	0	-0.185911193493346	-0.306956253753558	-0.240193709326873	-0.528670204012478	0.0617405357699126	0.0617405357699126	5	0	FALSE	0	0	-0.248260757175062	-0.84101859329208	-0.527956218137996	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	21938	0.013630191551831	0.0129938252611719	-0.000636366290659078	-0.237004534032811	0.342540679262761	FALSE	FALSE	FALSE	Hypomethylated	-0.0636366290659078	Other peak-carrying genes
Abcd2	-0.131134557915204	0.0986981477717243	0.0986981477717243	27	0	FALSE	0	0	0.152042890397959	-0.542716737540084	-0.13924380883704	-1.03401243766718	0.0224995539807298	0.0224995539807298	23	2	TRUE	0	2	0.0533099898262583	-1.05861075840771	-0.442171721452873	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr15	45929	0.0162152924901008	0.0156813887008023	-0.000533903789298532	-0.282092856579523	0.0194885318981433	TRUE	FALSE	TRUE	Hypomethylated	-0.0533903789298532	Other peak-carrying genes
Abcd3	0.00833588523087022	0.147928014011497	0.147928014011497	17	0	FALSE	0	0	0.200329398389452	-0.472352162755548	-0.0333583396776209	-0.239235279913362	0.0698308186641544	0.0698308186641544	16	0	FALSE	0	0	0.0573716153602832	-0.731104516340439	-0.296068772312585	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr3	56529	0.0172975182761238	0.0162352566033669	-0.00106226167275688	-0.253344690084497	0.0100352631475793	TRUE	FALSE	TRUE	Hypomethylated	-0.106226167275688	Other peak-carrying genes
Abcd4	-0.170159152904029	0.211598069907949	0.211598069907949	9	0	FALSE	0	0	-0.019630547412091	-0.431828651632647	-0.194698769997119	-0.0981884501489819	0.120628653670656	0.120628653670656	11	0	FALSE	0	0	0.312411106354473	-0.544892639089872	-0.101393180493666	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr12	15950	0.0148174651093891	0.0152860585082271	0.000468593398838044	-0.256011618984848	0.176600415149883	FALSE	FALSE	FALSE	Hypomethylated	0.0468593398838044	Other peak-carrying genes
Abce1	-0.0964613181295566	0.478070495023054	0.478070495023054	3	0	FALSE	0	0	0.0635421825523864	-0.247892892862108	-0.0936040094797594	0.11767890099899	0.51613059592918	0.51613059592918	2	0	FALSE	0	0	0.26155323916246	-0.0261954371644791	0.11767890099899	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	28279	0.0118737937362884	0.0118490776747059	-2.47160615825474e-05	-0.321678712045963	0.0539307727498553	FALSE	FALSE	FALSE	Hypomethylated	-0.00247160615825474	Other peak-carrying genes
Abcf1	-0.0893915228163013	0.500728137951524	0.500728137951524	6	0	FALSE	0	0	0.0690525489631292	-0.247755879197386	-0.0955410922280787	-0.157539839315295	0.170678150703477	0.170678150703477	5	0	FALSE	0	0	-0.00155367358850442	-0.544637796010387	-0.192864432523419	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr17	12943	0.0160425925638563	0.0127564870278859	-0.00328610553597045	-0.488467053882376	0.0247484932975948	TRUE	FALSE	TRUE	Hypomethylated	-0.328610553597045	Other peak-carrying genes
Abcf2	-0.24602404962556	0.419129377204269	0.419129377204269	4	0	FALSE	0	0	-0.0523744302339474	-0.286524780382535	-0.2077368274669	-0.165025643179776	0.542530982595393	0.542530982595393	4	0	FALSE	0	0	-0.0179085329480463	-0.241568977665756	-0.147382199243339	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	12123	0.0145730943331546	0.0154257355875404	0.000852641254385871	-0.0238357533762065	0.930311405619951	FALSE	FALSE	FALSE	Hypomethylated	0.0852641254385871	Other peak-carrying genes
Abcf3	-0.258602767239791	0.11241301139962	0.11241301139962	6	0	FALSE	0	0	-0.0769994185427122	-0.563696522451934	-0.285174902869407	-0.446340728389438	0.110923903350111	0.110923903350111	4	0	FALSE	0	0	-0.128808172328119	-0.651973388161158	-0.418365754317038	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr16	12803	0.0112556165688079	0.0129000592813067	0.00164444271249888	-0.139921758693684	0.562346649300561	FALSE	FALSE	FALSE	Hypomethylated	0.164444271249888	Other peak-carrying genes
Abcg1	-0.131717285808844	0.119947434353509	0.119947434353509	26	0	FALSE	0	0	0.215719512227345	-0.511031045671342	-0.127730613242281	-0.820541036438289	0.00448743190412277	0.00448743190412277	27	2	TRUE	0	2	0.125451801642067	-0.982231711003301	-0.352493806668424	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr17	60314	0.0164279892328882	0.0156754600741387	-0.000752529158749495	-0.31723765012068	0.00113264044510653	TRUE	FALSE	TRUE	Hypomethylated	-0.0752529158749495	Other peak-carrying genes
Abcg2	-0.142679557439646	0.304269316907823	0.304269316907823	15	0	FALSE	0	0	0.14806467203469	-0.348432426679985	-0.126986023543835	-0.965344253744627	0.0295390229331335	0.0295390229331335	19	1	TRUE	0	1	0.375497691343203	-0.965344253744627	-0.283866223828862	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr6	111154	0.0159814141951734	0.0156478515464272	-0.000333562648746174	-0.224179192106465	0.00299100143300761	TRUE	FALSE	TRUE	Hypomethylated	-0.0333562648746174	Other peak-carrying genes
Abcg3	-0.0865782110946642	0.082691492563805	0.082691492563805	5	0	FALSE	0	0	-0.0684091558891564	-0.638381608113097	-0.198008183729503	-0.323827548902215	0.110209226022531	0.110209226022531	11	0	FALSE	0	0	0.0716370447451939	-0.724759976480559	-0.326363463255639	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	47662	0.0133991754966241	0.0132821197386096	-0.000117055758014505	-0.35126486659989	0.0064411157124375	TRUE	FALSE	TRUE	Hypomethylated	-0.0117055758014505	Other peak-carrying genes
Abcg4	-0.0819453663343903	0.62588587756297	0.62588587756297	7	0	FALSE	0	0	0.0853164955842681	-0.188368598491526	-0.0901542915411627	-0.314387630100895	0.112141720249006	0.112141720249006	5	0	FALSE	0	0	-0.0222264420891424	-0.596149815008926	-0.340816664114828	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	15428	0.0161018511326446	0.016690373891067	0.000588522758422444	-0.14540265999436	0.490067741648429	FALSE	FALSE	FALSE	Hypomethylated	0.0588522758422444	Other peak-carrying genes
Abcg5	-0.759015119555139	0.0361161624560122	0.0361161624560122	10	1	TRUE	0	1	0.114363190583923	-0.759015119555139	-0.141817465274095	-0.14941352657156	0.173371849194868	0.173371849194868	7	0	FALSE	0	0	-0.0219559226503198	-0.49249227745806	-0.184619011393996	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr17	24778	0.0170034322234903	0.0177196439060976	0.00071621168260733	-0.0414349774255502	0.80782045627517	FALSE	FALSE	FALSE	Hypomethylated	0.071621168260733	Other peak-carrying genes
Abcg8	-0.109939387066196	0.373042986394633	0.373042986394633	9	0	FALSE	0	0	0.0642680451848818	-0.31048249264362	-0.111995428993851	-0.72885441747423	0.0412175549960606	0.0412175549960606	8	1	TRUE	0	1	-0.0644277288966158	-0.72885441747423	-0.243116709477681	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr17	24032	0.0174063165004626	0.0155811862548909	-0.0018251302455717	-0.327285431155149	0.0386728112107055	TRUE	FALSE	TRUE	Hypomethylated	-0.18251302455717	Other peak-carrying genes
Abhd10	-0.158894402669707	0.399493496918268	0.399493496918268	2	0	FALSE	0	0	-0.0256624870844287	-0.292126318254986	-0.158894402669707	-0.285295686809533	0.115659708153579	0.115659708153579	6	0	FALSE	0	0	0.159554221990966	-0.679336697490966	-0.257182891507012	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr16	13231	0.0099151818233811	0.012147603248096	0.00223242142471487	-0.0662322510291624	0.842222418521164	FALSE	FALSE	FALSE	Hypomethylated	0.223242142471487	Other peak-carrying genes
Abhd11	-0.45795156589895	0.162605464353679	0.162605464353679	1	0	FALSE	0	0	-0.45795156589895	-0.45795156589895	-0.45795156589895	-0.113678830806872	0.781760835693433	0.781760835693433	1	0	FALSE	0	0	-0.113678830806872	-0.113678830806872	-0.113678830806872	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	3024	0.0209027245490328	0.0268484157357305	0.00594569118669769	0.417749978684819	0.299282618535688	FALSE	FALSE	FALSE	Hypermethylated	0.594569118669769	Other peak-carrying genes
Abhd12	-0.16984123749632	0.186346500797383	0.186346500797383	13	0	FALSE	0	0	0.0668279869799454	-0.443510657111288	-0.181232371746084	-0.225235296310144	0.0594068424396245	0.0594068424396245	11	0	FALSE	0	0	0.103542681103292	-0.710190197084765	-0.230826111637505	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	72249	0.0160158346311978	0.01516642451564	-0.000849410115557822	-0.279664146902681	0.00274025720736605	TRUE	FALSE	TRUE	Hypomethylated	-0.0849410115557822	Other peak-carrying genes
Abhd12b	-0.15900924997211	0.486252560355949	0.486252560355949	13	0	FALSE	0	0	0.143319730906114	-0.238209138266084	-0.112858903144389	-0.737319443423201	0.0479922948514558	0.0479922948514558	13	1	TRUE	0	1	0.412050789967029	-0.737319443423201	-0.223133375914294	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr12	29746	0.0211107527635848	0.0212843215550211	0.000173568791436308	-0.127543841903364	0.300299702468434	FALSE	FALSE	FALSE	Hypomethylated	0.0173568791436308	Other peak-carrying genes
Abhd13	-0.172317877766458	0.173747653625598	0.173747653625598	4	0	FALSE	0	0	0.146205477796619	-0.459332761749503	-0.16444075987145	-1.11758326033897	0.0105102186991667	0.0105102186991667	3	1	TRUE	0	1	-0.117482960592761	-1.11758326033897	-0.515047109425764	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr8	14449	0.0120601616409961	0.0122929539628137	0.000232792321817646	-0.106822163325068	0.620957678362797	FALSE	FALSE	FALSE	Hypomethylated	0.0232792321817646	Other peak-carrying genes
Abhd14a	0.096973309338858	0.451090805190258	0.451090805190258	2	0	FALSE	0	0	0.272980641027923	-0.0790340223502071	0.096973309338858	-0.564003166885832	0.14041667626831	0.14041667626831	1	0	FALSE	0	0	-0.564003166885832	-0.564003166885832	-0.564003166885832	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	7628	0.0174948666859446	0.0188060184762296	0.00131115179028501	-0.176531481847879	0.457530743070566	FALSE	FALSE	FALSE	Hypomethylated	0.131115179028501	Other peak-carrying genes
Abhd14b	-0.241516623554792	0.512890171677445	0.512890171677445	1	0	FALSE	0	0	-0.241516623554792	-0.241516623554792	-0.241516623554792	-0.0540519988542761	0.719813776048669	0.719813776048669	2	0	FALSE	0	0	0.0391347882888708	-0.147238785997423	-0.0540519988542761	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	5465	0.0179077151581605	0.0257370644456215	0.00782934928746095	0.314905862551993	0.209966394359226	FALSE	FALSE	FALSE	Hypermethylated	0.782934928746095	Other peak-carrying genes
