gene_name	gene_id	chr	start	end	gene_length	promoter_state	body_state	mark_category	mch_ctrl	mch_mut	mch_diff	mch_diff_pct	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_sig_gain	mecp2_sig_loss	mch_gain	mecp2_gain	quadrant
Atg7	ENSMUSG00000030314.16	chr6	114643096	114860614	217518	Unmarked_Promoter	Active	K27ac only	0.0222118090707339	0.0198391283017957	-0.00237268076893822	-0.237268076893822	-0.294962832998462	6.15420335721509e-07	TRUE	Hypomethylated	0.01729786	0.956670159	0.225306432	3	0	FALSE	FALSE	FALSE	TRUE	Q2
Dipk2b	ENSMUSG00000037358.6	chrX	18414880	18461397	46517	Unmarked_Promoter	Active	K27ac only	0.0223985832663797	0.0389298659454049	0.0165312826790252	1.65312826790252	0.683722501233998	6.18834325176353e-07	TRUE	Hypermethylated	1.660490867	8.15e-09	8.15e-09	1	1	TRUE	FALSE	TRUE	TRUE	Q1
Uvrag	ENSMUSG00000035354.9	chr7	98885020	99141141	256121	Active_Promoter	Active	K27ac only	0.0249973846783174	0.0231387564911301	-0.0018586281871873	-0.18586281871873	-0.255613681275083	6.24918854412665e-07	TRUE	Hypomethylated	-0.045271581	0.859106972	0.736240397	5	0	FALSE	FALSE	FALSE	FALSE	Q3
Snx29	ENSMUSG00000071669.14	chr16	11322907	11755472	432565	Active_Promoter	Active	K27ac only	0.0278036164799484	0.0262240186331182	-0.00157959784683017	-0.157959784683017	-0.198233509249835	6.30220227533792e-07	TRUE	Hypomethylated	0.057997879	0.806591657	0.037602317	7	2	FALSE	FALSE	FALSE	TRUE	Q2
1700019D03Rik	ENSMUSG00000043629.12	chr1	52922323	53020179	97856	Unmarked_Promoter	Active	K27ac only	0.0209995694619139	0.0297719355754635	0.00877236611354963	0.877236611354963	0.382254878699619	6.42037464818792e-07	TRUE	Hypermethylated	1.36255742	1.48e-05	1.48e-05	1	1	TRUE	FALSE	TRUE	TRUE	Q1
Ctnnbl1	ENSMUSG00000027649.15	chr2	157737400	157891614	154214	Unmarked_Promoter	Enhancer_Marked	Neither	0.0529467740453641	0.0468498050130814	-0.00609696903228277	-0.609696903228277	-0.236697573571488	6.66933508535882e-07	TRUE	Hypomethylated	-0.699075308	0.019392233	0.019392233	12	1	FALSE	TRUE	FALSE	FALSE	Q3
Lamp2	ENSMUSG00000016534.15	chrX	38401356	38456454	55098	Unmarked_Promoter	Enhancer_Marked	Neither	0.0313184991094338	0.023112288329619	-0.00820621077981475	-0.820621077981475	-0.527819797141656	6.81744073869228e-07	TRUE	Hypomethylated	-0.389185887	0.091299757	0.091299757	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Cadm2	ENSMUSG00000064115.13	chr16	66655420	67620908	965488	Active_Promoter	Active	K27ac only	0.0225114723380087	0.0272366909739292	0.00472521863592051	0.472521863592051	0.161419268851165	6.84611295489637e-07	TRUE	Hypermethylated	0.247385459	0.191301643	4.11e-26	11	8	FALSE	FALSE	TRUE	TRUE	Q1
Sgip1	ENSMUSG00000028524.21	chr4	102741296	102973628	232332	Unmarked_Promoter	Active	K27ac only	0.0164462783675397	0.0148403951890703	-0.00160588317846942	-0.160588317846942	-0.36504918855189	6.93459569307428e-07	TRUE	Hypomethylated	-0.146277434	0.494167051	0.494167051	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Coro1c	ENSMUSG00000004530.12	chr5	113842435	113908758	66323	Unmarked_Promoter	Active	K27ac only	0.0240059152984101	0.0198648446654234	-0.00414107063298672	-0.414107063298672	-0.4185880447934	7.02596137068534e-07	TRUE	Hypomethylated	0.000146196	0.999649116	0.849752085	2	0	FALSE	FALSE	FALSE	TRUE	Q2
Osbpl5	ENSMUSG00000037606.18	chr7	143688761	143756985	68224	Repressed_Promoter	Polycomb	K27me3 only	0.0405312402400093	0.0335369429994498	-0.00699429724055946	-0.699429724055946	-0.331037800338995	7.02596137068534e-07	TRUE	Hypomethylated	-0.025332222	0.932227176	0.016279201	6	1	FALSE	FALSE	FALSE	FALSE	Q3
Slc4a4	ENSMUSG00000060961.16	chr5	88886485	89239653	353168	Active_Promoter	Active	K27ac only	0.0166874069509506	0.0156343401975411	-0.00105306675340951	-0.105306675340951	-0.268875212924767	7.07183654871921e-07	TRUE	Hypomethylated	-0.299334294	0.18300703	0.18300703	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Trak1	ENSMUSG00000032536.12	chr9	121297501	121474918	177417	Active_Promoter	Active	K27ac only	0.0225422474029393	0.0196720712205114	-0.00287017618242796	-0.287017618242796	-0.339066479666185	7.08773349710169e-07	TRUE	Hypomethylated	-0.071499958	0.75083322	0.314096852	2	0	FALSE	FALSE	FALSE	FALSE	Q3
Dlg5	ENSMUSG00000021782.14	chr14	24133952	24245920	111968	Active_Promoter	Active	K27ac only	0.0251200174662773	0.0217903444791179	-0.00332967298715933	-0.332967298715933	-0.353444435424442	7.27818946352371e-07	TRUE	Hypomethylated	-0.049727828	0.844639819	0.002295717	8	1	FALSE	FALSE	FALSE	FALSE	Q3
Dhx35	ENSMUSG00000027655.14	chr2	158794806	158858214	63408	Unmarked_Promoter	Enhancer_Marked	Neither	0.0237295118920563	0.019234033033452	-0.00449547885860424	-0.449547885860424	-0.435487773672347	7.3783012424492e-07	TRUE	Hypomethylated	-0.116200366	0.589694519	0.002467634	11	2	FALSE	FALSE	FALSE	FALSE	Q3
Rfc1	ENSMUSG00000029191.16	chr5	65261849	65335670	73821	Active_Promoter	Enhancer_Marked	Neither	0.036285970994269	0.0302301366285486	-0.00605583436572044	-0.605583436572044	-0.35221389156805	7.6809152985784e-07	TRUE	Hypomethylated	-0.950028065	0.002476741	0.002476741	1	1	FALSE	TRUE	FALSE	FALSE	Q3
Skap1	ENSMUSG00000057058.16	chr11	96464592	96759130	294538	Repressed_Promoter	Polycomb	K27me3 only	0.0193408949899337	0.0178654712218277	-0.00147542376810603	-0.147542376810603	-0.289776578676682	7.71349962186771e-07	TRUE	Hypomethylated	-0.153922397	0.465695751	0.465695751	4	0	FALSE	FALSE	FALSE	FALSE	Q3
Erc1	ENSMUSG00000030172.15	chr6	119570795	119848167	277372	Active_Promoter	Active	K27ac only	0.0166909966548902	0.0157166804904856	-0.000974316164404659	-0.0974316164404659	-0.294088643842728	7.71349962186771e-07	TRUE	Hypomethylated	-0.020788965	0.946384358	0.946384358	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Cd83	ENSMUSG00000015396.4	chr13	43784774	43803132	18358	Active_Promoter	Active	K27ac only	0.0381087031646447	0.0573197444151363	0.0192110412504916	1.92110412504916	0.531117548515913	7.71349962186771e-07	TRUE	Hypermethylated	0.716311581	0.002610389	1.51e-24	19	13	TRUE	FALSE	TRUE	TRUE	Q1
Ksr1	ENSMUSG00000018334.18	chr11	79013439	79146407	132968	Unmarked_Promoter	Enhancer_Marked	Neither	0.0306971732942125	0.026532933737053	-0.00416423955715947	-0.416423955715947	-0.298798932360562	7.85127103030235e-07	TRUE	Hypomethylated	-0.012114459	0.971734226	0.126437511	7	0	FALSE	FALSE	FALSE	FALSE	Q3
Elk3	ENSMUSG00000008398.16	chr10	93247413	93311135	63722	Bivalent_Promoter	Mixed	Bivalent	0.0303633542197607	0.0402484861364734	0.00988513191671268	0.988513191671268	0.348103962247781	7.93720626126547e-07	TRUE	Hypermethylated	1.250031818	3.06e-06	3.06e-06	7	2	TRUE	FALSE	TRUE	TRUE	Q1
Abat	ENSMUSG00000057880.12	chr16	8513428	8621568	108140	Unmarked_Promoter	Enhancer_Marked	Neither	0.0217437888825304	0.0191794085375161	-0.0025643803450143	-0.25643803450143	-0.360990691797076	7.96279482067822e-07	TRUE	Hypomethylated	-0.153533574	0.436256099	0.436256099	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Hs6st3	ENSMUSG00000053465.6	chr14	119138340	119869815	731475	Active_Promoter	Active	K27ac only	0.0209714528145006	0.0203261588951418	-0.000645293919358768	-0.0645293919358768	-0.176025165730231	8.19452482584026e-07	TRUE	Hypomethylated	-0.037015513	0.892100394	1.52e-08	9	4	FALSE	FALSE	FALSE	FALSE	Q3
Nr3c2	ENSMUSG00000031618.13	chr8	76899441	77245012	345571	Active_Promoter	Mixed	Bivalent	0.016238962609893	0.0156685018404125	-0.000570460769480495	-0.0570460769480495	-0.275396766005963	8.58717704711853e-07	TRUE	Hypomethylated	-0.067412005	0.772068145	0.058557824	5	0	FALSE	FALSE	FALSE	FALSE	Q3
Grk5	ENSMUSG00000003228.9	chr19	60889748	61095968	206220	Unmarked_Promoter	Active	K27ac only	0.0206267538871143	0.0193145234747081	-0.00131223041240615	-0.131223041240615	-0.280044451146006	8.75702158871065e-07	TRUE	Hypomethylated	-0.062775267	0.787962235	0.787962235	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Dnm3	ENSMUSG00000040265.16	chr1	161982452	162478034	495582	Active_Promoter	Active	K27ac only	0.0197394029830869	0.0186690812053309	-0.00107032177775591	-0.107032177775591	-0.244333167602471	8.84154407858289e-07	TRUE	Hypomethylated	-0.155679144	0.472441819	0.092080641	3	0	FALSE	FALSE	FALSE	FALSE	Q3
Lhpp	ENSMUSG00000030946.13	chr7	132610637	132706420	95783	Unmarked_Promoter	Active	K27ac only	0.0276551971062952	0.0358767242859647	0.00822152717966945	0.822152717966945	0.302914926414672	8.93335409809739e-07	TRUE	Hypermethylated	-0.005840103	0.988431128	6.89e-27	6	2	FALSE	FALSE	TRUE	FALSE	Q4
Adamtsl3	ENSMUSG00000070469.12	chr7	82335693	82614450	278757	Repressed_Promoter	Polycomb	K27me3 only	0.0225052917973939	0.0208808154153152	-0.00162447638207867	-0.162447638207867	-0.255445141035266	8.94071424083391e-07	TRUE	Hypomethylated	-0.021048623	0.946735765	0.946735765	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Pacs1	ENSMUSG00000024855.10	chr19	5133157	5273119	139962	Unmarked_Promoter	Active	K27ac only	0.0177613550168183	0.0161952196557919	-0.00156613536102643	-0.156613536102643	-0.351781600578442	9.07840587993247e-07	TRUE	Hypomethylated	-0.056275006	0.825114281	0.825114281	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Ntrk2	ENSMUSG00000055254.15	chr13	58806568	59133970	327402	Active_Promoter	Active	K27ac only	0.0195001316863601	0.0181284804149417	-0.00137165127141839	-0.137165127141839	-0.254762169799129	9.28693423052923e-07	TRUE	Hypomethylated	0.078014266	0.740995092	0.266274898	3	0	FALSE	FALSE	FALSE	TRUE	Q2
Tex2	ENSMUSG00000040548.16	chr11	106502146	106613423	111277	Active_Promoter	Active	K27ac only	0.0222126928465587	0.0194092693879477	-0.00280342345861101	-0.280342345861101	-0.361890867163291	9.45412981935053e-07	TRUE	Hypomethylated	0.021976613	0.943187045	0.587678997	2	0	FALSE	FALSE	FALSE	TRUE	Q2
Mms22l	ENSMUSG00000045751.16	chr4	24496450	24602950	106500	Active_Promoter	Enhancer_Marked	Neither	0.0187574494376589	0.0166296107528891	-0.00212783868476983	-0.212783868476983	-0.388417605329543	9.59288184697914e-07	TRUE	Hypomethylated	0.014161741	0.965694611	0.000548243	3	1	FALSE	FALSE	FALSE	TRUE	Q2
Uggt2	ENSMUSG00000042104.18	chr14	118985038	119099430	114392	Active_Promoter	Active	K27ac only	0.0183008211474195	0.0158398766552276	-0.00246094449219188	-0.246094449219188	-0.413558677791277	9.95809756197975e-07	TRUE	Hypomethylated	0.821226715	0.005403729	0.005403729	2	1	TRUE	FALSE	FALSE	TRUE	Q2
Ldlrad4	ENSMUSG00000024544.9	chr18	67933256	68268630	335374	Active_Promoter	Active	K27ac only	0.0249207975109493	0.0307337314905711	0.0058129339796218	0.58129339796218	0.211061484641338	1.01380318131619e-06	TRUE	Hypermethylated	-0.000534914	0.99875234	1.09e-09	11	2	FALSE	FALSE	TRUE	FALSE	Q4
Pde11a	ENSMUSG00000075270.11	chr2	75989140	76338774	349634	Repressed_Promoter	Mixed	Bivalent	0.0194167878655759	0.0185885299000628	-0.000828257965513116	-0.0828257965513116	-0.238412846430492	1.01557603724196e-06	TRUE	Hypomethylated	0.004220181	0.992024114	0.618797777	5	0	FALSE	FALSE	FALSE	TRUE	Q2
Mtss1	ENSMUSG00000022353.10	chr15	58941233	59082005	140772	Active_Promoter	Mixed	Bivalent	0.0520852665154287	0.0465794497740696	-0.00550581674135909	-0.550581674135909	-0.211419313576249	1.02747889463893e-06	TRUE	Hypomethylated	-0.022950597	0.939586613	0.024228227	35	1	FALSE	FALSE	FALSE	FALSE	Q3
Sdccag8	ENSMUSG00000026504.17	chr1	176814659	177020437	205778	Active_Promoter	Active	K27ac only	0.0276712968219899	0.0345370499213015	0.00686575309931159	0.686575309931159	0.236476317842904	1.05060660606839e-06	TRUE	Hypermethylated	0.091352505	0.684723725	5.96e-11	6	3	FALSE	FALSE	TRUE	TRUE	Q1
Atp2b2	ENSMUSG00000030302.16	chr6	113743830	114042613	298783	Unmarked_Promoter	Active	K27ac only	0.0186414356995265	0.0174130684283966	-0.00122836727112995	-0.122836727112995	-0.285268841284557	1.06814084879514e-06	TRUE	Hypomethylated	-0.011924448	0.971994356	0.54682103	8	0	FALSE	FALSE	FALSE	FALSE	Q3
Smad3	ENSMUSG00000032402.12	chr9	63646766	63757994	111228	Bivalent_Promoter	Polycomb	Bivalent	0.0333616846187455	0.0286525408855405	-0.00470914373320509	-0.470914373320509	-0.300242901617091	1.08298339488015e-06	TRUE	Hypomethylated	-0.33700029	0.150964168	0.129485596	7	0	FALSE	FALSE	FALSE	FALSE	Q3
Hdgfl3	ENSMUSG00000025104.13	chr7	81881250	81934473	53223	Active_Promoter	Enhancer_Marked	Neither	0.0742164050414513	0.061118239996351	-0.0130981650451004	-1.30981650451004	-0.285530947948545	1.10339332492377e-06	TRUE	Hypomethylated	0.075178566	0.735447533	0.285777055	5	0	FALSE	FALSE	FALSE	TRUE	Q2
Ank1	ENSMUSG00000031543.18	chr8	22974843	23150497	175654	Active_Promoter	Active	K27ac only	0.018592132890135	0.0170102444547307	-0.00158188843540429	-0.158188843540429	-0.331844872475827	1.19971006627319e-06	TRUE	Hypomethylated	-0.103390869	0.622493197	0.622493197	2	0	FALSE	FALSE	FALSE	FALSE	Q3
Neb	ENSMUSG00000026950.18	chr2	52136646	52378474	241828	Unmarked_Promoter	Active	K27ac only	0.0230729679506303	0.0289933220729217	0.00592035412229147	0.592035412229147	0.234776882410818	1.20174709326026e-06	TRUE	Hypermethylated	-0.086344407	0.68546379	0.000419292	8	1	FALSE	FALSE	TRUE	FALSE	Q4
Fbrsl1	ENSMUSG00000043323.17	chr5	110361753	110448602	86849	Active_Promoter	Active	K27ac only	0.0235263794206637	0.0196126064729383	-0.00391377294772539	-0.391377294772539	-0.384832152746316	1.20923763488174e-06	TRUE	Hypomethylated	-0.11708188	0.577160309	0.416823347	7	0	FALSE	FALSE	FALSE	FALSE	Q3
Prdm16	ENSMUSG00000039410.16	chr4	154316124	154636873	320749	Repressed_Promoter	Polycomb	K27me3 only	0.027817727565803	0.025866409423079	-0.00195131814272395	-0.195131814272395	-0.20136766717963	1.22011497725829e-06	TRUE	Hypomethylated	-0.020793745	0.946800585	0.004680339	25	1	FALSE	FALSE	FALSE	FALSE	Q3
Pkig	ENSMUSG00000035268.14	chr2	163658385	163726158	67773	Unmarked_Promoter	Active	K27ac only	0.0251693912930691	0.0347588048429134	0.00958941354984434	0.958941354984434	0.367336734928552	1.22359379482311e-06	TRUE	Hypermethylated	0.147962916	0.487271052	0.487271052	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Col16a1	ENSMUSG00000040690.15	chr4	130047839	130099283	51444	Unmarked_Promoter	Active	K27ac only	0.043952147226521	0.0360707328135251	-0.00788141441299591	-0.788141441299591	-0.36682663202092	1.22359379482311e-06	TRUE	Hypomethylated	-0.356893323	0.147570455	0.147570455	8	0	FALSE	FALSE	FALSE	FALSE	Q3
Unc79	ENSMUSG00000021198.16	chr12	102948858	103184065	235207	Active_Promoter	Active	K27ac only	0.0170593157104521	0.0155785428105625	-0.00148077289988954	-0.148077289988954	-0.308406373161842	1.2512827022569e-06	TRUE	Hypomethylated	-0.006168197	0.98764523	0.98764523	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Arhgap35	ENSMUSG00000058230.12	chr7	16493718	16614993	121275	Active_Promoter	Active	K27ac only	0.0185263421643207	0.0161178366583387	-0.00240850550598203	-0.240850550598203	-0.391934253543496	1.2612213865964e-06	TRUE	Hypomethylated	-0.101339	0.632833397	0.632833397	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Rag1	ENSMUSG00000061311.6	chr2	101638281	101649501	11220	Unmarked_Promoter	Active	K27ac only	0.0211189174869185	0.0394778328316482	0.0183589153447297	1.83589153447297	0.876981023859775	1.26207396454689e-06	TRUE	Hypermethylated	1.038682184	0.000776167	0.000776167	2	1	TRUE	FALSE	TRUE	TRUE	Q1
Stom	ENSMUSG00000026880.11	chr2	35313985	35336976	22991	Active_Promoter	Active	K27ac only	0.0341603493491095	0.0489229437531581	0.0147625944040486	1.47625944040486	0.493930399910051	1.26553051039219e-06	TRUE	Hypermethylated	-0.084554157	0.696393237	4.44e-05	3	1	FALSE	FALSE	TRUE	FALSE	Q4
Fryl	ENSMUSG00000070733.13	chr5	73019986	73256619	236633	Active_Promoter	Enhancer_Marked	Neither	0.0172184675712121	0.0162045294040743	-0.00101393816713781	-0.101393816713781	-0.275756343678792	1.26553051039219e-06	TRUE	Hypomethylated	-0.0292729	0.919011533	0.795231492	3	0	FALSE	FALSE	FALSE	FALSE	Q3
Nrros	ENSMUSG00000052384.14	chr16	32142784	32165594	22810	Unmarked_Promoter	Active	K27ac only	0.0191731353491317	0.03382584468735	0.0146527093382183	1.46527093382183	0.742987294792156	1.27499191167678e-06	TRUE	Hypermethylated	0.030157696	0.913915298	0.894733115	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Triqk	ENSMUSG00000055963.12	chr4	12906837	12983553	76716	Unmarked_Promoter	Active	K27ac only	0.0284618379094474	0.0386724179893066	0.0102105800798592	1.02105800798592	0.35535548009895	1.28693814814332e-06	TRUE	Hypermethylated	0.020328427	0.947775098	1.09e-12	49	24	FALSE	FALSE	TRUE	TRUE	Q1
Rassf5	ENSMUSG00000026430.16	chr1	131176409	131245258	68849	Active_Promoter	Active	K27ac only	0.0332777604543698	0.0280614208636788	-0.00521633959069096	-0.521633959069096	-0.349583482012441	1.29816396252444e-06	TRUE	Hypomethylated	-0.057780619	0.805744953	0.05380485	5	0	FALSE	FALSE	FALSE	FALSE	Q3
Gabrb2	ENSMUSG00000007653.12	chr11	42419756	42629028	209272	Active_Promoter	Active	K27ac only	0.0170201437249986	0.0156520842889524	-0.00136805943604619	-0.136805943604619	-0.330374332230848	1.30276331900859e-06	TRUE	Hypomethylated	1.127590645	0.001200864	3.07e-24	4	3	TRUE	FALSE	FALSE	TRUE	Q2
Capsl	ENSMUSG00000039676.4	chr15	9436027	9466038	30011	Unmarked_Promoter	Enhancer_Marked	Neither	0.0188924452447901	0.0328288598873457	0.0139364146425556	1.39364146425556	0.689958095058238	1.31408442391042e-06	TRUE	Hypermethylated	1.086665538	0.000774816	4.98e-13	3	3	TRUE	FALSE	TRUE	TRUE	Q1
Lipc	ENSMUSG00000032207.10	chr9	70798127	70952226	154099	Unmarked_Promoter	Active	K27ac only	0.0286693847081813	0.0358368088858352	0.00716742417765392	0.716742417765392	0.255265816055138	1.3225884836377e-06	TRUE	Hypermethylated	1.351210657	4.5e-07	1.2e-07	5	3	TRUE	FALSE	TRUE	TRUE	Q1
Cyth3	ENSMUSG00000018001.18	chr5	143622446	143710250	87804	Unmarked_Promoter	Enhancer_Marked	Neither	0.0196472972067414	0.016693792038049	-0.00295350516869247	-0.295350516869247	-0.389146054105064	1.32267948477724e-06	TRUE	Hypomethylated	-0.069909549	0.765201454	0.765201454	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Zfp536	ENSMUSG00000043456.17	chr7	37318023	37773641	455618	Active_Promoter	Active	K27ac only	0.0240400717096317	0.0230269326390048	-0.00101313907062692	-0.101313907062692	-0.196421229687175	1.34805221438447e-06	TRUE	Hypomethylated	-0.082266956	0.731164936	8.55e-07	16	4	FALSE	FALSE	FALSE	FALSE	Q3
Slc24a2	ENSMUSG00000037996.17	chr4	86983123	87230477	247354	Bivalent_Promoter	Polycomb	Bivalent	0.0405603371047707	0.0367311317657216	-0.00382920533904906	-0.382920533904906	-0.191864451512372	1.36450743842757e-06	TRUE	Hypomethylated	-0.062904858	0.792048845	0.00213068	20	2	FALSE	FALSE	FALSE	FALSE	Q3
Pcca	ENSMUSG00000041650.15	chr14	122534323	122891100	356777	Unmarked_Promoter	Active	K27ac only	0.0182453953230326	0.0174785066507713	-0.000766888672261289	-0.0766888672261289	-0.246522117801922	1.36519170458613e-06	TRUE	Hypomethylated	-0.06717118	0.766186516	0.766186516	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Adarb2	ENSMUSG00000052551.16	chr13	8202865	8768747	565882	Repressed_Promoter	Polycomb	K27me3 only	0.0233291201728872	0.0223614347816572	-0.000967685391230058	-0.0967685391230058	-0.186645125067982	1.37497667861642e-06	TRUE	Hypomethylated	-0.547368782	0.055390398	0.055390398	5	0	FALSE	FALSE	FALSE	FALSE	Q3
Apba2	ENSMUSG00000030519.14	chr7	64501705	64753878	252173	Active_Promoter	Active	K27ac only	0.0204129429592812	0.0185134969979885	-0.00189944596129264	-0.189944596129264	-0.260013163266114	1.41065101541853e-06	TRUE	Hypomethylated	-0.042446011	0.870926187	0.344496567	6	0	FALSE	FALSE	FALSE	FALSE	Q3
Atp8a2	ENSMUSG00000021983.16	chr14	59638539	60197179	558640	Unmarked_Promoter	Active	K27ac only	0.0207682882325914	0.019886664695338	-0.000881623537253348	-0.0881623537253348	-0.203223883262086	1.41756765338107e-06	TRUE	Hypomethylated	0.030204313	0.914034132	0.79670531	2	0	FALSE	FALSE	FALSE	TRUE	Q2
Fam168a	ENSMUSG00000029461.17	chr7	100706634	100841656	135022	Active_Promoter	Active	K27ac only	0.0183712265410998	0.0159198299705966	-0.00245139657050321	-0.245139657050321	-0.412299821498738	1.45890164861623e-06	TRUE	Hypomethylated	-0.015546504	0.962206831	0.962206831	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Ap3b1	ENSMUSG00000021686.6	chr13	94358959	94566317	207358	Active_Promoter	Active	K27ac only	0.0314395511578551	0.029082593319702	-0.00235695783815312	-0.235695783815312	-0.225197194201828	1.46718639131326e-06	TRUE	Hypomethylated	-0.032395452	0.906861043	0.000138477	13	2	FALSE	FALSE	FALSE	FALSE	Q3
Iqgap2	ENSMUSG00000021676.10	chr13	95627173	95892483	265310	Active_Promoter	Mixed	Bivalent	0.0250778990135595	0.0232655303230604	-0.00181236869049919	-0.181236869049919	-0.226102402636468	1.50295919882425e-06	TRUE	Hypomethylated	0.144750875	0.48583567	6.48e-05	10	4	FALSE	FALSE	FALSE	TRUE	Q2
Bcr	ENSMUSG00000009681.10	chr10	75060591	75184921	124330	Active_Promoter	Active	K27ac only	0.0259057534300774	0.0230666666465199	-0.00283908678355747	-0.283908678355747	-0.303040637682895	1.51529575369184e-06	TRUE	Hypomethylated	-0.02787715	0.924096827	0.29517466	9	0	FALSE	FALSE	FALSE	FALSE	Q3
Nr3c1	ENSMUSG00000024431.15	chr18	39410544	39519421	108877	Unmarked_Promoter	Active	K27ac only	0.018069423316415	0.0256319873821235	0.00756256406570854	0.756256406570854	0.375568189784581	1.51529575369184e-06	TRUE	Hypermethylated	-0.012805969	0.96974596	6.72e-07	6	2	FALSE	FALSE	TRUE	FALSE	Q4
Nsf	ENSMUSG00000034187.18	chr11	103821781	103954056	132275	Unmarked_Promoter	Enhancer_Marked	Neither	0.0164558005435111	0.0148107402371099	-0.00164506030640124	-0.164506030640124	-0.39051896805106	1.51697624800276e-06	TRUE	Hypomethylated	-0.397424333	0.099872986	0.099872986	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Epyc	ENSMUSG00000019936.10	chr10	97644067	97682454	38387	Unmarked_Promoter	Enhancer_Marked	Neither	0.028042664816363	0.0409333778242703	0.0128907130079073	1.28907130079073	0.462405419999144	1.51697624800276e-06	TRUE	Hypermethylated	0.792134806	0.01437368	0.01437368	1	1	TRUE	FALSE	TRUE	TRUE	Q1
Plekhm3	ENSMUSG00000051344.13	chr1	64785982	64956824	170842	Active_Promoter	Active	K27ac only	0.0321389640386702	0.0285019067329797	-0.0036370573056905	-0.36370573056905	-0.244698682940866	1.51697624800276e-06	TRUE	Hypomethylated	-0.632488691	0.042489391	0.002524647	4	3	FALSE	TRUE	FALSE	FALSE	Q3
