gene_name	chr	is_neuronal	k27me3_predicted
Smim1	chr4	FALSE	TRUE
Smim15	chr13	FALSE	TRUE
Smim20	chr5	FALSE	TRUE
Smim23	chr11	FALSE	FALSE
Smim3	chr18	FALSE	FALSE
Smo	chr6	TRUE	FALSE
Smoc1	chr12	FALSE	TRUE
Smoc2	chr17	FALSE	FALSE
Smpd2	chr10	FALSE	TRUE
Smpd5	chr15	FALSE	FALSE
Smtnl1	chr2	FALSE	TRUE
Smtnl2	chr11	FALSE	FALSE
Smug1	chr15	FALSE	FALSE
Smyd2	chr1	FALSE	TRUE
Snai2	chr16	TRUE	FALSE
Sncaip	chr18	TRUE	FALSE
Snhg11	chr2	FALSE	FALSE
Snorc	chr1	FALSE	TRUE
Snph	chr2	TRUE	FALSE
Snrpb2	chr2	FALSE	TRUE
Sntb1	chr15	FALSE	FALSE
Sntg2	chr12	FALSE	FALSE
Snx10	chr6	FALSE	TRUE
Snx11	chr11	FALSE	TRUE
Snx16	chr3	FALSE	TRUE
Snx19	chr9	FALSE	TRUE
Snx2	chr18	FALSE	TRUE
Snx31	chr15	FALSE	TRUE
Snx33	chr9	FALSE	TRUE
Socs2	chr10	TRUE	FALSE
Socs3	chr11	FALSE	TRUE
Socs6	chr18	FALSE	FALSE
Sod3	chr5	FALSE	FALSE
Sorbs2	chr8	TRUE	FALSE
Sorbs3	chr14	FALSE	FALSE
Sorcs1	chr19	FALSE	FALSE
Sorcs2	chr5	TRUE	FALSE
Sorcs3	chr19	TRUE	FALSE
Sorl1	chr9	TRUE	FALSE
Sost	chr11	FALSE	TRUE
Sostdc1	chr12	FALSE	TRUE
Sowahd	chrX	FALSE	FALSE
Sox1	chr8	TRUE	FALSE
Sox10	chr15	TRUE	FALSE
Sox11	chr12	TRUE	TRUE
Sox13	chr1	TRUE	FALSE
Sox14	chr9	TRUE	FALSE
Sox17	chr1	TRUE	FALSE
Sox18	chr2	FALSE	TRUE
Sox3	chrX	TRUE	TRUE
Sox30	chr11	FALSE	TRUE
Sox5	chr6	TRUE	TRUE
Sox6	chr7	TRUE	FALSE
Sox7	chr14	FALSE	FALSE
Sox8	chr17	TRUE	FALSE
Sox9	chr11	TRUE	TRUE
Sp2	chr11	FALSE	TRUE
Sp5	chr2	FALSE	TRUE
Sp6	chr11	FALSE	TRUE
Sp7	chr15	FALSE	TRUE
Sp8	chr12	FALSE	FALSE
Sp9	chr2	FALSE	TRUE
Spaca7	chr8	FALSE	FALSE
Spag16	chr1	TRUE	TRUE
Spag6	chr2	TRUE	FALSE
Spata13	chr14	FALSE	TRUE
Spata16	chr3	FALSE	FALSE
Spata17	chr1	FALSE	TRUE
Spata18	chr5	FALSE	FALSE
Spata3	chr1	FALSE	FALSE
Spata6	chr4	FALSE	FALSE
Spats2l	chr1	FALSE	FALSE
Speer3	chr5	FALSE	TRUE
Speer4f1	chr5	FALSE	TRUE
Spg11	chr2	TRUE	FALSE
Sphk1	chr11	TRUE	FALSE
Spink13	chr18	FALSE	TRUE
Spint1	chr2	TRUE	FALSE
Spns2	chr11	TRUE	FALSE
Spo11	chr2	TRUE	FALSE
Spock3	chr8	FALSE	FALSE
Spp2	chr1	FALSE	FALSE
Spr	chr6	TRUE	FALSE
Spred2	chr11	FALSE	TRUE
Spry1	chr3	FALSE	TRUE
Spry2	chr14	TRUE	TRUE
Spry4	chr18	FALSE	TRUE
Spsb1	chr4	FALSE	FALSE
Spsb4	chr9	FALSE	FALSE
Sptssb	chr3	FALSE	TRUE
Spx	chr6	TRUE	FALSE
Sqor	chr2	FALSE	TRUE
Srbd1	chr17	FALSE	FALSE
Src	chr2	TRUE	FALSE
Srd5a2	chr17	TRUE	FALSE
Srek1	chr13	FALSE	FALSE
Srek1ip1	chr13	FALSE	TRUE
Srfbp1	chr18	FALSE	FALSE
Srgap1	chr10	FALSE	FALSE
Srgn	chr10	TRUE	FALSE
Srms	chr2	FALSE	FALSE
Srp9	chr1	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Ssbp1	chr6	FALSE	TRUE
Ssr1	chr13	FALSE	TRUE
Sst	chr16	TRUE	FALSE
Sstr1	chr12	TRUE	FALSE
Sstr2	chr11	TRUE	FALSE
Sstr4	chr2	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
St14	chr9	TRUE	FALSE
St3gal1	chr15	FALSE	FALSE
St3gal4	chr9	TRUE	TRUE
St3gal6	chr16	FALSE	FALSE
St6gal1	chr16	FALSE	FALSE
St6gal2	chr17	FALSE	FALSE
St6galnac2	chr11	FALSE	TRUE
St6galnac3	chr3	FALSE	TRUE
St6galnac5	chr3	FALSE	FALSE
St8sia2	chr7	TRUE	FALSE
St8sia4	chr1	FALSE	FALSE
St8sia6	chr2	FALSE	FALSE
Stab2	chr10	FALSE	FALSE
Stac	chr9	TRUE	FALSE
Stac2	chr11	TRUE	TRUE
Stambp	chr6	TRUE	TRUE
Stap2	chr17	FALSE	TRUE
Stard13	chr5	FALSE	FALSE
Stard8	chrX	FALSE	FALSE
Stat1	chr1	FALSE	TRUE
Stat4	chr1	FALSE	TRUE
Stat5a	chr11	FALSE	TRUE
Stat6	chr10	FALSE	TRUE
Stbd1	chr5	FALSE	FALSE
Stc1	chr14	FALSE	FALSE
Stc2	chr11	FALSE	FALSE
Steap3	chr1	FALSE	FALSE
Steap4	chr5	FALSE	FALSE
Stim2	chr5	FALSE	FALSE
Stk26	chrX	FALSE	FALSE
Stk32a	chr18	FALSE	FALSE
Stk32b	chr5	FALSE	FALSE
Stk33	chr7	FALSE	TRUE
Stk39	chr2	FALSE	TRUE
Stmn4	chr14	TRUE	TRUE
Stmnd1	chr13	TRUE	TRUE
Stn1	chr19	FALSE	TRUE
Ston2	chr12	TRUE	TRUE
Stox2	chr8	FALSE	FALSE
Stpg2	chr3	FALSE	TRUE
Stra6	chr9	TRUE	TRUE
Stra6l	chr4	FALSE	FALSE
Strit1	chr3	TRUE	FALSE
Stum	chr1	FALSE	TRUE
Stx11	chr10	TRUE	FALSE
Stx18	chr5	FALSE	TRUE
Stx2	chr5	TRUE	FALSE
Stxbp6	chr12	FALSE	TRUE
Suclg2	chr6	FALSE	FALSE
Sulf1	chr1	TRUE	FALSE
Sulf2	chr2	TRUE	FALSE
Sult6b2	chr6	FALSE	TRUE
Sun3	chr11	FALSE	TRUE
Susd1	chr4	FALSE	FALSE
Susd3	chr13	FALSE	FALSE
Susd4	chr1	TRUE	FALSE
Susd5	chr9	FALSE	FALSE
Sv2c	chr13	TRUE	TRUE
Svil	chr18	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Syde1	chr10	TRUE	TRUE
Syde2	chr3	FALSE	FALSE
Syf2	chr4	FALSE	TRUE
Syk	chr13	FALSE	FALSE
Syne3	chr12	FALSE	FALSE
Syngr2	chr11	TRUE	TRUE
Synm	chr7	TRUE	FALSE
Synpo2	chr3	FALSE	TRUE
Synpo2l	chr14	FALSE	FALSE
Sypl2	chr3	FALSE	TRUE
Syt1	chr10	TRUE	TRUE
Syt10	chr15	TRUE	FALSE
Syt15	chr14	FALSE	FALSE
Syt17	chr7	TRUE	FALSE
Syt6	chr3	TRUE	TRUE
Sytl2	chr7	FALSE	TRUE
Sytl4	chrX	FALSE	TRUE
T	chr17	TRUE	FALSE
T2	chr17	TRUE	FALSE
Taar5	chr10	TRUE	TRUE
Tac1	chr6	TRUE	FALSE
Tac2	chr10	FALSE	TRUE
Tac4	chr11	TRUE	FALSE
Tacc2	chr7	TRUE	TRUE
Tacc3	chr5	TRUE	FALSE
Tacr1	chr6	TRUE	FALSE
Tacr3	chr3	FALSE	FALSE
Tacstd2	chr6	FALSE	FALSE
Taf7	chr18	FALSE	FALSE
Tafa1	chr6	TRUE	FALSE
Tafa2	chr10	TRUE	FALSE
Tafa3	chr3	TRUE	FALSE
Tafa4	chr6	TRUE	FALSE
Tafa5	chr15	FALSE	TRUE
Tagln2	chr1	FALSE	FALSE
Tal1	chr4	TRUE	TRUE
Tal2	chr4	TRUE	FALSE
Tanc2	chr11	TRUE	TRUE
Tank	chr2	FALSE	TRUE
Tap2	chr17	FALSE	FALSE
Tapt1	chr5	FALSE	TRUE
Tas2r119	chr15	TRUE	TRUE
Tas2r134	chr2	TRUE	FALSE
Tbc1d1	chr5	FALSE	TRUE
Tbc1d19	chr5	FALSE	TRUE
Tbc1d21	chr9	TRUE	FALSE
Tbc1d22a	chr15	FALSE	FALSE
Tbc1d30	chr10	FALSE	TRUE
Tbc1d4	chr14	FALSE	FALSE
Tbca	chr13	FALSE	FALSE
Tbcel	chr9	FALSE	FALSE
Tbr1	chr2	TRUE	TRUE
Tbx1	chr16	TRUE	FALSE
Tbx10	chr19	FALSE	TRUE
Tbx15	chr3	FALSE	FALSE
Tbx18	chr9	TRUE	FALSE
Tbx19	chr1	TRUE	FALSE
Tbx2	chr11	TRUE	FALSE
Tbx20	chr9	TRUE	FALSE
Tbx21	chr11	FALSE	FALSE
Tbx22	chrX	FALSE	FALSE
Tbx3	chr5	TRUE	FALSE
Tbx4	chr11	FALSE	FALSE
Tbx5	chr5	FALSE	FALSE
Tbxa2r	chr10	FALSE	FALSE
Tbxas1	chr6	FALSE	TRUE
Tc2n	chr12	FALSE	FALSE
Tcaim	chr9	FALSE	TRUE
Tcea3	chr4	FALSE	FALSE
Tcf15	chr2	TRUE	FALSE
Tcf20	chr15	FALSE	FALSE
Tcf21	chr10	FALSE	FALSE
Tcf24	chr1	FALSE	FALSE
Tcf7	chr11	TRUE	FALSE
Tcf7l1	chr6	FALSE	FALSE
Tcf7l2	chr19	TRUE	TRUE
Tcfl5	chr2	FALSE	FALSE
Tchh	chr3	FALSE	FALSE
Tcim	chr8	FALSE	FALSE
Tcn2	chr11	FALSE	TRUE
Tdh	chr14	FALSE	FALSE
Tdrd1	chr19	FALSE	TRUE
Tdrd3	chr14	FALSE	FALSE
Tdrd5	chr1	FALSE	FALSE
Tdrd6	chr17	FALSE	FALSE
Tdrd7	chr4	FALSE	TRUE
Tead1	chr7	FALSE	TRUE
Tead2	chr7	TRUE	TRUE
Tead3	chr17	TRUE	FALSE
Tec	chr5	FALSE	TRUE
Tecrl	chr5	FALSE	FALSE
Tecta	chr9	TRUE	TRUE
Tekt1	chr11	FALSE	TRUE
Tekt3	chr11	FALSE	TRUE
Tekt4	chr17	FALSE	FALSE
Tenm2	chr11	TRUE	TRUE
Tenm3	chr8	TRUE	FALSE
Tenm4	chr7	TRUE	FALSE
Tent4a	chr13	FALSE	FALSE
Tent5a	chr9	FALSE	FALSE
Tent5b	chr4	FALSE	TRUE
Terf1	chr1	FALSE	FALSE
Terf2ip	chr8	FALSE	FALSE
Tert	chr13	TRUE	TRUE
Tes	chr6	FALSE	FALSE
Tescl	chr7	FALSE	TRUE
Tet2	chr3	FALSE	FALSE
Tex15	chr8	TRUE	TRUE
Tex26	chr5	FALSE	TRUE
Tex29	chr8	FALSE	FALSE
Tex35	chr1	FALSE	FALSE
Tex50	chr1	FALSE	FALSE
Tfap2a	chr13	TRUE	FALSE
Tfap2b	chr1	TRUE	FALSE
Tfap2c	chr2	TRUE	FALSE
Tfap2d	chr1	TRUE	FALSE
Tfap2e	chr4	FALSE	FALSE
Tfcp2l1	chr1	FALSE	TRUE
Tfec	chr6	FALSE	TRUE
Tfpi2	chr6	FALSE	FALSE
Tgfb1	chr7	TRUE	TRUE
Tgfb2	chr1	TRUE	FALSE
Tgfbi	chr13	FALSE	FALSE
Tgfbr1	chr4	TRUE	FALSE
Tgfbr2	chr9	TRUE	FALSE
Tgfbr3	chr5	FALSE	TRUE
Tgif1	chr17	TRUE	FALSE
Tgif2	chr2	TRUE	FALSE
Tgm1	chr14	FALSE	FALSE
Th	chr7	TRUE	FALSE
Tha1	chr11	FALSE	TRUE
Thap1	chr8	FALSE	TRUE
Thbd	chr2	FALSE	FALSE
Thbs1	chr2	TRUE	FALSE
Thbs2	chr17	TRUE	TRUE
Thbs3	chr3	FALSE	FALSE
Thbs4	chr13	TRUE	TRUE
Them7	chr2	FALSE	FALSE
Themis2	chr4	FALSE	FALSE
Themis3	chr17	FALSE	FALSE
Thnsl2	chr6	FALSE	TRUE
Thrb	chr14	TRUE	FALSE
Thsd1	chr8	FALSE	FALSE
Thsd4	chr9	FALSE	TRUE
Thsd7a	chr6	FALSE	FALSE
Thsd7b	chr1	FALSE	FALSE
Thy1	chr9	TRUE	TRUE
Tiam2	chr17	TRUE	TRUE
Tifa	chr3	FALSE	FALSE
Tifab	chr13	TRUE	FALSE
Tigd4	chr3	FALSE	TRUE
Tigit	chr16	FALSE	TRUE
Timp3	chr10	FALSE	TRUE
Tinagl1	chr4	FALSE	FALSE
Tiparp	chr3	FALSE	TRUE
Tjp1	chr7	TRUE	FALSE
Tjp2	chr19	FALSE	FALSE
Tjp3	chr10	FALSE	TRUE
Tk1	chr11	FALSE	TRUE
Tle1	chr4	FALSE	FALSE
Tle3	chr9	FALSE	FALSE
Tle4	chr19	FALSE	TRUE
Tll2	chr19	FALSE	FALSE
Tlr2	chr3	TRUE	FALSE
Tlr5	chr1	FALSE	FALSE
Tlx1	chr19	TRUE	TRUE
Tlx2	chr6	TRUE	FALSE
Tlx3	chr11	TRUE	TRUE
Tm2d1	chr4	FALSE	TRUE
Tm4sf1	chr3	FALSE	TRUE
Tm4sf4	chr3	FALSE	FALSE
Tm6sf1	chr7	FALSE	FALSE
Tm9sf3	chr19	FALSE	TRUE
Tmbim4	chr10	TRUE	TRUE
Tmc3	chr7	FALSE	TRUE
Tmc5	chr7	FALSE	TRUE
Tmc6	chr11	FALSE	FALSE
Tmc8	chr11	FALSE	FALSE
Tmcc3	chr10	FALSE	TRUE
Tmco5	chr2	FALSE	TRUE
Tmeff2	chr1	FALSE	TRUE
Tmem100	chr11	TRUE	FALSE
Tmem114	chr16	FALSE	FALSE
Tmem117	chr15	FALSE	TRUE
Tmem121	chr12	FALSE	FALSE
Tmem125	chr4	FALSE	FALSE
Tmem132b	chr5	FALSE	FALSE
Tmem132c	chr5	FALSE	TRUE
Tmem132d	chr5	FALSE	FALSE
Tmem139	chr6	FALSE	TRUE
Tmem14a	chr1	FALSE	TRUE
Tmem154	chr3	FALSE	FALSE
Tmem161a	chr8	FALSE	FALSE
Tmem161b	chr13	FALSE	TRUE
Tmem17	chr11	FALSE	FALSE
Tmem171	chr13	FALSE	FALSE
Tmem174	chr13	FALSE	FALSE
Tmem176b	chr6	TRUE	TRUE
Tmem179	chr12	FALSE	FALSE
Tmem182	chr1	FALSE	FALSE
Tmem184a	chr5	FALSE	TRUE
Tmem196	chr12	FALSE	FALSE
Tmem200a	chr10	FALSE	FALSE
Tmem200b	chr4	FALSE	FALSE
Tmem200c	chr17	FALSE	FALSE
Tmem212	chr3	FALSE	TRUE
Tmem215	chr4	FALSE	FALSE
Tmem221	chr8	FALSE	TRUE
Tmem233	chr5	FALSE	FALSE
Tmem235	chr11	FALSE	TRUE
Tmem238l	chr11	FALSE	TRUE
Tmem247	chr17	FALSE	FALSE
Tmem255a	chrX	FALSE	FALSE
Tmem255b	chr8	FALSE	FALSE
Tmem26	chr10	FALSE	FALSE
Tmem260	chr14	FALSE	TRUE
Tmem270	chr5	FALSE	FALSE
Tmem273	chr14	FALSE	FALSE
Tmem30b	chr12	FALSE	FALSE
Tmem30c	chr16	FALSE	TRUE
Tmem33	chr5	FALSE	FALSE
Tmem38b	chr4	FALSE	TRUE
Tmem39a	chr16	FALSE	TRUE
Tmem44	chr16	FALSE	TRUE
Tmem45b	chr9	FALSE	FALSE
Tmem63a	chr1	FALSE	FALSE
Tmem64	chr4	FALSE	TRUE
Tmem72	chr6	FALSE	FALSE
Tmem9	chr1	FALSE	TRUE
Tmem91	chr7	FALSE	TRUE
Tmem98	chr11	TRUE	FALSE
Tmie	chr9	TRUE	FALSE
Tmprss13	chr9	FALSE	TRUE
Tmprss15	chr16	FALSE	TRUE
Tmprss2	chr16	FALSE	FALSE
Tmtc1	chr6	FALSE	FALSE
Tmx1	chr12	FALSE	TRUE
Tnc	chr4	TRUE	FALSE
Tnf	chr17	TRUE	TRUE
Tnfaip2	chr12	FALSE	FALSE
Tnfaip6	chr2	FALSE	TRUE
Tnfaip8	chr18	FALSE	TRUE
Tnfaip8l3	chr9	FALSE	FALSE
Tnfrsf10b	chr14	FALSE	TRUE
Tnfrsf11a	chr1	FALSE	TRUE
Tnfrsf11b	chr15	FALSE	TRUE
Tnfrsf19	chr14	FALSE	FALSE
Tnfrsf1a	chr6	TRUE	FALSE
Tnfrsf1b	chr4	TRUE	FALSE
Tnfrsf23	chr7	TRUE	FALSE
Tnfrsf25	chr4	FALSE	FALSE
Tnfrsf8	chr4	FALSE	FALSE
Tnfsf10	chr3	FALSE	TRUE
Tnfsf11	chr14	FALSE	FALSE
Tnfsf13b	chr8	FALSE	TRUE
Tnfsf15	chr4	FALSE	TRUE
Tnfsf18	chr1	TRUE	TRUE
Tnfsf8	chr4	FALSE	FALSE
Tnip2	chr5	FALSE	FALSE
Tnni1	chr1	TRUE	FALSE
Tnni3	chr7	TRUE	TRUE
Tnnt2	chr1	FALSE	TRUE
Tnpo3	chr6	FALSE	FALSE
Tnr	chr1	TRUE	TRUE
Tns1	chr1	FALSE	FALSE
Tns2	chr15	FALSE	TRUE
Tns3	chr11	FALSE	TRUE
Tnxb	chr17	TRUE	TRUE
Togaram2	chr17	FALSE	FALSE
Tomm7	chr5	FALSE	TRUE
Top1	chr2	FALSE	FALSE
Topaz1	chr9	FALSE	FALSE
Tor1aip2	chr1	FALSE	FALSE
Tor4a	chr2	FALSE	TRUE
Tox	chr4	TRUE	FALSE
Tox2	chr2	FALSE	TRUE
Tox3	chr8	TRUE	FALSE
Tpbg	chr9	TRUE	TRUE
Tpbgl	chr7	FALSE	TRUE
Tpd52	chr3	FALSE	TRUE
Tph2	chr10	FALSE	TRUE
Tpk1	chr6	FALSE	TRUE
Tpm1	chr9	FALSE	TRUE
Tpm2	chr4	FALSE	TRUE
Tpo	chr12	FALSE	FALSE
Trabd2b	chr4	FALSE	FALSE
Tradd	chr8	FALSE	TRUE
Traf5	chr1	FALSE	FALSE
Tram2	chr1	FALSE	TRUE
Trh	chr6	FALSE	FALSE
Trib1	chr15	FALSE	TRUE
Trib2	chr12	FALSE	FALSE
Tril	chr6	FALSE	FALSE
Trim14	chr4	FALSE	TRUE
Trim15	chr17	FALSE	FALSE
Trim25	chr11	FALSE	TRUE
Trim29	chr9	FALSE	TRUE
Trim33	chr3	FALSE	TRUE
Trim36	chr18	FALSE	FALSE
Trim42	chr9	FALSE	FALSE
Trim47	chr11	TRUE	FALSE
Trim50	chr5	FALSE	TRUE
Trim52	chr14	FALSE	TRUE
Trim58	chr11	FALSE	FALSE
Trim71	chr9	TRUE	FALSE
Trio	chr15	TRUE	TRUE
Triqk	chr4	FALSE	TRUE
Trmt10b	chr4	FALSE	TRUE
Trp53i13	chr11	FALSE	FALSE
Trp73	chr4	TRUE	TRUE
Trpa1	chr1	TRUE	FALSE
Trpc3	chr3	FALSE	FALSE
Trpc4	chr3	TRUE	FALSE
Trpc5	chrX	TRUE	FALSE
Trpc6	chr9	TRUE	FALSE
Trpc7	chr13	FALSE	TRUE
Trpm3	chr19	FALSE	TRUE
Trpm5	chr7	FALSE	FALSE
Trpm6	chr19	FALSE	FALSE
Trps1	chr15	FALSE	TRUE
Trpv4	chr5	TRUE	TRUE
Trub1	chr19	FALSE	FALSE
Tsen15	chr1	FALSE	TRUE
Tsen2	chr6	FALSE	TRUE
Tshr	chr12	TRUE	FALSE
Tshz1	chr18	FALSE	TRUE
Tshz2	chr2	FALSE	FALSE
Tshz3	chr7	TRUE	TRUE
Tsku	chr7	TRUE	FALSE
Tslp	chr18	FALSE	TRUE
Tsnax	chr8	FALSE	TRUE
Tspan11	chr6	FALSE	FALSE
Tspan12	chr6	FALSE	FALSE
Tspan14	chr14	FALSE	TRUE
Tspan2	chr3	TRUE	TRUE
Tspan8	chr10	FALSE	FALSE
Tspear	chr10	TRUE	FALSE
Tspo	chr15	TRUE	TRUE
Ttc1	chr11	FALSE	FALSE
Ttc22	chr4	FALSE	TRUE
Ttc23	chr7	FALSE	TRUE
Ttc29	chr8	FALSE	FALSE
Ttc32	chr12	FALSE	FALSE
Ttc34	chr4	FALSE	FALSE
Ttc39b	chr4	FALSE	TRUE
Ttc41	chr10	FALSE	TRUE
Ttc6	chr12	FALSE	FALSE
Ttc8	chr12	TRUE	FALSE
Ttf2	chr3	FALSE	TRUE
Tti1	chr2	FALSE	TRUE
Ttll6	chr11	FALSE	TRUE
Ttll7	chr3	TRUE	TRUE
Ttll8	chr15	TRUE	FALSE
Ttn	chr2	TRUE	TRUE
Ttpa	chr4	TRUE	FALSE
Tuba1c	chr15	FALSE	TRUE
Tuba3b	chr6	FALSE	TRUE
Tubb2b	chr13	TRUE	TRUE
Tubb6	chr18	FALSE	FALSE
Tug1	chr11	TRUE	TRUE
Tulp1	chr17	TRUE	TRUE
Tut7	chr13	FALSE	TRUE
Twist1	chr12	TRUE	FALSE
Twist2	chr1	FALSE	FALSE
Txk	chr5	FALSE	TRUE
Tyrp1	chr4	FALSE	TRUE
Tyw3	chr3	FALSE	FALSE
Tyw5	chr1	FALSE	TRUE
Uaca	chr9	FALSE	TRUE
Ube2e1	chr14	FALSE	FALSE
Ube2e3	chr2	FALSE	TRUE
Ube2u	chr4	FALSE	TRUE
Ube2v1	chr2	FALSE	FALSE
Ubl4b	chr3	FALSE	TRUE
Uck2	chr1	FALSE	TRUE
Ucma	chr2	FALSE	TRUE
Ucn	chr5	TRUE	FALSE
Ucp1	chr8	FALSE	FALSE
Ucp2	chr7	TRUE	FALSE
Ufm1	chr3	TRUE	TRUE
Ugt8a	chr3	TRUE	FALSE
Ulbp1	chr10	FALSE	FALSE
Ulk4	chr9	TRUE	FALSE
Unc5cl	chr17	FALSE	TRUE
Unc5d	chr8	TRUE	FALSE
Upb1	chr10	FALSE	TRUE
Upk1b	chr16	FALSE	FALSE
Upk3a	chr15	FALSE	FALSE
Upp1	chr11	FALSE	TRUE
Upp2	chr2	FALSE	TRUE
Usf1	chr1	FALSE	TRUE
Ush1g	chr11	TRUE	TRUE
Ush2a	chr1	TRUE	TRUE
Uso1	chr5	FALSE	TRUE
Usp18	chr6	FALSE	FALSE
Usp25	chr16	FALSE	TRUE
Usp43	chr11	FALSE	FALSE
Usp44	chr10	FALSE	TRUE
Usp46	chr5	TRUE	TRUE
Usp6nl	chr2	FALSE	TRUE
Utf1	chr7	FALSE	FALSE
Utp11	chr4	TRUE	TRUE
Utp25	chr1	FALSE	FALSE
Utrn	chr10	TRUE	TRUE
Vamp5	chr6	FALSE	TRUE
Vangl1	chr3	FALSE	FALSE
Vash2	chr1	TRUE	FALSE
Vav2	chr2	FALSE	FALSE
Vav3	chr3	FALSE	FALSE
Vax1	chr19	TRUE	TRUE
Vcam1	chr3	TRUE	FALSE
Vcan	chr13	TRUE	FALSE
Vdr	chr15	FALSE	FALSE
Vegfa	chr17	TRUE	TRUE
Veph1	chr3	FALSE	TRUE
Vgll2	chr10	FALSE	FALSE
Vgll3	chr16	FALSE	FALSE
Vill	chr9	FALSE	FALSE
Vim	chr2	TRUE	TRUE
Vipr1	chr9	FALSE	FALSE
Vipr2	chr12	FALSE	FALSE
Vit	chr17	TRUE	FALSE
Vps13a	chr19	TRUE	FALSE
Vrk1	chr12	TRUE	FALSE
Vrk2	chr11	FALSE	TRUE
Vrtn	chr12	FALSE	FALSE
Vsir	chr10	FALSE	FALSE
Vstm2a	chr11	FALSE	FALSE
Vstm2l	chr2	TRUE	FALSE
Vstm4	chr14	FALSE	FALSE
Vstm5	chr9	TRUE	FALSE
Vsx1	chr2	TRUE	FALSE
Vsx2	chr12	TRUE	FALSE
Vwa2	chr19	FALSE	FALSE
Vwa3b	chr1	FALSE	FALSE
Vwa5b1	chr4	FALSE	FALSE
Vwc2	chr11	TRUE	FALSE
Vwc2l	chr1	TRUE	FALSE
Vwf	chr6	FALSE	FALSE
Vxn	chr1	TRUE	TRUE
Wapl	chr14	FALSE	FALSE
Wdfy4	chr14	FALSE	FALSE
Wdr11	chr7	FALSE	FALSE
Wdr17	chr8	FALSE	TRUE
Wdr25	chr12	FALSE	FALSE
Wdr26	chr1	FALSE	FALSE
Wdr27	chr17	FALSE	FALSE
Wdr35	chr12	FALSE	TRUE
Wdr36	chr18	TRUE	FALSE
Wdr37	chr13	TRUE	FALSE
Wdr41	chr13	FALSE	FALSE
Wdr5	chr2	TRUE	FALSE
Wdr72	chr9	FALSE	FALSE
Wdr86	chr5	FALSE	FALSE
Wdr95	chr5	FALSE	TRUE
Wfdc1	chr8	FALSE	FALSE
Wfdc10	chr2	FALSE	FALSE
Wfdc2	chr2	FALSE	FALSE
Wfdc21	chr11	FALSE	FALSE
Whrn	chr4	TRUE	FALSE
Wif1	chr10	FALSE	FALSE
Wipf1	chr2	FALSE	FALSE
Wiz	chr17	FALSE	FALSE
Wls	chr3	TRUE	FALSE
Wnk4	chr11	FALSE	FALSE
Wnt1	chr15	TRUE	FALSE
Wnt10a	chr1	TRUE	FALSE
Wnt10b	chr15	TRUE	FALSE
Wnt11	chr7	TRUE	FALSE
Wnt16	chr6	TRUE	TRUE
Wnt2	chr6	TRUE	FALSE
Wnt2b	chr3	TRUE	FALSE
Wnt3	chr11	TRUE	FALSE
Wnt3a	chr11	TRUE	FALSE
Wnt4	chr4	TRUE	FALSE
Wnt5a	chr14	TRUE	FALSE
Wnt5b	chr6	TRUE	FALSE
Wnt6	chr1	TRUE	FALSE
Wnt7b	chr15	TRUE	FALSE
Wnt8a	chr18	TRUE	FALSE
Wnt8b	chr19	TRUE	FALSE
Wnt9a	chr11	TRUE	FALSE
Wnt9b	chr11	TRUE	FALSE
Wt1	chr2	FALSE	FALSE
Wwc1	chr11	FALSE	FALSE
Wwc2	chr8	FALSE	FALSE
Wwox	chr8	FALSE	TRUE
Wwtr1	chr3	FALSE	FALSE
Xirp2	chr2	FALSE	TRUE
Xkr5	chr8	FALSE	FALSE
Xpa	chr4	FALSE	TRUE
Xpr1	chr1	FALSE	TRUE
Xrcc5	chr1	TRUE	TRUE
Xxylt1	chr16	FALSE	FALSE
Xylt1	chr7	TRUE	FALSE
Yap1	chr9	TRUE	TRUE
Ybx3	chr6	FALSE	TRUE
Ypel5	chr17	FALSE	FALSE
Ythdf3	chr3	FALSE	FALSE
Zan	chr5	FALSE	FALSE
Zap70	chr1	FALSE	TRUE
Zar1	chr5	FALSE	FALSE
Zbtb10	chr3	FALSE	FALSE
Zbtb16	chr9	TRUE	FALSE
Zbtb18	chr1	TRUE	TRUE
Zbtb20	chr16	FALSE	TRUE
Zbtb42	chr12	FALSE	TRUE
Zbtb7c	chr18	FALSE	FALSE
Zc2hc1b	chr10	FALSE	FALSE
Zc2hc1c	chr12	FALSE	TRUE
Zc3h12a	chr4	TRUE	TRUE
Zc3hav1	chr6	FALSE	TRUE
Zcchc24	chr14	TRUE	FALSE
Zcchc7	chr4	FALSE	TRUE
Zdbf2	chr1	FALSE	TRUE
Zdhhc25	chr15	FALSE	FALSE
Zeb2	chr2	TRUE	TRUE
Zfat	chr15	FALSE	FALSE
Zfhx3	chr8	TRUE	FALSE
Zfhx4	chr3	FALSE	TRUE
Zfp120	chr2	FALSE	FALSE
Zfp217	chr2	FALSE	TRUE
Zfp24	chr18	TRUE	TRUE
Zfp281	chr1	FALSE	TRUE
Zfp322a	chr13	FALSE	TRUE
Zfp36	chr7	FALSE	TRUE
Zfp366	chr13	FALSE	FALSE
Zfp36l1	chr12	TRUE	TRUE
Zfp36l2	chr17	FALSE	FALSE
Zfp385a	chr15	TRUE	FALSE
Zfp385c	chr11	FALSE	FALSE
