gene_name	chr	is_neuronal	atac_predicted
Fosb	chr7	FALSE	FALSE
Fosl1	chr19	TRUE	FALSE
Fosl2	chr5	FALSE	FALSE
Foxa1	chr12	TRUE	FALSE
Foxa2	chr2	TRUE	FALSE
Foxc1	chr13	TRUE	FALSE
Foxc2	chr8	FALSE	FALSE
Foxd1	chr13	TRUE	FALSE
Foxd2	chr4	FALSE	FALSE
Foxd3	chr4	FALSE	FALSE
Foxd4	chr19	FALSE	FALSE
Foxe1	chr4	FALSE	TRUE
Foxg1	chr12	TRUE	TRUE
Foxi1	chr11	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Foxi3	chr6	FALSE	FALSE
Foxj1	chr11	TRUE	FALSE
Foxj2	chr6	FALSE	TRUE
Foxj3	chr4	FALSE	FALSE
Foxk1	chr5	FALSE	TRUE
Foxk2	chr11	FALSE	FALSE
Foxl1	chr8	FALSE	TRUE
Foxm1	chr6	FALSE	FALSE
Foxn2	chr17	FALSE	TRUE
Foxn3	chr12	FALSE	FALSE
Foxn4	chr5	TRUE	FALSE
Foxo1	chr3	TRUE	TRUE
Foxo3	chr10	TRUE	FALSE
Foxo4	chrX	FALSE	FALSE
Foxo6	chr4	TRUE	FALSE
Foxp1	chr6	TRUE	FALSE
Foxp2	chr6	TRUE	FALSE
Foxp4	chr17	FALSE	FALSE
Foxq1	chr13	TRUE	FALSE
Foxred1	chr9	FALSE	FALSE
Foxred2	chr15	FALSE	TRUE
Foxs1	chr2	TRUE	FALSE
Fpgs	chr2	FALSE	FALSE
Fpr2	chr17	FALSE	FALSE
Fra10ac1	chr19	FALSE	TRUE
Fras1	chr5	FALSE	FALSE
Frat1	chr19	FALSE	TRUE
Frat2	chr19	FALSE	FALSE
Frem1	chr4	FALSE	FALSE
Frem2	chr3	FALSE	FALSE
Frg1	chr8	FALSE	FALSE
Frg2f1	chr4	FALSE	FALSE
Frk	chr10	FALSE	FALSE
Frmd3	chr4	FALSE	FALSE
Frmd4a	chr2	FALSE	FALSE
Frmd4b	chr6	FALSE	FALSE
Frmd5	chr2	FALSE	FALSE
Frmd6	chr12	FALSE	TRUE
Frmd8	chr19	FALSE	FALSE
Frmpd1	chr4	FALSE	FALSE
Frmpd3	chrX	FALSE	FALSE
Frmpd4	chrX	TRUE	FALSE
Frrs1	chr3	FALSE	FALSE
Frrs1l	chr4	TRUE	FALSE
Frs2	chr10	TRUE	TRUE
Frs3	chr17	FALSE	FALSE
Fry	chr5	TRUE	FALSE
Fryl	chr5	TRUE	FALSE
Frzb	chr2	FALSE	FALSE
Fsbp	chr4	FALSE	TRUE
Fscb	chr12	FALSE	FALSE
Fscn1	chr5	FALSE	FALSE
Fscn2	chr11	TRUE	FALSE
Fsd1	chr17	FALSE	FALSE
Fsd1l	chr4	FALSE	FALSE
Fsd2	chr7	FALSE	FALSE
Fshb	chr2	FALSE	FALSE
Fshr	chr17	TRUE	FALSE
Fsip1	chr2	TRUE	TRUE
Fsip2	chr2	TRUE	FALSE
Fst	chr13	FALSE	FALSE
Fstl1	chr16	FALSE	FALSE
Fstl3	chr10	FALSE	TRUE
Fstl4	chr11	TRUE	FALSE
Fstl5	chr3	FALSE	TRUE
Ftcd	chr10	FALSE	FALSE
Ftdc1	chr16	FALSE	FALSE
Fth1	chr19	FALSE	FALSE
Fthl17f	chrX	FALSE	FALSE
Ftl1	chr7	FALSE	FALSE
Ftmt	chr18	FALSE	FALSE
Fto	chr8	TRUE	TRUE
Ftsj1	chrX	TRUE	FALSE
Fubp1	chr3	TRUE	FALSE
Fubp3	chr2	FALSE	FALSE
Fuca1	chr4	FALSE	FALSE
Fuca2	chr10	FALSE	FALSE
Fundc1	chrX	FALSE	FALSE
Fuom	chr7	TRUE	FALSE
Furin	chr7	FALSE	FALSE
Fut1	chr7	TRUE	TRUE
Fut10	chr8	TRUE	TRUE
Fut11	chr14	FALSE	FALSE
Fut2	chr7	FALSE	TRUE
Fut7	chr2	FALSE	TRUE
Fut8	chr12	FALSE	FALSE
Fut9	chr4	TRUE	FALSE
Fuz	chr7	TRUE	FALSE
Fxn	chr19	TRUE	FALSE
Fxr1	chr3	TRUE	TRUE
Fxr2	chr11	TRUE	FALSE
Fxyd1	chr7	FALSE	FALSE
Fxyd2	chr9	FALSE	TRUE
Fxyd3	chr7	FALSE	FALSE
Fxyd4	chr6	FALSE	FALSE
Fxyd6	chr9	FALSE	TRUE
Fxyd7	chr7	FALSE	FALSE
Fyb2	chr4	FALSE	FALSE
Fyco1	chr9	FALSE	FALSE
Fyn	chr10	TRUE	FALSE
Fyttd1	chr16	FALSE	FALSE
Fzd1	chr5	TRUE	TRUE
Fzd10	chr5	FALSE	TRUE
Fzd2	chr11	TRUE	FALSE
Fzd3	chr14	TRUE	TRUE
Fzd4	chr7	TRUE	FALSE
Fzd5	chr1	TRUE	FALSE
Fzd7	chr1	FALSE	TRUE
Fzd8	chr18	FALSE	FALSE
Fzd9	chr5	TRUE	FALSE
Fzr1	chr10	FALSE	FALSE
G0s2	chr1	FALSE	TRUE
G2e3	chr12	FALSE	TRUE
G3bp1	chr11	FALSE	FALSE
G3bp2	chr5	FALSE	FALSE
G6pc2	chr2	FALSE	FALSE
G6pc3	chr11	FALSE	TRUE
G6pd2	chr5	TRUE	FALSE
G6pdx	chrX	TRUE	FALSE
Gaa	chr11	TRUE	FALSE
Gab1	chr8	FALSE	FALSE
Gab2	chr7	FALSE	FALSE
Gabarap	chr11	TRUE	FALSE
Gabarapl1	chr6	FALSE	FALSE
Gabarapl2	chr8	FALSE	FALSE
Gabbr1	chr17	TRUE	FALSE
Gabbr2	chr4	TRUE	FALSE
Gabpa	chr16	FALSE	FALSE
Gabpb1	chr2	FALSE	FALSE
Gabra1	chr11	TRUE	FALSE
Gabra2	chr5	TRUE	FALSE
Gabra4	chr5	TRUE	FALSE
Gabra5	chr7	TRUE	FALSE
Gabra6	chr11	TRUE	FALSE
Gabrb1	chr5	TRUE	FALSE
Gabrb2	chr11	TRUE	FALSE
Gabrb3	chr7	TRUE	FALSE
Gabrd	chr4	TRUE	FALSE
Gabrg1	chr5	TRUE	FALSE
Gabrg2	chr11	TRUE	FALSE
Gabrp	chr11	TRUE	TRUE
Gabrr1	chr4	TRUE	TRUE
Gabrr2	chr4	TRUE	TRUE
Gabrr3	chr16	TRUE	FALSE
Gad1	chr2	FALSE	FALSE
Gad2	chr2	FALSE	FALSE
Gadd45a	chr6	FALSE	FALSE
Gadd45g	chr13	FALSE	FALSE
Gadl1	chr9	FALSE	FALSE
Gak	chr5	TRUE	FALSE
Gal	chr19	TRUE	FALSE
Gal3st1	chr11	TRUE	FALSE
Gal3st2	chr1	FALSE	TRUE
Gal3st2b	chr1	FALSE	TRUE
Gal3st2c	chr1	FALSE	TRUE
Gal3st4	chr5	FALSE	FALSE
Galc	chr12	TRUE	FALSE
Gale	chr4	FALSE	FALSE
Galk1	chr11	FALSE	FALSE
Galk2	chr2	FALSE	TRUE
Galm	chr17	FALSE	FALSE
Galns	chr8	FALSE	FALSE
Galnt1	chr18	FALSE	TRUE
Galnt10	chr11	FALSE	FALSE
Galnt11	chr5	FALSE	FALSE
Galnt12	chr4	FALSE	FALSE
Galnt13	chr2	FALSE	FALSE
Galnt14	chr17	FALSE	FALSE
Galnt15	chr14	FALSE	TRUE
Galnt16	chr12	FALSE	FALSE
Galnt17	chr5	FALSE	FALSE
Galnt18	chr7	FALSE	TRUE
Galnt2	chr8	FALSE	FALSE
Galnt3	chr2	FALSE	FALSE
Galnt4	chr10	FALSE	FALSE
Galnt5	chr2	FALSE	TRUE
Galnt6	chr15	FALSE	FALSE
Galnt7	chr8	FALSE	TRUE
Galnt9	chr5	FALSE	FALSE
Galntl6	chr8	FALSE	FALSE
Galr1	chr18	FALSE	FALSE
Galr3	chr15	FALSE	TRUE
Galt	chr4	FALSE	FALSE
Gamt	chr10	FALSE	TRUE
Gan	chr8	FALSE	FALSE
Ganab	chr19	FALSE	FALSE
Ganc	chr2	FALSE	FALSE
Gap43	chr16	TRUE	FALSE
Gapdh	chr6	TRUE	FALSE
Gapt	chr13	FALSE	FALSE
Gapvd1	chr2	FALSE	FALSE
Gar1	chr3	FALSE	FALSE
Garem1	chr18	FALSE	FALSE
Garem2	chr5	TRUE	FALSE
Garnl3	chr2	FALSE	FALSE
Gart	chr16	TRUE	FALSE
Gas1	chr13	TRUE	FALSE
Gas2	chr7	FALSE	FALSE
Gas2l1	chr11	FALSE	FALSE
Gas2l2	chr11	FALSE	FALSE
Gas2l3	chr10	FALSE	FALSE
Gas6	chr8	TRUE	FALSE
Gas7	chr11	TRUE	TRUE
Gas8	chr8	TRUE	FALSE
Gask1a	chr9	FALSE	FALSE
Gask1b	chr3	FALSE	FALSE
Gata2	chr6	TRUE	FALSE
Gata3	chr2	TRUE	FALSE
Gata4	chr14	FALSE	FALSE
Gata5	chr2	FALSE	FALSE
Gata6	chr18	FALSE	FALSE
Gatad1	chr5	FALSE	FALSE
Gatad2a	chr8	TRUE	FALSE
Gatb	chr3	FALSE	TRUE
Gatc	chr5	FALSE	FALSE
Gatd1	chr7	FALSE	FALSE
Gatd3a	chr10	FALSE	FALSE
Gatm	chr2	TRUE	FALSE
Gba2	chr4	TRUE	TRUE
Gbe1	chr16	TRUE	FALSE
Gbf1	chr19	FALSE	FALSE
Gbp10	chr5	FALSE	FALSE
Gbp3	chr3	FALSE	FALSE
Gbp5	chr3	FALSE	FALSE
Gbp6	chr5	FALSE	TRUE
Gbp7	chr3	FALSE	FALSE
Gbx1	chr5	TRUE	FALSE
Gbx2	chr1	TRUE	FALSE
Gc	chr5	FALSE	FALSE
Gca	chr2	FALSE	FALSE
Gcat	chr15	FALSE	TRUE
Gcc1	chr6	FALSE	FALSE
Gcc2	chr10	FALSE	FALSE
Gcdh	chr8	FALSE	FALSE
Gcfc2	chr6	FALSE	FALSE
Gch1	chr14	TRUE	FALSE
Gchfr	chr2	FALSE	FALSE
Gck	chr11	FALSE	FALSE
Gckr	chr5	FALSE	FALSE
Gclc	chr9	TRUE	FALSE
Gclm	chr3	TRUE	FALSE
Gcm1	chr9	TRUE	TRUE
Gcn1	chr5	FALSE	FALSE
Gcnt1	chr19	FALSE	TRUE
Gcnt2	chr13	FALSE	FALSE
Gcnt4	chr13	FALSE	FALSE
Gcsam	chr16	FALSE	FALSE
Gcsh	chr8	FALSE	TRUE
Gda	chr19	FALSE	TRUE
Gdap1	chr1	FALSE	FALSE
Gdap1l1	chr2	FALSE	FALSE
Gdap2	chr3	FALSE	FALSE
Gde1	chr7	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Gdf10	chr14	TRUE	FALSE
Gdf11	chr10	TRUE	TRUE
Gdf15	chr8	FALSE	FALSE
Gdf2	chr14	TRUE	FALSE
Gdf5	chr2	TRUE	FALSE
Gdf6	chr4	TRUE	FALSE
Gdf7	chr12	TRUE	FALSE
Gdf9	chr11	FALSE	TRUE
Gdi1	chrX	TRUE	FALSE
Gdi2	chr13	FALSE	TRUE
Gdnf	chr15	TRUE	FALSE
Gdpd1	chr11	FALSE	FALSE
Gdpd2	chrX	FALSE	FALSE
Gdpd4	chr7	FALSE	FALSE
Gdpd5	chr7	TRUE	FALSE
Gem	chr4	FALSE	FALSE
Gemin2	chr12	FALSE	TRUE
Gemin4	chr11	FALSE	FALSE
Gemin5	chr11	FALSE	FALSE
Gemin6	chr17	FALSE	FALSE
Gemin7	chr7	FALSE	FALSE
Gemin8	chrX	FALSE	FALSE
Get1	chr16	TRUE	TRUE
Get4	chr5	FALSE	FALSE
Gfap	chr11	TRUE	TRUE
Gfer	chr17	FALSE	FALSE
Gfi1b	chr2	FALSE	TRUE
Gfm1	chr3	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Gfod1	chr13	FALSE	FALSE
Gfod2	chr8	FALSE	FALSE
Gfpt1	chr6	FALSE	FALSE
Gfpt2	chr11	FALSE	FALSE
Gfra1	chr19	TRUE	FALSE
Gfra2	chr14	TRUE	FALSE
Gfra3	chr18	TRUE	TRUE
Gfra4	chr2	TRUE	FALSE
Gfral	chr9	TRUE	TRUE
Gfy	chr7	TRUE	FALSE
Gga1	chr15	FALSE	FALSE
Gga2	chr7	FALSE	FALSE
Gga3	chr11	FALSE	FALSE
Ggct	chr6	FALSE	FALSE
Ggcx	chr6	FALSE	TRUE
Ggh	chr4	FALSE	FALSE
Ggnbp1	chr17	FALSE	TRUE
Ggps1	chr13	FALSE	FALSE
Ggt1	chr10	FALSE	FALSE
Ggt6	chr11	FALSE	TRUE
Ggt7	chr2	FALSE	FALSE
Ggta1	chr2	FALSE	FALSE
Gh	chr11	TRUE	FALSE
Ghdc	chr11	FALSE	TRUE
Ghitm	chr14	FALSE	FALSE
Ghr	chr15	FALSE	FALSE
Ghrh	chr2	TRUE	FALSE
Ghrhr	chr6	TRUE	TRUE
Ghrl	chr6	TRUE	TRUE
Ghsr	chr3	TRUE	FALSE
Gigyf1	chr5	FALSE	TRUE
Gigyf2	chr1	TRUE	FALSE
Gimap3	chr6	TRUE	FALSE
Gimap5	chr6	TRUE	FALSE
Gimap8	chr6	FALSE	FALSE
Gin1	chr1	FALSE	FALSE
Ginm1	chr10	FALSE	FALSE
Gins1	chr2	FALSE	FALSE
Gins2	chr8	FALSE	TRUE
Gins3	chr8	FALSE	FALSE
Gins4	chr8	FALSE	FALSE
Gipc1	chr8	TRUE	FALSE
Gipc2	chr3	FALSE	FALSE
Gipc3	chr10	FALSE	FALSE
Gipr	chr7	TRUE	FALSE
Git1	chr11	TRUE	FALSE
Git2	chr5	TRUE	FALSE
Gja1	chr10	TRUE	FALSE
Gja3	chr14	TRUE	FALSE
Gja4	chr4	FALSE	FALSE
Gja5	chr3	FALSE	TRUE
Gja6	chrX	FALSE	TRUE
Gja8	chr3	FALSE	FALSE
Gjb1	chrX	FALSE	FALSE
Gjb2	chr14	TRUE	TRUE
Gjb3	chr4	FALSE	FALSE
Gjb5	chr4	FALSE	FALSE
Gjb6	chr14	TRUE	FALSE
Gjc1	chr11	TRUE	FALSE
Gjc2	chr11	TRUE	FALSE
Gjd3	chr11	FALSE	FALSE
Gk	chrX	FALSE	FALSE
Gk2	chr5	FALSE	FALSE
Gk5	chr9	FALSE	FALSE
Gkap1	chr13	FALSE	FALSE
Gkn1	chr6	FALSE	FALSE
Gkn3	chr6	FALSE	TRUE
Gla	chrX	TRUE	FALSE
Glb1l2	chr9	FALSE	FALSE
Glcci1	chr6	FALSE	FALSE
Glce	chr9	FALSE	FALSE
Gldc	chr19	FALSE	FALSE
Gle1	chr2	FALSE	FALSE
Glg1	chr8	FALSE	FALSE
Gli1	chr10	TRUE	FALSE
Gli2	chr1	TRUE	FALSE
Gli3	chr13	TRUE	FALSE
Glipr1l1	chr10	FALSE	FALSE
Glipr2	chr4	FALSE	FALSE
Glis1	chr4	FALSE	FALSE
Glis2	chr16	TRUE	FALSE
Glis3	chr19	FALSE	FALSE
Glmn	chr5	TRUE	FALSE
Glmp	chr3	FALSE	FALSE
Glo1	chr17	FALSE	FALSE
Glp1r	chr17	TRUE	FALSE
Glp2r	chr11	FALSE	FALSE
Glra1	chr11	TRUE	FALSE
Glra2	chrX	TRUE	FALSE
Glra3	chr8	TRUE	FALSE
Glra4	chrX	TRUE	TRUE
Glrb	chr3	TRUE	FALSE
Glrp1	chr1	FALSE	TRUE
Glrx	chr13	FALSE	FALSE
Glrx2	chr1	FALSE	TRUE
Glrx3	chr7	FALSE	FALSE
Glrx5	chr12	FALSE	FALSE
Gls	chr1	TRUE	TRUE
Gls2	chr10	FALSE	FALSE
Glt1d1	chr5	FALSE	FALSE
Glt28d2	chr3	FALSE	FALSE
Glt8d2	chr10	FALSE	FALSE
Gltp	chr5	FALSE	FALSE
Gltpd2	chr11	FALSE	FALSE
Glud1	chr14	TRUE	FALSE
Glul	chr1	TRUE	FALSE
Glyatl3	chr17	FALSE	FALSE
Glycam1	chr15	FALSE	FALSE
Glyctk	chr9	FALSE	TRUE
Glyr1	chr16	FALSE	TRUE
Gm10033	chr8	FALSE	TRUE
Gm10220	chr5	FALSE	FALSE
Gm10375	chr14	FALSE	FALSE
Gm10406	chr14	FALSE	TRUE
Gm1043	chr5	FALSE	FALSE
Gm1123	chr9	FALSE	FALSE
Gm11437	chr11	FALSE	FALSE
Gm11541	chr11	FALSE	FALSE
Gm11627	chr11	FALSE	FALSE
Gm11733	chr11	FALSE	FALSE
Gm11992	chr11	FALSE	FALSE
Gm12216	chr11	FALSE	FALSE
Gm12695	chr4	FALSE	FALSE
Gm12830	chr4	FALSE	FALSE
Gm13090	chr4	FALSE	TRUE
Gm13271	chr4	FALSE	TRUE
Gm13283	chr4	FALSE	FALSE
Gm13288	chr4	FALSE	TRUE
Gm13547	chr2	FALSE	FALSE
Gm13889	chr2	FALSE	TRUE
Gm14137	chr2	FALSE	FALSE
Gm14326	chr2	FALSE	FALSE
Gm14393	chr2	FALSE	FALSE
Gm14403	chr2	FALSE	FALSE
Gm15217	chr14	FALSE	FALSE
Gm15446	chr5	FALSE	FALSE
Gm16223	chr5	FALSE	TRUE
Gm17266	chr18	FALSE	FALSE
Gm19345	chr7	FALSE	FALSE
Gm19410	chr8	FALSE	FALSE
Gm1979	chr5	FALSE	FALSE
Gm19935	chr8	FALSE	FALSE
Gm20517	chr17	FALSE	FALSE
Gm21992	chr19	FALSE	FALSE
Gm266	chr12	FALSE	TRUE
Gm27021	chr8	FALSE	FALSE
Gm28042	chr2	FALSE	FALSE
Gm28043	chr17	FALSE	FALSE
Gm28729	chr9	FALSE	TRUE
Gm2a	chr11	TRUE	TRUE
Gm3336	chr8	FALSE	FALSE
Gm3383	chr14	FALSE	TRUE
Gm35549	chr9	FALSE	FALSE
Gm36210	chr7	FALSE	FALSE
Gm3636	chr14	FALSE	TRUE
Gm3646	chr1	FALSE	TRUE
Gm38431	chr9	FALSE	FALSE
Gm45521	chr14	FALSE	FALSE
Gm45871	chr18	FALSE	FALSE
Gm4791	chr9	FALSE	FALSE
Gm4792	chr10	FALSE	FALSE
Gm4894	chr9	FALSE	FALSE
Gm50457	chr18	FALSE	FALSE
Gm5105	chr3	FALSE	FALSE
Gm5134	chr10	FALSE	FALSE
Gm5148	chr3	FALSE	TRUE
Gm525	chr11	FALSE	FALSE
Gm527	chr12	TRUE	TRUE
Gm5478	chr15	FALSE	FALSE
Gm5485	chr16	FALSE	TRUE
Gm5617	chr9	FALSE	FALSE
Gm572	chr4	FALSE	FALSE
Gm5862	chr5	FALSE	FALSE
Gm5901	chr7	FALSE	TRUE
Gm6034	chr17	FALSE	FALSE
Gm6370	chr5	FALSE	FALSE
Gm6408	chr5	FALSE	FALSE
Gm6525	chr3	FALSE	FALSE
Gm7168	chr17	FALSE	TRUE
Gm7361	chr5	FALSE	FALSE
Gm7694	chr1	FALSE	FALSE
Gm815	chr19	FALSE	TRUE
Gm826	chr2	FALSE	FALSE
Gm8267	chr14	FALSE	FALSE
Gm8439	chr4	FALSE	FALSE
Gm94	chr18	FALSE	FALSE
Gm973	chr1	FALSE	FALSE
Gm9758	chr5	FALSE	TRUE
Gmcl1	chr6	FALSE	FALSE
Gmds	chr13	FALSE	FALSE
Gmeb1	chr4	FALSE	FALSE
Gmfb	chr14	TRUE	FALSE
Gmfg	chr7	FALSE	FALSE
Gmip	chr8	FALSE	FALSE
Gmnc	chr16	TRUE	FALSE
Gmnn	chr13	FALSE	FALSE
Gmppa	chr1	TRUE	FALSE
Gmppb	chr9	FALSE	FALSE
Gmpr	chr13	FALSE	FALSE
Gmpr2	chr14	FALSE	FALSE
Gmps	chr3	FALSE	FALSE
Gna11	chr10	TRUE	FALSE
Gna12	chr5	FALSE	FALSE
Gna13	chr11	TRUE	FALSE
Gna14	chr19	FALSE	FALSE
Gna15	chr10	FALSE	FALSE
Gnai1	chr5	TRUE	FALSE
Gnai2	chr9	TRUE	FALSE
Gnai3	chr3	FALSE	TRUE
Gnal	chr18	TRUE	FALSE
Gnao1	chr8	TRUE	FALSE
Gnaq	chr19	TRUE	FALSE
Gnas	chr2	TRUE	FALSE
Gnat1	chr9	TRUE	FALSE
Gnat3	chr5	TRUE	FALSE
Gnaz	chr10	FALSE	FALSE
Gnb1	chr4	TRUE	FALSE
Gnb1l	chr16	FALSE	FALSE
Gnb2	chr5	FALSE	FALSE
Gnb3	chr6	FALSE	FALSE
Gnb4	chr3	FALSE	FALSE
Gnb5	chr9	FALSE	FALSE
Gne	chr4	FALSE	TRUE
Gng10	chr4	FALSE	FALSE
Gng11	chr6	FALSE	FALSE
Gng12	chr6	FALSE	FALSE
Gng13	chr17	TRUE	FALSE
Gng2	chr14	FALSE	FALSE
Gng3	chr19	FALSE	FALSE
Gng4	chr13	FALSE	FALSE
Gng5	chr3	FALSE	FALSE
Gng7	chr10	FALSE	FALSE
Gng8	chr7	FALSE	FALSE
Gngt2	chr11	FALSE	TRUE
Gnl1	chr17	FALSE	FALSE
Gnl2	chr4	FALSE	FALSE
Gnl3	chr14	FALSE	FALSE
Gnl3l	chrX	FALSE	FALSE
Gnmt	chr17	FALSE	TRUE
Gnpat	chr8	TRUE	FALSE
Gnpda1	chr18	FALSE	FALSE
Gnpda2	chr5	FALSE	FALSE
Gnpnat1	chr14	FALSE	FALSE
Gnptab	chr10	FALSE	FALSE
Gnptg	chr17	FALSE	TRUE
Gnrhr	chr5	FALSE	TRUE
Gns	chr10	FALSE	FALSE
Golga1	chr2	FALSE	FALSE
Golga2	chr2	TRUE	TRUE
Golga4	chr9	TRUE	FALSE
Golga5	chr12	FALSE	FALSE
Golga7	chr8	FALSE	FALSE
Golga7b	chr19	FALSE	FALSE
Golgb1	chr16	FALSE	TRUE
Golim4	chr3	FALSE	TRUE
Golm1	chr13	FALSE	TRUE
Golph3	chr15	FALSE	FALSE
Golt1a	chr1	FALSE	FALSE
Gon7	chr12	FALSE	FALSE
Gopc	chr10	FALSE	FALSE
Gorab	chr1	TRUE	FALSE
Gorasp2	chr2	FALSE	FALSE
Gosr1	chr11	FALSE	FALSE
Gosr2	chr11	FALSE	FALSE
Got1	chr19	FALSE	FALSE
Got1l1	chr8	FALSE	FALSE
Got2	chr8	FALSE	FALSE
Gp1bb	chr16	FALSE	FALSE
Gp2	chr7	FALSE	FALSE
Gp5	chr16	FALSE	FALSE
Gp9	chr6	FALSE	TRUE
Gpa33	chr1	FALSE	FALSE
Gpaa1	chr15	FALSE	FALSE
Gpalpp1	chr14	FALSE	FALSE
Gpam	chr19	FALSE	FALSE
Gpat3	chr5	FALSE	FALSE
Gpat4	chr8	FALSE	TRUE
Gpatch11	chr17	FALSE	TRUE
Gpatch2	chr1	FALSE	FALSE
Gpatch2l	chr12	FALSE	FALSE
Gpatch3	chr4	FALSE	FALSE
Gpatch4	chr3	FALSE	FALSE
Gpbp1	chr13	FALSE	FALSE
Gpbp1l1	chr4	FALSE	FALSE
Gpc1	chr1	TRUE	FALSE
Gpc4	chrX	TRUE	FALSE
Gpc5	chr14	FALSE	FALSE
Gpc6	chr14	TRUE	FALSE
Gpcpd1	chr2	FALSE	FALSE
Gpd1	chr15	FALSE	FALSE
Gpd1l	chr9	FALSE	FALSE
Gpd2	chr2	FALSE	FALSE
Gper1	chr5	TRUE	FALSE
Gphb5	chr12	FALSE	FALSE
Gphn	chr12	TRUE	FALSE
Gpi1	chr7	TRUE	FALSE
Gpihbp1	chr15	FALSE	FALSE
Gpkow	chrX	FALSE	FALSE
Gpld1	chr13	FALSE	FALSE
Gpm6a	chr8	TRUE	FALSE
Gpm6b	chrX	TRUE	FALSE
Gpn1	chr5	FALSE	FALSE
Gpn2	chr4	FALSE	TRUE
Gpn3	chr5	FALSE	FALSE
Gpnmb	chr6	FALSE	FALSE
Gpr107	chr2	FALSE	FALSE
Gpr108	chr17	FALSE	FALSE
Gpr12	chr5	FALSE	FALSE
Gpr132	chr12	FALSE	FALSE
Gpr135	chr12	FALSE	FALSE
Gpr137	chr19	FALSE	FALSE
Gpr137b	chr13	FALSE	FALSE
Gpr139	chr7	FALSE	FALSE
Gpr142	chr11	FALSE	TRUE
Gpr146	chr5	FALSE	FALSE
Gpr149	chr3	FALSE	FALSE
Gpr15	chr16	FALSE	FALSE
Gpr150	chr13	FALSE	FALSE
Gpr151	chr18	TRUE	TRUE
Gpr153	chr4	FALSE	FALSE
Gpr155	chr2	TRUE	TRUE
Gpr156	chr16	FALSE	FALSE
Gpr157	chr4	TRUE	FALSE
Gpr158	chr2	TRUE	FALSE
Gpr160	chr3	FALSE	FALSE
Gpr161	chr1	TRUE	FALSE
Gpr162	chr6	FALSE	FALSE
Gpr165	chrX	FALSE	FALSE
Gpr17	chr18	TRUE	FALSE
Gpr171	chr3	TRUE	FALSE
Gpr176	chr2	FALSE	TRUE
Gpr179	chr11	TRUE	FALSE
Gpr180	chr14	FALSE	TRUE
Gpr182	chr10	FALSE	TRUE
Gpr19	chr6	FALSE	FALSE
Gpr20	chr15	FALSE	FALSE
Gpr21	chr2	FALSE	FALSE
Gpr22	chr12	FALSE	TRUE
Gpr25	chr1	FALSE	FALSE
Gpr26	chr7	FALSE	FALSE
Gpr27	chr6	FALSE	FALSE
Gpr3	chr4	FALSE	FALSE
Gpr35	chr1	TRUE	TRUE
Gpr37	chr6	TRUE	FALSE
Gpr37l1	chr1	TRUE	FALSE
Gpr39	chr1	TRUE	FALSE
Gpr4	chr7	FALSE	FALSE
Gpr45	chr1	FALSE	FALSE
Gpr50	chrX	FALSE	FALSE
Gpr55	chr1	FALSE	FALSE
Gpr6	chr10	FALSE	FALSE
Gpr61	chr3	FALSE	FALSE
Gpr62	chr9	FALSE	FALSE
Gpr63	chr4	FALSE	FALSE
Gpr65	chr12	FALSE	FALSE
Gpr68	chr12	FALSE	TRUE
Gpr75	chr11	FALSE	FALSE
Gpr83	chr9	FALSE	FALSE
Gpr84	chr15	FALSE	FALSE
Gpr85	chr6	FALSE	FALSE
Gpr87	chr3	FALSE	TRUE
Gpr88	chr3	TRUE	FALSE
Gpr89	chr3	FALSE	FALSE
Gprasp1	chrX	FALSE	FALSE
Gprasp2	chrX	FALSE	FALSE
Gprc5a	chr6	FALSE	TRUE
Gprc5b	chr7	TRUE	FALSE
Gprc5c	chr11	TRUE	TRUE
Gprin1	chr13	TRUE	TRUE
Gprin2	chr14	TRUE	FALSE
Gprin3	chr6	TRUE	TRUE
Gps2	chr11	FALSE	FALSE
Gpsm1	chr2	TRUE	TRUE
Gpsm2	chr3	TRUE	FALSE
Gpt	chr15	FALSE	FALSE
Gpt2	chr8	FALSE	FALSE
Gpx1	chr9	TRUE	FALSE
Gpx3	chr11	FALSE	FALSE
Gpx4	chr10	TRUE	FALSE
Gpx5	chr13	FALSE	FALSE
Gpx6	chr13	FALSE	FALSE
Gpx7	chr4	FALSE	FALSE
Gpx8	chr13	FALSE	FALSE
Gramd1a	chr7	FALSE	FALSE
Gramd1b	chr9	FALSE	FALSE
Gramd1c	chr16	FALSE	TRUE
Gramd4	chr15	FALSE	TRUE
Grap	chr11	TRUE	FALSE
Grap2	chr15	FALSE	FALSE
Grb10	chr11	FALSE	FALSE
Grb14	chr2	FALSE	FALSE
Grb2	chr11	TRUE	FALSE
Grb7	chr11	FALSE	FALSE
Grcc10	chr6	TRUE	FALSE
Greb1	chr12	FALSE	FALSE
Greb1l	chr18	FALSE	FALSE
Grem1	chr2	FALSE	FALSE
Grem2	chr1	FALSE	FALSE
Grhl1	chr12	FALSE	FALSE
Grhl2	chr15	TRUE	FALSE
Grhl3	chr4	TRUE	TRUE
Grhpr	chr4	FALSE	FALSE
Gria1	chr11	TRUE	FALSE
Gria2	chr3	TRUE	FALSE
Gria3	chrX	TRUE	FALSE
Gria4	chr9	TRUE	FALSE
