gene_name	chr	is_neuronal	k27ac_predicted
Gemin4	chr11	FALSE	TRUE
Gemin7	chr7	FALSE	FALSE
Gemin8	chrX	FALSE	TRUE
Get1	chr16	TRUE	TRUE
Get4	chr5	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Gfod1	chr13	FALSE	TRUE
Gfod2	chr8	FALSE	TRUE
Gfpt1	chr6	FALSE	FALSE
Gfra1	chr19	TRUE	FALSE
Gga1	chr15	FALSE	FALSE
Gga3	chr11	FALSE	FALSE
Ggact	chr14	FALSE	TRUE
Ggps1	chr13	FALSE	FALSE
Ggt7	chr2	FALSE	TRUE
Ghitm	chr14	FALSE	FALSE
Gigyf2	chr1	TRUE	FALSE
Ginm1	chr10	FALSE	FALSE
Gins2	chr8	FALSE	TRUE
Gipc1	chr8	TRUE	FALSE
Gipc2	chr3	FALSE	FALSE
Git1	chr11	TRUE	TRUE
Git2	chr5	TRUE	TRUE
Gja5	chr3	FALSE	TRUE
Gja6	chrX	FALSE	FALSE
Gjb1	chrX	FALSE	FALSE
Gjb5	chr4	FALSE	TRUE
Gjc2	chr11	TRUE	FALSE
Gjd3	chr11	FALSE	FALSE
Gk	chrX	FALSE	FALSE
Gla	chrX	TRUE	TRUE
Glcci1	chr6	FALSE	FALSE
Gle1	chr2	FALSE	FALSE
Glg1	chr8	FALSE	FALSE
Gli2	chr1	TRUE	FALSE
Glis2	chr16	TRUE	FALSE
Glmn	chr5	TRUE	FALSE
Glo1	chr17	FALSE	TRUE
Glrb	chr3	TRUE	TRUE
Glrx	chr13	FALSE	FALSE
Glrx2	chr1	FALSE	TRUE
Glrx3	chr7	FALSE	FALSE
Glrx5	chr12	FALSE	FALSE
Gls	chr1	TRUE	TRUE
Gls2	chr10	FALSE	FALSE
Glt1d1	chr5	FALSE	FALSE
Glt8d2	chr10	FALSE	TRUE
Glud1	chr14	TRUE	FALSE
Glyctk	chr9	FALSE	TRUE
Gm10033	chr8	FALSE	TRUE
Gm11733	chr11	FALSE	TRUE
Gm13090	chr4	FALSE	TRUE
Gm13889	chr2	FALSE	TRUE
Gm15446	chr5	FALSE	FALSE
Gm16223	chr5	FALSE	TRUE
Gm1979	chr5	FALSE	FALSE
Gm20716	chr2	FALSE	FALSE
Gm21992	chr19	FALSE	FALSE
Gm28042	chr2	FALSE	TRUE
Gm2a	chr11	TRUE	TRUE
Gm38431	chr9	FALSE	FALSE
Gm45521	chr14	FALSE	TRUE
Gm45871	chr18	FALSE	FALSE
Gm5148	chr3	FALSE	TRUE
Gm5485	chr16	FALSE	TRUE
Gm5617	chr9	FALSE	FALSE
Gm6525	chr3	FALSE	FALSE
Gm815	chr19	FALSE	TRUE
Gm8439	chr4	FALSE	TRUE
Gm973	chr1	FALSE	TRUE
Gm9758	chr5	FALSE	TRUE
Gmcl1	chr6	FALSE	FALSE
Gmds	chr13	FALSE	TRUE
Gmeb1	chr4	FALSE	TRUE
Gmfb	chr14	TRUE	TRUE
Gmppa	chr1	TRUE	TRUE
Gmppb	chr9	FALSE	FALSE
Gmpr	chr13	FALSE	TRUE
Gmpr2	chr14	FALSE	FALSE
Gmps	chr3	FALSE	FALSE
Gna11	chr10	TRUE	FALSE
Gna13	chr11	TRUE	TRUE
Gna14	chr19	FALSE	FALSE
Gnai1	chr5	TRUE	TRUE
Gnai2	chr9	TRUE	TRUE
Gnai3	chr3	FALSE	TRUE
Gnal	chr18	TRUE	FALSE
Gnao1	chr8	TRUE	TRUE
Gnaq	chr19	TRUE	FALSE
Gnas	chr2	TRUE	FALSE
Gnaz	chr10	FALSE	TRUE
Gnb1	chr4	TRUE	FALSE
Gnb1l	chr16	FALSE	FALSE
Gnb2	chr5	FALSE	FALSE
Gnb5	chr9	FALSE	TRUE
Gne	chr4	FALSE	TRUE
Gng10	chr4	FALSE	FALSE
Gng2	chr14	FALSE	TRUE
Gng4	chr13	FALSE	FALSE
Gnl1	chr17	FALSE	FALSE
Gnl3l	chrX	FALSE	FALSE
Gnmt	chr17	FALSE	TRUE
Gnpat	chr8	TRUE	FALSE
Gnpda1	chr18	FALSE	TRUE
Gnpda2	chr5	FALSE	TRUE
Gnpnat1	chr14	FALSE	FALSE
Gnptab	chr10	FALSE	FALSE
Gnptg	chr17	FALSE	FALSE
Gns	chr10	FALSE	TRUE
Golga1	chr2	FALSE	FALSE
Golga4	chr9	TRUE	FALSE
Golga5	chr12	FALSE	FALSE
Golga7	chr8	FALSE	FALSE
Golga7b	chr19	FALSE	TRUE
Golgb1	chr16	FALSE	TRUE
Golim4	chr3	FALSE	TRUE
Golm1	chr13	FALSE	TRUE
Golph3	chr15	FALSE	FALSE
Golt1b	chr6	FALSE	FALSE
Gon7	chr12	FALSE	FALSE
Gopc	chr10	FALSE	FALSE
Gorab	chr1	TRUE	FALSE
Gorasp1	chr9	TRUE	TRUE
Gorasp2	chr2	FALSE	TRUE
Gosr1	chr11	FALSE	FALSE
Got1	chr19	FALSE	FALSE
Got2	chr8	FALSE	FALSE
Gp1bb	chr16	FALSE	FALSE
Gp5	chr16	FALSE	FALSE
Gpam	chr19	FALSE	FALSE
Gpat3	chr5	FALSE	FALSE
Gpat4	chr8	FALSE	FALSE
Gpatch2	chr1	FALSE	FALSE
Gpatch2l	chr12	FALSE	TRUE
Gpbp1	chr13	FALSE	FALSE
Gpbp1l1	chr4	FALSE	FALSE
Gpc1	chr1	TRUE	FALSE
Gpc6	chr14	TRUE	FALSE
Gpcpd1	chr2	FALSE	TRUE
Gpd1	chr15	FALSE	TRUE
Gpd1l	chr9	FALSE	FALSE
Gpd2	chr2	FALSE	TRUE
Gpha2	chr19	FALSE	FALSE
Gphb5	chr12	FALSE	FALSE
Gphn	chr12	TRUE	FALSE
Gpi1	chr7	TRUE	FALSE
Gpm6a	chr8	TRUE	FALSE
Gpm6b	chrX	TRUE	TRUE
Gpn3	chr5	FALSE	FALSE
Gpr107	chr2	FALSE	TRUE
Gpr108	chr17	FALSE	FALSE
Gpr135	chr12	FALSE	FALSE
Gpr137	chr19	FALSE	TRUE
Gpr142	chr11	FALSE	TRUE
Gpr146	chr5	FALSE	TRUE
Gpr150	chr13	FALSE	FALSE
Gpr151	chr18	TRUE	FALSE
Gpr153	chr4	FALSE	TRUE
Gpr155	chr2	TRUE	FALSE
Gpr158	chr2	TRUE	FALSE
Gpr162	chr6	FALSE	FALSE
Gpr171	chr3	TRUE	TRUE
Gpr173	chrX	TRUE	FALSE
Gpr176	chr2	FALSE	TRUE
Gpr180	chr14	FALSE	TRUE
Gpr19	chr6	FALSE	TRUE
Gpr21	chr2	FALSE	FALSE
Gpr22	chr12	FALSE	TRUE
Gpr25	chr1	FALSE	FALSE
Gpr27	chr6	FALSE	FALSE
Gpr34	chrX	FALSE	FALSE
Gpr61	chr3	FALSE	TRUE
Gpr63	chr4	FALSE	FALSE
Gpr65	chr12	FALSE	TRUE
Gpr68	chr12	FALSE	TRUE
Gpr75	chr11	FALSE	FALSE
Gpr82	chrX	FALSE	FALSE
Gpr84	chr15	FALSE	FALSE
Gpr85	chr6	FALSE	TRUE
Gpr87	chr3	FALSE	TRUE
Gpr89	chr3	FALSE	TRUE
Gprasp1	chrX	FALSE	FALSE
Gprasp2	chrX	FALSE	FALSE
Gprc5b	chr7	TRUE	FALSE
Gprc5c	chr11	TRUE	TRUE
Gprin1	chr13	TRUE	TRUE
Gprin3	chr6	TRUE	TRUE
Gpsm1	chr2	TRUE	TRUE
Gpt	chr15	FALSE	TRUE
Gpt2	chr8	FALSE	FALSE
Gpx1	chr9	TRUE	FALSE
Gpx4	chr10	TRUE	FALSE
Gpx7	chr4	FALSE	FALSE
Gramd1a	chr7	FALSE	TRUE
Gramd1b	chr9	FALSE	TRUE
Gramd4	chr15	FALSE	TRUE
Grap	chr11	TRUE	FALSE
Grap2	chr15	FALSE	FALSE
Grb10	chr11	FALSE	FALSE
Grb2	chr11	TRUE	FALSE
Grcc10	chr6	TRUE	FALSE
Grhl2	chr15	TRUE	TRUE
Grhpr	chr4	FALSE	TRUE
Gria2	chr3	TRUE	FALSE
Gria4	chr9	TRUE	FALSE
Grid2	chr6	TRUE	TRUE
Grik2	chr10	TRUE	FALSE
Grik4	chr9	TRUE	FALSE
Grin1	chr2	TRUE	FALSE
Grin2a	chr16	TRUE	FALSE
Grin2c	chr11	TRUE	TRUE
Grina	chr15	TRUE	FALSE
Grip2	chr6	TRUE	FALSE
Grk2	chr19	TRUE	TRUE
Grk3	chr5	FALSE	TRUE
Grk5	chr19	FALSE	FALSE
Grk6	chr13	FALSE	TRUE
Grm1	chr10	TRUE	FALSE
Grm3	chr5	TRUE	FALSE
Grm4	chr17	TRUE	FALSE
Grn	chr11	TRUE	TRUE
Grpel1	chr5	FALSE	TRUE
Grpel2	chr18	FALSE	TRUE
Grsf1	chr5	FALSE	FALSE
Grxcr1	chr5	TRUE	TRUE
Gsdmd	chr15	FALSE	TRUE
Gsdme	chr6	TRUE	FALSE
Gse1	chr8	FALSE	FALSE
Gsg1l	chr7	TRUE	FALSE
Gsk3a	chr7	TRUE	FALSE
Gsk3b	chr16	TRUE	FALSE
Gspt2	chrX	FALSE	TRUE
Gsr	chr8	FALSE	TRUE
Gstcd	chr3	FALSE	FALSE
Gstm5	chr3	FALSE	TRUE
Gsto2	chr19	FALSE	TRUE
Gstp1	chr19	TRUE	TRUE
Gstp3	chr19	FALSE	TRUE
Gstt1	chr10	FALSE	TRUE
Gstt2	chr10	FALSE	TRUE
Gstz1	chr12	FALSE	FALSE
Gtdc1	chr2	FALSE	TRUE
Gtf2a1	chr12	FALSE	TRUE
Gtf2b	chr3	FALSE	FALSE
Gtf2e1	chr16	FALSE	TRUE
Gtf2f1	chr17	FALSE	FALSE
Gtf2i	chr5	FALSE	FALSE
Gtf2ird1	chr5	FALSE	FALSE
Gtf2ird2	chr5	FALSE	FALSE
Gtf3c1	chr7	FALSE	FALSE
Gtf3c2	chr5	FALSE	FALSE
Gtf3c6	chr10	FALSE	TRUE
Gtpbp10	chr5	FALSE	TRUE
Gtpbp2	chr17	FALSE	TRUE
Gtpbp3	chr8	FALSE	FALSE
Gtpbp4	chr13	FALSE	FALSE
Gtpbp6	chr5	FALSE	FALSE
Gtpbp8	chr16	FALSE	FALSE
Gtse1	chr15	FALSE	TRUE
Gucd1	chr10	FALSE	TRUE
Gucy1a1	chr3	TRUE	FALSE
Gucy1b1	chr3	TRUE	TRUE
Gucy1b2	chr14	FALSE	FALSE
Gucy2d	chr7	TRUE	FALSE
Gucy2e	chr11	TRUE	TRUE
Guf1	chr5	FALSE	TRUE
Guk1	chr11	FALSE	FALSE
Gys1	chr7	FALSE	FALSE
Gzf1	chr2	FALSE	TRUE
Gzmg	chr14	FALSE	FALSE
H13	chr2	FALSE	FALSE
H1f0	chr15	FALSE	TRUE
H1f10	chr6	FALSE	FALSE
H1f2	chr13	FALSE	FALSE
H1f3	chr13	FALSE	TRUE
H2-D1	chr17	TRUE	FALSE
H2ac7	chr13	FALSE	TRUE
H2ac8	chr13	FALSE	FALSE
H2az1	chr3	FALSE	TRUE
H2az2	chr11	FALSE	FALSE
H2bc14	chr13	FALSE	FALSE
H2bc3	chr13	FALSE	FALSE
H2bc4	chr13	FALSE	FALSE
H3c6	chr13	FALSE	TRUE
H3c7	chr13	FALSE	TRUE
H3f3a	chr1	FALSE	TRUE
H3f3b	chr11	FALSE	TRUE
H4c11	chr13	FALSE	FALSE
H4c3	chr13	FALSE	FALSE
H4c4	chr13	FALSE	TRUE
H6pd	chr4	FALSE	TRUE
Habp2	chr19	FALSE	FALSE
Habp4	chr13	FALSE	FALSE
Hacd1	chr2	FALSE	TRUE
Hacd2	chr16	FALSE	FALSE
Hacd3	chr9	FALSE	FALSE
Hacl1	chr14	FALSE	TRUE
Hadha	chr5	FALSE	FALSE
Hadhb	chr5	FALSE	FALSE
Haghl	chr17	FALSE	FALSE
Hao1	chr2	FALSE	FALSE
Hap1	chr11	TRUE	FALSE
Harbi1	chr2	FALSE	FALSE
Has3	chr8	FALSE	FALSE
Haus3	chr5	FALSE	FALSE
Hbegf	chr18	FALSE	TRUE
Hbp1	chr12	FALSE	TRUE
Hcfc1	chrX	FALSE	FALSE
Hcfc2	chr10	FALSE	TRUE
Hcn1	chr13	TRUE	FALSE
Hcn2	chr10	FALSE	FALSE
Hdac10	chr15	FALSE	TRUE
Hdac11	chr6	TRUE	TRUE
Hdac2	chr10	TRUE	FALSE
Hdac4	chr1	TRUE	FALSE
Hdac5	chr11	TRUE	FALSE
Hdac6	chrX	TRUE	FALSE
Hdac7	chr15	TRUE	TRUE
Hdac8	chrX	FALSE	FALSE
Hdac9	chr12	TRUE	TRUE
Hdgf	chr3	TRUE	FALSE
Hdgfl2	chr17	FALSE	TRUE
Hdhd2	chr18	FALSE	FALSE
Hdhd3	chr4	FALSE	TRUE
Hdhd5	chr6	FALSE	TRUE
Hdlbp	chr1	FALSE	FALSE
Hdx	chrX	FALSE	FALSE
Heatr5b	chr17	FALSE	FALSE
Heatr6	chr11	FALSE	FALSE
Hebp2	chr10	FALSE	TRUE
Hectd1	chr12	TRUE	FALSE
Hectd2	chr19	FALSE	TRUE
Hectd3	chr4	FALSE	TRUE
Hectd4	chr5	FALSE	FALSE
Hecw1	chr13	TRUE	FALSE
Hecw2	chr1	TRUE	FALSE
Heg1	chr16	FALSE	TRUE
Helq	chr5	FALSE	FALSE
Helz	chr11	FALSE	FALSE
Hemk1	chr9	FALSE	TRUE
Herc2	chr7	TRUE	FALSE
Herc3	chr6	FALSE	FALSE
Herc4	chr10	FALSE	FALSE
Herpud1	chr8	FALSE	FALSE
Herpud2	chr9	FALSE	TRUE
Hes6	chr1	TRUE	TRUE
Hes7	chr11	TRUE	TRUE
Hexa	chr9	TRUE	TRUE
Hexim1	chr11	FALSE	FALSE
Hexim2	chr11	FALSE	FALSE
Hey1	chr3	TRUE	FALSE
Hgd	chr16	FALSE	TRUE
Hgsnat	chr8	FALSE	TRUE
Hhat	chr1	FALSE	TRUE
Hhatl	chr9	FALSE	FALSE
Hibadh	chr6	FALSE	TRUE
Hibch	chr1	FALSE	TRUE
Hic1	chr11	FALSE	TRUE
Hid1	chr11	FALSE	FALSE
Hif1a	chr12	TRUE	TRUE
Hif1an	chr19	FALSE	FALSE
Hif3a	chr7	FALSE	TRUE
Higd1a	chr9	FALSE	FALSE
Higd2a	chr13	FALSE	FALSE
Hikeshi	chr7	FALSE	FALSE
Hint1	chr11	FALSE	FALSE
Hint2	chr4	FALSE	FALSE
Hint3	chr10	FALSE	FALSE
Hip1	chr5	TRUE	FALSE
Hip1r	chr5	TRUE	FALSE
Hipk1	chr3	TRUE	TRUE
Hipk2	chr6	TRUE	TRUE
Hipk3	chr2	FALSE	FALSE
Hira	chr16	FALSE	FALSE
Hivep1	chr13	FALSE	FALSE
Hivep2	chr10	FALSE	FALSE
Hivep3	chr4	FALSE	TRUE
Hk1	chr10	FALSE	TRUE
Hlcs	chr16	FALSE	FALSE
Hlf	chr11	FALSE	FALSE
Hltf	chr3	TRUE	FALSE
Hmbox1	chr14	FALSE	FALSE
Hmces	chr6	FALSE	FALSE
Hmcn1	chr1	FALSE	TRUE
Hmcn2	chr2	TRUE	FALSE
Hmg20a	chr9	TRUE	TRUE
Hmgb4	chr4	FALSE	FALSE
Hmgcl	chr4	FALSE	TRUE
Hmgcll1	chr9	FALSE	TRUE
Hmgcr	chr13	TRUE	TRUE
Hmgcs1	chr13	FALSE	TRUE
Hmgn1	chr16	FALSE	TRUE
Hmgn2	chr4	FALSE	TRUE
Hmgn3	chr9	FALSE	FALSE
Hmgn5	chrX	FALSE	FALSE
Hmgxb3	chr18	FALSE	FALSE
Hmgxb4	chr8	FALSE	FALSE
Hmox2	chr16	FALSE	TRUE
Hnrnpa0	chr13	FALSE	FALSE
Hnrnpa3	chr2	FALSE	FALSE
Hnrnpab	chr11	FALSE	FALSE
Hnrnpc	chr14	FALSE	FALSE
Hnrnpd	chr5	TRUE	FALSE
Hnrnpdl	chr5	FALSE	FALSE
Hnrnpf	chr6	FALSE	FALSE
Hnrnph1	chr11	FALSE	FALSE
Hnrnpk	chr13	TRUE	FALSE
Hnrnpl	chr7	FALSE	FALSE
Hnrnpll	chr17	FALSE	FALSE
Hnrnpm	chr17	TRUE	FALSE
Hnrnpr	chr4	FALSE	FALSE
Hnrnpu	chr1	TRUE	FALSE
Hnrnpul1	chr7	FALSE	FALSE
Hnrnpul2	chr19	FALSE	FALSE
Homer1	chr13	TRUE	TRUE
Homez	chr14	FALSE	TRUE
Hook2	chr8	FALSE	TRUE
Hook3	chr8	TRUE	FALSE
Hopx	chr5	FALSE	FALSE
Hp1bp3	chr4	FALSE	FALSE
Hpca	chr4	TRUE	FALSE
Hpcal1	chr12	FALSE	TRUE
Hpcal4	chr4	FALSE	FALSE
Hpdl	chr4	FALSE	TRUE
Hpn	chr7	TRUE	FALSE
Hps3	chr3	FALSE	FALSE
Hps4	chr5	FALSE	TRUE
Hr	chr14	FALSE	TRUE
Hrh2	chr13	TRUE	TRUE
Hrh4	chr18	TRUE	TRUE
Hs1bp3	chr12	FALSE	FALSE
Hs2st1	chr3	FALSE	TRUE
Hs3st1	chr5	FALSE	FALSE
Hs3st5	chr10	FALSE	FALSE
Hs6st1	chr1	TRUE	TRUE
Hs6st2	chrX	FALSE	FALSE
Hs6st3	chr14	FALSE	TRUE
Hsbp1l1	chr18	FALSE	FALSE
Hsd11b1	chr1	FALSE	TRUE
Hsd11b2	chr8	FALSE	FALSE
Hsd17b12	chr2	FALSE	TRUE
Hsd17b3	chr13	FALSE	TRUE
Hsd17b4	chr18	FALSE	FALSE
Hsd17b7	chr1	TRUE	TRUE
Hsd3b7	chr7	FALSE	TRUE
Hsdl2	chr4	FALSE	TRUE
Hsf2	chr10	FALSE	TRUE
Hsf5	chr11	FALSE	FALSE
Hsh2d	chr8	FALSE	FALSE
Hsp90aa1	chr12	TRUE	FALSE
Hsp90ab1	chr17	TRUE	FALSE
Hspa12a	chr19	FALSE	TRUE
Hspa13	chr16	FALSE	FALSE
Hspa2	chr12	TRUE	TRUE
Hspa4	chr11	TRUE	FALSE
Hspa4l	chr3	FALSE	TRUE
Hspa5	chr2	TRUE	FALSE
Hspa8	chr9	TRUE	FALSE
Hspa9	chr18	FALSE	FALSE
Hspb1	chr5	TRUE	FALSE
Hspb6	chr7	FALSE	FALSE
Hspb8	chr5	FALSE	TRUE
Hspbp1	chr7	FALSE	FALSE
Hspd1	chr1	TRUE	FALSE
Hspg2	chr4	TRUE	TRUE
Hsph1	chr5	TRUE	TRUE
Htatsf1	chrX	FALSE	FALSE
Htr5a	chr5	TRUE	FALSE
Htt	chr5	TRUE	FALSE
Hus1	chr11	FALSE	TRUE
Hyal2	chr9	FALSE	TRUE
Hyal3	chr9	FALSE	TRUE
Hyls1	chr9	FALSE	FALSE
Iah1	chr12	FALSE	TRUE
Iba57	chr11	FALSE	FALSE
Ibtk	chr9	FALSE	FALSE
Ica1	chr6	TRUE	FALSE
Ice1	chr13	FALSE	FALSE
Ice2	chr9	FALSE	FALSE
Id2	chr12	TRUE	TRUE
Idh1	chr1	FALSE	TRUE
Idh2	chr7	TRUE	FALSE
Idh3a	chr9	FALSE	TRUE
Idh3b	chr2	FALSE	FALSE
Idh3g	chrX	FALSE	FALSE
Idi1	chr13	FALSE	FALSE
Idnk	chr13	FALSE	TRUE
Idua	chr5	TRUE	FALSE
Ier2	chr8	TRUE	FALSE
Ier5	chr1	FALSE	FALSE
Ier5l	chr2	FALSE	TRUE
Iffo1	chr6	FALSE	FALSE
Iffo2	chr4	FALSE	FALSE
Ifitm10	chr7	FALSE	TRUE
Ifitm7	chr16	FALSE	FALSE
Ifnar1	chr16	FALSE	FALSE
Ifnar2	chr16	FALSE	FALSE
Ifngr1	chr10	TRUE	FALSE
Ift122	chr6	TRUE	TRUE
Ift140	chr17	TRUE	FALSE
Ift172	chr5	TRUE	TRUE
Ift27	chr15	TRUE	TRUE
Ift43	chr12	FALSE	TRUE
Ift46	chr9	TRUE	TRUE
Ift52	chr2	TRUE	FALSE
Ift57	chr16	TRUE	TRUE
Ift74	chr4	FALSE	TRUE
Ift80	chr3	TRUE	FALSE
Ift81	chr5	FALSE	TRUE
Ift88	chr14	TRUE	FALSE
Igf1r	chr7	TRUE	FALSE
Igf2bp3	chr6	TRUE	FALSE
Igf2r	chr17	FALSE	TRUE
Igfals	chr17	TRUE	TRUE
Igfbp5	chr1	FALSE	TRUE
Igfn1	chr1	FALSE	TRUE
Ighmbp2	chr19	TRUE	FALSE
Igip	chr18	FALSE	TRUE
Iglon5	chr7	FALSE	FALSE
Igsf10	chr3	TRUE	TRUE
Igsf21	chr4	TRUE	FALSE
Igsf8	chr1	TRUE	FALSE
Igsf9b	chr9	TRUE	FALSE
Ikbke	chr1	FALSE	FALSE
Ikzf4	chr10	FALSE	TRUE
Il11ra1	chr4	FALSE	TRUE
Il16	chr7	FALSE	FALSE
Il17d	chr14	FALSE	TRUE
Il18bp	chr7	FALSE	FALSE
Il1r1	chr1	TRUE	TRUE
Il1rap	chr16	TRUE	FALSE
Il1rapl1	chrX	TRUE	TRUE
Il20rb	chr9	FALSE	TRUE
Il23a	chr10	FALSE	TRUE
Il2rb	chr15	FALSE	TRUE
Il34	chr8	TRUE	FALSE
Il3ra	chr14	FALSE	TRUE
Il6st	chr13	TRUE	FALSE
Ilf2	chr3	FALSE	FALSE
Ilf3	chr9	FALSE	FALSE
Ilkap	chr1	FALSE	FALSE
Ilrun	chr17	FALSE	FALSE
Ilvbl	chr10	FALSE	TRUE
Immp1l	chr2	FALSE	TRUE
Immp2l	chr12	TRUE	TRUE
Immt	chr6	TRUE	FALSE
Imp3	chr9	FALSE	FALSE
Impa1	chr3	FALSE	FALSE
Impa2	chr18	FALSE	TRUE
Impact	chr18	TRUE	TRUE
Impdh1	chr6	FALSE	TRUE
Ina	chr19	TRUE	FALSE
Inafm1	chr7	FALSE	FALSE
Inafm2	chr2	FALSE	TRUE
Inca1	chr11	FALSE	FALSE
Incenp	chr19	FALSE	FALSE
Inf2	chr12	FALSE	FALSE
Ing1	chr8	FALSE	FALSE
Ing2	chr8	FALSE	TRUE
Ing3	chr6	FALSE	FALSE
Inhba	chr13	TRUE	FALSE
Inhbb	chr1	TRUE	FALSE
Inhbe	chr10	FALSE	FALSE
Inka2	chr3	FALSE	TRUE
Ino80	chr2	FALSE	FALSE
Ino80c	chr18	FALSE	FALSE
Ino80d	chr1	FALSE	FALSE
Ino80e	chr7	FALSE	FALSE
Inpp1	chr1	FALSE	TRUE
Inpp4a	chr1	TRUE	TRUE
Inpp4b	chr8	FALSE	TRUE
Inpp5a	chr7	FALSE	TRUE
Inpp5b	chr4	FALSE	FALSE
Inpp5e	chr2	FALSE	FALSE
Inpp5f	chr7	TRUE	TRUE
Inpp5j	chr11	TRUE	TRUE
Inpp5k	chr11	FALSE	TRUE
Insig1	chr5	FALSE	FALSE
Insig2	chr1	FALSE	TRUE
Insr	chr8	TRUE	FALSE
Insyn1	chr9	TRUE	FALSE
Ints10	chr8	FALSE	FALSE
Ints11	chr4	FALSE	TRUE
Ints14	chr9	FALSE	TRUE
Ints3	chr3	FALSE	FALSE
Ints6	chr14	FALSE	FALSE
Ints6l	chrX	FALSE	FALSE
Ints7	chr1	FALSE	FALSE
Ints8	chr4	FALSE	FALSE
Ints9	chr14	FALSE	FALSE
Invs	chr4	FALSE	FALSE
Ip6k1	chr9	FALSE	FALSE
Ip6k2	chr9	FALSE	FALSE
Ip6k3	chr17	FALSE	TRUE
Ipcef1	chr10	FALSE	TRUE
Ipmk	chr10	TRUE	FALSE
Ipo13	chr4	FALSE	FALSE
Ipo4	chr14	FALSE	TRUE
Ipo5	chr14	FALSE	FALSE
Ipo7	chr7	FALSE	FALSE
Ipo8	chr6	FALSE	FALSE
Ipo9	chr1	FALSE	FALSE
Ipp	chr4	FALSE	TRUE
Ippk	chr13	FALSE	FALSE
Iqcc	chr4	FALSE	FALSE
Iqcn	chr8	FALSE	TRUE
Iqgap1	chr7	TRUE	TRUE
Iqgap2	chr13	FALSE	TRUE
Iqsec1	chr6	TRUE	FALSE
Iqsec2	chrX	TRUE	FALSE
Iqsec3	chr6	TRUE	FALSE
Irak1	chrX	FALSE	FALSE
Irak1bp1	chr9	FALSE	TRUE
Irak4	chr15	FALSE	TRUE
Irf2	chr8	FALSE	FALSE
Irf2bp1	chr7	FALSE	FALSE
Irf2bp2	chr8	FALSE	TRUE
Irf2bpl	chr12	TRUE	FALSE
Irf3	chr7	FALSE	FALSE
Irf9	chr14	FALSE	FALSE
Irgm1	chr11	FALSE	FALSE
Irgq	chr7	FALSE	TRUE
Irs1	chr1	FALSE	TRUE
Irs2	chr8	TRUE	FALSE
Irx2	chr13	TRUE	FALSE
Irx3	chr8	TRUE	FALSE
Islr2	chr9	TRUE	FALSE
Ism1	chr2	FALSE	TRUE
Ist1	chr8	TRUE	FALSE
Isy1	chr6	FALSE	FALSE
Isyna1	chr8	FALSE	FALSE
Itfg1	chr8	FALSE	TRUE
Itfg2	chr6	FALSE	FALSE
Itga10	chr3	FALSE	TRUE
Itga3	chr11	TRUE	TRUE
Itga7	chr10	FALSE	TRUE
Itgav	chr2	FALSE	TRUE
Itgb1	chr8	TRUE	TRUE
Itgb1bp1	chr12	FALSE	TRUE
Itgb2	chr10	FALSE	TRUE
Itgb3bp	chr4	FALSE	FALSE
Itgb5	chr16	FALSE	TRUE
Itm2b	chr14	FALSE	FALSE
Itm2c	chr1	TRUE	TRUE
Itpa	chr2	FALSE	FALSE
Itpk1	chr12	TRUE	TRUE
Itpkb	chr1	FALSE	TRUE
Itpkc	chr7	FALSE	TRUE
Itpr1	chr6	TRUE	TRUE
Itpr2	chr6	FALSE	FALSE
Itpr3	chr17	TRUE	FALSE
Itprid2	chr2	FALSE	TRUE
Itsn1	chr16	TRUE	TRUE
Ivd	chr2	FALSE	TRUE
Ivns1abp	chr1	FALSE	TRUE
Iws1	chr18	FALSE	FALSE
Izumo4	chr10	FALSE	FALSE
Jade1	chr3	FALSE	FALSE
Jade2	chr11	TRUE	FALSE
Jak1	chr4	FALSE	TRUE
Jak2	chr19	TRUE	TRUE
Jak3	chr8	TRUE	TRUE
Jakmip2	chr18	FALSE	FALSE
Jakmip3	chr7	FALSE	FALSE
Jam3	chr9	TRUE	TRUE
Jaml	chr9	FALSE	FALSE
Jarid2	chr13	FALSE	FALSE
Jazf1	chr6	FALSE	TRUE
Jdp2	chr12	FALSE	FALSE
Jkamp	chr12	FALSE	FALSE
Jmjd1c	chr10	FALSE	FALSE
Jmjd4	chr11	FALSE	FALSE
Jmjd6	chr11	FALSE	TRUE
Jmjd8	chr17	FALSE	FALSE
Jmy	chr13	FALSE	FALSE
Josd2	chr7	FALSE	FALSE
Jph1	chr1	FALSE	TRUE
Jph3	chr8	TRUE	FALSE
Jph4	chr14	TRUE	FALSE
Jpt1	chr11	FALSE	TRUE
Jrk	chr15	FALSE	FALSE
Jun	chr4	TRUE	FALSE
Junb	chr8	FALSE	TRUE
Jund	chr8	FALSE	TRUE
Jup	chr11	FALSE	FALSE
Kalrn	chr16	TRUE	FALSE
Kank2	chr9	FALSE	FALSE
Kank3	chr17	FALSE	TRUE
Kansl1l	chr1	FALSE	TRUE
Kansl2	chr15	FALSE	FALSE
Kat14	chr2	FALSE	TRUE
Kat2b	chr17	TRUE	TRUE
Kat5	chr19	TRUE	FALSE
Kat6a	chr8	FALSE	FALSE
Kat6b	chr14	FALSE	FALSE
Kat7	chr11	FALSE	FALSE
Katnal1	chr5	FALSE	TRUE
Katnb1	chr8	TRUE	TRUE
Katnbl1	chr2	FALSE	TRUE
Kazn	chr4	FALSE	TRUE
