"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant","gene_id","chr","start","end","strand","gene_type","gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","mch_sig_vs_mecp2","mch_sig_vs_h2a","quadrant_mecp2","quadrant_h2a"
"Ensa",-0.070077317,0.75521246,0,1,FALSE,0.06307036,0.838570367,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000038619.12","chr3",95624992,95632102,"+","protein_coding",7110,0.0138039480911426,0.00899298032796672,-0.00481096776317586,0.0159912376779847,0.0130888542927982,0.0171850525844708,0.00895064780931659,0.0054064681018382,0.00939457202505219,0.00922372437854339,0.0119471568064331,1055,24921.625,-0.861420675630226,1.532489342238,11.340896077562,0.00311209763590072,0.00978396615923162,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Enthd1",0.413154317086156,0.018092807,1,9,TRUE,-0.317065688700305,0.011653648,1,4,TRUE,"Significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000050439.7","chr15",80452239,80565156,"-","protein_coding",112917,0.0737681209261659,0.0723997171924788,-0.00136840373368706,0.0740801042005861,0.0729625433904199,0.0756959407306744,0.0723338953829832,0.0720621751463379,0.0725468344342824,0.0712086877806353,0.0737811714086598,17805.25,417949.875,-0.0331219396268291,8.30005877159142,2.38043181937377,0.138783188005365,0.226985286372352,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Entpd1",-0.014387129,0.965220247,0,1,FALSE,0.529071916271869,1.68e-06,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000048120.16","chr19",40612365,40741602,"+","protein_coding",129237,0.0242874529708421,0.0239749174381966,-0.00031253553264546,0.0258989888750919,0.0229577669363727,0.0240562071935365,0.0242368488783673,0.0220591146005146,0.0250164265067258,0.0234350002580379,0.0253891283875081,19257.75,457626.125,-0.0722050953940229,6.8366532933916,5.70605365090503,0.0270459217936053,0.0603525833713789,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Entpd2",0.020934896,0.946647275,0,1,FALSE,-0.019516714,0.86238237,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000015085.8","chr2",25395873,25401321,"+","protein_coding",5448,0.054888521746493,0.051521240658741,-0.00336728108775202,0.0551658439421495,0.0600946513081525,0.0525204359673025,0.0517731557683675,0.0531914893617021,0.0508175508763675,0.04899269031913,0.0530832320777643,825,17219.875,-0.0902382470179273,3.23994252379719,0.70511590114636,0.411150209795042,0.528106862360651,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Entpd6",-0.054946487,0.826171729,0,1,FALSE,0.38378485,0.004601992,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000033068.16","chr2",150749041,150771675,"+","protein_coding",22634,0.0191538330427887,0.0174155803337214,-0.0017382527090673,0.0215078675547833,0.0178470497559305,0.0167805594584238,0.0204798554020174,0.0146270112140419,0.0187383883920545,0.0185043906084574,0.017792531120332,3625,78689.875,-0.216444567350472,3.89594615723293,5.24754427378779,0.0331549879974097,0.0714898698177369,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Entpd7",-0.029133978,0.919683392,0,1,FALSE,0.524488072,0.000699487,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000025192.13","chr19",43689671,43733697,"+","protein_coding",44026,0.0166944670007338,0.0160200981639933,-0.00067436883674049,0.0164382732244849,0.0159794242097403,0.0162461939973902,0.0181139765713197,0.0131860454962232,0.018126344186489,0.0154820199064687,0.0172859830667921,6838.625,162936.625,-0.154958588965569,4.78123998763921,5.23525998433855,0.033338917914737,0.0717689332046807,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Eny2",-0.032011142,0.907030865,0,1,FALSE,0.578667247,0.027475751,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000022338.8","chr15",44428041,44438256,"+","protein_coding",10215,0.00927565817825794,0.011273225855106,0.00199756767684809,0.0122014388489209,0.00811304944008532,0.00675171590569979,0.0100364285183258,0.00848669341820027,0.0141415977460693,0.0100183858016585,0.0124462264544961,1356.625,31410,0.0785028312657772,1.74297977671419,0.153503566384752,0.69941758725571,0.782986360803054,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q1 (up / up)"
"Eogt",-0.01618138,0.960669365,0,1,FALSE,0.375379373,0.000997937,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000035245.12","chr6",97110023,97149182,"-","protein_coding",39159,0.0242800940684327,0.0273454145022165,0.00306532043378378,0.0239329325686174,0.0233774961597542,0.0247150188473591,0.0250949286980002,0.0233797429977378,0.0292233279149982,0.0259975174539599,0.0307810696421701,5790.625,133563.5,0.0890111479595893,5.15492454040851,2.60844803483097,0.122206727261724,0.205297222894355,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q1 (up / up)"
"Eomes",0.63971398,0.005298718,1,1,TRUE,0.324458527,0.000626103,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000032446.14","chr9",118478211,118486132,"+","protein_coding",7921,0.0548648044851077,0.0775798645269294,0.0227150600418217,0.0483327719770967,0.0585883822610868,0.0546107331821618,0.0579273305200855,0.0703979705089583,0.0826205334554129,0.0750845826737437,0.0822163714696027,1012.625,20631.875,0.466695095516364,3.82278873271098,23.4538393281462,0.00010284572021094,0.00051456380180644,1,FALSE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Ep300",0.00924612517882527,0.976800936,0,2,FALSE,-0.627804327,1.26e-05,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000055024.12","chr15",81585350,81652077,"+","protein_coding",66727,0.0122183089894785,0.0116200807069124,-0.00059822828256608,0.014750286609291,0.0121383290439743,0.0096722798244969,0.0123123404801517,0.00884720442843675,0.0130761829790956,0.011924645657511,0.0126322897626061,9770.625,233311.875,-0.2103211250511,4.83054527579132,6.8017017654629,0.0169681820699993,0.041005996559089,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q4 (up / down)","Q3 (down / down)"
"Epas1",-0.366964757033819,0.036731381,1,8,TRUE,-0.416142844956285,3.04e-05,4,7,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000024140.10","chr17",86753699,86833410,"+","protein_coding",79711,0.0570883942178879,0.0478962198560777,-0.00919217436181014,0.0574441478741515,0.0587225741710706,0.0563465537890809,0.0558403010372485,0.0450645811115061,0.0486486185300476,0.0472526368658965,0.0506190429168606,12471.375,281164,-0.283746360279309,7.25602808817663,96.659544536073,4.89716033730732e-09,8.56960987204577e-08,9.97502589106128e-05,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epb41l1",-0.116649103683504,0.546743657,0,4,FALSE,-0.292802152893222,8.76e-05,1,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000027624.20","chr2",156420908,156543214,"+","protein_coding",122306,0.0426155261828576,0.0408577170387022,-0.00175780914415536,0.0432696554326966,0.0419857894251177,0.0423420868670615,0.0428645730065545,0.038176607588246,0.0416058011303287,0.0410468633126281,0.042601596123606,19379,389662.875,-0.0916821920869638,7.39035419014959,13.9662962665593,0.00132816622361448,0.0047279429887781,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epb41l2",0.016474722,0.959526103,0,1,FALSE,0.022463394,0.859055091,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000019978.16","chr10",25359797,25523519,"+","protein_coding",163722,0.0209984487940341,0.0182841057425429,-0.00271434305149127,0.0218282583916816,0.0206311570141806,0.0201767560920942,0.0213576236781802,0.0161896620692301,0.019659289568844,0.0177699491965149,0.0195175221355825,23812.125,561884.75,-0.268338771092443,6.83598194205117,80.4440489235123,2.17856456378291e-08,3.17419038624421e-07,0.00044375181599694,TRUE,TRUE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Epb41l3",-0.0360446334101898,0.609565131,0,6,FALSE,0.127617254402774,6.88e-05,4,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000024044.19","chr17",69075682,69289989,"+","protein_coding",214307,0.0262895946099497,0.0231677017446444,-0.00312189286530525,0.027733352157541,0.02498669576757,0.0256333675934701,0.0268049629212177,0.0211116081890032,0.0247017979237402,0.0222637548917686,0.0245936459740658,32727.5,747635.375,-0.243969150628274,7.57673462450804,95.4490428999033,5.43346796634127e-09,9.35539382978912e-08,0.0001106743090064,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Epb41l4a",0.164395303978604,0.326120239,0,3,FALSE,0.134085067904678,0.000228022,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000024376.7","chr18",33796326,34006966,"-","protein_coding",210640,0.0311485918297329,0.0328932217677917,0.00174462993805879,0.0318470342811883,0.0310852902002042,0.0310133781254753,0.0306486647120637,0.0306337193005153,0.034310149156939,0.0320709866548209,0.0345580319588914,32190.75,734896.625,0.0375762975381474,7.92951329817176,2.96293607686021,0.100868522856333,0.175591055641453,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q1 (up / up)"
"Epb41l4b",-0.0366504227998247,0.880545343,0,2,FALSE,-0.184803827573797,4.78e-06,3,7,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000028434.12","chr4",56991971,57143437,"-","protein_coding",151466,0.028842118033967,0.0261389192437925,-0.00270319879017444,0.0315877365627344,0.026618803176977,0.0290284076140582,0.0281335247820983,0.0245753820421197,0.0270881596105623,0.0254349389103157,0.0274571964121725,23989.875,516625.875,-0.191056222228685,7.19217769198714,32.3103793195058,1.5448488355957e-05,9.71588192795283e-05,0.314670259322488,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epha10",-0.031690149,0.909377067,0,1,FALSE,-0.463964611989099,3.44e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000028876.7","chr4",124880898,124917800,"+","protein_coding",36902,0.0229872349926255,0.0205579958651917,-0.00242923912743377,0.0250530785562633,0.0223363079238792,0.0217171897077857,0.0228423637825737,0.0152048768758575,0.0226411446249033,0.020800091832635,0.0235858701273709,5627.75,106737.25,-0.306210590225656,4.57744460298345,19.2374141829618,0.00029476917126625,0.00129177135316744,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epha2",-0.334438418409399,0.139077034,0,5,FALSE,-0.35338993338903,7.42e-05,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000006445.3","chr4",141301239,141329384,"+","protein_coding",28145,0.0486942997727664,0.0426113324790398,-0.00608296729372668,0.0498206117903113,0.0487077379558054,0.0482597023726394,0.0479891469723096,0.0405627519273667,0.0440943699236306,0.0410623084780388,0.0447258995871229,4435.25,86324.625,-0.227702275010553,5.34555026595042,21.2884883775443,0.0001740782747989,0.00081344353736611,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epha3",1.88287708114675,2.52e-13,12,19,TRUE,0.967575743224872,3.04e-43,12,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000052504.7","chr16",63543533,63864175,"-","protein_coding",320642,0.0490213216458924,0.0678398979540592,0.0188185763081668,0.0490504259028114,0.0486492413976768,0.0493878001084655,0.0489978191746159,0.065199654282953,0.0685364847769641,0.0672465055913821,0.0703769471649375,44004.875,1081140.5,0.449338793259363,9.36200202898842,841.358848786396,1.25979863433212e-17,5.03153693778645e-15,2.56608383827109e-13,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Epha4",-0.237559187795639,0.238520907,0,5,FALSE,-0.193585348713006,0.002217278,2,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000026235.14","chr1",77367184,77515088,"-","protein_coding",147904,0.0462517479005124,0.0400518404838047,-0.00619990741670764,0.0471217974258146,0.0463567558582285,0.045326485083799,0.0462019532342072,0.0394466652706196,0.0406165239215333,0.0392269535623457,0.0409172191807202,20934.875,486217.5,-0.223482253782887,7.76484532149055,101.003713304076,3.40246677293938e-09,6.22126083465011e-08,6.93048456980022e-05,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Epha5",1.72863056888921,1.11e-08,6,8,TRUE,1.12671304256028,1.38e-17,8,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000029245.16","chr5",84054760,84417382,"-","protein_coding",362622,0.0414995530524151,0.0542056636106925,0.0127061105582774,0.0419510923057597,0.0416952888628363,0.0413002852456087,0.0410515457954556,0.0521342638552709,0.0553255560388686,0.053399188991019,0.0559636455576116,49114.375,1187197.75,0.362947068224228,9.21072873377024,505.202082852554,1.65782992439974e-15,2.29716583197947e-13,3.37683377300982e-11,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Epha6",-0.007119155,0.985685317,0,1,FALSE,0.452810298177567,0.000343161,4,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000055540.15","chr16",59653482,60605531,"-","protein_coding",952049,0.0204331899858274,0.0210540139251566,0.00062082393932913,0.0223027125956106,0.0194374365630353,0.0196730763881737,0.0203195343964902,0.019471203797617,0.022300371605453,0.0204670699386841,0.0219774103588722,128484.875,2985846.75,-0.0135504157208543,9.32917757592791,0.471733191833857,0.500200690623917,0.61111971373072,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Epha7",0.103927932644554,0.236964821,0,3,FALSE,0.558453452018587,6.75e-09,4,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000028289.12","chr4",28813130,28967499,"+","protein_coding",154369,0.0380558273654423,0.0443822644582956,0.00632643709285322,0.0383860939918008,0.0368547691073779,0.0385104609851309,0.0384719853774596,0.0427773143860116,0.0458614706288931,0.0437719583621549,0.0451183144561226,21495.375,555463.875,0.200966997990646,7.89866848669569,79.0999848184145,2.49226730587305e-08,3.57751886915632e-07,0.00050764992753328,TRUE,TRUE,TRUE,"Not significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Epha8",0.0565248625655862,0.768254505,0,4,FALSE,-0.214689672956944,0.03634082,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000028661.8","chr4",136929418,136956816,"-","protein_coding",27398,0.0575297097388007,0.0589222713546353,0.00139256161583461,0.0607013500164636,0.0595795121342567,0.0525711763407636,0.057266800463719,0.0547864506627393,0.0609546591279765,0.0591754762768124,0.0607724993510131,4518.625,90987.125,-0.00467349811752688,5.76704783935002,0.0100312789251131,0.921233029305186,0.946867653947002,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Ephb1",-0.838572285040018,2.06e-05,8,28,TRUE,-0.148959370120756,3.25e-09,11,30,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000032537.15","chr9",101922127,102354693,"-","protein_coding",432566,0.0595276291866907,0.0442854410214893,-0.0152421881652015,0.0596345124206646,0.0585664804774,0.0609722768392221,0.0589372470094762,0.0409982297709054,0.0457191296772519,0.044782391502489,0.0456420131353107,66835.875,1450324.5,-0.456147255124168,9.60697945710081,629.059012943389,2.05244974446399e-16,3.90713540607355e-14,4.18063488449869e-12,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Ephb2",-0.624039880519338,0.001793435,2,14,TRUE,-0.675169682688265,1.19e-12,8,8,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000028664.14","chr4",136647538,136835988,"-","protein_coding",188450,0.0560133860195376,0.0366245128913447,-0.0193888731281929,0.0564311494270989,0.056114903234984,0.0566989823841869,0.0548085090318806,0.034434111564954,0.0376344366893746,0.0360848582814376,0.0383446450296124,30561.375,572367.125,-0.643687686034503,8.09888541373856,807.03667657721,1.88110661269072e-17,6.84218939176738e-15,3.83162605938973e-13,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Ephb3",-0.0389661043641578,0.800090566,0,3,FALSE,0.085982589,0.341575586,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000005958.15","chr16",21204754,21223305,"+","protein_coding",18551,0.0633321708908139,0.0571802135311866,-0.00615195735962734,0.0664725608963527,0.0649328615056474,0.0645865550805058,0.0573367060807498,0.053776801710686,0.0582085410717962,0.0565690376569038,0.0601664736853604,2850.625,57052.125,-0.180626983857374,5.14970107141069,9.49019359314633,0.00597462899988423,0.0170921592228165,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Ephb6",-0.0659161029984892,0.734268697,0,2,FALSE,0.502419672,1.06e-06,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000029869.7","chr6",41605481,41620509,"+","protein_coding",15028,0.0177464550135458,0.0175868177025844,-0.00015963731096136,0.0175936435868331,0.0149862288707674,0.020508491409276,0.0178974561873065,0.013134551339911,0.0172715323868389,0.0182489055659787,0.021692281517609,2322,48924.625,-0.129787088312689,3.16006084893653,1.33553438305649,0.261654246769345,0.373067013330868,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Ephx1",-0.046219614857039,0.781631779,0,3,FALSE,0.458562251019666,3.7e-07,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000038776.13","chr1",180976209,181020904,"-","protein_coding",44695,0.0219133243313348,0.0202881701978662,-0.00162515413346856,0.0220886779113221,0.0218236276911623,0.0217628038667091,0.0219781878561455,0.0173264071541294,0.0214950129649193,0.0185971930636603,0.0237340676087559,7250.75,150833,-0.209335677679526,5.03670917613046,12.1098686726537,0.00240511405385231,0.00786478859574853,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Epm2aip1",0.036124078,0.893647976,0,1,FALSE,0.085975915,0.767224732,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000046785.8","chr9",111271928,111279093,"+","protein_coding",7165,0.0104654906024034,0.0110558765793867,0.00059038597698329,0.00951423267326733,0.00640736847374481,0.0130254041570439,0.0129149571055576,0.00901097700835563,0.0132731616671091,0.00961561347137927,0.0123237541707028,999,25014.375,-0.00247538257507151,1.49189854785532,9.68216349198888e-05,0.992248118172154,0.995022532678747,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Epn2",-0.06764847,0.770508038,0,1,FALSE,-0.027616748,0.887146329,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000001036.17","chr11",61517248,61579687,"-","protein_coding",62439,0.020322113317459,0.0174517628471242,-0.00287035047033483,0.0239664234721895,0.0182334660580752,0.0186756932517383,0.020412870487833,0.013617306724803,0.0206812113702409,0.0168426234888682,0.0186659098045847,9841,218741.75,-0.364921984628365,5.40536953564755,40.8701876843786,3.32427873886826e-06,2.54461607034978e-05,0.0677122336320076,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Epn3",-0.087784167,0.679740142,0,1,FALSE,-0.0794860927590631,0.086150775,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000010080.15","chr11",94489598,94499974,"-","protein_coding",10376,0.0230052210883368,0.0190342592769322,-0.00397096181140452,0.0240513975070013,0.020914325082427,0.0199658478917641,0.0270893138721546,0.0137574821394092,0.0205216895180701,0.0188878783392204,0.0229699871110293,1573.5,28988.75,-0.437854884848212,2.64516517559642,9.85021615084075,0.00524275407941857,0.0153257258673474,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
